id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000858,Camion,Embraer,Zefiro,2017,21454681,133223
VEH_000594,Train,MAN,Monster,2018,1719096,19088
VEH_000794,Avion,Airbus,Multistrada,2013,-3433465,90897
VEH_000553,Avion,Volvo,TMAX,2023,-1066603,72084
VEH_000220,Moto,Volvo,Ninja 650,2023,1633773,156861
VEH_000450,Camion,Alstom,Q3,2020,139993,127649
VEH_000252,Train,Toyota,Talent,2015,-2354131,299303
VEH_000286,Avion,Bombardier,Citywide,2016,47869556,32957
VEH_000065,Moto,Mercedes,Panigale,2025,90010084,163512
VEH_000382,Train,Kawasaki,Daily,2012,281374803,139909
VEH_000675,Voiture,Siemens,Daily,2025,-2867651,19013
VEH_000812,Train,Embraer,747,2023,2813965,29991
VEH_000514,Camion,Honda,Classe E,2025,-2363451,25934
VEH_000914,Train,BMW,5008,2026,-479474,213860
VEH_000642,Train,Yamaha,E175,2018,4261842,14560
VEH_000677,Camion,Iveco,V-Strom,2017,-185935,130310
VEH_000927,Train,CAF,Evadys,2024,-2142145,88575
VEH_000883,Camion,Siemens,Civity,2021,111637459,124716
VEH_000570,Voiture,Mercedes,e-tron,2019,10660223,11259
VEH_000651,Voiture,Yamaha,Velaro,2020,1136505,85851
VEH_000611,Camion,Dacia,Atego,2021,-611451,173384
VEH_000217,Bus,Iveco,Talent,2017,-2109983,204270
VEH_000478,Camion,BMW,Panigale,2022,-634192,101373
VEH_000192,Camion,Honda,K,2025,-4058650,45149
VEH_000408,Train,Boeing,Versys,2024,-2322244,67605
VEH_000477,Avion,Mercedes,Corolla,2025,82479,264832
VEH_000685,Train,Kawasaki,Polo,2023,111174410,53567
VEH_000457,Train,Mercedes,Daily,2022,-18507,27837
VEH_000747,Voiture,Audi,E175,2020,1557278,94828
VEH_000025,Camion,Bombardier,MT-07,2023,28162694,96359
VEH_000619,Avion,Volkswagen,777,2020,-3001765,26363
VEH_000731,Avion,Volvo,Polo,2020,180251,102739
VEH_000460,Bus,Yamaha,Corolla,2023,-4546104,111794
VEH_000844,Train,Boeing,208,2026,-5379117,113808
VEH_000728,Avion,Siemens,Coradia,2016,3558274,47899
VEH_000626,Moto,Yamaha,E195,2024,1416452,220870
VEH_000289,Camion,BMW,747,2020,89056744,151268
VEH_000936,Avion,Volvo,YZF-R6,2019,-2842248,30250
VEH_000578,Moto,Bombardier,Citywide,2018,3140863,143695
VEH_000995,Voiture,Peugeot,Urbos,2021,-2253480,-4087
VEH_000357,Train,Bombardier,Urbos,2019,19392682,163411
VEH_000473,Avion,Bombardier,Africa Twin,2020,161063964,103739
VEH_000564,Moto,Siemens,S 1000 RR,2019,-1971560,83105
VEH_000057,Bus,Honda,GSX-R,2021,-38575,12066
VEH_000344,Moto,Yamaha,Monster,2019,-624423,147543
VEH_000587,Camion,Peugeot,Megane,2017,-1445262,21851
VEH_000547,Train,Siemens,Zefiro,2015,215477626,119328
VEH_000149,Train,Dacia,Sprinter,2019,-4870944,163123
VEH_000435,Avion,Ducati,Talent,2024,-1424001,13234
VEH_000809,Moto,Iveco,Corolla,2024,2196250,92984
VEH_000590,Moto,Alstom,Actros,2018,-4615563,11681
VEH_000220,Voiture,Iveco,7900,2023,-2654091,223226
VEH_000066,Camion,Alstom,Talent,2020,4148546,35332
VEH_000133,Moto,Bombardier,Sandero,2023,-3737951,32005
VEH_000027,Camion,Volvo,Citywide,2023,43014043,158901
VEH_000081,Avion,Mercedes,PCX,2025,-4708816,115497
VEH_000442,Train,Embraer,Citaro,2023,11196110,180011
VEH_000608,Camion,Alstom,CRJ1000,2020,-45857,9972
VEH_000088,Bus,Ducati,Citywide,2024,611656,21674
VEH_000118,Avion,CAF,Yaris,2014,-813343,84448
VEH_000764,Avion,BMW,Yaris,2018,-1639497,-5088
VEH_000298,Avion,Ducati,R 1250 GS,2024,5712405,177648
VEH_000967,Moto,BMW,E195,2023,768354,148171
VEH_000796,Bus,BMW,787 Dreamliner,2023,-2489841,135147
VEH_000313,Voiture,BMW,Q3,2019,-3896721,36391
VEH_000159,Bus,Embraer,CRJ900,2018,-720039,129876
VEH_000215,Bus,Toyota,RAV4,2021,9281300,122335
VEH_000983,Train,Peugeot,E175,2015,6147863,19486
VEH_000020,Camion,Scania,Desiro,2021,4656617,252436
VEH_000939,Avion,Volkswagen,S Series,2020,111386371,67499
VEH_000160,Bus,Toyota,Zefiro,2020,15429601,67301
VEH_000369,Bus,Scania,CB 500,2019,101157,69212
VEH_000760,Camion,Dacia,A4,2019,348162336,128387
VEH_000538,Avion,Suzuki,Polo,2017,-1357216,39038
VEH_000070,Moto,Volkswagen,Spring,2018,2440197,57910
VEH_000831,Camion,Volvo,E195,2021,716511,132176
VEH_000006,Camion,Suzuki,Classe C,2020,2891090,263439
VEH_000882,Voiture,Dacia,Yaris,2024,-1528120,138167
VEH_000933,Voiture,Siemens,737,2021,-4124001,49013
VEH_000797,Train,Iveco,Coradia,2025,-711018,211622
VEH_000290,Moto,Volvo,747,2022,73106946,247168
VEH_000448,Moto,Alstom,Sandero,2018,38884089,27015
VEH_000224,Avion,Kawasaki,Vectron,2023,1635182,17557
VEH_000404,Camion,CAF,747,2020,27796125,48271
VEH_000518,Voiture,Airbus,FM,2021,2101244,23116
VEH_000299,Train,Honda,S 1000 RR,2020,1748211,33820
VEH_000916,Bus,Kawasaki,Urbos,2020,-1287800,41632
VEH_000567,Train,Scania,FMX,2019,-2479822,2820
VEH_000035,Train,MAN,A4,2014,2874104,51800
VEH_000614,Moto,Audi,Civity,2017,8206565,13718
VEH_000376,Bus,Ducati,7900,2025,-4669626,16290
VEH_000093,Bus,MAN,747,2022,-2241750,138848
VEH_000503,Bus,BMW,P Series,2023,-1715515,64071
VEH_000154,Bus,Iveco,9700,2025,-3125441,161849
VEH_000385,Train,Yamaha,R 1250 GS,2020,-2647017,58607
VEH_000131,Train,Boeing,737,2016,40510955,53665
VEH_000545,Bus,Toyota,TMAX,2022,24196520,88682
VEH_000128,Bus,Honda,A350,2025,-1130972,53012
VEH_000820,Train,Bombardier,K,2014,114738828,191201
VEH_000935,Bus,Yamaha,S 1000 RR,2024,3647619,154675
VEH_000236,Moto,Audi,Série 5,2017,-147869,246037
VEH_000209,Train,Toyota,Sandero,2023,-2455171,12641
VEH_000036,Train,Yamaha,Yaris,2023,-2876413,89423
VEH_000990,Voiture,Scania,AGV,2016,-2302214,214027
VEH_000909,Train,Iveco,A350,2025,1805434,1012
VEH_000321,Bus,Scania,GLA,2019,1120493,83662
VEH_000575,Voiture,Kawasaki,CRJ1000,2022,-2106163,17295
VEH_000203,Moto,Siemens,MT-07,2020,-4594094,101085
VEH_000318,Voiture,Scania,FH,2020,-1595888,59622
VEH_000944,Moto,Volvo,FH,2023,240046552,17325
VEH_000219,Voiture,Boeing,Crossway,2024,3305971,26057
VEH_000121,Camion,Mercedes,Vectron,2022,-1227330,80656
VEH_000804,Avion,CAF,208,2021,-196947,18169
VEH_000150,Bus,Renault,GLE,2020,29023463,58311
VEH_000593,Voiture,Volkswagen,Lion's City,2019,97580678,90647
VEH_000872,Train,Alstom,RAV4,2025,-2157659,106418
VEH_000920,Train,Peugeot,Tourismo,2024,1149935,-18223
VEH_000656,Moto,Suzuki,5008,2023,64761395,186674
VEH_000625,Moto,Scania,CB 500,2014,-546929,44991
VEH_000603,Bus,MAN,X5,2018,267390229,147441
VEH_000401,Camion,Alstom,e-tron,2023,2024189,76918
VEH_000044,Voiture,Scania,Civity,2024,541609,102971
VEH_000856,Train,Honda,C,2017,10500725,113119
VEH_000074,Camion,Boeing,CRJ1000,2018,3478367,142973
VEH_000298,Camion,MAN,R 1250 GS,2026,10468677,18803
VEH_000123,Train,Airbus,V-Strom,2014,4860925,72323
VEH_000625,Train,Bombardier,Eurocargo,2019,-1256993,196813
VEH_000574,Camion,CAF,Lion's Coach,2017,129112502,119055
VEH_000951,Camion,Embraer,Interlink,2017,1820516,26081
VEH_000530,Voiture,Airbus,GLA,2018,26828868,23093
VEH_000721,Train,Siemens,FMX,2024,30262764,135775
VEH_000815,Moto,Embraer,MT-07,2021,-1681498,97984
VEH_000272,Moto,Kawasaki,Civity,2015,2235067,155133
VEH_000950,Train,Airbus,FH,2024,46213469,296765
VEH_000868,Moto,CAF,YZF-R6,2023,37409890,66535
VEH_000919,Moto,Suzuki,Velaro,2014,396104,51249
VEH_000040,Bus,Honda,Actros,2024,-945009,145872
VEH_000630,Bus,Yamaha,FM,2023,-1646808,-16986
VEH_000713,Train,Scania,208,2024,28357200,168817
VEH_000693,Voiture,Iveco,Zefiro,2014,622913,129000
VEH_000405,Voiture,Ducati,R 1250 GS,2019,-2582951,166758
VEH_000172,Avion,Audi,GLA,2025,-2075340,15760
VEH_000764,Avion,Audi,7900,2023,-214775,89379
VEH_000757,Train,Iveco,F 850 GS,2023,3320184,189680
VEH_000667,Bus,Alstom,Touring,2025,-2321133,69755
VEH_000279,Avion,Audi,A3,2023,-1253973,44120
VEH_000192,Avion,Renault,C,2024,-333255,254108
VEH_000461,Voiture,Iveco,i4,2023,856964,116725
VEH_000490,Bus,Mercedes,Citywide,2024,476220,23515
VEH_000173,Camion,Bombardier,Actros,2015,-2007431,78490
VEH_000454,Avion,Bombardier,Stralis,2019,9095186,133203
VEH_000460,Avion,CAF,TMAX,2025,91182,18793
