id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000162,Moto,Ducati,Monster,2023,17727,17029
VEH_000163,Bus,MAN,Lion's City,2019,203983,56950
VEH_000164,Train,CAF,Civity,2022,17587210,20562
VEH_000165,Avion,Boeing,777,2012,64261808,152880
VEH_000166,Moto,Kawasaki,Versys,2016,11492,152880
VEH_000167,Bus,MAN,Lion's City,2018,169188,119946
VEH_000168,Avion,Bombardier,CRJ1000,2014,119715378,222410
VEH_000169,Voiture,Mercedes,Classe A,2022,23505,46760
VEH_000170,Voiture,Mercedes,GLE,2016,30700,110624
VEH_000171,Avion,Embraer,E175,2020,245372339,98928
VEH_000172,Voiture,Dacia,Logan,2015,14080,109710
VEH_000173,Avion,Embraer,E175,2018,95998506,102060
VEH_000174,Train,Siemens,Desiro,2011,9219578,269009
VEH_000175,Bus,Scania,Citywide,2024,249705,0
VEH_000176,Camion,Renault,C,2016,26121,135488
VEH_000177,Camion,MAN,TGX,2020,68056,54440
VEH_000178,Bus,Volvo,9700,2018,115937,81180
VEH_000179,Bus,Iveco,Evadys,2021,143107,66447
VEH_000180,Train,Alstom,TGV,2019,22467172,110840
VEH_000181,Moto,Honda,CB 500,2024,25996,0
VEH_000182,Avion,Bombardier,CRJ1000,2017,94850287,91280
VEH_000183,Moto,Ducati,Multistrada,2015,4036,185922
VEH_000184,Bus,Volvo,9700,2023,246772,21921
VEH_000185,Camion,Volvo,FM,2021,52163,62379
VEH_000186,Avion,Airbus,A380,2017,56034186,148666
VEH_000187,Bus,Scania,Citywide,2016,133462,146064
VEH_000188,Train,CAF,Civity,2019,29420680,69370
VEH_000189,Moto,BMW,S 1000 RR,2024,23870,0
VEH_000190,Voiture,Dacia,Spring,2015,15444,206253
VEH_000191,Avion,Bombardier,CRJ1000,2017,164874515,159201
VEH_000192,Voiture,Peugeot,5008,2020,21062,97192
VEH_000193,Voiture,Toyota,Corolla,2017,35757,129045
VEH_000194,Moto,Suzuki,Burgman,2015,8468,198999
VEH_000195,Bus,Mercedes,Tourismo,2019,191163,112765
VEH_000196,Voiture,Mercedes,Classe A,2020,15777,84552
VEH_000197,Camion,Mercedes,Atego,2023,72836,22415
VEH_000198,Bus,Scania,Interlink,2018,192839,128358
VEH_000199,Bus,Volvo,9900,2017,126724,164948
VEH_000200,Voiture,Dacia,Logan,2023,31241,16907
VEH_000201,Voiture,Volkswagen,Passat,2021,40498,59100
VEH_000202,Bus,Scania,Interlink,2021,141587,70482
VEH_000203,Moto,BMW,R 1250 GS,2019,14176,122000
VEH_000204,Avion,Boeing,747,2011,98078357,160615
VEH_000205,Avion,Airbus,A330,2013,96677192,216161
VEH_000206,Avion,Airbus,A330,2014,29899990,105710
VEH_000207,Avion,Boeing,747,2011,92934858,140075
VEH_000208,Camion,Renault,T High,2015,54014,173007
VEH_000209,Voiture,Dacia,Logan,2015,18618,178794
VEH_000210,Bus,Volvo,9900,2017,83510,108073
VEH_000211,Moto,BMW,R 1250 GS,2015,7987,196416
VEH_000212,Bus,MAN,Lion's Coach,2023,242607,13747
VEH_000213,Bus,Volvo,9700,2020,221117,74856
VEH_000214,Moto,Honda,PCX,2016,6881,99688
VEH_000215,Bus,Scania,Interlink,2015,137141,190638
VEH_000216,Moto,Ducati,Panigale,2019,13706,122690
VEH_000217,Train,Siemens,Vectron,2018,22234649,87348
VEH_000218,Bus,Volvo,9700,2017,159368,146545
VEH_000219,Camion,Renault,K,2021,81608,48837
VEH_000220,Voiture,Volkswagen,T-Roc,2017,34527,79996
VEH_000221,Train,Bombardier,Talent,2020,23725146,50596
VEH_000222,Moto,BMW,F 850 GS,2023,11855,22087
VEH_000223,Camion,Iveco,Eurocargo,2018,69212,107454
VEH_000224,Avion,Airbus,A330,2023,295172159,13292
VEH_000225,Train,Bombardier,Zefiro,2014,12838271,105930
VEH_000226,Camion,MAN,TGL,2015,34899,97803
VEH_000227,Avion,Bombardier,CRJ1000,2016,34872213,168016
VEH_000228,Camion,Mercedes,Atego,2015,40545,109125
VEH_000229,Moto,Ducati,Panigale,2018,4853,76542
VEH_000230,Voiture,BMW,i4,2017,33349,132265
VEH_000231,Avion,Bombardier,CRJ1000,2019,179968808,104255
VEH_000232,Train,Alstom,AGV,2023,28768572,22835
VEH_000233,Avion,Airbus,A380,2021,103224205,64989
VEH_000234,Train,Bombardier,Zefiro,2018,13122051,75858
VEH_000235,Moto,Yamaha,TMAX,2023,24746,11171
VEH_000236,Avion,Airbus,A330,2021,222918969,41010
VEH_000237,Moto,Ducati,Panigale,2017,9667,121415
VEH_000238,Avion,Bombardier,CRJ900,2019,145513255,87605
VEH_000239,Bus,Iveco,Evadys,2023,257296,13648
VEH_000240,Moto,Ducati,Panigale,2016,9352,110000
VEH_000241,Train,CAF,Urbos,2024,30679201,0
VEH_000242,Voiture,Audi,e-tron,2018,8591,125202
VEH_000243,Bus,Volvo,7900,2023,260545,19259
VEH_000244,Voiture,Mercedes,GLE,2017,19528,161462
VEH_000245,Bus,Iveco,Crossway,2018,185727,91338
VEH_000246,Moto,Yamaha,YZF-R6,2018,6865,143622
VEH_000247,Camion,Renault,T High,2015,48790,154197
VEH_000248,Train,Siemens,Vectron,2018,15725341,120612
VEH_000249,Avion,Boeing,747,2022,290526519,36008
VEH_000250,Voiture,BMW,Série 3,2018,41598,130494
VEH_000251,Moto,BMW,R 1250 GS,2023,11566,10587
VEH_000252,Bus,Iveco,Crossway,2022,170074,46460
VEH_000253,Moto,Yamaha,TMAX,2023,21106,22576
VEH_000254,Bus,Scania,Touring,2016,137929,129152
VEH_000255,Camion,MAN,TGS,2023,71224,21565
VEH_000256,Train,CAF,Urbos,2010,4980922,308000
VEH_000257,Train,Bombardier,Talent,2016,14382626,116768
VEH_000258,Train,Bombardier,Talent,2023,29408807,24949
VEH_000259,Train,CAF,Civity,2012,11573810,263772
VEH_000260,Voiture,BMW,X5,2021,44279,30855
VEH_000261,Voiture,Audi,A3,2022,24067,36518
VEH_000262,Bus,Iveco,Crossway,2020,201123,49916
VEH_000263,Train,CAF,Civity,2020,23385615,88528
VEH_000264,Camion,MAN,TGX,2019,81587,87340
VEH_000265,Bus,MAN,Lion's Coach,2023,234760,24099
VEH_000266,Voiture,Peugeot,3008,2018,16061,142818
VEH_000267,Moto,Yamaha,TMAX,2021,15201,60384
VEH_000268,Avion,Bombardier,CRJ1000,2019,78889364,99180
VEH_000269,Voiture,BMW,X3,2018,36757,144708
VEH_000270,Avion,Boeing,737,2023,58982148,14912
VEH_000271,Voiture,Toyota,Land Cruiser,2017,22518,79492
VEH_000272,Train,Alstom,TGV,2017,22225383,150717
VEH_000273,Avion,Bombardier,CRJ900,2022,310968391,36730
VEH_000274,Train,Alstom,Coradia,2016,11924297,167024
VEH_000275,Bus,Iveco,Crossway,2017,161566,88914
VEH_000276,Voiture,Dacia,Duster,2023,42875,17718
VEH_000277,Bus,Volvo,9700,2019,210955,70040
VEH_000278,Train,CAF,Civity,2020,13982916,77368
VEH_000279,Voiture,Dacia,Spring,2023,38650,14020
VEH_000280,Train,Siemens,Desiro,2021,32566377,39402
VEH_000281,Camion,Volvo,FMX,2023,95446,16564
VEH_000282,Voiture,Toyota,Yaris,2017,26007,150269
VEH_000283,Train,Alstom,Coradia,2013,10847707,240262
VEH_000284,Camion,Iveco,Eurocargo,2020,62715,57360
VEH_000285,Avion,Boeing,747,2021,263126196,56964
VEH_000286,Avion,Embraer,E195,2023,350783778,12352
VEH_000287,Avion,Airbus,A320,2015,133075925,159570
VEH_000288,Moto,Honda,CBR 600,2019,10995,83130
VEH_000289,Avion,Embraer,E190,2020,101807880,76760
VEH_000290,Avion,Bombardier,CRJ1000,2014,83703259,184580
VEH_000291,Train,Alstom,Coradia,2021,31868449,33621
VEH_000292,Bus,Mercedes,Sprinter,2024,265668,0
VEH_000293,Moto,Suzuki,V-Strom,2015,7804,121824
VEH_000294,Camion,Iveco,Eurocargo,2016,33594,144128
VEH_000295,Voiture,Toyota,RAV4,2020,51273,44548
VEH_000296,Train,Alstom,AGV,2020,15768086,65348
VEH_000297,Voiture,Audi,Q3,2022,64685,43180
VEH_000298,Train,Bombardier,Talent,2010,9657274,171290
VEH_000299,Voiture,Dacia,Sandero,2018,24816,72084
VEH_000300,Train,Bombardier,Talent,2017,17845840,152852
VEH_000301,Camion,Scania,S Series,2016,56609,181896
VEH_000302,Bus,Iveco,Evadys,2017,120184,86576
VEH_000303,Voiture,Toyota,Land Cruiser,2019,13575,77825
VEH_000304,Moto,Yamaha,YZF-R6,2022,17872,38406
VEH_000305,Avion,Bombardier,CRJ900,2015,124505769,134505
VEH_000306,Moto,Kawasaki,Ninja 650,2015,8862,210591
VEH_000307,Moto,Honda,Africa Twin,2019,7621,71160
VEH_000308,Camion,Volvo,FM,2017,44939,144480
VEH_000309,Moto,Ducati,Panigale,2023,10220,13607
VEH_000310,Bus,Volvo,7900,2018,115451,126294
VEH_000311,Voiture,Peugeot,5008,2023,37865,22936
VEH_000312,Voiture,Renault,Captur,2020,41997,75868
VEH_000313,Bus,Iveco,Evadys,2020,131091,81152
VEH_000314,Train,Siemens,Desiro,2014,14170756,201970
VEH_000315,Voiture,Volkswagen,Polo,2017,23680,157206
VEH_000316,Voiture,Volkswagen,Polo,2024,65309,0
VEH_000317,Bus,Volvo,9700,2019,207727,70315
VEH_000318,Avion,Boeing,737,2016,118228243,199664
VEH_000319,Camion,Mercedes,Axor,2022,69824,45806
VEH_000320,Avion,Boeing,737,2011,17855478,260507
VEH_000321,Bus,Iveco,Evadys,2020,217436,94820
VEH_000322,Camion,Iveco,Daily,2019,56058,83535
VEH_000323,Train,CAF,Civity,2024,47918204,0
VEH_000324,Train,Alstom,AGV,2015,13566732,158013
VEH_000325,Train,Siemens,Desiro,2023,22868314,15085
VEH_000326,Train,Alstom,TGV,2020,32706218,87020
VEH_000327,Train,Alstom,Coradia,2021,27035834,73827
VEH_000328,Camion,Renault,C,2016,57960,90368
VEH_000329,Camion,Iveco,Eurocargo,2016,58922,140752
VEH_000330,Voiture,BMW,X5,2022,43901,36310
VEH_000331,Bus,Iveco,Evadys,2019,213763,104260
VEH_000332,Camion,Mercedes,Actros,2017,33798,132006
VEH_000333,Voiture,Peugeot,208,2017,35727,89355
VEH_000334,Voiture,Mercedes,GLA,2018,30654,145128
VEH_000335,Bus,MAN,Lion's City,2024,159732,0
VEH_000336,Avion,Boeing,737,2013,79403837,117689
VEH_000337,Moto,Ducati,Panigale,2018,9267,100176
VEH_000338,Camion,Renault,C,2023,125239,22327
VEH_000339,Avion,Bombardier,CRJ1000,2022,226093469,33228
VEH_000340,Avion,Bombardier,CRJ1000,2016,80556939,110656
VEH_000341,Bus,Scania,Citywide,2024,152522,0
VEH_000342,Bus,MAN,Lion's Coach,2020,220104,73988
VEH_000343,Train,Siemens,Velaro,2018,12627407,130884
VEH_000344,Train,Alstom,AGV,2014,11309068,244970
VEH_000345,Train,Alstom,TGV,2020,18344414,93688
VEH_000346,Voiture,BMW,i4,2019,28389,116995
VEH_000347,Moto,Kawasaki,Z900,2015,8997,207450
VEH_000348,Voiture,Peugeot,208,2020,46369,40696
VEH_000349,Avion,Embraer,E175,2010,42444009,255276
VEH_000350,Bus,Volvo,9700,2024,259415,0
VEH_000351,Train,Alstom,TGV,2010,6694900,165970
VEH_000352,Train,Bombardier,Talent,2021,32268236,64242
VEH_000353,Moto,BMW,R 1250 GS,2023,11539,21254
VEH_000354,Camion,Scania,S Series,2018,40826,120696
VEH_000355,Bus,Mercedes,Sprinter,2015,97293,212661
VEH_000356,Moto,Honda,CB 500,2020,9537,49752
VEH_000357,Train,Bombardier,Talent,2015,10959960,176463
VEH_000358,Moto,BMW,F 850 GS,2024,18694,0
VEH_000359,Bus,Mercedes,Citaro,2015,78000,187425
VEH_000360,Train,Siemens,Desiro,2020,14609712,50400
VEH_000361,Train,CAF,Urbos,2012,11085064,166188
VEH_000362,Voiture,Toyota,Corolla,2018,12015,88542
VEH_000363,Camion,Iveco,Daily,2022,75832,46636
VEH_000364,Voiture,Volkswagen,Tiguan,2015,21355,137565
VEH_000365,Voiture,Mercedes,Classe C,2020,44265,49704
VEH_000366,Voiture,BMW,Série 5,2017,26999,153601
VEH_000367,Voiture,Peugeot,5008,2015,17368,129834
VEH_000368,Moto,BMW,R 1250 GS,2024,25574,0
VEH_000369,Camion,Volvo,FM,2015,33409,186732
VEH_000370,Camion,Mercedes,Axor,2015,53225,115353
VEH_000371,Camion,Scania,S Series,2024,118439,0
VEH_000372,Train,CAF,Civity,2019,19030893,66390
VEH_000373,Voiture,Dacia,Logan,2020,16643,51044
VEH_000374,Bus,Scania,Touring,2021,234215,30585
VEH_000375,Bus,MAN,Lion's City,2022,193769,32592
VEH_000376,Avion,Embraer,E190,2016,70751543,102832
VEH_000377,Voiture,Toyota,Land Cruiser,2023,33910,10086
VEH_000378,Voiture,Volkswagen,Tiguan,2023,52908,22782
VEH_000379,Avion,Boeing,777,2017,156068884,103131
VEH_000380,Camion,Volvo,FMX,2024,106730,0
VEH_000381,Train,Bombardier,Talent,2015,14395524,120240
VEH_000382,Train,Alstom,Coradia,2012,8423902,254028
VEH_000383,Avion,Bombardier,CRJ900,2022,181032013,32320
VEH_000384,Avion,Boeing,747,2010,52097724,228396
VEH_000385,Voiture,BMW,i4,2017,7484,97328
VEH_000386,Avion,Boeing,747,2018,79677925,63948
VEH_000387,Moto,Honda,CBR 600,2017,11999,96033
VEH_000388,Train,Siemens,Vectron,2018,11690076,85062
VEH_000389,Moto,Ducati,Panigale,2020,3983,73588
VEH_000390,Camion,Renault,K,2018,76334,149376
VEH_000391,Bus,Iveco,Crossway,2022,239155,26878
VEH_000392,Avion,Airbus,A350,2019,72355576,97400
VEH_000393,Bus,Scania,Touring,2015,100067,116019
VEH_000394,Moto,Ducati,Panigale,2020,8428,46516
VEH_000395,Train,CAF,Urbos,2021,27366691,32571
VEH_000396,Moto,BMW,F 850 GS,2020,11952,43688
VEH_000397,Bus,Iveco,Evadys,2019,156704,69700
VEH_000398,Bus,MAN,Lion's City,2022,174960,31420
VEH_000399,Avion,Bombardier,CRJ1000,2023,108335522,22742
VEH_000400,Avion,Airbus,A330,2011,85012643,280007
VEH_000401,Bus,Volvo,7900,2024,210374,0
VEH_000402,Bus,Volvo,9900,2019,134746,50825
VEH_000403,Train,CAF,Urbos,2010,5485703,302652
VEH_000404,Camion,Iveco,Stralis,2024,149161,0
VEH_000405,Camion,Mercedes,Axor,2021,68113,44988
VEH_000406,Bus,Iveco,Urbanway,2015,115563,116649
VEH_000407,Camion,Renault,C,2022,94646,25808
VEH_000408,Train,Siemens,Desiro,2012,10726409,272316
VEH_000409,Train,Siemens,Vectron,2010,4706750,212268
VEH_000410,Bus,MAN,Lion's Coach,2020,254818,76544
VEH_000411,Train,Siemens,Desiro,2019,22333798,112915
VEH_000412,Moto,BMW,F 850 GS,2018,10585,90282
VEH_000413,Camion,Iveco,Daily,2022,50788,33548
VEH_000414,Avion,Airbus,A330,2013,59180459,160479
VEH_000415,Camion,Volvo,FM,2021,74518,49884
VEH_000416,Camion,Iveco,Eurocargo,2023,54705,19095
VEH_000417,Bus,Iveco,Evadys,2015,78501,202077
VEH_000418,Train,Siemens,Vectron,2016,10623683,91576
VEH_000419,Train,CAF,Civity,2021,33725121,44760
VEH_000420,Moto,Ducati,Monster,2023,17421,15518
VEH_000421,Moto,Ducati,Panigale,2023,15094,13109
VEH_000422,Camion,MAN,TGL,2023,90773,15074
VEH_000423,Voiture,Volkswagen,Polo,2020,25713,45780
VEH_000424,Bus,Scania,Touring,2017,143949,171640
VEH_000425,Train,Siemens,Vectron,2019,24732031,89345
VEH_000426,Bus,Mercedes,Tourismo,2023,191175,20878
VEH_000427,Moto,Yamaha,MT-07,2018,8746,78774
VEH_000428,Moto,Kawasaki,Ninja 650,2021,20494,59136
VEH_000429,Bus,Mercedes,Citaro,2021,237669,38484
VEH_000430,Camion,Iveco,Eurocargo,2019,71037,103115
VEH_000431,Bus,Mercedes,Sprinter,2015,78985,119772
VEH_000432,Train,Alstom,TGV,2017,15014957,156982
VEH_000433,Camion,Mercedes,Actros,2024,135155,0
VEH_000434,Camion,Renault,T High,2015,24294,106866
VEH_000435,Voiture,Renault,Captur,2022,43720,32640
VEH_000436,Camion,MAN,TGS,2018,48477,147522
VEH_000437,Train,CAF,Urbos,2020,19880880,93020
VEH_000438,Moto,Suzuki,V-Strom,2023,10641,17678
VEH_000439,Moto,Kawasaki,Z900,2022,19261,36004
VEH_000440,Avion,Embraer,E190,2020,138986197,95992
VEH_000441,Moto,Yamaha,YZF-R6,2021,8595,67308
VEH_000442,Voiture,Volkswagen,Golf,2018,24995,117102
VEH_000443,Voiture,Peugeot,208,2024,29164,0
VEH_000444,Bus,Volvo,9700,2022,202402,28596
VEH_000445,Avion,Bombardier,CRJ900,2019,232180006,104955
VEH_000446,Moto,Honda,PCX,2017,3626,112546
VEH_000447,Avion,Boeing,747,2021,283874984,51000
VEH_000448,Bus,Mercedes,Tourismo,2020,139890,58000
VEH_000449,Voiture,Renault,Captur,2022,41492,29182
VEH_000450,Train,Alstom,AGV,2012,6831396,215544
VEH_000451,Avion,Boeing,777,2014,26778117,109850
VEH_000452,Bus,Volvo,9700,2016,155491,140528
VEH_000453,Camion,Scania,P Series,2017,58027,169617
VEH_000454,Voiture,Dacia,Logan,2016,18017,136184
VEH_000455,Train,CAF,Urbos,2020,16198132,61252
VEH_000456,Camion,Renault,K,2023,58067,15244
VEH_000457,Moto,BMW,S 1000 RR,2016,6929,164712
VEH_000458,Train,CAF,Urbos,2022,34865514,26434
VEH_000459,Moto,Honda,CBR 600,2024,27108,0
VEH_000460,Voiture,Audi,Q5,2018,12545,65832
VEH_000461,Camion,Volvo,FMX,2023,91231,19032
VEH_000462,Moto,Kawasaki,Ninja 650,2019,14412,113910
VEH_000463,Voiture,Mercedes,Classe C,2023,14470,17905
VEH_000464,Moto,Kawasaki,Versys,2019,15772,80985
VEH_000465,Camion,Scania,R Series,2017,53804,86415
VEH_000466,Bus,Scania,Interlink,2020,186228,47608
VEH_000467,Train,Bombardier,Zefiro,2021,18152172,43413
