id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_000058,Centrale Solaire Cestas,Solaire,France,Cestas,44.740763,-0.681138,300,2015.11,100755.5,2015,Opérationnelle
id_000059,Grande Dixence,Hydraulique,Suisse,Hérémence,46.080503,7.391753,2069,34450.38,206702.28,1961,Maintenance
id_000060,Alta Wind Energy Center,Éolien,USA,Tehachapi,34.958739,-118.215624,1548,503.61,25180.5,2013,Démantèlement
id_000061,Barrage de Xiluodu,Hydraulique,Chine,Yongshan,28.24611,103.63124,13860,1311.52,65576.0,2014,Planification
id_000062,Kori Nuclear Power Plant,Nucléaire,Corée du Sud,Busan,35.315644,129.293712,5881,1149.39,57469.5,1978,Maintenance
id_000063,Villanueva Solar Park,Solaire,Mexique,Viesca,25.333614,-102.791612,828,4438.39,3772631.5,2018,Maintenance
id_000064,Bruce Nuclear Generating Station,Nucléaire,Canada,Tiverton,44.333239,-81.590157,6384,3997.04,79940.8,1977,Construction
id_000065,Parc Éolien London Array,Éolien,Royaume-Uni,Thames Estuary,51.657028,1.47747,630,1818.17,36363.4,2013,Maintenance
id_000066,Centrale Nucléaire du Tricastin,Nucléaire,France,Pierrelatte,44.337212,4.724227,3660,2985.93,29859.3,1980,Démantèlement
id_000067,Parc Éolien Markbygden,Éolien,Suède,Piteå,65.823049,21.480912,1101,241.07,12053.5,2022,Planification
id_000068,Parc Solaire Tengger Desert,Solaire,Chine,Zhongwei,37.557559,105.174061,1547,770.2,38510.0,2017,Construction
id_000069,Parc Éolien London Array,Éolien,Royaume-Uni,Thames Estuary,51.656119,1.489101,630,23307.25,139843.5,2013,Opérationnelle
id_000070,Barrage d'Assouan,Hydraulique,Égypte,Assouan,23.962794,32.874918,2100,23686.73,142120.38,1970,Opérationnelle
id_000071,Vindhyachal Thermal Power Station,Thermique,Inde,Vindhyanagar,24.08136,82.61017,4760,2482.89,24828.9,1987,Planification
id_000072,Barrage Bin El Ouidane,Hydraulique,Maroc,Azilal,32.120599,-6.519778,135,848.83,42441.5,1953,Opérationnelle
id_000073,Parc Éolien Courseulles,Éolien,France,Courseulles-sur-Mer,49.342812,-0.447181,450,6046.24,60462.4,2024,Démantèlement
id_000074,Alta Wind Energy Center,Éolien,USA,Tehachapi,34.95645,-118.22405,1548,992.29,99229.0,2013,Maintenance
id_000075,Barrage des Trois Gorges,Hydraulique,Chine,Yichang,30.83114,111.011555,22500,1527.35,1298247.5,2012,Planification
id_000076,Barrage de Xiluodu,Hydraulique,Chine,Yongshan,28.249741,103.635425,13860,13502.24,81013.44,2014,Construction
id_000077,Barrage d'Itaipu,Hydraulique,Brésil,Foz do Iguaçu,-25.403004,-54.595403,14000,491.49,24574.5,1984,Maintenance
id_000078,W.A. Parish Generating Station,Thermique,USA,Thompsons,29.483351,-95.635327,3653,29882.6,179295.6,1977,Opérationnelle
id_000079,Grande Dixence,Hydraulique,Suisse,Hérémence,46.076227,7.397351,2069,281.97,14098.5,1961,Opérationnelle
id_000080,Parc Éolien Markbygden,Éolien,Suède,Piteå,65.808063,21.473816,1101,1302.07,65103.5,2022,Construction
id_000081,Parc Solaire Noor,Solaire,Maroc,Ouarzazate,30.926203,-6.897038,580,594.67,29733.5,2016,Démantèlement
id_000082,Barrage d'Itaipu,Hydraulique,Brésil,Foz do Iguaçu,-25.407309,-54.579584,14000,2648.32,52966.4,1984,Construction
id_000083,Parc Solaire Bhadla,Solaire,Inde,Bhadla,27.58195,71.912936,2245,5471.29,54712.9,2020,Planification
id_000084,Topaz Solar Farm,Solaire,USA,San Luis Obispo,35.383423,-120.08451,550,1191.99,23839.8,2014,Construction
id_000085,Barrage des Trois Gorges,Hydraulique,Chine,Yichang,30.816013,111.005917,22500,2627.28,26272.8,2012,Opérationnelle
id_000086,Parc Solaire Noor,Solaire,Maroc,Ouarzazate,30.927821,-6.903908,580,1573.07,31461.4,2016,Démantèlement
id_000087,Parc Solaire Tengger Desert,Solaire,Chine,Zhongwei,37.553004,105.15974,1547,409.21,20460.5,2017,Démantèlement
id_000088,Barrage des Trois Gorges,Hydraulique,Chine,Yichang,30.815127,111.008715,22500,7168.64,6093344.0,2012,Construction
id_000089,Parc Éolien Tanger I,Éolien,Maroc,Tanger,35.758696,-5.842837,140,3905.14,78102.8,2014,Planification
id_000090,Gansu Wind Farm,Éolien,Chine,Jiuquan,39.776597,98.491156,7965,2298.19,45963.8,2021,Opérationnelle
id_000091,Parc Solaire Tengger Desert,Solaire,Chine,Zhongwei,37.553901,105.176374,1547,34135.63,204813.78,2017,Maintenance
id_000092,Palo Verde Nuclear,Nucléaire,USA,Tonopah,33.386484,-112.871355,3937,5773.83,4907755.5,1986,Démantèlement
id_000093,Palo Verde Nuclear,Nucléaire,USA,Tonopah,33.384128,-112.868134,3937,771.08,38554.0,1986,Construction
id_000094,Kashiwazaki-Kariwa,Nucléaire,Japon,Kashiwazaki,37.420121,138.599643,8212,815.62,40781.0,1985,Planification
id_000095,Parc Solaire Núñez de Balboa,Solaire,Espagne,Usagre,38.441246,-6.283112,500,255.6,12780.0,2020,Planification
id_000096,Bełchatów Power Station,Thermique,Pologne,Bełchatów,51.276634,19.339579,5298,5643.83,56438.3,1981,Opérationnelle
id_000097,Taichung Power Plant,Thermique,Taïwan,Longjing,24.214504,120.478025,5500,347.51,34751.0,1992,Démantèlement
id_000098,W.A. Parish Generating Station,Thermique,USA,Thompsons,29.485778,-95.632759,3653,2800.05,56001.0,1977,Opérationnelle
id_000099,Barrage Daniel-Johnson,Hydraulique,Canada,Baie-Comeau,49.281822,-68.724086,2596,350.01,7000.2,1968,Maintenance
id_000100,Parc Solaire Bhadla,Solaire,Inde,Bhadla,27.591032,71.915696,2245,3018.48,2565708.0,2020,Maintenance
id_000101,Topaz Solar Farm,Solaire,USA,San Luis Obispo,35.377192,-120.085945,550,13288.97,79733.82,2014,Maintenance
id_000102,Parc Solaire Tengger Desert,Solaire,Chine,Zhongwei,37.548283,105.173251,1547,2308.26,46165.2,2017,Planification
id_000103,Lake Turkana Wind Power,Éolien,Kenya,Loiyangalani,2.771372,36.705386,310,560.75,28037.5,2019,Démantèlement
id_000104,Kori Nuclear Power Plant,Nucléaire,Corée du Sud,Busan,35.306921,129.290023,5881,384.87,19243.5,1978,Opérationnelle
id_000105,Kashiwazaki-Kariwa,Nucléaire,Japon,Kashiwazaki,37.427727,138.586184,8212,30742.14,184452.84,1985,Opérationnelle
id_000106,Barrage d'Assouan,Hydraulique,Égypte,Assouan,23.961896,32.888506,2100,1568.15,1332927.5,1970,Maintenance
id_000107,Barrage des Trois Gorges,Hydraulique,Chine,Yichang,30.816642,111.003806,22500,841.85,84185.0,2012,Démantèlement
id_000108,Centrale Thermique Jorf Lasfar,Thermique,Maroc,El Jadida,33.127604,-8.643058,1356,2178.64,21786.4,1984,Démantèlement
id_000109,Palo Verde Nuclear,Nucléaire,USA,Tonopah,33.386524,-112.854683,3937,198.09,9904.5,1986,Construction
id_000110,Vindhyachal Thermal Power Station,Thermique,Inde,Vindhyanagar,24.089331,82.625892,4760,214.28,21428.0,1987,Démantèlement
id_000111,Grand Ethiopian Renaissance Dam,Hydraulique,Éthiopie,Guba,11.216457,35.083895,6450,31129.56,186777.36,2022,Démantèlement
id_000112,Grand Coulee Dam,Hydraulique,USA,Coulee Dam,47.955659,-119.004212,6809,6688.02,5684817.0,1942,Opérationnelle
id_000113,Palo Verde Nuclear,Nucléaire,USA,Tonopah,33.398587,-112.872238,3937,29180.19,175081.14,1986,Démantèlement
id_000114,Parc Solaire Noor,Solaire,Maroc,Ouarzazate,30.933265,-6.913299,580,795.89,39794.5,2016,Démantèlement
id_000115,Palo Verde Nuclear,Nucléaire,USA,Tonopah,33.388194,-112.859453,3937,392.22,19611.0,1986,Opérationnelle
id_000116,Centrale Thermique Jorf Lasfar,Thermique,Maroc,El Jadida,33.13282,-8.635782,1356,8639.67,86396.7,1984,Démantèlement
id_000117,Parc Éolien London Array,Éolien,Royaume-Uni,Thames Estuary,51.64789,1.482489,630,1410.85,141085.0,2013,Opérationnelle
id_000118,Centrale Solaire Jasper,Solaire,Afrique du Sud,Kimberley,-28.7264,24.770142,96,28146.9,168881.4,2014,Construction
id_000119,Parc Solaire Noor,Solaire,Maroc,Ouarzazate,30.942607,-6.900562,580,898.05,44902.5,2016,Planification
id_000120,Parc Solaire Núñez de Balboa,Solaire,Espagne,Usagre,38.446308,-6.279537,500,1330.5,26610.0,2020,Opérationnelle
id_000121,Barrage de Xiluodu,Hydraulique,Chine,Yongshan,28.248752,103.628393,13860,7537.91,45227.46,2014,Opérationnelle
id_000122,Parc Éolien London Array,Éolien,Royaume-Uni,Thames Estuary,51.656817,1.474069,630,3921.48,39214.8,2013,Démantèlement
id_000123,Taichung Power Plant,Thermique,Taïwan,Longjing,24.220235,120.48113,5500,3244.33,2757680.5,1992,Opérationnelle
id_000124,Grand Coulee Dam,Hydraulique,USA,Coulee Dam,47.957444,-119.000113,6809,1140.5,57025.0,1942,Maintenance
id_000125,Topaz Solar Farm,Solaire,USA,San Luis Obispo,35.391202,-120.080567,550,885.32,44266.0,2014,Maintenance
id_000126,Parc Éolien Markbygden,Éolien,Suède,Piteå,65.818979,21.474633,1101,411.85,4118.5,2022,Construction
id_000127,Parc Éolien Markbygden,Éolien,Suède,Piteå,65.817068,21.476303,1101,1667.04,33340.8,2022,Opérationnelle
id_000128,Barrage de Xiluodu,Hydraulique,Chine,Yongshan,28.254749,103.633544,13860,297.08,5941.6,2014,Démantèlement
id_000129,Bełchatów Power Station,Thermique,Pologne,Bełchatów,51.270305,19.324133,5298,331.5,16575.0,1981,Démantèlement
id_000130,Parc Éolien Hornsea One,Éolien,Royaume-Uni,Yorkshire,53.874996,1.787626,1218,455.44,22772.0,2020,Planification
id_000131,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,47.502242,34.577225,6000,784.17,15683.4,1984,Construction
id_000132,Taichung Power Plant,Thermique,Taïwan,Longjing,24.202442,120.49103,5500,2594.36,51887.2,1992,Démantèlement
id_000133,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,47.51555,34.582865,6000,2394.09,47881.8,1984,Planification
id_000134,Centrale Solaire Cestas,Solaire,France,Cestas,44.740631,-0.679406,300,28482.18,170893.08,2015,Démantèlement
id_000135,Centrale Nucléaire de Gravelines,Nucléaire,France,Gravelines,51.018793,2.136327,5460,5158.17,51581.7,1980,Planification
id_000136,Centrale Thermique Jorf Lasfar,Thermique,Maroc,El Jadida,33.127004,-8.639818,1356,1730.31,34606.2,1984,Maintenance
id_000137,Barrage d'Assouan,Hydraulique,Égypte,Assouan,23.958668,32.886506,2100,1383.14,27662.8,1970,Maintenance
id_000138,Taichung Power Plant,Thermique,Taïwan,Longjing,24.217487,120.477201,5500,3593.84,71876.8,1992,Démantèlement
id_000139,Parc Éolien Markbygden,Éolien,Suède,Piteå,65.807119,21.474943,1101,184.68,18468.0,2022,Construction
id_000140,Grande Dixence,Hydraulique,Suisse,Hérémence,46.092657,7.395909,2069,621.56,31078.0,1961,Opérationnelle
id_000141,Bruce Nuclear Generating Station,Nucléaire,Canada,Tiverton,44.338684,-81.597507,6384,453.78,22689.0,1977,Construction
id_000142,Parc Éolien Hornsea One,Éolien,Royaume-Uni,Yorkshire,53.880939,1.777414,1218,863.28,86328.0,2020,Construction
id_000143,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,47.503228,34.5881,6000,1762.39,88119.5,1984,Opérationnelle
id_000144,Parc Solaire Bhadla,Solaire,Inde,Bhadla,27.588793,71.919578,2245,1439.47,14394.7,2020,Maintenance
id_000145,Grand Ethiopian Renaissance Dam,Hydraulique,Éthiopie,Guba,11.217306,35.082539,6450,3136.05,62721.0,2022,Maintenance
id_000146,Barrage Daniel-Johnson,Hydraulique,Canada,Baie-Comeau,49.29267,-68.710726,2596,2370.05,47401.0,1968,Opérationnelle
id_000147,Parc Solaire Benban,Solaire,Égypte,Assouan,24.084756,32.909399,1650,1074.93,53746.5,2019,Planification
id_000148,Bełchatów Power Station,Thermique,Pologne,Bełchatów,51.268738,19.334948,5298,2415.62,48312.4,1981,Construction
id_000149,Centrale Solaire Weesow-Willmersdorf,Solaire,Allemagne,Werneuchen,52.638261,13.739535,187,594.19,59419.0,2020,Démantèlement
id_000150,Barrage Daniel-Johnson,Hydraulique,Canada,Baie-Comeau,49.28643,-68.724138,2596,5470.2,54702.0,1968,Maintenance
id_000151,Barrage Daniel-Johnson,Hydraulique,Canada,Baie-Comeau,49.280065,-68.708138,2596,990.95,49547.5,1968,Démantèlement
id_000152,Enel Green Power Delfina,Éolien,Brésil,Casa Nova,-9.172208,-40.969257,300,340.75,17037.5,2018,Opérationnelle
id_000153,Centrale Nucléaire de Gravelines,Nucléaire,France,Gravelines,51.011942,2.131888,5460,2823.49,28234.9,1980,Démantèlement
id_000154,Parc Éolien Tanger I,Éolien,Maroc,Tanger,35.761759,-5.825138,140,1028.15,51407.5,2014,Démantèlement
id_000155,Barrage Daniel-Johnson,Hydraulique,Canada,Baie-Comeau,49.278114,-68.72427,2596,601.84,12036.8,1968,Construction
id_000156,Barrage d'Itaipu,Hydraulique,Brésil,Foz do Iguaçu,-25.414351,-54.581162,14000,3194.67,2715469.5,1984,Opérationnelle
id_000157,Taichung Power Plant,Thermique,Taïwan,Longjing,24.215116,120.477618,5500,5843.62,58436.2,1992,Démantèlement
id_000158,Kashiwazaki-Kariwa,Nucléaire,Japon,Kashiwazaki,37.434419,138.603027,8212,834.57,16691.4,1985,Maintenance
id_000159,Parc Solaire Noor,Solaire,Maroc,Ouarzazate,30.94043,-6.897921,580,205.44,20544.0,2016,Opérationnelle
id_000160,Grand Coulee Dam,Hydraulique,USA,Coulee Dam,47.949745,-118.998199,6809,134.94,6747.0,1942,Maintenance
id_000161,Parc Éolien Hornsea One,Éolien,Royaume-Uni,Yorkshire,53.882511,1.79014,1218,2613.28,26132.8,2020,Planification
id_000162,W.A. Parish Generating Station,Thermique,USA,Thompsons,29.48787,-95.627771,3653,1457.96,145796.0,1977,Démantèlement
id_000163,Centrale Solaire Jasper,Solaire,Afrique du Sud,Kimberley,-28.728977,24.755849,96,2349.3,1996905.0,2014,Opérationnelle
id_000164,Taichung Power Plant,Thermique,Taïwan,Longjing,24.213101,120.491593,5500,104.6,5230.0,1992,Maintenance
id_000165,Centrale Solaire Weesow-Willmersdorf,Solaire,Allemagne,Werneuchen,52.642048,13.724163,187,618.83,61883.0,2020,Démantèlement
id_000166,Parc Solaire Tengger Desert,Solaire,Chine,Zhongwei,37.543296,105.159335,1547,312.27,15613.5,2017,Construction
id_000167,Grand Coulee Dam,Hydraulique,USA,Coulee Dam,47.95922,-118.996944,6809,8008.91,80089.1,1942,Maintenance
id_000168,Topaz Solar Farm,Solaire,USA,San Luis Obispo,35.37757,-120.083183,550,24223.22,145339.32,2014,Maintenance
id_000169,Centrale Thermique Jorf Lasfar,Thermique,Maroc,El Jadida,33.140114,-8.628644,1356,1161.88,58094.0,1984,Planification
id_000170,Kashiwazaki-Kariwa,Nucléaire,Japon,Kashiwazaki,37.428945,138.597607,8212,8159.67,81596.7,1985,Construction
id_000171,Bełchatów Power Station,Thermique,Pologne,Bełchatów,51.266867,19.329251,5298,1697.63,169763.0,1981,Planification
id_000172,Barrage des Trois Gorges,Hydraulique,Chine,Yichang,30.8252,111.006878,22500,1114.0,55700.0,2012,Construction
id_000173,Parc Éolien Markbygden,Éolien,Suède,Piteå,65.824166,21.486026,1101,1710.88,17108.8,2022,Maintenance
id_000174,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,47.516022,34.579001,6000,424.61,21230.5,1984,Planification
id_000175,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,47.510031,34.575987,6000,6894.49,68944.9,1984,Démantèlement
id_000176,Barrage des Trois Gorges,Hydraulique,Chine,Yichang,30.818834,111.007629,22500,640.23,32011.5,2012,Construction
id_000177,W.A. Parish Generating Station,Thermique,USA,Thompsons,29.493136,-95.641316,3653,8740.39,87403.9,1977,Maintenance
id_000178,Lake Turkana Wind Power,Éolien,Kenya,Loiyangalani,2.76473,36.706001,310,3897.41,3312798.5,2019,Opérationnelle
id_000179,Taichung Power Plant,Thermique,Taïwan,Longjing,24.206281,120.483002,5500,4189.86,3561381.0,1992,Construction
id_000180,Parc Solaire Benban,Solaire,Égypte,Assouan,24.093561,32.90212,1650,997.66,99766.0,2019,Construction
id_000181,Centrale Solaire Jasper,Solaire,Afrique du Sud,Kimberley,-28.73834,24.759408,96,1084.97,54248.5,2014,Démantèlement
id_000182,Centrale Thermique Jorf Lasfar,Thermique,Maroc,El Jadida,33.138976,-8.632215,1356,1185.33,59266.5,1984,Construction
id_000183,Gansu Wind Farm,Éolien,Chine,Jiuquan,39.756805,98.50522,7965,7276.49,6185016.5,2021,Construction
id_000184,Parc Solaire Benban,Solaire,Égypte,Assouan,24.079606,32.904715,1650,211.84,10592.0,2019,Démantèlement
id_000185,Parc Solaire Benban,Solaire,Égypte,Assouan,24.08295,32.908961,1650,308.55,30855.0,2019,Démantèlement
id_000186,Barrage Daniel-Johnson,Hydraulique,Canada,Baie-Comeau,49.280659,-68.720161,2596,1104.85,939122.5,1968,Planification
id_000187,Barrage d'Assouan,Hydraulique,Égypte,Assouan,23.959678,32.879412,2100,39061.89,234371.34,1970,Maintenance
id_000188,Centrale Thermique Jorf Lasfar,Thermique,Maroc,El Jadida,33.140833,-8.623373,1356,1557.51,155751.0,1984,Maintenance
id_000189,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,47.508166,34.584772,6000,22822.92,136937.52,1984,Planification
id_000190,Kashiwazaki-Kariwa,Nucléaire,Japon,Kashiwazaki,37.432541,138.603524,8212,14887.65,89325.9,1985,Maintenance
id_000191,Parc Solaire Noor,Solaire,Maroc,Ouarzazate,30.935361,-6.908469,580,173.39,8669.5,2016,Construction
id_000192,Shepherds Flat Wind Farm,Éolien,USA,Arlington,45.664952,-119.996088,845,705.49,35274.5,2012,Planification
id_000193,Parc Solaire Benban,Solaire,Égypte,Assouan,24.078964,32.902192,1650,355.33,17766.5,2019,Planification
id_000194,Barrage de Xiluodu,Hydraulique,Chine,Yongshan,28.24711,103.639184,13860,8577.48,85774.8,2014,Maintenance
id_000195,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,47.50266,34.587564,6000,804.93,40246.5,1984,Opérationnelle
id_000196,Centrale Solaire Weesow-Willmersdorf,Solaire,Allemagne,Werneuchen,52.632919,13.736147,187,1255.16,62758.0,2020,Maintenance
id_000197,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Enerhodar,47.502097,34.5874,6000,3128.12,62562.4,1984,Opérationnelle
id_000198,Centrale Solaire Cestas,Solaire,France,Cestas,44.74593,-0.675187,300,15973.67,95842.02,2015,Planification
id_000199,Parc Éolien Tanger I,Éolien,Maroc,Tanger,35.76157,-5.830471,140,2774.04,55480.8,2014,Opérationnelle
id_000200,Gansu Wind Farm,Éolien,Chine,Jiuquan,39.7728,98.495396,7965,861.96,86196.0,2021,Construction
id_000201,Medupi Power Station,Thermique,Afrique du Sud,Lephalale,-23.843499,27.649965,4764,7481.37,6359164.5,2015,Démantèlement
id_000202,Barrage des Trois Gorges,Hydraulique,Chine,Yichang,30.815441,110.994271,22500,567.15,28357.5,2012,Opérationnelle
id_000203,Parc Solaire Núñez de Balboa,Solaire,Espagne,Usagre,38.446685,-6.277602,500,1507.34,150734.0,2020,Démantèlement
id_000204,Kori Nuclear Power Plant,Nucléaire,Corée du Sud,Busan,35.320854,129.297472,5881,6202.17,5271844.5,1978,Construction
id_000205,Centrale Solaire Weesow-Willmersdorf,Solaire,Allemagne,Werneuchen,52.633645,13.732104,187,1123.81,56190.5,2020,Démantèlement
