exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Dairy Meadows,Hacienda El Sol,Espagne,Andalousie,0.0,Raisins de Table,205.88996331170455,2209.0526484219135,Standard
Fattoria Toscana,Cooperative Grains Alliance,France,Californie,0.0,Oranges,537.3255015913034,2381.0990129464844,Standard
Rungis International,Dairy Meadows,Italie,Provence,0.0,Olives à Huile,225.1499120130096,1808.6753372780722,Standard
Green Valley Farm,Green Valley Farm,USA,Marrakech-Safi,0.0,Citrons,49.872849412706756,1512.6817603417496,Bio Certifié
Ferme Al Baraka,Hacienda El Sol,USA,Andalousie,0.0,Tomates,118.12083666952867,4315.453534526918,Bio Certifié
Domaine Saada,Mercabarna,Maroc,Île-de-France,0.0,Lait,123.64408189380607,1114.700006543186,Standard
Fattoria Toscana,Fazenda Brasil,Italie,Sfax,0.0,Raisins de Cuve,239.8042149504781,4517.714945769143,Bio Certifié
Dairy Meadows,Green Valley Farm,Brésil,Catalogne,0.0,Orge,242.40717555349636,1414.4364308540767,Premium
Union Agricole Méditerranée,Marché Wholesale Agadir,USA,Île-de-France,0.0,Riz,51.643850631769936,156.3155951152214,Standard
Mercabarna,Mercabarna,USA,Kansas,0.0,Olives à Huile,141.49309048648848,3947.2270644250157,Premium
Domaine Provence Bio,Domaine Saada,Nouvelle-Zélande,São Paulo,0.0,Raisins de Table,1316.9337368069682,1194.1511617163035,Commerce Équitable
Marché Wholesale Agadir,Fazenda Brasil,Espagne,Provence,0.0,Carottes,104.38977653129064,2951.163443048378,Bio Certifié
Green Valley Farm,Dairy Meadows,Tunisie,Catalogne,0.0,Bananes,64.61355430832712,21331.652711437346,Bio Certifié
Green Valley Farm,Marché Wholesale Agadir,France,São Paulo,0.0,Tomates,113.63378997216483,4225.709540378751,Commerce Équitable
Domaine Saada,Fattoria Toscana,France,São Paulo,0.0,Mandarines,234.0107462611795,5485.396347431581,Standard
Mercabarna,Mercabarna,Maroc,Toscane,0.0,Beurre,258.44022989402583,3676.936818619405,Premium
Rungis International,Mercabarna,France,Marrakech-Safi,0.0,Robusta,288.4400918623502,2139.850153882729,Standard
Fattoria Toscana,Hacienda El Sol,Italie,Sfax,0.0,Olives à Huile,146.7100331422546,3619.3737001616564,Standard
Rungis International,Domaine Saada,Tunisie,Provence,0.0,Arabica,110.5876667821322,2337.4753452156365,Standard
Marché Wholesale Agadir,Domaine Saada,Nouvelle-Zélande,Souss-Massa,0.0,Blé,71.46438603115418,2774.0293878890952,Bio Certifié
Mercabarna,Fazenda Brasil,USA,Catalogne,0.0,Bananes,-40.13670052416936,5264.270412424573,Standard
Coopérative Oasis,Fattoria Toscana,Espagne,Sfax,0.0,Bananes,78.97621113575428,5073.381685764018,Standard
Rungis International,Green Valley Farm,Nouvelle-Zélande,Canterbury,0.0,Courgettes,405.70204521093,4801.253082949706,Bio Certifié
Hacienda El Sol,Coopérative Oasis,France,Californie,0.0,Oignons,118.16643216802022,2191.9685086059294,Standard
Fazenda Brasil,Domaine Saada,Espagne,Île-de-France,0.0,Salades,171.40445923208264,3210.121760844112,Bio Certifié
Fattoria Toscana,Hacienda El Sol,Espagne,Marrakech-Safi,0.0,Robusta,138.13935411834927,4686.976697792306,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,France,Sfax,0.0,Bananes,9.382310829861147,622.0162503945038,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Espagne,Meknès-Fès,0.0,Carottes,25.110709410405,3390.232656518342,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,France,Sfax,0.0,Pommes,241.96427376554806,592.106575794002,Bio Certifié
Green Valley Farm,Union Agricole Méditerranée,Italie,Meknès-Fès,0.0,Pommes,146.4510479488313,2772.255547205218,Bio Certifié
Domaine Saada,Fattoria Toscana,Nouvelle-Zélande,Souss-Massa,0.0,Oignons,163.918397230609,2649.1753422363763,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Nouvelle-Zélande,Kansas,0.0,Medjool,615.1717774105637,1274.2088251078897,Bio Certifié
Fazenda Brasil,Fazenda Brasil,Espagne,Californie,0.0,Raisins de Table,32.00367709140107,5651.3787537314465,Bio Certifié
Domaine Provence Bio,Coopérative Oasis,France,Kansas,0.0,Raisins de Table,546.8650401215806,3533.225813980508,Premium
Green Valley Farm,Ferme Al Baraka,USA,Andalousie,0.0,Tomates,157.61146532080454,2493.3490793615774,Bio Certifié
Fazenda Brasil,Domaine Saada,Italie,Sfax,0.0,Medjool,1116.7355167508829,335.5667717909922,Bio Certifié
Fazenda Brasil,Marché Wholesale Agadir,USA,Toscane,0.0,Pommes de terre,1169.8781784881717,3828.277329860036,Bio Certifié
Ferme Al Baraka,Mercabarna,Maroc,São Paulo,0.0,Arabica,143.61176079642604,2438.3926691919723,Standard
Union Agricole Méditerranée,Domaine Provence Bio,France,Toscane,0.0,Raisins de Table,54.854037430125786,2384.4462295956105,Bio Certifié
Ferme Al Baraka,Domaine Saada,USA,Sfax,0.0,Tomates,14.370307464127613,-582.3070814204561,Commerce Équitable
Ferme Al Baraka,Hacienda El Sol,Maroc,Andalousie,0.0,Olives à Huile,126.37432195918595,1985.6304819579802,Premium
Domaine Saada,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Olives de Table,202.49227595199113,2338.32426336797,Standard
Fazenda Brasil,Domaine Provence Bio,Brésil,São Paulo,0.0,Maïs,179.86158136006262,1724.92361293994,Standard
Fazenda Brasil,Domaine Saada,France,Meknès-Fès,0.0,Olives à Huile,154.81276337886624,2728.1293298438864,Bio Certifié
Fattoria Toscana,Domaine Provence Bio,Maroc,Île-de-France,0.0,Fromage,145.63560820790198,25155.11602071779,Standard
Domaine Saada,Fattoria Toscana,Brésil,Catalogne,0.0,Olives à Huile,130.83806581421163,2654.506365988833,Standard
Dairy Meadows,Domaine Provence Bio,Maroc,Catalogne,0.0,Oignons,152.5548543765626,1618.2965406160884,Premium
Fattoria Toscana,Hacienda El Sol,Maroc,Toscane,0.0,Yaourt,-3.819140708324305,2919.878568930944,Premium
Mercabarna,Hacienda El Sol,France,Sfax,0.0,Blé,10.346216131499425,1451.9978900484095,Premium
Coopérative Oasis,Ferme Al Baraka,France,Canterbury,0.0,Raisins de Cuve,-5.583575088152763,4671.141839295504,Bio Certifié
Rungis International,Ferme Al Baraka,Italie,Californie,0.0,Deglet Nour,172.103884388669,5468.599403069555,Bio Certifié
Green Valley Farm,Fattoria Toscana,Maroc,Sfax,0.0,Olives de Table,73.57469096198722,1615.2012164900375,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,USA,Californie,0.0,Raisins de Table,83.44913383037974,2538.517275469422,Standard
Coopérative Oasis,Domaine Provence Bio,Nouvelle-Zélande,Souss-Massa,0.0,Citrons,71.1909312944364,4808.553189211095,Bio Certifié
Fazenda Brasil,Coopérative Oasis,France,Marrakech-Safi,0.0,Yaourt,65.79669155697107,2418.942932140089,Commerce Équitable
Domaine Saada,Hacienda El Sol,USA,Californie,0.0,Olives à Huile,211.66234806561027,2155.051596629593,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,France,Provence,0.0,Robusta,39.49520454325706,3698.044481527572,Bio Certifié
Union Agricole Méditerranée,Domaine Saada,Espagne,Sfax,0.0,Deglet Nour,56.6641211612886,4853.29011066782,Commerce Équitable
Ferme Al Baraka,Domaine Provence Bio,Espagne,Toscane,0.0,Lait,21.365336683006262,2884.6682741082104,Premium
Fattoria Toscana,Hacienda El Sol,Italie,Marrakech-Safi,0.0,Olives de Table,98.97832630549004,5014.821747241205,Premium
Union Agricole Méditerranée,Fazenda Brasil,Maroc,Marrakech-Safi,0.0,Maïs,145.57613740741073,3134.874921806473,Standard
Rungis International,Green Valley Farm,Brésil,São Paulo,0.0,Tomates,22.428241064772827,4738.45192666691,Standard
Domaine Provence Bio,Coopérative Oasis,France,Kansas,0.0,Raisins de Cuve,157.53218217768782,2155.8485294647776,Bio Certifié
Rungis International,Rungis International,USA,Californie,0.0,Olives à Huile,145.68266502024628,3054.1711995543055,Standard
Mercabarna,Marché Wholesale Agadir,Maroc,Île-de-France,0.0,Pommes,266.371792624023,883.5006817861101,Premium
Union Agricole Méditerranée,Mercabarna,Maroc,Kansas,0.0,Riz,260.0527078332432,3761.0519341613663,Commerce Équitable
Rungis International,Coopérative Oasis,Italie,Canterbury,0.0,Olives à Huile,528.148621854257,5494.2682359940445,Standard
Union Agricole Méditerranée,Fattoria Toscana,USA,Île-de-France,0.0,Orge,161.1890188582272,2092.207675010472,Premium
Green Valley Farm,Fazenda Brasil,Nouvelle-Zélande,Toscane,0.0,Olives de Table,246.79557206391414,2299.9607692062327,Bio Certifié
Green Valley Farm,Marché Wholesale Agadir,Maroc,Kansas,0.0,Tomates,201.50113323512164,3789.9524504830097,Premium
Mercabarna,Ferme Al Baraka,Maroc,Toscane,0.0,Raisins de Table,15.392547998851505,4014.327037929911,Standard
Dairy Meadows,Union Agricole Méditerranée,Maroc,Toscane,0.0,Pommes,125.82684677866773,557.6285068290689,Bio Certifié
Mercabarna,Coopérative Oasis,Maroc,Marrakech-Safi,0.0,Medjool,176.99042713062505,2921.202408260369,Premium
Domaine Provence Bio,Domaine Saada,Maroc,Sfax,0.0,Blé,291.8112184104939,3493.8457391903366,Standard
Union Agricole Méditerranée,Hacienda El Sol,Nouvelle-Zélande,Souss-Massa,0.0,Oignons,107.09902936835154,3873.0544613840566,Premium
Domaine Provence Bio,Dairy Meadows,USA,Toscane,0.0,Raisins de Table,157.35764392918662,2852.480710686181,Standard
Fattoria Toscana,Fattoria Toscana,France,Sfax,0.0,Blé,101.37686418840222,4735.513922565227,Premium
Dairy Meadows,Union Agricole Méditerranée,Maroc,Provence,0.0,Citrons,163.3760853646074,3049.4807230690003,Premium
Green Valley Farm,Hacienda El Sol,USA,São Paulo,0.0,Lait,118.59227615450563,1609.0634847947617,Bio Certifié
Fazenda Brasil,Domaine Provence Bio,USA,Sfax,0.0,Tomates,59.522145898876104,1369.6003000452295,Standard
Cooperative Grains Alliance,Domaine Saada,USA,Canterbury,0.0,Salades,264.9757119496502,1987.6400652879342,Bio Certifié
Fattoria Toscana,Dairy Meadows,Maroc,São Paulo,0.0,Raisins de Cuve,52.86389423449803,1834.5388974993666,Bio Certifié
Rungis International,Marché Wholesale Agadir,France,Toscane,0.0,Olives à Huile,137.1342277567818,2696.7194375567205,Bio Certifié
Fattoria Toscana,Hacienda El Sol,Espagne,Sfax,0.0,Olives à Huile,574.8221208313919,20073.126422865516,Bio Certifié
Domaine Provence Bio,Mercabarna,USA,São Paulo,0.0,Pamplemousses,175.0447223376744,2928.682580675404,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,Tunisie,Andalousie,0.0,Maïs,390.1607233631578,1509.977358330849,Premium
Fazenda Brasil,Union Agricole Méditerranée,Maroc,São Paulo,0.0,Olives de Table,172.4423671879026,12900.288958497964,Standard
Hacienda El Sol,Union Agricole Méditerranée,Maroc,Californie,0.0,Blé,117.0792816214522,866.1697522730702,Standard
Domaine Saada,Marché Wholesale Agadir,Nouvelle-Zélande,Meknès-Fès,0.0,Raisins de Table,0.7699893704153666,2003.5570468904762,Premium
Mercabarna,Fattoria Toscana,Maroc,Sfax,0.0,Raisins de Table,68.87976410801843,2484.228671027675,Commerce Équitable
Cooperative Grains Alliance,Union Agricole Méditerranée,Maroc,Toscane,0.0,Tomates,-21.2867007470011,3288.0716348114934,Premium
Ferme Al Baraka,Dairy Meadows,Maroc,Île-de-France,0.0,Bananes,111.50737832821787,5002.223825141149,Standard
Mercabarna,Domaine Provence Bio,USA,Californie,0.0,Blé,52.0592673169733,4550.002698511552,Standard
Union Agricole Méditerranée,Fattoria Toscana,Nouvelle-Zélande,Île-de-France,0.0,Pommes,813.097782348334,22330.456764323513,Premium
Dairy Meadows,Fazenda Brasil,France,Meknès-Fès,0.0,Arabica,109.37597326171293,3047.1226468115783,Bio Certifié
Fazenda Brasil,Mercabarna,Maroc,Meknès-Fès,0.0,Medjool,192.3543545214293,10273.013178606903,Bio Certifié
Domaine Provence Bio,Rungis International,Nouvelle-Zélande,Meknès-Fès,0.0,Bananes,198.66424565008174,843.8455693462425,Bio Certifié
Fattoria Toscana,Fazenda Brasil,France,Californie,0.0,Salades,141.17007764563746,3730.99342666371,Bio Certifié
Fazenda Brasil,Union Agricole Méditerranée,Tunisie,Sfax,0.0,Blé,842.6849438364433,3397.8454755769744,Bio Certifié
Fattoria Toscana,Mercabarna,Maroc,Souss-Massa,0.0,Oranges,199.5607863847286,2909.1538285497127,Premium
Coopérative Oasis,Ferme Al Baraka,Maroc,Provence,0.0,Pommes,96.56247297213667,10489.535872296903,Standard
Cooperative Grains Alliance,Fazenda Brasil,Maroc,São Paulo,0.0,Fromage,200.46572258698762,2077.770624956839,Standard
Cooperative Grains Alliance,Dairy Meadows,USA,Île-de-France,0.0,Riz,239.7319064256281,4518.9758926532495,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,Italie,Souss-Massa,0.0,Olives à Huile,99.49005382196447,2755.392205274454,Bio Certifié
Coopérative Oasis,Dairy Meadows,Nouvelle-Zélande,Canterbury,0.0,Olives de Table,3.3083911406364592,1313.6149052781066,Bio Certifié
Domaine Provence Bio,Green Valley Farm,France,Meknès-Fès,0.0,Raisins de Table,70.75872437886734,1792.2185825535462,Premium
Marché Wholesale Agadir,Rungis International,Maroc,Catalogne,0.0,Orge,389.7594054032036,1834.6500475372636,Standard
Domaine Saada,Mercabarna,Maroc,Toscane,0.0,Pamplemousses,46.11790923526252,3312.531703275631,Bio Certifié
Fazenda Brasil,Hacienda El Sol,France,Canterbury,0.0,Riz,220.76106351292657,3310.570955273648,Bio Certifié
Coopérative Oasis,Fattoria Toscana,USA,Canterbury,0.0,Blé,141.3630238313557,1027.5010188088752,Bio Certifié
Cooperative Grains Alliance,Dairy Meadows,France,Souss-Massa,0.0,Orge,153.0097752334435,1957.6889536597698,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,USA,Île-de-France,0.0,Orge,139.49344100259634,2275.526612188045,Bio Certifié
Green Valley Farm,Coopérative Oasis,Maroc,Souss-Massa,0.0,Oranges,165.54905874841177,68.62705561821122,Commerce Équitable
Green Valley Farm,Fazenda Brasil,Maroc,São Paulo,0.0,Riz,77.76125528961742,14446.23773097113,Commerce Équitable
Mercabarna,Domaine Provence Bio,USA,Île-de-France,0.0,Tomates,-32.22978409848883,3853.6538160192777,Premium
Mercabarna,Fazenda Brasil,Tunisie,Kansas,0.0,Pommes,981.8146974365718,4433.758520602107,Premium
Green Valley Farm,Fattoria Toscana,Espagne,Canterbury,0.0,Pommes de terre,77.64450946339448,3510.65852243076,Bio Certifié
Union Agricole Méditerranée,Mercabarna,Tunisie,Californie,0.0,Olives de Table,250.19429392663795,23772.310792138138,Standard
Fattoria Toscana,Union Agricole Méditerranée,Tunisie,Sfax,0.0,Olives à Huile,101.76703703361372,937.2844648196793,Bio Certifié
Marché Wholesale Agadir,Union Agricole Méditerranée,USA,Île-de-France,0.0,Blé,261.70422998609786,1135.6142029956134,Standard
Dairy Meadows,Cooperative Grains Alliance,Brésil,São Paulo,0.0,Mandarines,44.579459991423036,5753.668481300581,Premium
Hacienda El Sol,Marché Wholesale Agadir,Italie,Toscane,0.0,Bananes,155.2410880693961,13488.101209894274,Bio Certifié
Ferme Al Baraka,Hacienda El Sol,Brésil,São Paulo,0.0,Raisins de Table,193.1950697240158,3582.486702132191,Premium
Ferme Al Baraka,Domaine Saada,Italie,Marrakech-Safi,0.0,Bananes,273.629169492678,3284.3489676580202,Premium
Domaine Provence Bio,Rungis International,Tunisie,Île-de-France,0.0,Riz,206.59988590386763,20936.203849847916,Premium
Rungis International,Fattoria Toscana,France,Andalousie,0.0,Orge,168.01105634792708,2946.7514304789597,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Italie,Sfax,0.0,Pamplemousses,114.15563976341342,367.78193412047403,Premium
Coopérative Oasis,Hacienda El Sol,Italie,Marrakech-Safi,0.0,Bananes,85.2402653276639,2762.972649263853,Bio Certifié
Domaine Provence Bio,Mercabarna,Maroc,Souss-Massa,0.0,Lait,155.95124933022387,3050.2747238055986,Premium
Dairy Meadows,Green Valley Farm,USA,Californie,0.0,Mandarines,212.02058353413403,2696.2821398422852,Bio Certifié
Dairy Meadows,Fazenda Brasil,Espagne,Meknès-Fès,0.0,Medjool,560.3021900906341,3171.6553780512177,Bio Certifié
Cooperative Grains Alliance,Coopérative Oasis,Maroc,São Paulo,0.0,Beurre,132.75157787053797,4468.787697744296,Bio Certifié
Ferme Al Baraka,Coopérative Oasis,Maroc,Sfax,0.0,Oranges,118.87122830818208,2463.66482592803,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,Maroc,Kansas,0.0,Yaourt,162.3497316353675,4640.962222101749,Premium
Rungis International,Marché Wholesale Agadir,France,Provence,0.0,Bananes,61.134933330769705,22126.77135994441,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,Maroc,Souss-Massa,0.0,Raisins de Cuve,181.10393746423995,1758.5312631049992,Standard
Marché Wholesale Agadir,Mercabarna,France,Marrakech-Safi,0.0,Fromage,-9.104313699620327,3405.720199559658,Standard
Domaine Provence Bio,Rungis International,Brésil,Canterbury,0.0,Oranges,161.83177912728306,1195.8193852058919,Premium
Green Valley Farm,Dairy Meadows,Maroc,Toscane,0.0,Olives à Huile,85.02070530008075,1391.0777776149487,Premium
Dairy Meadows,Mercabarna,Maroc,Toscane,0.0,Olives à Huile,96.1573614752267,3065.1302671676563,Premium
Domaine Saada,Fazenda Brasil,France,Sfax,0.0,Medjool,551.4488091113099,2474.2326996849783,Bio Certifié
Fazenda Brasil,Domaine Saada,Nouvelle-Zélande,Kansas,0.0,Pamplemousses,193.86850547484968,425.7191701111386,Standard
Domaine Provence Bio,Ferme Al Baraka,Tunisie,Marrakech-Safi,0.0,Raisins de Cuve,129.166807242944,4853.924041004559,Bio Certifié
Rungis International,Domaine Provence Bio,Maroc,Kansas,0.0,Arabica,111.24850235226086,1357.4354460977618,Bio Certifié
Rungis International,Marché Wholesale Agadir,Nouvelle-Zélande,Sfax,0.0,Pamplemousses,972.0770411400306,2245.4720695153906,Bio Certifié
Green Valley Farm,Dairy Meadows,Espagne,Meknès-Fès,0.0,Pommes de terre,109.07199047218526,1784.0005615560135,Bio Certifié
Fazenda Brasil,Fazenda Brasil,France,São Paulo,0.0,Raisins de Table,165.44197320708062,1701.4106162380676,Bio Certifié
Mercabarna,Domaine Provence Bio,Espagne,Californie,0.0,Olives à Huile,60.206121102785026,2358.628832195399,Standard
Domaine Provence Bio,Fazenda Brasil,Maroc,Kansas,0.0,Bananes,174.55937474390453,2988.5667835327686,Premium
Coopérative Oasis,Rungis International,Espagne,Catalogne,0.0,Olives à Huile,81.02569436515736,2397.96643885089,Premium
Fazenda Brasil,Ferme Al Baraka,Espagne,Californie,0.0,Riz,46.159526550785756,-565.3564170150319,Bio Certifié
Fattoria Toscana,Mercabarna,Maroc,Sfax,0.0,Fromage,140.73813567262462,3056.2179517282634,Bio Certifié
Ferme Al Baraka,Marché Wholesale Agadir,Maroc,Souss-Massa,0.0,Citrons,101.85019084373513,878.8226912241623,Commerce Équitable
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Californie,0.0,Carottes,100.28363666929968,2593.768383370825,Premium
Dairy Meadows,Cooperative Grains Alliance,USA,Meknès-Fès,0.0,Riz,502.5701615852677,3017.933809429515,Standard
Domaine Provence Bio,Dairy Meadows,Nouvelle-Zélande,Catalogne,0.0,Raisins de Cuve,127.7107421076736,2989.0713087955064,Standard
Fattoria Toscana,Hacienda El Sol,France,Kansas,0.0,Yaourt,134.57696038825122,-69.42480207450967,Bio Certifié
Fattoria Toscana,Marché Wholesale Agadir,USA,Catalogne,0.0,Deglet Nour,77.08025380651617,-80.59755050203512,Premium
Green Valley Farm,Mercabarna,USA,Marrakech-Safi,0.0,Riz,168.34903635035613,3354.170219123641,Bio Certifié
Hacienda El Sol,Domaine Provence Bio,France,Canterbury,0.0,Mandarines,89.13927863356719,2114.1879533474657,Bio Certifié
