id,nom,espece,race,age,poids,sexe,couleur_pelage
ANI_000585,Bunny,Cheval,Bulldog Français,6,0.76,Femelle,Roux
ANI_000981,Tornado,Chien,British Shorthair,6,2.45,Femelle,Noir
ANI_001299,Phoenix,Cheval,Perruche,7,37.53,Femelle,Gris
ANI_000927,Buddy,Lapin,Perroquet Ara,5,5.12,Mâle,Roux
ANI_001858,Maya,Poisson,Bélier,0,1.51,Mâle,Rayé
ANI_000261,Felix,Poisson,Guppy,4,488.04,Femelle,Tacheté
ANI_000496,Splash,Poisson,British Shorthair,3,2.05,Femelle,Roux
ANI_000095,Bubbles,Cheval,Caniche,6,1.37,Mâle,Blanc
ANI_000100,Zeus,Poisson,Néon,3,9.35,Mâle,Beige
ANI_001618,Rainbow,Chat,Betta,0,7.52,Femelle,Blanc
ANI_001129,Phoenix,Chat,Mustang,4,481.48,Femelle,Noir
ANI_000084,Bella,Poisson,Géant des Flandres,3,0.37,Mâle,Tacheté
ANI_001281,Nemo,Cheval,Percheron,6,580.19,Mâle,Tricolore
ANI_000893,Bubbles,Chien,Husky,4,3.93,Mâle,Roux
ANI_000190,Flash,Oiseau,Ragdoll,0,30.72,Mâle,Tricolore
ANI_000539,Duke,Poisson,Betta,5,4.14,Femelle,Noir
ANI_000700,Nemo,Poisson,Poisson Rouge,1,5.29,Mâle,Tacheté
ANI_000353,Blue,Cheval,Boxer,4,6.75,Mâle,Roux
ANI_001049,Lola,Chien,Européen,4,462.91,Mâle,Blanc
ANI_001403,Rex,Oiseau,Canari,2,0.4,Femelle,Blanc
ANI_000447,Bella,Cheval,Nain,15,0.42,Femelle,Noir
ANI_001425,Goldie,Poisson,Inséparable,1,3.56,Mâle,Rayé
ANI_001886,Gizmo,Cheval,Scottish Fold,4,5.7,Mâle,Tacheté
ANI_000707,Lucy,Chien,Ragdoll,4,5.55,Femelle,Marron
ANI_001275,Charlie,Lapin,Néon,1,1.04,Mâle,Rayé
ANI_000493,Shadow,Cheval,Berger Allemand,5,524.09,Mâle,Marron
ANI_001387,Bella,Cheval,Perruche,5,0.14,Femelle,Tacheté
ANI_000588,Luna,Oiseau,Perruche,11,31.84,Femelle,Roux
ANI_000873,Mango,Chat,Géant des Flandres,3,0.47,Femelle,Tacheté
ANI_001154,Zeus,Poisson,Carpe Koï,4,5.96,Mâle,Beige
ANI_000647,Rainbow,Chien,Mustang,1,0.09,Femelle,Blanc
ANI_000335,Finn,Oiseau,Bélier,2,4.65,Mâle,Blanc
ANI_001376,Goldie,Chien,Shetland,21,4.48,Femelle,Roux
ANI_001529,Luna,Lapin,Golden Retriever,0,3.13,Mâle,Blanc
ANI_001356,Nala,Lapin,Betta,0,0.06,Femelle,Roux
ANI_000890,Ruby,Lapin,British Shorthair,2,6.0,Mâle,Blanc
ANI_000446,Luna,Cheval,Scottish Fold,0,644.31,Femelle,Blanc
ANI_000565,Star,Chien,Rex,3,2.6,Femelle,Tricolore
ANI_000690,Goldie,Poisson,Quarter Horse,1,12.44,Femelle,Rayé
ANI_001103,Goldie,Cheval,Quarter Horse,6,3.33,Mâle,Gris
ANI_001612,Bunny,Chat,Boxer,5,0.36,Mâle,Blanc
ANI_000735,Cotton,Lapin,Nain,1,1.52,Femelle,Roux
ANI_001312,Thunder,Cheval,Quarter Horse,2,0.36,Mâle,Rayé
ANI_000587,Buddy,Chien,Discus,5,452.92,Mâle,Marron
ANI_000647,Bunny,Poisson,Poisson Rouge,0,0.35,Mâle,Marron
ANI_000387,Lucy,Cheval,Rottweiler,2,0.05,Mâle,Roux
ANI_001935,Blaze,Cheval,Pur-sang Arabe,7,0.1,Mâle,Rayé
ANI_000715,Peter,Chat,Rex,4,0.5,Mâle,Roux
ANI_000504,Phoenix,Cheval,Mustang,3,4.49,Mâle,Gris
ANI_001191,Charlie,Lapin,British Shorthair,1,6.21,Femelle,Beige
ANI_000284,Bella,Chat,Bengal,0,7.22,Femelle,Blanc
ANI_000700,Maximus,Chat,Caniche,5,33.58,Mâle,Rayé
ANI_000985,Peter,Cheval,Beagle,4,2.48,Mâle,Gris
ANI_000342,Angel,Lapin,Carpe Koï,3,43.46,Mâle,Tacheté
ANI_001914,Nala,Chien,Géant des Flandres,4,33.58,Femelle,Marron
ANI_000502,Nala,Poisson,Géant des Flandres,2,3.41,Femelle,Tacheté
ANI_000715,Oliver,Oiseau,Scottish Fold,3,537.35,Mâle,Blanc
ANI_001869,Simba,Cheval,Percheron,5,2.99,Mâle,Rayé
ANI_001977,Charlie,Chat,Percheron,6,4.17,Femelle,Rayé
ANI_000689,Oreo,Lapin,Discus,5,0.71,Mâle,Blanc
ANI_000979,Bubbles,Lapin,Nain,4,4.52,Mâle,Marron
ANI_000152,Felix,Chien,Guppy,8,420.71,Femelle,Noir
ANI_000826,Clover,Chat,Appaloosa,3,543.93,Mâle,Tacheté
ANI_000531,Splash,Oiseau,Géant des Flandres,3,419.84,Femelle,Noir
ANI_001698,Bella,Chien,Chartreux,1,31.84,Mâle,Blanc
ANI_001080,Bunny,Poisson,Géant des Flandres,0,0.16,Mâle,Beige
ANI_001129,Bella,Cheval,Carpe Koï,4,3.2,Mâle,Beige
ANI_000290,Finn,Poisson,Inséparable,6,758.29,Femelle,Tacheté
ANI_001130,Rex,Lapin,Cacatoès,9,0.32,Femelle,Rayé
ANI_000759,Tornado,Oiseau,Perroquet Ara,0,5.74,Mâle,Tacheté
ANI_001649,Bella,Chat,Bélier,3,12.24,Mâle,Blanc
ANI_000765,Bunny,Poisson,Chartreux,3,0.5,Femelle,Marron
ANI_001361,Thumper,Cheval,Labrador,8,3.26,Femelle,Blanc
ANI_000214,Honey,Poisson,Néon,2,489.82,Mâle,Roux
ANI_001531,Rio,Oiseau,Ragdoll,6,22.62,Femelle,Marron
ANI_001705,Marshmallow,Oiseau,Maine Coon,5,24.8,Femelle,Roux
ANI_001693,Felix,Chien,Shetland,1,751.65,Femelle,Roux
ANI_000815,Blue,Cheval,Inséparable,8,504.11,Mâle,Blanc
ANI_001022,Lola,Oiseau,Angora,12,1.32,Mâle,Beige
ANI_001148,Honey,Chien,Chartreux,1,0.1,Femelle,Rayé
ANI_001058,Maximus,Chien,Bengal,1,12.51,Femelle,Tricolore
ANI_001009,Rex,Poisson,Inséparable,0,0.65,Femelle,Blanc
ANI_001721,Rex,Poisson,Mustang,1,550.93,Femelle,Rayé
ANI_001099,Bubbles,Chat,Betta,2,3.82,Femelle,Blanc
ANI_000199,Pegasus,Poisson,Chartreux,3,5.85,Mâle,Blanc
ANI_000892,Rainbow,Cheval,Appaloosa,3,7.68,Femelle,Rayé
ANI_001229,Rio,Oiseau,Yorkshire,5,701.58,Mâle,Roux
ANI_001227,Bubbles,Oiseau,Caniche,4,0.21,Mâle,Rayé
ANI_000916,Thunder,Oiseau,Labrador,1,15.92,Femelle,Rayé
ANI_001055,Blue,Cheval,Boxer,5,3.34,Mâle,Blanc
ANI_001271,Blue,Poisson,Maine Coon,2,3.49,Mâle,Roux
ANI_000622,Luna,Oiseau,Andalou,6,1.0,Mâle,Marron
ANI_001563,Ruby,Lapin,Inséparable,6,18.21,Femelle,Roux
ANI_001847,Blue,Poisson,Carpe Koï,2,5.52,Mâle,Beige
ANI_000722,Lucy,Chat,Persan,0,17.03,Mâle,Blanc
ANI_000990,Tornado,Poisson,Nain,9,524.88,Femelle,Gris
ANI_000446,Bunny,Lapin,Caniche,4,537.35,Femelle,Rayé
ANI_001901,Whiskers,Cheval,Labrador,2,644.31,Femelle,Gris
ANI_001023,Nala,Chien,Géant des Flandres,4,4.76,Mâle,Blanc
ANI_000649,Rex,Oiseau,Perruche,4,689.75,Mâle,Roux
ANI_001539,Nala,Chien,Bélier,3,420.71,Mâle,Rayé
ANI_000064,Daisy,Cheval,Bélier,4,15.04,Femelle,Gris
ANI_001419,Cleo,Chien,Betta,14,3.26,Femelle,Blanc
ANI_001309,Cleo,Lapin,Géant des Flandres,2,679.88,Femelle,Rayé
ANI_000839,Luna,Cheval,Bengal,5,0.13,Femelle,Roux
ANI_001672,Oliver,Oiseau,Guppy,3,6.91,Mâle,Rayé
ANI_001544,Goldie,Poisson,Poisson Rouge,8,418.79,Femelle,Gris
ANI_000087,Flash,Lapin,Golden Retriever,0,2.52,Mâle,Blanc
ANI_000228,Blue,Cheval,Betta,4,5.8,Mâle,Roux
ANI_001316,Nemo,Cheval,Discus,4,32.21,Mâle,Tacheté
ANI_000691,Shadow,Chat,Andalou,5,17.1,Femelle,Blanc
ANI_001193,Maya,Oiseau,Nain,3,5.16,Femelle,Marron
ANI_000512,Milo,Poisson,Bengal,4,34.83,Mâle,Rayé
ANI_000213,Kiwi,Chat,Persan,2,5.32,Femelle,Blanc
ANI_001471,Bella,Cheval,Frison,10,30.72,Mâle,Blanc
ANI_001171,Stella,Poisson,Nain,0,0.01,Mâle,Beige
ANI_001426,Sky,Oiseau,Bengal,3,8.11,Femelle,Beige
ANI_001215,Max,Lapin,Bélier,2,24.51,Mâle,Blanc
ANI_000246,Bella,Lapin,Siamois,1,0.66,Mâle,Beige
ANI_000214,Star,Oiseau,Andalou,6,17.51,Femelle,Tacheté
ANI_000558,Fluffy,Lapin,Scottish Fold,3,0.18,Femelle,Blanc
ANI_000413,Gizmo,Chien,Calopsitte,0,9.53,Femelle,Rayé
ANI_001882,Felix,Poisson,Angora,12,21.95,Mâle,Blanc
ANI_000839,Bubbles,Chat,Géant des Flandres,4,5.47,Femelle,Blanc
ANI_001087,Lucy,Poisson,Nain,6,6.59,Mâle,Gris
ANI_000142,Thor,Cheval,Sphynx,7,33.7,Femelle,Rayé
ANI_001668,Blue,Cheval,Persan,5,5.23,Mâle,Gris
ANI_001190,Marshmallow,Oiseau,Yorkshire,7,2.99,Mâle,Tricolore
ANI_001983,Oscar,Poisson,Angora,6,1.38,Mâle,Tacheté
ANI_001944,Angel,Oiseau,Discus,3,4.04,Femelle,Tricolore
ANI_000228,Milo,Oiseau,Bélier,2,6.98,Mâle,Rayé
ANI_001539,Mango,Poisson,Discus,-1,741.03,Mâle,Marron
ANI_001074,Clover,Lapin,Berger Allemand,3,3.19,Mâle,Tricolore
ANI_000518,Finn,Cheval,Bélier,13,7.25,Mâle,Tacheté
ANI_000222,Duke,Oiseau,Géant des Flandres,3,0.17,Femelle,Gris
ANI_000242,Apollo,Chat,Carpe Koï,6,39.9,Femelle,Marron
ANI_001038,Rainbow,Chat,Bélier,3,5.98,Femelle,Roux
ANI_000981,Max,Cheval,Maine Coon,3,6.32,Mâle,Blanc
ANI_000132,Honey,Cheval,Andalou,7,729.18,Mâle,Roux
ANI_001930,Spirit,Oiseau,Angora,4,1.78,Mâle,Roux
ANI_000065,Sky,Cheval,Inséparable,4,411.76,Mâle,Beige
ANI_000455,Mango,Chien,Néon,5,5.92,Femelle,Roux
ANI_001109,Shadow,Cheval,Perruche,6,2.48,Femelle,Tacheté
ANI_000336,Fluffy,Cheval,Chartreux,4,1.47,Mâle,Roux
ANI_001439,Marshmallow,Cheval,Européen,4,3.14,Mâle,Blanc
ANI_000773,Thor,Cheval,Pur-sang Arabe,2,24.51,Femelle,Marron
ANI_000993,Kiwi,Lapin,Discus,10,5.33,Mâle,Roux
ANI_001356,Gizmo,Cheval,Angora,5,0.27,Femelle,Blanc
ANI_001016,Marshmallow,Lapin,Rex,7,3.26,Femelle,Gris
ANI_001813,Cleo,Chien,Géant des Flandres,3,5.91,Mâle,Tricolore
ANI_000370,Shadow,Chat,Discus,1,497.38,Mâle,Gris
ANI_001977,Blue,Poisson,Guppy,4,19.19,Femelle,Rayé
ANI_001783,Coco,Chat,Discus,4,1.98,Femelle,Roux
ANI_000348,Flash,Chat,Pur-sang Arabe,1,18.64,Femelle,Blanc
ANI_000063,Charlie,Chien,Betta,0,27.64,Femelle,Noir
ANI_001804,Lola,Poisson,Andalou,6,536.98,Mâle,Tricolore
ANI_001285,Charlie,Lapin,Guppy,2,27.25,Mâle,Rayé
ANI_001121,Blue,Chien,Géant des Flandres,5,4.38,Femelle,Blanc
ANI_000231,Maximus,Poisson,Husky,2,0.52,Mâle,Noir
ANI_000689,Cleo,Lapin,Boxer,5,2.06,Mâle,Beige
ANI_000342,Peter,Cheval,Inséparable,8,0.21,Mâle,Noir
ANI_001575,Nala,Cheval,Mustang,1,6.98,Mâle,Gris
ANI_001881,Oreo,Oiseau,Carpe Koï,3,554.15,Mâle,Noir
ANI_000777,Blue,Chat,Persan,6,5.96,Mâle,Marron
ANI_001321,Lucy,Chat,Yorkshire,4,31.92,Mâle,Tricolore
ANI_001222,Honey,Poisson,Perroquet Ara,4,580.51,Mâle,Tacheté
ANI_000725,Goldie,Poisson,Perruche,10,474.82,Mâle,Beige
ANI_001109,Peter,Poisson,Frison,3,0.03,Mâle,Marron
ANI_001257,Charlie,Poisson,Chihuahua,2,29.39,Mâle,Gris
ANI_001400,Mittens,Chien,Andalou,1,536.75,Femelle,Roux
ANI_000689,Peter,Poisson,Géant des Flandres,0,2.59,Mâle,Tricolore
ANI_001648,Angel,Cheval,Angora,2,699.6,Mâle,Roux
ANI_000675,Angel,Oiseau,Andalou,21,2.91,Femelle,Blanc
ANI_001744,Cottontail,Chien,Européen,19,16.14,Mâle,Rayé
ANI_001895,Rainbow,Oiseau,Bélier,0,595.91,Femelle,Tacheté
ANI_001464,Thumper,Chien,Mustang,4,524.49,Mâle,Marron
ANI_001537,Cottontail,Chat,Nain,10,3.96,Femelle,Tricolore
ANI_001770,Nala,Chien,Discus,12,431.41,Mâle,Roux
ANI_000439,Bella,Cheval,Nain,0,0.1,Femelle,Blanc
ANI_000860,Maximus,Poisson,Labrador,2,403.19,Mâle,Gris
ANI_001418,Goldie,Poisson,Inséparable,2,430.78,Mâle,Beige
ANI_001007,Rocky,Chien,Bélier,5,425.56,Mâle,Blanc
ANI_000210,Nemo,Chat,Boxer,5,524.88,Mâle,Tacheté
ANI_000145,Rainbow,Chien,Bélier,6,1.07,Femelle,Gris
ANI_001130,Shadow,Chat,Boxer,4,560.93,Mâle,Blanc
ANI_001425,Bella,Cheval,Berger Allemand,4,6.65,Femelle,Rayé
ANI_001057,Bunny,Poisson,Scottish Fold,4,0.14,Femelle,Rayé
ANI_000496,Luna,Cheval,Pur-sang Arabe,7,36.18,Mâle,Tacheté
ANI_000880,Lola,Cheval,Canari,4,608.18,Mâle,Rayé
ANI_001247,Luna,Lapin,Husky,2,618.75,Femelle,Blanc
ANI_001047,Mango,Cheval,Persan,6,0.14,Mâle,Tacheté
ANI_000344,Peter,Lapin,Berger Allemand,1,3.13,Mâle,Beige
ANI_001193,Rainbow,Oiseau,Carpe Koï,11,3.04,Femelle,Marron
ANI_000814,Thunder,Cheval,Mustang,4,0.32,Mâle,Roux
ANI_000718,Bunny,Chat,Siamois,8,0.04,Femelle,Marron
ANI_001820,Stella,Lapin,Rex,2,562.19,Mâle,Noir
ANI_000787,Bubbles,Cheval,Rottweiler,5,0.78,Femelle,Tacheté
ANI_000948,Luna,Lapin,Bélier,0,3.22,Mâle,Blanc
ANI_001069,Bella,Cheval,Géant des Flandres,4,0.16,Mâle,Noir
ANI_001434,Angel,Cheval,Européen,20,0.22,Mâle,Gris
ANI_000881,Rio,Poisson,Nain,5,0.11,Femelle,Rayé
ANI_001915,Rocky,Cheval,Chihuahua,4,4.75,Femelle,Roux
ANI_001290,Gizmo,Cheval,Carpe Koï,6,6.09,Femelle,Rayé
ANI_000526,Thor,Poisson,Canari,0,4.07,Mâle,Beige
ANI_000680,Bubbles,Chien,Angora,2,5.93,Femelle,Blanc
ANI_001447,Daisy,Lapin,Golden Retriever,4,503.73,Femelle,Tacheté
ANI_000165,Minou,Poisson,Shetland,0,40.19,Mâle,Roux
ANI_001736,Angel,Oiseau,Bélier,4,1.08,Femelle,Marron
ANI_000909,Blaze,Cheval,Discus,26,4.58,Mâle,Roux
ANI_000414,Milo,Oiseau,Bengal,5,0.96,Femelle,Rayé
ANI_000479,Rocky,Cheval,Carpe Koï,11,712.3,Mâle,Rayé
ANI_001158,Lola,Oiseau,Nain,4,1.93,Mâle,Tricolore
ANI_000891,Maximus,Cheval,Mustang,7,618.75,Femelle,Beige
ANI_001794,Cotton,Chien,Discus,4,27.67,Femelle,Blanc
ANI_000516,Honey,Cheval,Quarter Horse,28,620.76,Mâle,Tacheté
ANI_001193,Storm,Cheval,Husky,1,743.53,Femelle,Blanc
ANI_000086,Mango,Poisson,Quarter Horse,15,34.82,Femelle,Blanc
ANI_000756,Bella,Poisson,Discus,2,33.35,Mâle,Gris
ANI_000876,Nala,Chien,Bélier,6,47.38,Mâle,Rayé
ANI_000262,Luna,Oiseau,Inséparable,3,3.28,Femelle,Blanc
ANI_001355,Bubbles,Cheval,Cacatoès,10,1.06,Femelle,Noir
ANI_001954,Gizmo,Cheval,Perruche,2,42.05,Mâle,Tacheté
ANI_001202,Max,Chien,Guppy,-2,18.76,Femelle,Blanc
ANI_000963,Nemo,Cheval,Bélier,5,0.85,Mâle,Beige
ANI_000349,Star,Poisson,Mustang,14,0.14,Femelle,Tacheté
ANI_000464,Felix,Oiseau,Cacatoès,2,0.2,Femelle,Blanc
ANI_001011,Mango,Oiseau,Berger Allemand,1,2.43,Femelle,Blanc
ANI_001795,Max,Cheval,Nain,5,0.59,Mâle,Blanc
ANI_000908,Shadow,Oiseau,Siamois,4,0.24,Mâle,Tacheté
ANI_001132,Rainbow,Chat,Yorkshire,3,712.14,Mâle,Blanc
ANI_001493,Blaze,Cheval,Mustang,0,40.58,Mâle,Noir
ANI_000829,Blue,Cheval,Caniche,14,32.96,Femelle,Tacheté
ANI_000084,Bella,Cheval,Beagle,7,0.44,Femelle,Tacheté
ANI_000500,Bella,Chien,Guppy,8,799.1,Mâle,Marron
ANI_000718,Lola,Lapin,Chihuahua,4,0.34,Mâle,Marron
ANI_001676,Mango,Oiseau,Siamois,4,6.33,Femelle,Roux
ANI_001257,Shadow,Cheval,Calopsitte,11,441.92,Mâle,Marron
ANI_000459,Pepper,Chat,Bengal,2,27.25,Femelle,Blanc
ANI_001050,Finn,Chien,Betta,10,637.08,Femelle,Tacheté
ANI_000601,Charlie,Lapin,Mustang,10,743.53,Mâle,Rayé
ANI_000111,Buddy,Poisson,Néon,4,10.81,Mâle,Marron
ANI_001515,Charlie,Chat,British Shorthair,1,1.26,Femelle,Blanc
ANI_000086,Oscar,Chat,Caniche,1,21.14,Femelle,Tricolore
ANI_000988,Nala,Oiseau,Boxer,1,404.65,Mâle,Roux
ANI_001006,Angel,Lapin,Chartreux,4,46.27,Femelle,Beige
ANI_001699,Oliver,Chien,Shetland,3,3.47,Femelle,Blanc
ANI_001548,Milo,Chien,Scottish Fold,4,17.09,Femelle,Tricolore
ANI_001783,Cottontail,Oiseau,Perruche,4,0.74,Femelle,Marron
ANI_001767,Peter,Lapin,Maine Coon,2,460.71,Mâle,Rayé
ANI_000634,Simba,Chien,Rottweiler,10,524.88,Mâle,Tacheté
ANI_001136,Buddy,Poisson,Géant des Flandres,4,3.33,Femelle,Gris
ANI_001610,Rio,Oiseau,Calopsitte,4,8.11,Mâle,Marron
ANI_001194,Angel,Oiseau,Nain,5,44.41,Mâle,Tacheté
ANI_000085,Sky,Oiseau,Frison,3,0.5,Femelle,Roux
ANI_001516,Milo,Chien,Géant des Flandres,5,0.41,Mâle,Roux
ANI_000449,Angel,Cheval,Percheron,10,660.07,Femelle,Marron
ANI_000138,Leo,Oiseau,Cacatoès,1,44.18,Mâle,Roux
ANI_000615,Nemo,Lapin,Caniche,1,3.98,Mâle,Blanc
ANI_001899,Zeus,Poisson,Golden Retriever,2,622.71,Mâle,Blanc
ANI_000873,Oscar,Poisson,Perroquet Ara,3,0.96,Mâle,Beige
ANI_001713,Bella,Chat,Chartreux,9,459.19,Mâle,Beige
ANI_000943,Charlie,Oiseau,Discus,5,6.08,Mâle,Blanc
ANI_001238,Goldie,Poisson,Betta,18,0.34,Mâle,Roux
ANI_001299,Bella,Chien,Rottweiler,5,5.77,Mâle,Marron
ANI_001825,Felix,Poisson,Angora,-1,3.07,Mâle,Beige
ANI_000368,Nemo,Poisson,Percheron,2,31.27,Femelle,Blanc
ANI_000908,Charlie,Chien,Canari,0,7.84,Femelle,Roux
ANI_000517,Luna,Cheval,Inséparable,5,1.41,Mâle,Blanc
ANI_000440,Bella,Cheval,Bengal,2,7.11,Mâle,Rayé
ANI_000242,Bugs,Chat,Mustang,5,5.8,Femelle,Beige
ANI_000881,Nemo,Chien,Scottish Fold,1,8.33,Femelle,Roux
ANI_000976,Oscar,Cheval,British Shorthair,3,40.52,Femelle,Tricolore
ANI_000099,Milo,Cheval,Calopsitte,2,26.97,Mâle,Roux
ANI_001738,Finn,Lapin,Bélier,3,5.59,Mâle,Marron
ANI_000225,Leo,Cheval,Ragdoll,23,0.89,Femelle,Noir
ANI_001099,Tweety,Poisson,Scottish Fold,2,706.33,Mâle,Tacheté
ANI_000462,Bubbles,Cheval,Chartreux,3,0.7,Mâle,Blanc
ANI_000615,Lola,Cheval,Maine Coon,5,1.13,Mâle,Gris
ANI_000292,Thumper,Cheval,Nain,5,2.72,Mâle,Blanc
ANI_001993,Blaze,Cheval,Berger Allemand,4,1.04,Mâle,Rayé
ANI_001202,Marshmallow,Cheval,Quarter Horse,12,612.9,Femelle,Gris
ANI_000105,Flash,Lapin,Angora,3,7.51,Femelle,Blanc
ANI_000189,Kiwi,Lapin,Carpe Koï,3,798.46,Mâle,Beige
ANI_000053,Daisy,Chien,Appaloosa,4,1.93,Mâle,Rayé
ANI_001066,Charlie,Chien,Géant des Flandres,3,14.18,Mâle,Roux
ANI_001142,Cleo,Poisson,Angora,5,35.32,Femelle,Roux
ANI_001974,Tweety,Oiseau,Bengal,2,0.15,Mâle,Rayé
ANI_001695,Rio,Chien,Inséparable,4,594.41,Femelle,Tricolore
ANI_000017,Blue,Oiseau,Angora,12,792.57,Femelle,Noir
ANI_000203,Mango,Cheval,Bélier,3,0.37,Mâle,Marron
ANI_000889,Kiwi,Lapin,Angora,1,0.33,Mâle,Blanc
ANI_000647,Pepper,Cheval,Bélier,5,532.88,Femelle,Blanc
ANI_000433,Flash,Chat,Andalou,1,472.75,Mâle,Beige
ANI_001467,Nemo,Poisson,Poisson Rouge,0,0.71,Mâle,Noir
ANI_000118,Zeus,Lapin,Chartreux,3,4.71,Mâle,Noir
ANI_000126,Cotton,Chien,Géant des Flandres,3,6.67,Mâle,Tricolore
ANI_000004,Nemo,Poisson,Discus,4,39.57,Mâle,Rayé
ANI_001847,Phoenix,Oiseau,Mustang,6,7.03,Mâle,Gris
ANI_000487,Goldie,Cheval,Cacatoès,6,4.83,Femelle,Tacheté
ANI_000765,Bella,Cheval,Guppy,4,18.9,Femelle,Roux
ANI_001648,Bella,Lapin,Bengal,9,0.2,Mâle,Tricolore
ANI_000480,Tigrou,Lapin,Néon,4,9.35,Femelle,Marron
ANI_000541,Nemo,Poisson,Scottish Fold,2,0.25,Femelle,Noir
ANI_000872,Maximus,Lapin,Néon,5,6.42,Mâle,Beige
ANI_001757,Duke,Chien,Géant des Flandres,5,0.13,Femelle,Roux
ANI_000132,Milo,Chat,Géant des Flandres,2,4.96,Femelle,Beige
ANI_001063,Goldie,Chien,Bulldog Français,12,0.03,Femelle,Roux
ANI_001522,Star,Oiseau,Géant des Flandres,3,663.51,Femelle,Gris
ANI_000854,Blaze,Chat,Persan,6,487.65,Femelle,Tacheté
ANI_001879,Cleo,Oiseau,Betta,-1,0.28,Femelle,Blanc
ANI_000383,Thor,Chien,Betta,3,10.4,Mâle,Marron
ANI_000065,Lola,Cheval,Andalou,3,699.85,Mâle,Marron
ANI_001189,Bella,Oiseau,Rex,5,6.35,Mâle,Gris
ANI_000466,Peter,Poisson,Nain,7,702.92,Mâle,Blanc
ANI_000995,Thumper,Cheval,Géant des Flandres,4,3.12,Mâle,Rayé
ANI_000637,Pegasus,Lapin,Nain,6,0.32,Mâle,Blanc
ANI_000008,Nemo,Poisson,Discus,4,13.0,Femelle,Rayé
ANI_000099,Angel,Chien,Bélier,2,5.78,Femelle,Roux
ANI_000288,Cottontail,Lapin,Cacatoès,1,6.78,Femelle,Rayé
ANI_000573,Finn,Cheval,Beagle,4,7.5,Mâle,Roux
ANI_001528,Clover,Lapin,Cacatoès,3,5.96,Femelle,Blanc
ANI_000026,Angel,Poisson,Angora,14,447.61,Femelle,Tacheté
ANI_000812,Bella,Cheval,Pur-sang Arabe,22,3.37,Mâle,Tacheté
ANI_001342,Flash,Chien,Angora,1,34.96,Mâle,Blanc
ANI_001267,Blue,Chat,Inséparable,3,43.63,Mâle,Rayé
ANI_001172,Bella,Cheval,Appaloosa,11,0.13,Mâle,Blanc
ANI_000449,Coco,Poisson,Guppy,1,0.22,Femelle,Marron
ANI_001461,Oscar,Cheval,Scottish Fold,3,10.73,Mâle,Marron
ANI_000273,Peter,Chat,Rottweiler,1,0.48,Mâle,Beige
ANI_000142,Leo,Lapin,Guppy,0,0.48,Mâle,Rayé
ANI_001574,Maximus,Cheval,Canari,8,0.3,Femelle,Blanc
ANI_000622,Rocky,Cheval,Perruche,7,0.94,Mâle,Blanc
ANI_001033,Buddy,Poisson,Discus,3,609.33,Mâle,Blanc
ANI_000549,Buddy,Lapin,Ragdoll,0,0.79,Femelle,Blanc
ANI_001769,Felix,Chien,Golden Retriever,9,0.13,Mâle,Blanc
ANI_000218,Apollo,Poisson,Européen,4,596.18,Mâle,Noir
ANI_001215,Shadow,Cheval,Labrador,7,0.86,Mâle,Roux
ANI_001813,Minou,Cheval,Inséparable,2,31.48,Mâle,Rayé
ANI_000551,Angel,Cheval,British Shorthair,6,12.24,Mâle,Noir
ANI_000819,Splash,Chat,Bengal,1,500.35,Femelle,Noir
