id,athlete,sport,pays,resultat,date
id_00000541,Iga Świątek,Athlétisme,USA,Défaite,2023-11-12
id_00000920,Kylian Mbappé,Athlétisme,USA,Nul,2021-05-27
id_00000349,Kylian Mbappé,Football,USA,Nul,2021-04-08
id_00000345,LeBron James,Tennis,USA,Victoire,2020-11-06
id_00000721,Antoine Dupont,Tennis,Nouvelle-Zélande,Nul,2020-06-30
id_00000620,Cheslin Kolbe,Athlétisme,France,Défaite,2023-03-05
id_00000270,Antoine Dupont,Tennis,France,Nul,2020-12-10
id_00000555,LeBron James,Rugby,USA,Défaite,2021-07-28
id_00000718,Eliud Kipchoge,Basketball,USA,Défaite,2021-11-02
id_00000946,Achraf Hakimi,Rugby,USA,Victoire,2020-03-04
id_00000433,Kylian Mbappé,Athlétisme,USA,Victoire,2023-01-14
id_00000792,Carlos Alcaraz,Basketball,France,Victoire,2023-12-19
id_00000168,Antoine Dupont,Tennis,USA,Victoire,2020-04-29
id_00000861,Faith Kipyegon,Tennis,Espagne,Défaite,2021-05-12
id_00000874,Aryna Sabalenka,Football,Maroc,Victoire,2020-10-06
id_00000564,Achraf Hakimi,Athlétisme,USA,Nul,2023-05-24
id_00000520,Giannis Antetokounmpo,Basketball,USA,Victoire,2021-11-01
id_00000893,Stephen Curry,Tennis,Espagne,Défaite,2022-07-02
id_00000185,Novak Djokovic,Athlétisme,Nouvelle-Zélande,Défaite,2023-12-27
id_00000864,Antoine Dupont,Rugby,USA,Victoire,2022-08-31
id_00000214,Kylian Mbappé,Football,France,Défaite,2020-05-13
id_00000324,Eliud Kipchoge,Football,USA,Victoire,2021-03-19
id_00000766,Erling Haaland,Tennis,USA,Défaite,2020-09-12
id_00000277,Usain Bolt,Football,France,Victoire,2022-08-27
id_00000859,Kylian Mbappé,Tennis,USA,Victoire,2022-03-09
id_00000007,Mohamed Salah,Football,Nouvelle-Zélande,Nul,2020-05-25
id_00000910,Giannis Antetokounmpo,Football,USA,Défaite,2021-02-23
id_00000111,LeBron James,Football,Espagne,Victoire,2022-01-12
id_00000652,Hakim Ziyech,Football,Espagne,Nul,2022-05-27
id_00000051,Giannis Antetokounmpo,Football,Espagne,Nul,2023-12-21
id_00000665,Aryna Sabalenka,Rugby,Espagne,Victoire,2021-11-26
id_00000188,Usain Bolt,Tennis,Espagne,Victoire,2020-07-26
id_00000436,Antoine Dupont,Football,USA,Défaite,2020-10-01
id_00000847,Kevin Durant,Athlétisme,Allemagne,Victoire,2022-01-24
id_00000322,Kevin Durant,Basketball,USA,Nul,2023-05-03
id_00000561,Erling Haaland,Tennis,USA,Défaite,2021-08-23
id_00000084,Kylian Mbappé,Athlétisme,Espagne,Victoire,2022-07-16
id_00000279,Stephen Curry,Football,Espagne,Défaite,2020-03-06
id_00000647,LeBron James,Rugby,Nouvelle-Zélande,Victoire,2022-04-23
id_00000878,Antoine Dupont,Basketball,USA,Défaite,2021-07-07
id_00000203,Antoine Dupont,Tennis,France,Victoire,2020-07-01
id_00000272,Beauden Barrett,Rugby,Afrique du Sud,Nul,2020-07-20
id_00000722,Hakim Ziyech,Athlétisme,Nouvelle-Zélande,Défaite,2021-11-24
id_00000292,Stephen Curry,Rugby,USA,Défaite,2022-07-12
id_00000248,Giannis Antetokounmpo,Basketball,USA,Défaite,2023-07-01
id_00000710,Erling Haaland,Basketball,USA,Défaite,2020-06-28
id_00000284,Kylian Mbappé,Athlétisme,Maroc,Victoire,2023-02-09
id_00000877,Beauden Barrett,Rugby,Nouvelle-Zélande,Victoire,2021-09-29
id_00000557,Giannis Antetokounmpo,Basketball,USA,Défaite,2023-09-02
id_00000029,Achraf Hakimi,Tennis,USA,Défaite,2023-11-26
id_00000700,Antoine Dupont,Football,USA,Défaite,2021-01-07
id_00000879,Novak Djokovic,Football,Espagne,Nul,2021-10-13
id_00000287,Iga Świątek,Tennis,Allemagne,Défaite,2023-07-06
id_00000194,Hakim Ziyech,Football,Maroc,Nul,2022-04-17
id_00000327,Kylian Mbappé,Football,Espagne,Nul,2023-01-24
id_00000930,Antoine Dupont,Tennis,USA,Défaite,2023-01-19
id_00000416,Mohamed Salah,Tennis,USA,Défaite,2023-04-02
id_00000286,LeBron James,Athlétisme,Espagne,Nul,2020-01-30
id_00000510,Mohamed Salah,Football,Maroc,Nul,2021-07-10
id_00000011,Mohamed Salah,Football,USA,Nul,2022-11-19
id_00000787,Novak Djokovic,Tennis,USA,Nul,2021-12-09
id_00000748,Erling Haaland,Rugby,Maroc,Victoire,2022-10-09
id_00000415,LeBron James,Athlétisme,Allemagne,Défaite,2021-03-18
id_00000156,Giannis Antetokounmpo,Rugby,Afrique du Sud,Victoire,2020-02-08
id_00000861,Erling Haaland,Basketball,Angleterre,Victoire,2023-11-29
id_00000520,Kevin Durant,Tennis,USA,Défaite,2020-10-31
id_00000333,Kylian Mbappé,Basketball,USA,Victoire,2022-12-16
id_00000707,Kevin Durant,Football,USA,Victoire,2020-10-22
id_00000066,Cheslin Kolbe,Football,Maroc,Victoire,2022-08-22
id_00000316,Cheslin Kolbe,Football,Maroc,Victoire,2020-07-09
id_00000913,Kevin Durant,Basketball,Nouvelle-Zélande,Victoire,2021-09-15
id_00000898,Mondo Duplantis,Tennis,France,Défaite,2020-07-04
id_00000235,Beauden Barrett,Football,Allemagne,Défaite,2023-02-06
id_00000086,Kevin Durant,Rugby,Nouvelle-Zélande,Défaite,2020-02-19
id_00000034,Achraf Hakimi,Football,Afrique du Sud,Victoire,2022-08-20
id_00000492,Erling Haaland,Athlétisme,Espagne,Nul,2020-07-23
id_00000733,LeBron James,Rugby,USA,Victoire,2023-11-02
id_00000800,Kevin Durant,Tennis,Espagne,Nul,2021-11-11
id_00000698,LeBron James,Rugby,Afrique du Sud,Victoire,2023-12-31
id_00000504,Cheslin Kolbe,Basketball,France,Victoire,2022-02-12
id_00000521,Giannis Antetokounmpo,Basketball,USA,Défaite,2023-12-31
id_00000175,Achraf Hakimi,Tennis,Nouvelle-Zélande,Défaite,2020-12-17
id_00000714,Novak Djokovic,Tennis,Angleterre,Victoire,2021-07-13
id_00000920,Mohamed Salah,Football,Espagne,Nul,2021-08-12
id_00000106,Achraf Hakimi,Tennis,France,Défaite,2020-03-24
id_00000142,Stephen Curry,Athlétisme,USA,Défaite,2022-05-14
id_00000337,Hakim Ziyech,Athlétisme,Maroc,Nul,2023-06-19
id_00000399,LeBron James,Tennis,USA,Victoire,2023-10-22
id_00000065,Kevin Durant,Tennis,USA,Victoire,2023-07-19
id_00000383,Achraf Hakimi,Tennis,Espagne,Défaite,2020-08-22
id_00000711,Iga Świątek,Tennis,Allemagne,Victoire,2020-10-22
id_00000375,Aryna Sabalenka,Football,France,Défaite,2021-07-27
id_00000165,Achraf Hakimi,Tennis,Nouvelle-Zélande,Défaite,2023-03-26
id_00000284,Aryna Sabalenka,Basketball,France,Défaite,2022-08-17
id_00000914,Novak Djokovic,Basketball,USA,Victoire,2020-02-10
id_00000860,Beauden Barrett,Athlétisme,France,Défaite,2021-05-04
id_00000505,Giannis Antetokounmpo,Football,Espagne,Nul,2022-07-27
id_00000023,Mondo Duplantis,Rugby,Allemagne,Victoire,2020-06-03
id_00000702,Aryna Sabalenka,Football,Allemagne,Victoire,2020-12-20
id_00000034,Eliud Kipchoge,Tennis,USA,Victoire,2021-06-21
id_00000598,LeBron James,Tennis,Angleterre,Nul,2021-07-20
id_00000297,Beauden Barrett,Rugby,USA,Défaite,2020-04-20
id_00000313,Iga Świątek,Athlétisme,France,Défaite,2020-11-25
id_00000983,Achraf Hakimi,Athlétisme,Maroc,Victoire,2023-05-09
id_00000195,Kylian Mbappé,Athlétisme,Espagne,Nul,2020-08-09
id_00000139,Achraf Hakimi,Basketball,Espagne,Nul,2022-08-30
id_00000705,Usain Bolt,Tennis,USA,Défaite,2021-12-16
id_00000394,Iga Świątek,Rugby,Afrique du Sud,Nul,2020-09-27
id_00000806,LeBron James,Football,USA,Nul,2023-09-24
id_00000668,Iga Świątek,Athlétisme,Allemagne,Défaite,2020-11-06
id_00000906,Eliud Kipchoge,Athlétisme,USA,Défaite,2023-03-20
id_00000153,Kylian Mbappé,Tennis,France,Victoire,2020-07-02
id_00000249,Erling Haaland,Football,Espagne,Victoire,2021-11-25
id_00000858,Carlos Alcaraz,Basketball,Nouvelle-Zélande,Victoire,2020-02-01
id_00000601,Achraf Hakimi,Football,Espagne,Nul,2023-03-31
id_00000261,Carlos Alcaraz,Tennis,USA,Défaite,2020-11-03
id_00000182,Achraf Hakimi,Tennis,France,Victoire,2022-01-19
id_00000819,LeBron James,Rugby,Maroc,Victoire,2023-07-06
id_00000091,Iga Świątek,Tennis,Allemagne,Victoire,2021-01-31
id_00000691,Stephen Curry,Athlétisme,Maroc,Défaite,2022-12-20
id_00000745,Hakim Ziyech,Football,Angleterre,Nul,2023-12-06
id_00000157,Giannis Antetokounmpo,Athlétisme,Espagne,Défaite,2021-11-27
id_00000322,LeBron James,Basketball,Afrique du Sud,Défaite,2020-01-08
id_00000823,Iga Świątek,Athlétisme,Espagne,Défaite,2023-10-09
id_00000751,Novak Djokovic,Tennis,France,Défaite,2023-12-11
id_00000162,Erling Haaland,Football,Espagne,Nul,2022-02-23
id_00000314,Hakim Ziyech,Football,USA,Victoire,2022-02-19
id_00000387,Antoine Dupont,Football,Allemagne,Défaite,2023-09-09
id_00000463,Hakim Ziyech,Football,USA,Victoire,2022-06-16
id_00000445,Novak Djokovic,Football,Allemagne,Victoire,2021-11-28
id_00000140,Eliud Kipchoge,Football,France,Défaite,2023-09-20
id_00000100,Giannis Antetokounmpo,Tennis,Angleterre,Défaite,2020-08-22
id_00000171,Kylian Mbappé,Football,Angleterre,Nul,2023-02-16
id_00000810,Mondo Duplantis,Tennis,USA,Défaite,2020-01-28
id_00000555,Erling Haaland,Tennis,Espagne,Nul,2021-10-03
id_00000483,Antoine Dupont,Tennis,USA,Victoire,2020-09-21
id_00000348,Antoine Dupont,Athlétisme,USA,Défaite,2020-07-27
id_00000193,Stephen Curry,Rugby,Afrique du Sud,Victoire,2020-08-13
id_00000816,Kevin Durant,Tennis,Afrique du Sud,Défaite,2021-04-04
id_00000462,Kevin Durant,Tennis,USA,Défaite,2020-01-31
id_00000640,Kevin Durant,Rugby,Nouvelle-Zélande,Victoire,2021-04-19
id_00000245,Kevin Durant,Tennis,Nouvelle-Zélande,Défaite,2022-01-16
id_00000417,Hakim Ziyech,Tennis,USA,Victoire,2020-03-22
id_00000194,Cheslin Kolbe,Basketball,Espagne,Défaite,2020-10-07
id_00000334,Carlos Alcaraz,Football,Espagne,Victoire,2022-04-25
id_00000809,Antoine Dupont,Basketball,Espagne,Défaite,2022-07-20
id_00000009,Carlos Alcaraz,Football,France,Défaite,2021-10-04
id_00000660,Kevin Durant,Athlétisme,Espagne,Victoire,2021-11-12
id_00000349,Erling Haaland,Football,Nouvelle-Zélande,Défaite,2023-12-11
id_00000775,Mohamed Salah,Basketball,Espagne,Défaite,2022-08-01
id_00000011,Kevin Durant,Tennis,USA,Victoire,2020-08-02
id_00000488,Kylian Mbappé,Football,Maroc,Défaite,2022-10-18
id_00000815,LeBron James,Athlétisme,USA,Nul,2023-11-24
id_00000750,Usain Bolt,Tennis,Espagne,Nul,2022-12-01
id_00000689,Hakim Ziyech,Rugby,Espagne,Victoire,2022-07-31
id_00000395,Iga Świątek,Basketball,Maroc,Défaite,2021-04-13
id_00000634,Achraf Hakimi,Football,USA,Défaite,2022-04-12
id_00000279,Giannis Antetokounmpo,Rugby,France,Nul,2021-03-27
id_00000296,Kevin Durant,Tennis,Angleterre,Défaite,2020-06-02
id_00000896,Achraf Hakimi,Athlétisme,France,Défaite,2021-04-05
id_00000231,Kylian Mbappé,Tennis,USA,Victoire,2021-10-10
id_00000559,Mohamed Salah,Tennis,Espagne,Défaite,2022-10-05
id_00000920,Hakim Ziyech,Football,USA,Nul,2023-03-06
id_00000469,Stephen Curry,Football,France,Victoire,2022-07-11
id_00000494,Erling Haaland,Football,Espagne,Nul,2023-09-02
id_00000134,Eliud Kipchoge,Athlétisme,Espagne,Victoire,2020-07-03
id_00000725,Mohamed Salah,Football,Espagne,Défaite,2020-08-23
id_00000022,Kylian Mbappé,Football,Espagne,Nul,2023-12-29
id_00000596,Achraf Hakimi,Football,Allemagne,Nul,2020-04-01
id_00000320,Eliud Kipchoge,Tennis,France,Nul,2021-12-11
id_00000412,Eliud Kipchoge,Tennis,USA,Défaite,2023-02-21
id_00000073,Kevin Durant,Football,Espagne,Victoire,2021-03-30
id_00000338,Mohamed Salah,Basketball,USA,Défaite,2023-06-10
id_00000878,Giannis Antetokounmpo,Football,France,Défaite,2022-11-17
id_00000493,Hakim Ziyech,Football,Angleterre,Nul,2022-01-28
id_00000089,Hakim Ziyech,Tennis,Maroc,Nul,2022-10-18
id_00000555,Erling Haaland,Football,Angleterre,Nul,2021-08-05
id_00000777,Kylian Mbappé,Football,Angleterre,Nul,2023-11-09
id_00000326,Carlos Alcaraz,Basketball,France,Victoire,2023-04-24
id_00000068,Achraf Hakimi,Football,USA,Victoire,2023-04-19
id_00000152,Beauden Barrett,Tennis,France,Victoire,2021-01-30
id_00000724,Aryna Sabalenka,Football,Nouvelle-Zélande,Nul,2021-02-23
id_00000857,Kevin Durant,Football,USA,Défaite,2021-08-15
id_00000902,Achraf Hakimi,Football,USA,Défaite,2020-09-16
id_00000592,Faith Kipyegon,Tennis,USA,Défaite,2020-02-06
id_00000072,Erling Haaland,Tennis,Nouvelle-Zélande,Défaite,2020-04-29
id_00000593,Stephen Curry,Basketball,USA,Victoire,2023-10-22
id_00000468,Beauden Barrett,Tennis,USA,Victoire,2021-12-19
id_00000748,Eliud Kipchoge,Football,Espagne,Nul,2020-12-14
id_00000150,Iga Świątek,Basketball,USA,Défaite,2023-12-26
id_00000593,Erling Haaland,Basketball,France,Défaite,2021-04-12
id_00000265,Erling Haaland,Tennis,Espagne,Victoire,2022-11-26
id_00000281,Aryna Sabalenka,Tennis,USA,Victoire,2020-08-09
id_00000906,Cheslin Kolbe,Football,Espagne,Nul,2022-12-21
id_00000276,Erling Haaland,Rugby,USA,Victoire,2021-06-07
id_00000542,Eliud Kipchoge,Athlétisme,Espagne,Victoire,2021-08-09
id_00000723,Eliud Kipchoge,Athlétisme,Espagne,Défaite,2021-06-26
id_00000516,Hakim Ziyech,Athlétisme,Maroc,Nul,2021-10-10
id_00000087,Usain Bolt,Basketball,USA,Défaite,2022-02-17
id_00000632,Hakim Ziyech,Tennis,USA,Victoire,2021-03-08
id_00000854,Kylian Mbappé,Football,USA,Nul,2021-12-25
id_00000908,Hakim Ziyech,Tennis,Espagne,Défaite,2021-12-03
id_00000253,Carlos Alcaraz,Rugby,Afrique du Sud,Victoire,2021-11-26
id_00000604,Antoine Dupont,Basketball,Angleterre,Défaite,2023-03-28
id_00000800,Beauden Barrett,Tennis,France,Défaite,2020-04-20
id_00000353,Novak Djokovic,Tennis,France,Victoire,2020-11-23
id_00000506,Antoine Dupont,Tennis,Espagne,Défaite,2022-04-28
id_00000996,Kevin Durant,Basketball,USA,Victoire,2020-04-03
id_00000399,Antoine Dupont,Tennis,USA,Victoire,2020-12-08
id_00000378,LeBron James,Tennis,Espagne,Victoire,2021-05-25
id_00000878,Achraf Hakimi,Athlétisme,USA,Défaite,2022-10-22
id_00000879,Kevin Durant,Tennis,Afrique du Sud,Défaite,2022-04-20
id_00000995,LeBron James,Football,Nouvelle-Zélande,Défaite,2023-07-15
id_00000727,Mohamed Salah,Tennis,Espagne,Défaite,2022-08-30
id_00000268,Aryna Sabalenka,Athlétisme,Espagne,Défaite,2023-08-07
id_00000262,Usain Bolt,Football,Espagne,Nul,2021-05-13
id_00000077,Carlos Alcaraz,Athlétisme,Nouvelle-Zélande,Défaite,2021-05-14
id_00000701,Giannis Antetokounmpo,Athlétisme,Espagne,Nul,2020-02-24
id_00000112,Hakim Ziyech,Football,Nouvelle-Zélande,Victoire,2022-01-01
id_00000420,Hakim Ziyech,Tennis,USA,Défaite,2020-05-25
id_00000888,Antoine Dupont,Tennis,Nouvelle-Zélande,Victoire,2022-08-03
id_00000574,Hakim Ziyech,Athlétisme,USA,Victoire,2020-01-30
id_00000823,Kylian Mbappé,Tennis,Afrique du Sud,Défaite,2023-01-23
id_00000588,Carlos Alcaraz,Rugby,Allemagne,Victoire,2021-08-02
id_00000241,Aryna Sabalenka,Football,USA,Victoire,2020-09-02
id_00000933,Erling Haaland,Athlétisme,USA,Victoire,2023-05-25
id_00000623,Kylian Mbappé,Football,Espagne,Défaite,2020-09-12
id_00000057,Kevin Durant,Football,USA,Défaite,2021-11-07
id_00000908,Novak Djokovic,Football,Espagne,Nul,2021-01-31
id_00000586,Stephen Curry,Tennis,Angleterre,Victoire,2020-04-24
id_00000334,Hakim Ziyech,Athlétisme,Angleterre,Défaite,2022-11-08
id_00000825,Hakim Ziyech,Basketball,USA,Victoire,2020-02-22
id_00000010,Erling Haaland,Tennis,Angleterre,Victoire,2023-09-02
id_00000436,Achraf Hakimi,Athlétisme,Espagne,Nul,2021-04-05
id_00000588,Faith Kipyegon,Tennis,USA,Défaite,2023-02-08
id_00000596,Usain Bolt,Football,Espagne,Victoire,2023-07-15
id_00000920,Kevin Durant,Athlétisme,Espagne,Défaite,2020-06-02
id_00000455,Mondo Duplantis,Football,Afrique du Sud,Nul,2022-11-15
id_00000031,Usain Bolt,Rugby,USA,Victoire,2021-02-08
id_00000699,Mohamed Salah,Rugby,USA,Défaite,2021-02-23
id_00000566,Achraf Hakimi,Basketball,France,Défaite,2021-05-09
id_00000570,Usain Bolt,Football,France,Défaite,2023-02-16
id_00000892,Carlos Alcaraz,Basketball,USA,Défaite,2022-09-02
id_00000555,Carlos Alcaraz,Tennis,Espagne,Victoire,2023-01-16
id_00000462,Hakim Ziyech,Tennis,Allemagne,Défaite,2023-08-24
id_00000815,Hakim Ziyech,Football,Allemagne,Défaite,2021-09-18
id_00000215,LeBron James,Football,USA,Victoire,2022-07-19
id_00000655,Cheslin Kolbe,Rugby,USA,Victoire,2021-08-09
id_00000103,Achraf Hakimi,Tennis,USA,Défaite,2021-04-24
id_00000355,Mondo Duplantis,Basketball,Nouvelle-Zélande,Défaite,2020-11-21
id_00000031,Kylian Mbappé,Athlétisme,Angleterre,Défaite,2021-10-23
id_00000058,Kevin Durant,Rugby,USA,Victoire,2023-02-02
id_00000274,Achraf Hakimi,Football,Allemagne,Défaite,2020-05-15
id_00000859,Cheslin Kolbe,Basketball,USA,Victoire,2020-08-23
id_00000631,Kevin Durant,Football,USA,Victoire,2023-03-17
id_00000535,Usain Bolt,Tennis,France,Défaite,2020-02-22
id_00000557,Kylian Mbappé,Athlétisme,Espagne,Défaite,2021-02-18
id_00000549,Carlos Alcaraz,Tennis,USA,Victoire,2023-05-30
id_00000603,Kylian Mbappé,Basketball,Espagne,Victoire,2021-04-29
id_00000299,Kylian Mbappé,Football,USA,Nul,2022-09-08
id_00000634,Mohamed Salah,Rugby,Espagne,Nul,2020-10-26
id_00000564,Cheslin Kolbe,Football,USA,Nul,2020-03-12
id_00000429,Beauden Barrett,Tennis,Angleterre,Défaite,2021-11-26
id_00000431,Antoine Dupont,Football,USA,Nul,2022-11-02
id_00000998,Giannis Antetokounmpo,Athlétisme,USA,Défaite,2023-08-15
id_00000612,Giannis Antetokounmpo,Athlétisme,Espagne,Nul,2020-10-05
id_00000854,Kevin Durant,Football,USA,Défaite,2020-03-04
id_00000874,Iga Świątek,Football,Maroc,Nul,2022-12-29
id_00000484,Carlos Alcaraz,Basketball,Maroc,Victoire,2020-07-31
id_00000154,Antoine Dupont,Football,France,Nul,2021-09-16
id_00000222,Hakim Ziyech,Rugby,Nouvelle-Zélande,Nul,2023-10-13
id_00000197,Achraf Hakimi,Football,France,Nul,2022-12-24
id_00000061,Erling Haaland,Football,Espagne,Victoire,2022-03-13
id_00000762,Mohamed Salah,Rugby,Espagne,Victoire,2023-06-19
id_00000883,Kevin Durant,Rugby,Allemagne,Victoire,2022-02-28
id_00000448,Kylian Mbappé,Athlétisme,Angleterre,Défaite,2021-04-08
id_00000689,Stephen Curry,Tennis,France,Défaite,2020-04-22
id_00000722,Achraf Hakimi,Football,Allemagne,Défaite,2020-07-20
id_00000028,Kevin Durant,Rugby,USA,Victoire,2021-11-05
id_00000584,Stephen Curry,Rugby,Nouvelle-Zélande,Défaite,2020-10-11
id_00000824,Achraf Hakimi,Rugby,Nouvelle-Zélande,Défaite,2022-05-29
id_00000726,Kylian Mbappé,Tennis,Angleterre,Défaite,2023-10-31
id_00000064,Kevin Durant,Tennis,Maroc,Défaite,2022-06-30
id_00000970,Kylian Mbappé,Football,Espagne,Défaite,2022-03-23
id_00000278,Giannis Antetokounmpo,Football,Espagne,Défaite,2020-05-26
id_00000492,Erling Haaland,Tennis,USA,Nul,2022-08-11
id_00000559,Achraf Hakimi,Tennis,Espagne,Défaite,2020-06-29
id_00000004,Hakim Ziyech,Basketball,France,Victoire,2021-07-22
id_00000656,Stephen Curry,Rugby,USA,Victoire,2023-06-02
id_00000375,Mohamed Salah,Basketball,Espagne,Victoire,2021-05-29
id_00000780,Mondo Duplantis,Tennis,Angleterre,Défaite,2022-07-26
id_00000597,Cheslin Kolbe,Tennis,Maroc,Défaite,2021-12-12
id_00000153,Mohamed Salah,Athlétisme,USA,Victoire,2021-06-26
id_00000595,Novak Djokovic,Football,Espagne,Défaite,2022-08-29
id_00000162,Usain Bolt,Rugby,USA,Défaite,2020-06-24
id_00000944,Stephen Curry,Tennis,Afrique du Sud,Victoire,2022-12-01
id_00000328,Erling Haaland,Football,Espagne,Victoire,2023-07-01
