id_transaction,type_transaction,montant,devise,frais,statut,ville,pays
id_transaction_00000564,Dépôt,1350.26243132536,EUR,5.862324275020162,En attente,Casablanca,Japon
id_transaction_00000132,Virement,48492.63757619599,EUR,-4.193637835569603,Complétée,Washington DC,Maroc
id_transaction_00000048,Retrait,308.89338354298417,ZAR,4.31455469409454,Complétée,Rabat,Maroc
id_transaction_00000739,Retrait,-309.28243485399355,CNY,0.48025663538799623,Rejetée,Pékin,Chine
id_transaction_00000786,Retrait,801.3692658536797,JPY,11.246157859897135,Complétée,Paris,France
id_transaction_00000908,Carte,1517.3105194706313,CNY,-4.020645603878797,Complétée,Tokyo,France
id_transaction_00000839,Retrait,36885.62888682776,USD,2.117163483224417,En cours,Casablanca,Maroc
id_transaction_00000720,Retrait,1064.16998523972,USD,81.79746126150908,En cours,Francfort,Japon
id_transaction_00000922,Virement International,3370.800805337354,MAD,-9.362578733583373,Complétée,Londres,Royaume-Uni
id_transaction_00000245,Carte,1763.6914627857518,CNY,-5.604856705740244,En attente,Tokyo,USA
id_transaction_00000924,Virement,3940.768814999859,USD,-9.751021045438566,Complétée,New York,Maroc
id_transaction_00000853,Virement,1155.0257389607725,USD,3.0460687210166726,En attente,Tokyo,Royaume-Uni
id_transaction_00000216,Retrait,800.966757316593,EUR,6.016934303245662,Complétée,New York,Royaume-Uni
id_transaction_00000576,Carte,2661.150573164328,USD,-9.174376598519967,Rejetée,Rabat,Japon
id_transaction_00000797,Virement International,1258.501478563027,USD,-0.47229300200533864,En cours,Francfort,Japon
id_transaction_00000322,Carte,1806.66592474151,CNY,7.830050091434035,En attente,New York,Royaume-Uni
id_transaction_00000265,Retrait,10753.839886956437,GBP,-9.999800225982643,En attente,Francfort,Maroc
id_transaction_00000186,Dépôt,100.08210237820151,CNY,-4.590237794749892,En attente,New York,Japon
id_transaction_00000368,Retrait,-1047.7611084429354,JPY,-12.524239309971819,Complétée,Francfort,Allemagne
id_transaction_00000712,Dépôt,1195.331019194085,EUR,8.05714586456418,Complétée,New York,Royaume-Uni
id_transaction_00000548,Dépôt,3104.216206732514,CNY,7.36653362269854,Complétée,Johannesburg,Maroc
id_transaction_00000081,Carte,69.47155652286199,MAD,-0.9305468361565703,Complétée,Francfort,UE
id_transaction_00000509,Dépôt,30254.349317509634,ZAR,-2.5025800938569747,Rejetée,Francfort,Japon
id_transaction_00000179,Retrait,-12.39615601631823,GBP,2.3936839260556892,Complétée,Pékin,UE
id_transaction_00000793,Virement International,475.32481113178846,JPY,3.9931337436190475,Complétée,Paris,Japon
id_transaction_00000029,Retrait,1010.9648057542043,USD,3.878485476616266,Complétée,Casablanca,Maroc
id_transaction_00000169,Retrait,-279.8362914602401,MAD,-16.13324462100814,Complétée,Johannesburg,Royaume-Uni
id_transaction_00000574,Dépôt,194.56248457301047,USD,159.44649837143857,Rejetée,Pékin,Maroc
id_transaction_00000240,Carte,93.65354013109004,MAD,-10.335371161925057,Complétée,Francfort,Royaume-Uni
id_transaction_00000477,Retrait,5716.307354341649,JPY,-3.6874858840867715,En attente,Casablanca,UE
id_transaction_00000954,Dépôt,597.8120895030332,USD,-5.102027943266013,Complétée,New York,Japon
id_transaction_00000637,Dépôt,504.4834805709042,CNY,0.9219867239500186,Complétée,Johannesburg,Maroc
id_transaction_00000612,Prélèvement,-353.4631468705246,EUR,-15.213332588091014,Complétée,Johannesburg,Royaume-Uni
id_transaction_00000253,Carte,-61.321149990612184,USD,-7.287610984687261,Complétée,Rabat,Afrique du Sud
id_transaction_00000190,Retrait,586.5505021916699,USD,-4.251897969807914,En cours,Pékin,Afrique du Sud
id_transaction_00000436,Dépôt,-90.24327356646381,JPY,-8.715235344625938,En attente,Paris,USA
id_transaction_00000607,Prélèvement,-1074.1930443209362,GBP,-3.216868804698927,Complétée,Casablanca,Maroc
id_transaction_00000919,Retrait,-509.7877386757515,JPY,-6.065426049000153,Complétée,New York,USA
id_transaction_00000524,Virement,45664.551640556994,USD,-8.905009881243775,En attente,Casablanca,USA
id_transaction_00000945,Carte,-450.69872671172243,JPY,-8.978924780317772,Complétée,Paris,Royaume-Uni
id_transaction_00000060,Retrait,3959.863249228074,USD,0.526918077437144,Complétée,Francfort,Maroc
id_transaction_00000596,Retrait,-54.136113245351964,JPY,5.064696715905872,Complétée,New York,Royaume-Uni
id_transaction_00000749,Dépôt,-178.88600453730317,CNY,-2.528174461797465,En attente,Paris,Japon
id_transaction_00000328,Virement International,575.79150860903,ZAR,0.40547886968661384,Complétée,Paris,Royaume-Uni
id_transaction_00000631,Dépôt,1178.6509539318665,CNY,12.363380732612036,Complétée,Londres,Maroc
id_transaction_00000215,Virement,375.35222985205075,USD,11.231277669788657,En cours,Johannesburg,Japon
id_transaction_00000165,Retrait,334.7316502969323,GBP,-4.174131638083652,Complétée,Tokyo,Maroc
id_transaction_00000308,Carte,1633.0600210306688,USD,9.892026486314538,Rejetée,Francfort,Chine
id_transaction_00000797,Virement,24969.071718112587,MAD,3.2617952742714547,Complétée,Francfort,Royaume-Uni
id_transaction_00000803,Retrait,450.12710136858306,USD,7.861886212071395,Complétée,Johannesburg,UE
id_transaction_00000049,Dépôt,572.3256596497949,JPY,2.9056750092510106,Complétée,Francfort,Afrique du Sud
id_transaction_00000188,Carte,35.30969929025008,JPY,-0.09721159360692155,En attente,New York,Japon
id_transaction_00000298,Virement International,193.36597201029798,JPY,3.20181314075557,Complétée,Paris,Royaume-Uni
id_transaction_00000316,Retrait,41951.87276138387,EUR,4.492949550708765,Complétée,Paris,UE
id_transaction_00000311,Carte,1394.083835374855,JPY,4.498824948374888,Complétée,Londres,Japon
id_transaction_00000317,Retrait,-199.40596562995643,USD,0.9700076068586858,Complétée,Washington DC,Chine
id_transaction_00000665,Retrait,2446.8402800251633,USD,2.1820533585900446,Complétée,New York,Maroc
id_transaction_00000063,Carte,36.26766031807148,EUR,-10.901882688437759,Complétée,New York,Maroc
id_transaction_00000646,Virement International,-1431.3706515744616,JPY,-11.800760217705445,Complétée,Johannesburg,France
id_transaction_00000871,Prélèvement,3354.017269329056,JPY,-13.383704579245158,En cours,Johannesburg,Royaume-Uni
id_transaction_00000401,Prélèvement,1065.0283449532576,ZAR,8.029247261904743,Complétée,Pékin,USA
id_transaction_00000665,Virement International,-109.75669234508257,USD,-4.852683539983441,Complétée,Pékin,Royaume-Uni
id_transaction_00000668,Carte,55.645438597175655,MAD,1.3194067070767148,Complétée,Tokyo,USA
id_transaction_00000124,Virement,504.3466061841402,USD,12.40513455808244,Complétée,Tokyo,UE
id_transaction_00000434,Virement,1319.8218231962956,JPY,4.69075226707629,Complétée,Pékin,USA
id_transaction_00001000,Retrait,1989.8696325190276,USD,11.671762564640431,En attente,Pékin,Chine
id_transaction_00000792,Retrait,1211.4297348496511,EUR,0.08950432634799377,En attente,Pékin,Japon
id_transaction_00000742,Retrait,-4705.983726614537,USD,-3.327679519979397,En attente,Casablanca,UE
id_transaction_00000567,Retrait,-395.77284064974526,USD,7.413515758500026,Complétée,Francfort,Japon
id_transaction_00000107,Virement International,91341.44622925378,EUR,3.2386042304085434,Complétée,Casablanca,Japon
id_transaction_00000593,Retrait,4004.703785833022,USD,7.873849091201573,Complétée,Pékin,Maroc
id_transaction_00000719,Prélèvement,153.6376284221809,GBP,-8.575708508159565,Complétée,Tokyo,Afrique du Sud
id_transaction_00000034,Dépôt,137.11821044106563,USD,4.400603091396641,Rejetée,Johannesburg,USA
id_transaction_00000381,Prélèvement,1533.8269180570655,GBP,1.1662393622882448,Complétée,Paris,Chine
id_transaction_00000140,Retrait,-453.4680535768108,GBP,-7.31797266568985,Complétée,Casablanca,Royaume-Uni
id_transaction_00000558,Prélèvement,3433.731264775923,EUR,-7.1843235444030435,Complétée,Casablanca,France
id_transaction_00000959,Dépôt,760.9357387668024,EUR,1.592822182976172,En cours,Tokyo,USA
id_transaction_00000608,Dépôt,905.3985534499975,JPY,2.7830256836693934,Rejetée,Tokyo,Japon
id_transaction_00000770,Dépôt,1013.595975957544,CNY,-8.962299815762982,Complétée,New York,Royaume-Uni
id_transaction_00000368,Retrait,-356.40744378635657,MAD,-4.463060674252454,Complétée,Francfort,USA
id_transaction_00000195,Dépôt,-365.45014375399194,USD,8.269415815198549,Complétée,Londres,Maroc
id_transaction_00000476,Dépôt,1301.6477392191564,EUR,2.1923882158431205,Complétée,New York,Chine
id_transaction_00000314,Carte,20585.493632368056,MAD,-2.4459034861391133,En attente,Londres,Royaume-Uni
id_transaction_00000153,Dépôt,14699.554669459441,USD,165.31140891123906,En attente,Washington DC,Afrique du Sud
id_transaction_00000698,Prélèvement,12438.80728541921,CNY,18.8929489793898,Rejetée,Tokyo,Maroc
id_transaction_00000916,Retrait,4321.814753677981,MAD,0.669403313768834,En attente,Casablanca,Maroc
id_transaction_00000652,Virement,226.78809690116537,MAD,-2.706958222221898,Complétée,Paris,Maroc
id_transaction_00000892,Carte,27289.75123969176,USD,-3.903003109505554,En cours,Pékin,Japon
id_transaction_00000127,Virement International,1009.4112884806549,USD,6.198659364044321,Rejetée,Casablanca,Maroc
id_transaction_00000003,Virement,-1159.8360840966043,MAD,-10.732398044663146,Complétée,New York,Allemagne
id_transaction_00000340,Virement,343.36760296187106,GBP,-5.045027635291885,Complétée,New York,Maroc
id_transaction_00000827,Dépôt,243.02775635203196,USD,0.01350842547171549,En attente,New York,Allemagne
id_transaction_00000760,Prélèvement,-261.51994654206294,JPY,3.9762458352415395,Complétée,Johannesburg,USA
id_transaction_00000205,Virement International,60.609517003638246,JPY,-4.67884146984894,Complétée,Casablanca,USA
id_transaction_00000299,Retrait,280.20416949209084,GBP,-2.2331191727910342,Complétée,Paris,Maroc
id_transaction_00000010,Carte,-47.13340148659677,EUR,4.124144407166893,En attente,Paris,Maroc
id_transaction_00000018,Virement,-366.88474332933686,GBP,3.229977693741652,Complétée,Johannesburg,Maroc
id_transaction_00000932,Dépôt,-267.0840715760868,ZAR,3.13719961320934,Complétée,Pékin,UE
id_transaction_00000032,Prélèvement,780.6116629155587,GBP,1.1685333247854368,Complétée,Londres,Royaume-Uni
id_transaction_00000322,Carte,989.7981909673758,JPY,-11.68099914023082,Complétée,Londres,Royaume-Uni
id_transaction_00000379,Retrait,1519.9623222042906,USD,1.6914766007070843,En cours,New York,Maroc
id_transaction_00000855,Carte,-510.77190650099624,EUR,-0.7107643838316928,En attente,Casablanca,France
id_transaction_00000967,Retrait,5074.154686322636,ZAR,-2.8525717258908463,Complétée,Washington DC,Maroc
id_transaction_00000960,Prélèvement,162.11877904443747,CNY,-5.993798097247514,Complétée,Pékin,Afrique du Sud
id_transaction_00000330,Retrait,-271.3058047031002,MAD,-10.551146946681662,En attente,Pékin,Maroc
id_transaction_00000158,Retrait,340.867282872254,EUR,10.19999721511239,Complétée,Casablanca,Royaume-Uni
id_transaction_00000977,Prélèvement,3992.1345377059793,MAD,4.413866909830737,Complétée,Francfort,Maroc
id_transaction_00000162,Retrait,0.005117301454106382,USD,-5.197513505856636,Complétée,Pékin,Royaume-Uni
id_transaction_00000882,Virement,-1564.2559754368222,GBP,-5.295491460203713,En attente,Tokyo,Allemagne
id_transaction_00000481,Dépôt,1524.2927535398194,JPY,15.639265408407397,Complétée,Pékin,Chine
id_transaction_00000566,Virement International,775.9086266633416,CNY,3.7287143538276526,En attente,New York,Japon
id_transaction_00000592,Carte,599.6793431745393,MAD,13.825022682329951,Complétée,Francfort,Maroc
id_transaction_00000440,Carte,526.1099965876256,USD,-5.587707607333976,En attente,Casablanca,Maroc
id_transaction_00000465,Virement,8937.054469190225,EUR,-3.5434623199118347,Complétée,Casablanca,Royaume-Uni
id_transaction_00000566,Dépôt,3324.933407304442,CNY,3.8420948783407236,Rejetée,New York,USA
id_transaction_00000308,Virement International,40809.85016139803,USD,6.0928763375932276,Complétée,Johannesburg,Japon
id_transaction_00000842,Retrait,816.1411898080872,EUR,5.121773376552675,Complétée,Casablanca,USA
id_transaction_00000923,Virement International,-657.7634719269555,EUR,-11.06544953031376,Complétée,Tokyo,Royaume-Uni
id_transaction_00000322,Dépôt,533.8103675523064,JPY,1.568913461571408,Complétée,Paris,USA
id_transaction_00000570,Carte,604.773836205107,JPY,3.353169693282304,Complétée,Londres,Chine
id_transaction_00000894,Prélèvement,1180.7069294484807,USD,-8.44658918612453,Complétée,Pékin,Maroc
id_transaction_00000193,Carte,4103.822400093053,ZAR,-12.257606506934305,Complétée,Casablanca,USA
id_transaction_00000267,Dépôt,207.1260503548851,USD,6.801399325526937,Complétée,New York,Maroc
id_transaction_00000529,Virement International,955.1837554826652,EUR,-8.793017609919534,Complétée,Londres,Allemagne
id_transaction_00000270,Virement International,314.5344934638258,MAD,629.2617410028082,Complétée,Francfort,Japon
id_transaction_00000594,Carte,-646.1032664524213,EUR,-7.970383015934222,Complétée,Tokyo,USA
id_transaction_00000979,Dépôt,4181.291721478848,JPY,-4.081227660199349,Complétée,Londres,UE
id_transaction_00000471,Prélèvement,-1230.8689697944264,EUR,-5.221807059764207,En attente,New York,UE
id_transaction_00000923,Virement International,1634.0688859559964,USD,6.871060272084572,Complétée,Johannesburg,Afrique du Sud
id_transaction_00000566,Carte,247.79894189060616,EUR,9.341188365863365,En attente,Londres,USA
id_transaction_00000987,Prélèvement,-690.8229791296943,GBP,0.27332748844002275,En attente,Washington DC,USA
id_transaction_00000276,Dépôt,936.0607463938677,MAD,-2.6276471496808265,Complétée,Londres,Allemagne
id_transaction_00000965,Carte,-1279.4754950502538,CNY,-8.16282833020825,Complétée,Rabat,USA
id_transaction_00000538,Retrait,1412.9018643323325,JPY,1.2279746634072426,Complétée,Pékin,Japon
id_transaction_00000680,Retrait,85.35481127080902,USD,-7.760608213018238,Complétée,Paris,Royaume-Uni
id_transaction_00000036,Virement,26469.078253251988,EUR,-5.434131378011275,Complétée,Francfort,Maroc
id_transaction_00000024,Virement,654.3724551972169,EUR,4.885454432314645,Complétée,Tokyo,Maroc
id_transaction_00000181,Carte,473.7887836051531,CNY,-1.1955671509206072,En attente,Tokyo,USA
id_transaction_00000468,Carte,1545.9565232739265,JPY,17.657843169626798,Complétée,Londres,Royaume-Uni
id_transaction_00000112,Virement International,91.79939953584261,CNY,-1.0797611293634874,Rejetée,Francfort,Afrique du Sud
id_transaction_00000400,Retrait,-137.73084212167294,CNY,3.2101931441003515,En attente,New York,UE
id_transaction_00000761,Prélèvement,983.2449432040154,USD,5.602687199492756,En attente,Pékin,USA
id_transaction_00000806,Carte,201.12086143630972,USD,6.180982248385669,Complétée,Pékin,Chine
id_transaction_00000590,Virement,716.3630860945681,JPY,676.4234578266421,Complétée,New York,USA
id_transaction_00000211,Carte,457.52406656557594,USD,-6.053569399675436,Rejetée,Rabat,USA
id_transaction_00000787,Virement,-6.955903584590715,GBP,4.689375851996676,Complétée,Londres,Royaume-Uni
id_transaction_00000426,Retrait,2006.2564293953092,JPY,5.331495777044724,Rejetée,Casablanca,USA
id_transaction_00000002,Retrait,21157.243975493624,CNY,10.3378148540956,Complétée,Tokyo,UE
id_transaction_00000453,Carte,6169.2736161887005,JPY,406.44568782637066,Complétée,Johannesburg,Japon
id_transaction_00000777,Virement International,-641.3045966802125,USD,-17.523822839543936,Complétée,Francfort,USA
id_transaction_00000078,Carte,1062.4056522811377,USD,1.7668962549971305,Complétée,Pékin,Maroc
id_transaction_00000335,Carte,581.9268121477519,EUR,94.28847682644007,Complétée,Tokyo,Maroc
id_transaction_00000553,Virement International,921.8560041172249,CNY,5.729654083939467,Complétée,Francfort,USA
id_transaction_00000075,Virement,197.29153348725836,USD,-10.84781472396157,En attente,Casablanca,Japon
id_transaction_00000199,Dépôt,-607.227476049609,CNY,-2.779283682885871,Complétée,New York,Japon
id_transaction_00000795,Retrait,11931.030250300431,MAD,12.818612028147484,Complétée,Francfort,Chine
id_transaction_00000887,Retrait,-32.391710189187336,GBP,2.247107840045739,Complétée,Londres,Afrique du Sud
id_transaction_00000424,Virement,-1343.5749215160417,USD,-6.490293158113071,Complétée,New York,Royaume-Uni
id_transaction_00000039,Carte,219.11228280482828,ZAR,-1.6602378666225244,Complétée,Francfort,Japon
id_transaction_00000326,Dépôt,140.06328156066195,EUR,12.14793816870747,Complétée,Washington DC,Maroc
id_transaction_00000646,Retrait,685.2744887698351,ZAR,5.024421135176776,Complétée,Casablanca,Japon
id_transaction_00000863,Virement,-871.2807409958069,USD,0.09029453579711344,Complétée,Francfort,France
id_transaction_00000319,Retrait,5174.377823588388,JPY,4.946847837565061,Complétée,Londres,Maroc
id_transaction_00000842,Virement International,3140.6214195507328,ZAR,118.68131961142184,Complétée,Washington DC,Maroc
id_transaction_00000915,Virement International,598.3661000392567,USD,-1.3687613194585886,Complétée,Tokyo,France
id_transaction_00000684,Carte,3995.0599648829875,JPY,7.626798149332204,En attente,Johannesburg,Allemagne
id_transaction_00000422,Retrait,9614.166039004502,MAD,-25.947869051272676,En attente,Rabat,Allemagne
id_transaction_00000474,Retrait,-784.2297342542878,GBP,-5.523468640068798,Complétée,Londres,Allemagne
id_transaction_00000782,Prélèvement,1401.5670566999554,ZAR,15.090457179191727,Complétée,Londres,USA
id_transaction_00000041,Retrait,-906.5071671145914,USD,1.1490326392233543,Complétée,Casablanca,Japon
id_transaction_00000310,Carte,558.195269967171,EUR,1.0933990378265728,Complétée,New York,Royaume-Uni
id_transaction_00000555,Carte,1433.0439365676052,JPY,11.187398246041042,Complétée,Tokyo,USA
id_transaction_00000434,Retrait,181.65944247406878,USD,0.19272261704186455,Complétée,Johannesburg,Maroc
id_transaction_00000435,Carte,1532.8608665999068,JPY,2033.1917698904786,Complétée,Londres,Royaume-Uni
id_transaction_00000088,Carte,-265.2001241359118,JPY,2.802491794436302,En attente,Casablanca,Maroc
id_transaction_00000404,Dépôt,5450.774042958452,EUR,16.23068682213294,En cours,New York,France
id_transaction_00000135,Prélèvement,-368.1772042295156,JPY,-9.361158661561301,Complétée,Washington DC,Japon
id_transaction_00000792,Prélèvement,-473.5046792593788,GBP,4.2674459093150805,Rejetée,Londres,Maroc
id_transaction_00000131,Carte,2957.295790292053,GBP,-1.138243643774202,Complétée,Londres,Royaume-Uni
id_transaction_00000211,Dépôt,-388.8881562548655,CNY,91.47637506650743,En attente,New York,France
id_transaction_00000326,Retrait,4981.890733041919,EUR,-9.025043548407886,Complétée,Londres,UE
id_transaction_00000236,Virement,-776.9089408789483,CNY,-12.12310153419595,En attente,Pékin,Royaume-Uni
id_transaction_00000669,Virement,553.0630441806383,USD,-111.18810577566103,Complétée,Washington DC,Maroc
id_transaction_00000344,Dépôt,17.81052644534691,JPY,4.617281453686681,Rejetée,Washington DC,Japon
id_transaction_00000551,Prélèvement,-1094.5140350461506,EUR,2.7860745291945492,En attente,Londres,USA
id_transaction_00000601,Carte,774.7266691313989,CNY,11.2863688477684,Rejetée,Pékin,Afrique du Sud
id_transaction_00000717,Dépôt,682.3461017413606,USD,6.417951818864405,Complétée,Tokyo,Maroc
id_transaction_00000268,Prélèvement,-849.4924792963917,USD,-11.340072618624362,Complétée,Washington DC,USA
id_transaction_00000873,Carte,-460.8383843772681,CNY,-9.577354354699875,Rejetée,Casablanca,Afrique du Sud
id_transaction_00000744,Carte,203.96987322384402,JPY,0.7406749948059854,Complétée,Tokyo,Maroc
id_transaction_00000140,Dépôt,608.6062996794041,USD,14.91674338655816,Complétée,New York,France
id_transaction_00000702,Prélèvement,-25.82835906670209,USD,-7.680258393369987,Complétée,Tokyo,France
id_transaction_00000551,Prélèvement,797.447885077047,USD,8.246163263276106,Complétée,Washington DC,Maroc
id_transaction_00000217,Virement,3967.421245819638,USD,0.8024255789866173,Complétée,New York,Chine
id_transaction_00000460,Carte,444.915244339748,MAD,-1.2359961103266635,Rejetée,Londres,Maroc
id_transaction_00000637,Prélèvement,124081.80462185197,MAD,6.869283302992027,Complétée,Tokyo,USA
id_transaction_00000857,Prélèvement,2323.3791171969438,CNY,11.304434929872759,En cours,Johannesburg,Japon
id_transaction_00000383,Retrait,571.8507824158354,USD,0.6096555622883493,Complétée,Londres,Maroc
id_transaction_00000293,Retrait,1203.695361823395,MAD,0.6997890468028469,Complétée,Casablanca,Afrique du Sud
id_transaction_00000201,Prélèvement,1679.5568410286364,GBP,70.58173503592013,En cours,Washington DC,USA
id_transaction_00000040,Virement,9492.73249304135,USD,-5.439466920315797,Complétée,Pékin,Maroc
id_transaction_00000793,Carte,25392.755801276253,CNY,7.5641563872788655,Complétée,Pékin,Japon
id_transaction_00000110,Virement International,335.4929829237023,CNY,-2.2312786913030074,Rejetée,New York,Japon
id_transaction_00000680,Retrait,6839.614451566082,MAD,-8.271007352383595,Complétée,Paris,Maroc
id_transaction_00000148,Prélèvement,3919.230038882005,GBP,-3.875394383933192,Complétée,New York,Japon
id_transaction_00000356,Dépôt,61111.488571830705,USD,-4.420974630097988,Complétée,New York,Allemagne
id_transaction_00000502,Virement International,87.91556764178085,GBP,-13.949019517194447,En attente,Washington DC,Maroc
id_transaction_00000558,Prélèvement,220.3292439317736,USD,-3.9954039990658776,Complétée,Francfort,USA
id_transaction_00000476,Prélèvement,475.56741755889533,USD,-1.2354123474806116,Complétée,Washington DC,Maroc
id_transaction_00000209,Virement,1163.18209381509,USD,3.9598725401197363,Complétée,Tokyo,USA
id_transaction_00000208,Carte,1053.9240177815284,JPY,17.40215003221591,En attente,Londres,France
id_transaction_00000437,Virement,702.9574575883955,JPY,12.622894635431635,Complétée,Londres,USA
id_transaction_00000868,Virement International,14.562161001065533,JPY,6.138040227508656,En attente,Casablanca,USA
id_transaction_00000347,Dépôt,73637.12857361995,USD,9.346936300290032,Complétée,Tokyo,Maroc
id_transaction_00000460,Retrait,-1444.819656816242,USD,-13.999294275881265,Complétée,Pékin,Maroc
id_transaction_00000723,Retrait,225.13594606803747,GBP,-11.467846029067555,Complétée,New York,Maroc
id_transaction_00000056,Carte,204.76859989243223,GBP,-2.750358609676959,Complétée,Tokyo,Royaume-Uni
id_transaction_00000568,Retrait,5179.0533236634565,GBP,4.955528334713913,Complétée,Francfort,Maroc
id_transaction_00000585,Virement International,-68.9591346482066,MAD,-4.699601379472937,Complétée,Casablanca,France
id_transaction_00000423,Prélèvement,-876.1171919117161,USD,-15.380604444974495,En attente,Casablanca,France
id_transaction_00000518,Retrait,1689.2604787498994,GBP,10.648840190884467,Complétée,Paris,Maroc
id_transaction_00000196,Retrait,6473.805897857368,GBP,-9.580397938843156,En cours,Pékin,Afrique du Sud
id_transaction_00000604,Prélèvement,-767.6059949881283,EUR,5.037107704856664,Complétée,Johannesburg,France
id_transaction_00000985,Dépôt,773.6448548563753,JPY,10.024252529075346,En attente,Casablanca,Japon
id_transaction_00000325,Retrait,1563.1986604690646,USD,10.747539706174303,Complétée,Londres,Royaume-Uni
id_transaction_00000607,Retrait,6067.348056170325,USD,-6.573777759190427,Complétée,Francfort,UE
id_transaction_00000757,Dépôt,374.5360255334823,EUR,0.22923510399749425,En cours,Pékin,Japon
id_transaction_00000054,Carte,1282.8698517275225,EUR,11.85644759119187,Complétée,New York,Chine
id_transaction_00000197,Virement,33163.74525294968,JPY,-9.040080076720628,En attente,Tokyo,USA
id_transaction_00000231,Dépôt,959.2169874347053,USD,6.101760055616975,En attente,Pékin,UE
id_transaction_00000677,Retrait,8213.73877045339,JPY,684.9066855577876,Rejetée,New York,USA
id_transaction_00000756,Carte,-290.98954830987634,CNY,-5.968978405152515,Complétée,Paris,Maroc
id_transaction_00000828,Virement,7430.776451438419,ZAR,6.973829716796166,Complétée,Londres,USA
id_transaction_00000510,Dépôt,699.9042882682015,MAD,-44.85100991648835,Complétée,Casablanca,Maroc
id_transaction_00000693,Prélèvement,907.3515675634012,USD,4.583257099273604,Complétée,Paris,USA
id_transaction_00000257,Carte,2581.465494811875,MAD,-1.6355574758761975,Rejetée,Casablanca,Allemagne
id_transaction_00000241,Carte,582.95108372799,JPY,9.285237578302162,Complétée,Tokyo,Maroc
id_transaction_00000916,Retrait,72274.41568345632,USD,6.301510923894454,Complétée,Paris,Afrique du Sud
id_transaction_00000322,Carte,18.125356406120773,MAD,-7.589057098877,Complétée,Casablanca,Maroc
id_transaction_00000369,Carte,-855.7850526522947,EUR,-8.370025557089814,Complétée,Paris,Royaume-Uni
id_transaction_00000839,Carte,378.6429297259216,CNY,-2.3593031448242003,En cours,Washington DC,Japon
