nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Polypropylène,C8H9NO2,16.808625673917724,Base Faible,103.67618977952523
Méthane,C6H8O6,146.81690398028454,Gaz,65.29644989383877
Acide Acétique,NaOH,386.9123991855972,Acide Carboxylique,15.655122734805726
PVC,O2,35.557703466545846,Stéroïde,12.700263242264814
Méthane,C3H6O,85.54303173460436,Gaz,63.631213360439716
Acide Chlorhydrique,HCl,191.14398411725202,Vitamine,82.34457043134569
Ammoniaque,C6H8O6,12.701546992225193,Stéroïde,7.849439575660492
Acide Chlorhydrique,C6H12O6,8.01954532872336,Base Forte,14.851195479362584
Cholestérol,(C2H3Cl)n,16.95586435236782,Polymère,31.08772856596623
Hydroxyde de Sodium,O2,53.86518873773377,Hydrocarbure Aromatique,-1.719421694085546
Hydroxyde de Sodium,NH3,24.194416222505986,Polymère,18.33311244554391
Paracétamol,C8H9NO2,171.02287590919104,Alcool,-19.625894489933767
Ammoniaque,C8H10N4O2,37.45031951536706,Glucide,4.953202578681233
Acide Chlorhydrique,C7H8,-3.969615709865529,Alcaloïde,16.99564534404075
Méthane,C8H10N4O2,78.93044596371023,Hydrocarbure Aromatique,-6.5942386656407175
PVC,CH4,9.840505045122761,Polymère,17.962406754604018
Paracétamol,C2H5OH,29.141493274691165,Hydrocarbure Aromatique,40.84427044414139
Polyéthylène,(C2H3Cl)n,28.086000290467616,Base Forte,19.108902460221504
Éthanol,C9H8O4,361.56245267056335,Gaz,49.80034853997688
Éthanol,H2O,142.61615321654426,Acide Fort,15.0304583179154
Glucose,(C3H6)n,12.915839413903516,Alcool,101.15627189605388
Acide Chlorhydrique,NaOH,185.45332368693772,Hydrocarbure Aromatique,-12.019114997757676
Paracétamol,N2,29.821275828415096,Gaz,25.883729913702993
Vitamine C,C2H5OH,10.321723944137624,Alcaloïde,30.086844332554797
Polyéthylène,C6H8O6,53.659105052721614,Acide Fort,115.0137976328862
Dioxyde de Carbone,NH3,186.7198770494933,Médicament,4.626733781026093
Méthane,CH3COOH,149.23884845245934,Base Forte,20.671300655273225
Acide Sulfurique,CH4,24.45263760304345,Hydrocarbure,17.75345575022863
Méthane,(C3H6)n,158.6480362712879,Cétone,142.38168352729323
Méthane,C6H8O6,126.87760706098271,Cétone,-0.7764073559491314
Hydroxyde de Sodium,C6H12O6,194.92489130218672,Médicament,121.48627522837737
Ammoniaque,C6H6,-4.682520342363411,Gaz,982.7393852385503
Benzène,H2SO4,53.569739732401985,Polymère,-3.2086403244846453
Méthane,(C3H6)n,33.17768432965485,Base Forte,12.743748462110577
Acide Sulfurique,C6H8O6,1.6675831504498504,Hydrocarbure,3.753590779352947
Polyéthylène,H2SO4,127.99111722106267,Hydrocarbure Aromatique,23.36335311635911
Méthane,C6H6,219.2908376490193,Hydrocarbure Aromatique,64.56527146100508
Cholestérol,CH3COOH,125.24453225945184,Alcaloïde,62.59674290321906
Paracétamol,H2SO4,23.386295742609082,Base Faible,67.89363208798751
Polyéthylène,NaOH,149.42655573062245,Cétone,929.6316839364586
Caféine,H2O,-2.074654651822094,Gaz,-4.541879147037531
PVC,C3H6O,-2.1735279397748286,Vitamine,75.95296577193758
PVC,C27H46O,46.703498210058704,Stéroïde,34.80504855488476
Ibuprofène,C3H6O,21.32539847208207,Base Faible,39.046763796113574
Ibuprofène,C27H46O,192.56335329819578,Alcool,15.423985469435369
Vitamine C,C13H18O2,141.50654857812765,Acide Fort,48.52834022771451
Éthanol,C6H12O6,38.44451323303477,Base Forte,72.18275642477496
Polyéthylène,C9H8O4,395.29181788087845,Acide Fort,3.9520467789102134
Cholestérol,CH3COOH,169.35907569001057,Hydrocarbure Aromatique,89.65902715582108
Ibuprofène,C13H18O2,-5.5245301785471455,Alcool,86.52782480748758
Acide Acétique,C3H6O,20.17842156926247,Gaz,1.0156117817279595
Glucose,H2SO4,50.44808583665798,Médicament,57.61127180265283
Caféine,(C3H6)n,16.219616523643094,Base Forte,13.769593938362032
Dioxyde de Carbone,C8H10N4O2,13.748694253492395,Gaz,514.6234767685929
Glucose,NaOH,161.93714024084883,Alcaloïde,62.89296184908481
Polyéthylène,H2SO4,324.5732935150202,Acide Carboxylique,0.5463519092463587
Eau,C6H12O6,124.97138341081023,Gaz,345.1550960420517
Dioxyde de Carbone,C8H9NO2,3.1613382577745526,Hydrocarbure,-6.415945309723145
Ammoniaque,N2,-7.029123397274944,Gaz,22.0714313080643
Caféine,C6H6,21.9783173962549,Vitamine,0.5945541656998081
Acide Sulfurique,C9H8O4,160.65457629621417,Polymère,25.303100646260322
Azote,CH4,-4.065139649995253,Cétone,-11.151700532420637
Polyéthylène,NH3,-14.198186325477877,Glucide,12.82638063693145
Benzène,C9H8O4,-10.68654031647256,Acide Carboxylique,67.02202396105716
Ammoniaque,H2O,88.66331552792076,Hydrocarbure Aromatique,11.363048552269937
Toluène,CH4,268.1856842217462,Alcool,152.50666456342293
Oxygène,N2,-8.343701901503223,Base Faible,118.8765674255454
Éthanol,CH3COOH,47.09538892811098,Acide Carboxylique,76.79147915236075
Ibuprofène,CH3COOH,164.85769231151764,Gaz,60.783500478551225
Acide Sulfurique,(C2H4)n,37.184668178758486,Inorganique,20.30138711011943
PVC,HCl,16.693323024567025,Acide Fort,-6.169414958687251
Méthane,C6H8O6,-2.859067185069563,Acide Fort,5.675843905505889
Paracétamol,(C2H4)n,74.4317399690644,Polymère,9.562540725973982
Ibuprofène,C2H5OH,165.5773743747201,Inorganique,-10.101069296483026
Acide Chlorhydrique,NH3,83.41840339548808,Glucide,129.52883969402984
Acétone,(C2H4)n,36.06064488518868,Hydrocarbure,44.786647954433164
Éthanol,C13H18O2,2.6286568995677904,Stéroïde,-0.06171822743227917
Polyéthylène,H2SO4,365.28931585534724,Polymère,-7.821268780912308
Cholestérol,NH3,20.571403554295816,Gaz,90.71205854043689
Aspirine,C3H6O,30.19836318285841,Gaz,131.13845319766773
Polyéthylène,CH4,165.8630590566467,Alcaloïde,-7.3129558740168195
Méthane,C6H8O6,93.67732531281086,Inorganique,11.77650879816319
Acide Chlorhydrique,NaOH,29.37227583222392,Polymère,27.70357796082952
Caféine,O2,25.148515258654783,Acide Fort,26.1269705735024
Azote,C7H8,174.13432034919805,Glucide,22.868820580229226
Benzène,H2SO4,39.53711135060992,Acide Carboxylique,41.735203595411654
Acétone,C3H6O,-9.080200528544665,Alcaloïde,65.08889280417674
Acétone,C9H8O4,170.79320198396823,Hydrocarbure Aromatique,5.408177102906054
Toluène,C2H5OH,29.85285828762524,Alcool,67.21553145834436
Ibuprofène,H2SO4,31.840248118308104,Vitamine,6.008892355964561
Acétone,CH3COOH,171.31968984243437,Médicament,7.750633754983536
Vitamine C,CO2,59.47089462825258,Acide Carboxylique,18.5107817240481
Polyéthylène,H2O,186.10865262548322,Alcool,14.915527974307473
Acide Acétique,CO2,21.791471026002142,Gaz,6.595964310334761
Éthanol,C7H8,-4.944201646471065,Stéroïde,16.372222285094466
Ammoniaque,C3H6O,18.414862482905498,Gaz,35.17478312288173
Vitamine C,H2O,58.676350650374445,Polymère,10.960997182971433
Benzène,C6H6,185.98914114879207,Médicament,11.051176369205233
Méthane,N2,82.77575785279292,Stéroïde,104.442727343645
Glucose,C6H12O6,82.591435649904,Glucide,8.022903437456284
PVC,C6H12O6,142.47901661648962,Glucide,109.09034366366697
Éthanol,C3H6O,3.9500522719963342,Cétone,25.887675813071173
Azote,C6H6,15.853376143544441,Gaz,-3.006232864473337
Benzène,C3H6O,160.15060860347717,Base Forte,101.01442924874138
Paracétamol,C2H5OH,33.9977260198945,Inorganique,10.288967453049862
Acide Chlorhydrique,C8H10N4O2,110.51660676133608,Acide Carboxylique,395.2899890277275
Polypropylène,H2SO4,28.689351998781408,Base Faible,0.09599107811695973
Benzène,C6H8O6,278.18222013714984,Médicament,62.46637833496226
Azote,(C2H3Cl)n,44.44822047192002,Polymère,30.960137483546212
Acide Acétique,(C2H4)n,39.93613490371061,Alcool,10.840208235408072
Vitamine C,(C3H6)n,32.96518049172033,Acide Carboxylique,33.23001949353315
Benzène,NaOH,49.036584852070234,Vitamine,40.70812084804105
Acide Acétique,C6H12O6,12.807694644981034,Alcaloïde,9.694073691422393
Azote,C6H8O6,41.80035928039639,Hydrocarbure Aromatique,10.397559394572166
Hydroxyde de Sodium,C6H12O6,62.01268815456808,Acide Fort,66.70596872168923
Oxygène,C27H46O,31.034323217332346,Polymère,2.371938688033076
Paracétamol,N2,6.521090330098623,Alcool,-3.042926762684952
Eau,CH4,9.874376675526456,Acide Fort,9.941300722937086
Acide Sulfurique,H2SO4,26.41823250697994,Médicament,28.168988943996307
Polypropylène,C27H46O,53.66773421685521,Gaz,85.78157392009314
Acide Acétique,C3H6O,19.47650951657787,Gaz,7.422105810813448
Aspirine,CH4,144.07882249796523,Polymère,23.127362876726664
Polypropylène,C9H8O4,17.07608899228638,Polymère,21.61998112200441
Eau,C6H8O6,9.762364287721649,Alcool,21.3219229851697
Ibuprofène,(C2H3Cl)n,35.11214364072972,Polymère,65.25327976588144
Paracétamol,C6H12O6,32.72617192692939,Hydrocarbure Aromatique,41.1802209197823
Cholestérol,H2SO4,16.285467335403307,Acide Carboxylique,21.480460892512347
Éthanol,C6H8O6,169.85714510807642,Acide Carboxylique,-6.445908440346664
PVC,C6H8O6,15.82792683989932,Base Faible,-6.126573589004603
Acide Chlorhydrique,CO2,43.76261960807915,Vitamine,112.61120220406721
Méthane,C6H8O6,50.5271314581887,Gaz,28.927518583955653
Acétone,C6H8O6,196.3372824197022,Base Faible,55.19975075425291
Benzène,CH3COOH,7.208483196315569,Acide Fort,-2.9459649053950114
PVC,CH4,18.141372364270634,Glucide,6.837604193224983
Paracétamol,O2,172.35185305956082,Polymère,-8.519748579938796
Méthane,HCl,54.153229274154185,Base Faible,11.535562395231
Méthane,HCl,51.49080669167925,Médicament,89.19681046970966
Polyéthylène,CO2,31.477840007006815,Alcaloïde,17.06024786059915
Acide Sulfurique,C27H46O,173.38060608669193,Hydrocarbure Aromatique,0.491717948044494
Acide Acétique,(C2H4)n,65.78352727638766,Hydrocarbure Aromatique,71.61406534473262
Polypropylène,C6H6,9.174707369103384,Gaz,-7.689851671419354
Polyéthylène,C8H9NO2,9.047840691230693,Polymère,36.58443929785568
Benzène,NH3,67.44300676674331,Médicament,540.6793837133015
Benzène,(C3H6)n,136.07761751620245,Médicament,13.529177074383572
Aspirine,H2O,-1.3950139051632462,Hydrocarbure Aromatique,17.120053013754085
Cholestérol,NaOH,163.69441017421946,Base Forte,17.032140896856625
Hydroxyde de Sodium,NaOH,24.003722859909264,Base Faible,53.94528709238115
Méthane,C6H12O6,12.370219289195916,Hydrocarbure,1.2238954557999309
Oxygène,(C2H3Cl)n,85.67911455751987,Vitamine,0.2907594598494061
Cholestérol,C6H6,28.189213251787983,Stéroïde,5.628933288481153
Ammoniaque,HCl,-12.577794132671578,Acide Fort,436.2241479769106
PVC,(C2H4)n,165.32360344939272,Alcaloïde,100.92621459112395
Vitamine C,C8H10N4O2,10.46237291819332,Acide Carboxylique,-5.819570754510356
Cholestérol,(C2H4)n,11.954076887612299,Base Faible,82.56411908227842
PVC,O2,13.254466244435122,Hydrocarbure Aromatique,15.113306139288024
Caféine,C7H8,464.9835571693777,Acide Carboxylique,3.6235120378574055
Paracétamol,C7H8,33.32765011493353,Gaz,31.87222229791601
Polyéthylène,O2,24.85506832787791,Polymère,15.3836329946251
Éthanol,C13H18O2,175.4871151257559,Médicament,84.75381754105604
Acide Acétique,C13H18O2,14.368936409852491,Médicament,87.78616876048437
Hydroxyde de Sodium,CH3COOH,59.70936624930138,Inorganique,17.06959542803445
Hydroxyde de Sodium,C9H8O4,174.95827458469623,Polymère,12.466819979957085
Polypropylène,C3H6O,-9.43249992360176,Glucide,-21.710322937006815
Aspirine,C2H5OH,24.171565870964457,Hydrocarbure,7.380904729748127
Ammoniaque,HCl,56.10631304913462,Polymère,12.762202616593832
Toluène,CH3COOH,51.320520041020316,Base Faible,68.47722327436055
Ammoniaque,C6H8O6,76.11697362214652,Acide Fort,5.337000378774025
Dioxyde de Carbone,C6H12O6,19.830782393290768,Alcaloïde,1136.8762491266996
Benzène,C7H8,139.9075379696414,Stéroïde,4.7993302679020475
Benzène,H2O,123.47232124905683,Acide Fort,0.030974569611064595
Cholestérol,CH3COOH,213.19249697462908,Gaz,-15.091380135013456
Acide Acétique,C27H46O,139.88814062155586,Alcool,6.318878732333004
Glucose,H2SO4,16.60543640779986,Médicament,5.849730409827179
Benzène,C6H6,72.23447343770943,Acide Fort,-7.361104991205367
Aspirine,C6H6,9.190336735640216,Stéroïde,-3.621707278027782
PVC,NH3,-0.028571155058656927,Polymère,11.839248350957881
Ammoniaque,C3H6O,-6.975229959824404,Polymère,18.90732669149575
Eau,N2,193.40885531822488,Base Forte,18.886100644659592
Vitamine C,(C3H6)n,179.10383157476053,Gaz,900.642350937891
Ammoniaque,C7H8,86.23336600994702,Médicament,100.48974963453983
Paracétamol,C6H12O6,49.77581855484317,Base Forte,14.593597331664796
Toluène,C6H6,16.353570440203008,Alcool,24.21129389480489
Aspirine,(C2H3Cl)n,184.5087159124598,Polymère,132.40430037107276
PVC,HCl,144.22979410571426,Acide Fort,415.3999827019044
Caféine,CH3COOH,32.41219705183541,Inorganique,32.0825299023052
Azote,NH3,41.50336379663364,Médicament,567.0505024095623
Hydroxyde de Sodium,C2H5OH,32.06971336456483,Polymère,129.23302212036535
Éthanol,C13H18O2,14.55320287367794,Hydrocarbure,955.3128267603756
Hydroxyde de Sodium,(C3H6)n,49.17646142841644,Inorganique,105.00960739086092
Vitamine C,N2,34.2313804342733,Acide Fort,18.81948130762863
Caféine,C13H18O2,206.05737627202973,Base Forte,65.05875350865249
Ibuprofène,C3H6O,153.77531411053928,Gaz,16.531441116505977
Eau,C6H8O6,29.70461968127352,Médicament,68.88189519126995
Éthanol,C13H18O2,10.321342415605365,Polymère,18.717659061295457
Glucose,(C3H6)n,-9.855959454463118,Base Forte,28.999938751438922
Méthane,(C2H4)n,44.069441983816574,Cétone,121.30054288710225
Aspirine,(C2H3Cl)n,-0.19878014946765887,Hydrocarbure,8.388787358004759
Toluène,CO2,146.67101252154518,Base Forte,810.3848249588593
Éthanol,C7H8,23.138046304658147,Glucide,593.8701172053351
Acétone,C7H8,27.31007191088289,Hydrocarbure Aromatique,10.468670853182623
Glucose,C6H12O6,-0.24231154209075356,Glucide,6.74451348890263
Polypropylène,C2H5OH,35.10448890801766,Gaz,18.904033292868693
Glucose,C6H12O6,1.3541422675853525,Hydrocarbure,73.28068881448347
Eau,C13H18O2,18.810639248846606,Alcool,38.73804185788417
Vitamine C,NH3,26.47456156518232,Gaz,-3.5854774215364147
Azote,C13H18O2,16.145041201021318,Gaz,73.5648750147066
Éthanol,O2,177.71106376112604,Stéroïde,49.46075008977283
Ammoniaque,NaOH,141.2221607853432,Hydrocarbure Aromatique,87.29968233451191
Paracétamol,C27H46O,8.98317160501287,Glucide,43.12000028193128
Oxygène,C27H46O,0.7817144148498443,Hydrocarbure Aromatique,-2.4403157586273396
Méthane,H2SO4,175.90844041468932,Alcaloïde,4.077849817751047
Azote,C6H12O6,29.399684690045234,Médicament,3.931715140050163
Éthanol,H2SO4,0.9123558617408136,Gaz,-22.21649544374393
Polyéthylène,C6H12O6,21.329200251969887,Alcaloïde,-4.049574752642953
Eau,CO2,61.577589854788584,Acide Fort,59.787761035354926
Azote,HCl,23.600586476108063,Acide Fort,-9.093847896782826
Dioxyde de Carbone,C8H9NO2,21.90870832888367,Alcool,518.578715159278
Caféine,CH3COOH,345.5714816268329,Cétone,0.35006287947991765
Toluène,H2SO4,141.77159386923967,Acide Fort,11.194952683076881
Cholestérol,C6H8O6,40.25242532252443,Polymère,126.12495470162395
Acide Sulfurique,C8H10N4O2,83.1598665748621,Médicament,9.67795364825503
Acétone,(C2H4)n,51.9156559432785,Gaz,96.0349681517227
Ibuprofène,NaOH,68.58419356850388,Hydrocarbure,5.189226030354242
Caféine,(C3H6)n,-4.448781782795322,Stéroïde,-4.048687450498778
Cholestérol,C6H6,54.05600386565837,Gaz,81.21004516043116
Benzène,CH4,21.848617585052953,Acide Fort,1.8286845518200918
Acide Sulfurique,(C2H3Cl)n,38.888976352454,Médicament,-14.173784902453018
Acide Chlorhydrique,C8H10N4O2,151.40386033212056,Cétone,7.258961547919222
Ibuprofène,HCl,47.00312085764958,Inorganique,575.9517794766227
Toluène,C27H46O,44.27517364802993,Alcaloïde,13.77436473213305
Acide Sulfurique,NH3,17.238910513876075,Polymère,4.077270383499166
Vitamine C,CO2,23.154269840987794,Médicament,-5.195723199343289
Aspirine,C8H9NO2,8.75509351079285,Base Forte,85.47689377186265
Caféine,(C2H4)n,159.44481753701572,Gaz,74.98265549233597
Dioxyde de Carbone,C2H5OH,29.329126390177926,Gaz,10.270356043416404
Toluène,NaOH,27.620375312432337,Stéroïde,-21.400691562595213
PVC,C6H12O6,25.422088098077616,Hydrocarbure,708.0549659023033
Hydroxyde de Sodium,NaOH,137.52349693942543,Gaz,60.6248757664398
Acide Chlorhydrique,CO2,-3.25316590074047,Polymère,13.105770826426443
Azote,C6H6,8.49916721007665,Alcool,-0.9755547838485512
Eau,C6H8O6,62.71849343176565,Base Forte,17.987572521824067
Ammoniaque,C7H8,6.289283047702678,Base Forte,100.25787870589244
Toluène,C8H9NO2,40.27490227517279,Inorganique,77.58545252517405
Hydroxyde de Sodium,NH3,-2.4742331976510172,Alcaloïde,119.52544744644024
Oxygène,C2H5OH,21.53912028914135,Base Faible,-3.3713507003751744
Acide Sulfurique,(C2H3Cl)n,16.994703554181726,Polymère,345.3705370376933
Eau,C8H9NO2,1.4317917647966922,Glucide,-6.431675767930964
Acide Acétique,O2,22.454471388844734,Base Faible,83.90242829586921
