nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Aspirine,C6H12O6,146.1313283875701,Vitamine,667.0472869348465
Cholestérol,(C2H3Cl)n,163.4834868664615,Inorganique,628.8316733114027
Acétone,C9H8O4,90.61376305628917,Gaz,367.02271669238337
Acétone,CH4,168.94245319533866,Polymère,390.9789150833954
Ibuprofène,N2,184.69326837923836,Médicament,1.4704023266955186
Azote,NH3,10.864328420541803,Hydrocarbure Aromatique,9.847389121242358
Cholestérol,H2SO4,21.589688013279726,Polymère,92.0958810730326
Hydroxyde de Sodium,NaOH,-9.8382842167076,Acide Carboxylique,82.74322737883308
Dioxyde de Carbone,O2,9.799580201410318,Glucide,356.63075135541516
Paracétamol,H2O,132.72778142788013,Acide Fort,2.4469476384448043
Oxygène,(C2H4)n,260.3462955639144,Stéroïde,7.008200639432596
Oxygène,C9H8O4,152.58887878849458,Médicament,24.779564643155787
PVC,NaOH,-11.329571205828046,Alcaloïde,20.947414747297177
Acide Acétique,H2O,12.819358276084458,Gaz,430.3059174556057
Cholestérol,(C3H6)n,193.56279548808078,Stéroïde,12.724127715393198
Toluène,NaOH,146.83883797497407,Gaz,282.8235002273697
Acide Acétique,C3H6O,139.75143136646963,Vitamine,-20.243469140248695
Ibuprofène,(C2H4)n,37.57696732396639,Hydrocarbure,1103.9288646759042
Oxygène,(C2H3Cl)n,7.090578692964826,Hydrocarbure,88.09152426764201
Méthane,C3H6O,158.73015963377628,Vitamine,21.37864729675718
Acide Chlorhydrique,H2O,24.841401671980126,Acide Carboxylique,8.800088821261372
Azote,N2,189.74466015764807,Base Faible,7.072763996678056
Acide Sulfurique,C6H6,205.22715697647305,Base Forte,3.435123766354546
PVC,C3H6O,146.93827909238613,Médicament,40.50496044647144
Vitamine C,(C3H6)n,68.88178350088346,Base Forte,114.66037246091233
Glucose,O2,21.915551363863806,Acide Carboxylique,112.96663445295506
Dioxyde de Carbone,(C3H6)n,0.8512741566338349,Stéroïde,24.01790404446775
Hydroxyde de Sodium,CH4,197.71249566759832,Acide Fort,21.931277231182506
Paracétamol,C13H18O2,343.7495632067573,Inorganique,4.474088616527084
Ibuprofène,C7H8,-1.3831021116959192,Hydrocarbure Aromatique,67.91477429852006
Acide Acétique,N2,141.62868239894323,Polymère,95.31823442214515
Méthane,C6H8O6,32.56517258392158,Hydrocarbure Aromatique,1.1832111695332408
Eau,CH4,128.46395271858654,Hydrocarbure,23.41864513938796
Acétone,(C2H4)n,42.975985430811974,Polymère,356.8409368619634
Eau,(C3H6)n,-4.052022496474677,Hydrocarbure,10.600010107473512
Azote,CH4,28.934753767408083,Médicament,13.503294544985778
Acide Sulfurique,(C3H6)n,40.23574537728074,Cétone,13.233765396520658
Glucose,H2SO4,4.7112084465694934,Polymère,66.06968205048254
Dioxyde de Carbone,C9H8O4,120.23382785236815,Hydrocarbure,9.85249852335252
Caféine,CH3COOH,40.90307409257867,Acide Carboxylique,31.299289727377918
Polypropylène,O2,189.29461620133458,Base Forte,-3.7561292275814084
Azote,NaOH,-7.344066759757631,Gaz,-2.1173624940845164
Eau,C8H9NO2,64.28230995726749,Base Forte,13.796259345069487
Oxygène,H2O,49.051057273840755,Médicament,11.225809912727295
Oxygène,NaOH,195.19613880850892,Acide Carboxylique,3.7879867133067697
Acide Chlorhydrique,C6H8O6,4.499368949481308,Gaz,0.860290035708732
Ammoniaque,C8H10N4O2,115.1888217792747,Gaz,0.69673232152814
Eau,H2O,314.433719196721,Acide Fort,344.22630815656464
Acide Sulfurique,H2SO4,30.2348314441191,Stéroïde,82.9726024157931
Ibuprofène,C9H8O4,87.34742279478367,Inorganique,4.776581564861997
Dioxyde de Carbone,(C3H6)n,5.55635998451665,Stéroïde,74.06472698384643
Toluène,H2O,-7.392497248843618,Acide Carboxylique,9.484556692085953
Cholestérol,NH3,11.969393738821065,Base Faible,0.8618045047584362
Dioxyde de Carbone,(C2H4)n,27.78913880327609,Cétone,5.161234459143349
Toluène,CH4,7.939672499312973,Vitamine,8.228051122526006
Acide Acétique,CO2,32.28032837849634,Hydrocarbure,127.51371374525253
Acide Chlorhydrique,C8H10N4O2,174.86952051939565,Inorganique,-5.064692894266945
Méthane,O2,164.28916124954026,Vitamine,18.268032911398247
Aspirine,NH3,0.897081215015703,Médicament,-4.3185076291239985
Azote,C13H18O2,183.02851220421775,Acide Fort,71.67822746551994
Méthane,N2,0.42097749942005436,Inorganique,9.242723604908015
Toluène,C2H5OH,52.50348639523352,Polymère,60.01408054816619
Polypropylène,C8H10N4O2,56.52911886436493,Cétone,-4.534713996853784
Benzène,C6H6,8.961709780983654,Gaz,74.44888012337617
Vitamine C,C13H18O2,14.327905210841237,Hydrocarbure,20.082613992315196
Méthane,CH4,43.00526099294544,Hydrocarbure Aromatique,-5.795377559417697
Oxygène,O2,40.89996038516298,Glucide,23.447015327861276
Eau,NaOH,368.34078549908594,Hydrocarbure,5.480943679696136
Acide Acétique,CH4,34.292464566138094,Hydrocarbure Aromatique,8.881583445074286
Cholestérol,C2H5OH,87.0690371437284,Médicament,13.271691384199883
Toluène,C6H6,-6.034596686231183,Polymère,-10.633192301445135
Aspirine,H2O,15.664409788418958,Médicament,15.821169343858699
Aspirine,C8H9NO2,9.50910868673126,Vitamine,65.27258870510624
Glucose,HCl,22.659729483138342,Acide Fort,9.67040910843582
Toluène,C9H8O4,27.193664348150055,Alcool,18.656955483824625
Paracétamol,H2O,147.72551251170708,Glucide,-1.2019898421735222
PVC,C7H8,121.99410986533503,Hydrocarbure,91.89109877368139
Benzène,C8H10N4O2,23.290831732846154,Acide Fort,44.4376808422829
Polyéthylène,C6H12O6,35.30629953445919,Hydrocarbure Aromatique,26.705400122537508
Acide Chlorhydrique,H2O,19.903845107218274,Inorganique,-6.469540583665707
Polyéthylène,NH3,199.6560480150261,Médicament,4.026278006689154
Dioxyde de Carbone,C9H8O4,-1.793265542025999,Base Faible,77.64867717522552
Cholestérol,C8H10N4O2,274.8893639783253,Polymère,1.1805264008588372
Éthanol,C6H8O6,52.50038627219433,Polymère,88.33952435655004
Éthanol,CH3COOH,18.803386830375,Hydrocarbure Aromatique,10.658063827531185
Caféine,C6H8O6,31.58976882993398,Gaz,17.25256627506025
Polyéthylène,(C2H3Cl)n,129.02486698495022,Polymère,9.949020745910158
Vitamine C,C27H46O,42.53165306450165,Acide Fort,52.92742100801662
Toluène,H2SO4,14.04893526204836,Médicament,-7.457207969678868
PVC,C6H12O6,-0.6236543746211964,Gaz,0.11935072822877402
Azote,NaOH,5.335568072355159,Vitamine,73.92999719602776
Ammoniaque,O2,6.666461127442346,Polymère,0.06581971572283685
Oxygène,HCl,196.2206686618344,Hydrocarbure Aromatique,18.91570415839738
Acide Sulfurique,(C2H4)n,159.24346492833675,Acide Fort,12.306883150570972
Acide Acétique,C8H10N4O2,49.87806148613517,Alcaloïde,82.366308007045
Acide Sulfurique,H2SO4,180.07964249485704,Gaz,64.24880275861109
Ibuprofène,C3H6O,51.065074871417806,Médicament,85.12715630144764
Ibuprofène,C6H12O6,20.296918253936322,Gaz,-2.5303559177145916
Acétone,C6H8O6,66.68014932124407,Cétone,33.47674018065027
Acide Chlorhydrique,C6H6,127.4818454231293,Vitamine,-5.613175378037689
PVC,C6H8O6,12.354177080859223,Cétone,-8.927010377740615
Ammoniaque,C3H6O,16.47219854107432,Glucide,-1.1843791190459774
Méthane,C6H6,-1.784655827359991,Vitamine,548.2101164523939
PVC,C7H8,292.02658840042227,Polymère,-3.1543214914816167
Ibuprofène,H2SO4,37.917915229102306,Alcaloïde,17.125186513902978
Méthane,(C2H3Cl)n,19.459485916050014,Polymère,14.227178002127514
Oxygène,CO2,53.24186146209519,Inorganique,20.506190780238757
Oxygène,C27H46O,156.5000953376916,Polymère,98.67324484625641
Acide Acétique,CO2,31.368310539980953,Acide Carboxylique,15.93337722698805
Aspirine,CO2,13.926399685555943,Vitamine,24.85755880497941
Acide Acétique,CO2,13.314835537857977,Médicament,55.9840134675047
Azote,C13H18O2,42.96859542572365,Acide Fort,432.21669182731097
Azote,(C3H6)n,195.11578995600976,Polymère,31.84874462920424
Hydroxyde de Sodium,C8H10N4O2,201.70713246842584,Stéroïde,17.810830090963517
Eau,(C2H4)n,89.8140687633563,Base Forte,7.198903442594878
Polyéthylène,C3H6O,3.473334059118642,Acide Fort,18.236453358484226
Ammoniaque,C6H6,8.991160069679452,Gaz,0.28234491904203374
Paracétamol,C13H18O2,166.7296380961613,Stéroïde,10.173213450835956
Glucose,HCl,-1.066247730193247,Inorganique,-1.5257828306814796
Azote,H2O,273.0210037278627,Polymère,82.49657800777939
Acide Sulfurique,C13H18O2,143.7607635780964,Médicament,778.9441367671194
Eau,N2,5.756920755392361,Alcaloïde,887.3704751080566
Hydroxyde de Sodium,NaOH,9.855198958152751,Alcool,10.092567819464614
Paracétamol,C8H9NO2,46.43070349999182,Acide Carboxylique,5.426405261038869
Toluène,H2O,153.85927025733073,Gaz,24.88851922366748
Cholestérol,NH3,42.3704928974003,Médicament,21.41755141764966
PVC,C8H9NO2,121.12479878886991,Stéroïde,43.21682362789574
Acétone,C13H18O2,-3.9779181758905153,Hydrocarbure Aromatique,33.22989591384733
Cholestérol,C13H18O2,4.626421327082092,Polymère,18.760942846253336
Glucose,(C3H6)n,159.9734615450953,Hydrocarbure,4.651353789458648
Eau,C9H8O4,188.57179703756844,Inorganique,94.55490783563563
Ammoniaque,NH3,347.8043511403788,Gaz,25.61954373295423
Acide Acétique,CH4,55.80351912318305,Inorganique,5.188209432963779
Glucose,(C2H3Cl)n,51.762963749367486,Cétone,25.635250711021744
Vitamine C,NH3,38.36901321017607,Médicament,160.54949918138357
Eau,(C2H4)n,-1.4477154879953176,Polymère,34.09276141094939
Polypropylène,C6H12O6,102.38002793594927,Glucide,39.579808533804346
Hydroxyde de Sodium,H2O,81.94158671636286,Acide Fort,-3.7134380072170297
Méthane,C2H5OH,41.54457944279771,Inorganique,19.70412772435618
Oxygène,H2SO4,219.6564221813396,Gaz,2.0421496131692116
Glucose,C8H9NO2,135.42828626145177,Vitamine,11.733977613491945
Méthane,N2,99.15689829506351,Acide Carboxylique,16.132976956537565
Benzène,O2,61.34138403200791,Alcaloïde,-11.76123632417308
PVC,C8H9NO2,23.380710401241927,Vitamine,-0.017495854760610108
Caféine,C9H8O4,11.932978022142532,Médicament,2.7152532505605445
Cholestérol,(C2H3Cl)n,53.70119899603645,Inorganique,2.766257985339139
Caféine,CH4,13.002768832981342,Médicament,10.278157320032902
Ammoniaque,NH3,181.55276012508781,Hydrocarbure Aromatique,13.01294827071299
Ammoniaque,NaOH,26.915686311614373,Stéroïde,21.07540252050867
Hydroxyde de Sodium,(C2H3Cl)n,411.6254820281464,Inorganique,87.81922507544134
Ibuprofène,CH4,367.5774033180871,Gaz,62.87175648558354
Polyéthylène,NaOH,134.8444370533602,Alcaloïde,38.647789993715556
Méthane,C27H46O,155.51957401767865,Acide Fort,4.807796403228249
Benzène,C6H8O6,10.74036709932405,Gaz,134.32707314563544
Acide Chlorhydrique,C2H5OH,1.418079795300855,Stéroïde,14.116536491515912
Caféine,C6H8O6,77.50834272119789,Stéroïde,15.566380162419566
Caféine,HCl,16.176293605748654,Gaz,104.82310123679969
Benzène,(C2H4)n,102.7491220978211,Alcool,70.09010453930365
Dioxyde de Carbone,C2H5OH,6.903594630019306,Polymère,12.942661706505373
Ammoniaque,(C3H6)n,18.787494829602046,Gaz,16.142788565693113
Acide Chlorhydrique,(C2H3Cl)n,39.27703001470955,Alcaloïde,4.2109782471696064
Ibuprofène,C13H18O2,-13.609639736344121,Cétone,-3.1507376805928837
Acide Chlorhydrique,C13H18O2,69.18273763923501,Base Forte,13.236796806213782
Paracétamol,C27H46O,-3.051826879186123,Gaz,8.278977229729499
Hydroxyde de Sodium,(C2H4)n,101.2373435679514,Inorganique,22.50334848898374
Aspirine,CH4,89.26440846975892,Acide Carboxylique,811.269296849631
Acide Acétique,C2H5OH,34.97999541048137,Vitamine,-7.277452666078065
Eau,HCl,5.122253106518329,Gaz,930.8539376691124
Oxygène,O2,15.694952329151796,Vitamine,175.99295859584097
Acide Sulfurique,C13H18O2,119.91447556867038,Polymère,34.914316690676095
Paracétamol,C8H9NO2,151.94917993503753,Polymère,10.613191734661326
Polyéthylène,CH4,-2.215566981855808,Base Faible,120.64455691575633
Éthanol,NH3,8.598535511592587,Base Forte,20.54098093339034
Méthane,C7H8,126.19634148222792,Alcool,97.60136904758582
Ammoniaque,NH3,-9.047986690259016,Glucide,26.310922643233596
Acétone,CH3COOH,202.92806846955244,Glucide,587.0083810276553
Vitamine C,C27H46O,74.01778415626292,Gaz,-13.488121552642752
Oxygène,NH3,21.85403398524317,Gaz,10.043706574336538
Paracétamol,(C2H4)n,19.74515926498681,Glucide,60.743783414584286
Méthane,C6H8O6,153.71792648034094,Alcaloïde,13.06420479910144
Polypropylène,C6H6,165.4873279908118,Gaz,21.724289791616254
Acide Sulfurique,C2H5OH,42.862423144937125,Alcool,6.2933127986428135
Caféine,O2,349.80031510112445,Polymère,-2.178145162554274
Eau,CH3COOH,3.2011826667053747,Hydrocarbure,20.819158806167454
Acide Acétique,CH3COOH,177.30366346228345,Acide Fort,117.75751668309256
Ammoniaque,C7H8,28.728399587060785,Polymère,8.674294432998545
Hydroxyde de Sodium,H2O,5.562530280027293,Gaz,42.35058857713596
Azote,C6H6,47.078456218950606,Gaz,-1.3985618694204875
Vitamine C,(C2H3Cl)n,45.91406686496797,Alcaloïde,23.76866976990615
Acide Chlorhydrique,CH3COOH,157.86436558354862,Base Faible,-0.8847274221626353
Acide Sulfurique,(C3H6)n,134.64770754024875,Polymère,-6.947887888343961
Acide Acétique,C2H5OH,42.021182423875786,Alcool,-10.535830045973146
Acide Acétique,C2H5OH,-4.935666211696294,Gaz,-6.534828967480402
Paracétamol,C8H10N4O2,28.514222805667682,Vitamine,-13.975477816417161
Dioxyde de Carbone,CH4,138.77068151973563,Base Faible,97.97960459201457
Polypropylène,C2H5OH,18.44342141290646,Glucide,64.92211736480841
Paracétamol,NaOH,21.470824993687728,Polymère,-5.474043188759095
Dioxyde de Carbone,C8H9NO2,23.897927192547122,Base Forte,4.924999068309161
Paracétamol,C8H10N4O2,59.0898505875582,Acide Carboxylique,7.4398856063986525
Acide Acétique,CH4,8.098899887074445,Alcool,90.82692310313693
Ibuprofène,NH3,43.63817462347869,Acide Fort,66.05142835958144
Acide Chlorhydrique,C6H8O6,13.47583889029173,Base Faible,80.20514734927684
Méthane,CH3COOH,28.86285041064663,Inorganique,8.202504729873636
Acide Acétique,HCl,25.880051482507845,Inorganique,82.24808564957662
Caféine,N2,130.67472935941186,Alcaloïde,8.377110776915604
Polyéthylène,H2O,88.58486955622911,Vitamine,70.74224044658651
Éthanol,C27H46O,176.52345809661097,Alcool,4.43880738859898
Eau,CH3COOH,88.76722741898858,Polymère,9.975523027432335
Acétone,(C3H6)n,126.48503471843759,Cétone,0.055460648559114034
Eau,HCl,14.621479599158754,Gaz,16.612021250643835
Hydroxyde de Sodium,CH3COOH,7.072593199837026,Hydrocarbure Aromatique,461.5612131794534
Acétone,C8H9NO2,126.80030104177479,Gaz,-7.717500154527493
Acide Sulfurique,O2,142.03130077614716,Médicament,74.02281845788755
Polypropylène,C27H46O,41.69647125569554,Stéroïde,524.9501448578183
Caféine,H2O,49.31429445862248,Base Forte,139.77940639992084
Éthanol,C8H9NO2,30.42945552130121,Alcool,12.49344584116508
Azote,C6H12O6,9.368070619530627,Stéroïde,12.42762977209194
PVC,CH4,43.73046147971192,Inorganique,16.655379801311632
Azote,C6H8O6,-8.357855597142404,Glucide,-1.066269070121944
Aspirine,C13H18O2,139.71555724179404,Glucide,12.789107149993345
Acide Chlorhydrique,CO2,47.61138237119082,Vitamine,91.20542982749296
