id,nom,espece,race,age,poids,sexe,couleur_pelage
ANI_000278,Rocky,Lapin,Géant des Flandres,6,738.26,Mâle,Blanc
ANI_001370,Cottontail,Chien,Carpe Koï,2,703.51,Mâle,Tricolore
ANI_001187,Fluffy,Lapin,Angora,1,17.37,Mâle,Rayé
ANI_000062,Luna,Cheval,Labrador,26,4.53,Mâle,Tacheté
ANI_000959,Snowball,Lapin,Bulldog Français,5,6.0,Femelle,Marron
ANI_000532,Coco,Chat,Appaloosa,6,28.91,Femelle,Tricolore
ANI_001668,Rocky,Cheval,Rex,4,4.92,Mâle,Marron
ANI_001848,Oreo,Cheval,Quarter Horse,24,580.27,Mâle,Roux
ANI_001285,Tornado,Chien,Angora,1,0.2,Mâle,Rayé
ANI_000334,Whiskers,Poisson,Bulldog Français,4,0.14,Mâle,Tricolore
ANI_000480,Nemo,Poisson,Guppy,0,3.72,Mâle,Roux
ANI_000097,Blue,Chien,Géant des Flandres,6,1.19,Femelle,Blanc
ANI_001488,Snowball,Poisson,Angora,18,1.1,Mâle,Tacheté
ANI_000402,Bella,Cheval,Golden Retriever,4,8.94,Mâle,Blanc
ANI_000477,Bella,Cheval,Mustang,6,1.45,Mâle,Marron
ANI_000794,Bugs,Cheval,Discus,4,5.78,Mâle,Marron
ANI_000963,Angel,Cheval,Bulldog Français,10,695.72,Femelle,Blanc
ANI_001165,Nala,Chien,Nain,1,0.79,Femelle,Roux
ANI_001423,Rio,Poisson,Frison,0,2.59,Mâle,Rayé
ANI_000987,Bella,Cheval,Golden Retriever,4,580.51,Mâle,Blanc
ANI_000312,Spirit,Poisson,Betta,5,3.89,Femelle,Rayé
ANI_000591,Maximus,Poisson,Angora,5,41.04,Femelle,Blanc
ANI_001389,Cottontail,Chat,Poisson Rouge,14,519.4,Mâle,Noir
ANI_000216,Cotton,Poisson,Poisson Rouge,0,751.65,Mâle,Roux
ANI_000647,Bunny,Chat,Ragdoll,1,7.64,Femelle,Rayé
ANI_000943,Coco,Chien,Européen,3,0.34,Femelle,Roux
ANI_000309,Shadow,Chien,Scottish Fold,1,43.9,Femelle,Tacheté
ANI_001112,Cleo,Chien,Européen,8,3.25,Femelle,Roux
ANI_000648,Coco,Poisson,Bélier,3,751.45,Mâle,Beige
ANI_000972,Finn,Lapin,Caniche,10,2.45,Femelle,Blanc
ANI_000720,Lucy,Poisson,Guppy,4,4.81,Femelle,Roux
ANI_000313,Minou,Lapin,Inséparable,5,0.82,Mâle,Beige
ANI_000300,Bella,Poisson,Scottish Fold,7,21.69,Mâle,Marron
ANI_000292,Kiwi,Oiseau,Bélier,2,688.61,Femelle,Marron
ANI_000256,Lucy,Oiseau,Golden Retriever,2,0.37,Mâle,Rayé
ANI_000477,Minou,Cheval,Ragdoll,4,6.67,Mâle,Blanc
ANI_001214,Mango,Oiseau,Scottish Fold,2,489.82,Femelle,Roux
ANI_001985,Cleo,Oiseau,Angora,4,0.11,Mâle,Beige
ANI_001430,Oscar,Cheval,Caniche,5,3.62,Mâle,Rayé
ANI_000514,Buddy,Lapin,Betta,4,40.79,Mâle,Rayé
ANI_001890,Coco,Cheval,Angora,19,5.59,Mâle,Tricolore
ANI_001837,Cleo,Chat,Européen,4,654.38,Mâle,Roux
ANI_001648,Leo,Cheval,Bulldog Français,1,4.55,Mâle,Tacheté
ANI_001736,Nemo,Chat,Boxer,3,2.31,Mâle,Tricolore
ANI_001086,Milo,Poisson,Labrador,1,4.3,Mâle,Tacheté
ANI_000136,Bella,Cheval,Percheron,4,1.98,Mâle,Rayé
ANI_001144,Marshmallow,Chien,Canari,15,665.47,Femelle,Roux
ANI_000486,Mango,Chien,Bengal,4,763.97,Femelle,Tricolore
ANI_001960,Cotton,Chat,Siamois,1,14.29,Femelle,Blanc
ANI_001553,Goldie,Poisson,Néon,3,0.4,Mâle,Marron
ANI_000763,Oliver,Oiseau,Maine Coon,5,43.63,Femelle,Blanc
ANI_001430,Fluffy,Chien,Carpe Koï,3,0.11,Mâle,Tricolore
ANI_001736,Nala,Chien,Discus,3,0.43,Mâle,Beige
ANI_000179,Charlie,Cheval,Frison,5,580.19,Mâle,Tacheté
ANI_001050,Bella,Cheval,Quarter Horse,24,2.31,Mâle,Blanc
ANI_001006,Luna,Cheval,Labrador,5,712.14,Femelle,Blanc
ANI_001042,Blue,Cheval,Bulldog Français,1,0.14,Mâle,Tacheté
ANI_000130,Whiskers,Chien,Bulldog Français,0,6.08,Mâle,Marron
ANI_000203,Simba,Cheval,Pur-sang Arabe,7,0.22,Mâle,Blanc
ANI_001240,Lola,Cheval,British Shorthair,5,0.69,Femelle,Gris
ANI_001212,Flash,Cheval,Cacatoès,4,664.71,Femelle,Blanc
ANI_000257,Lucy,Lapin,Poisson Rouge,4,17.09,Mâle,Roux
ANI_000394,Charlie,Poisson,Inséparable,1,3.34,Mâle,Marron
ANI_001488,Stella,Lapin,Andalou,1,663.51,Mâle,Marron
ANI_000615,Luna,Cheval,Perruche,6,37.95,Mâle,Tacheté
ANI_000558,Clover,Lapin,Caniche,9,32.61,Femelle,Blanc
ANI_001508,Mittens,Chien,Bengal,5,3.99,Femelle,Gris
ANI_000963,Thumper,Chat,Scottish Fold,4,0.18,Femelle,Tacheté
ANI_001642,Mittens,Oiseau,Siamois,16,0.29,Mâle,Beige
ANI_000169,Lucy,Chat,Frison,6,3.14,Femelle,Blanc
ANI_001920,Cotton,Oiseau,Persan,2,0.35,Mâle,Marron
ANI_000124,Bubbles,Cheval,Bélier,2,38.21,Mâle,Marron
ANI_001684,Thunder,Cheval,Rottweiler,11,0.23,Mâle,Noir
ANI_000881,Oscar,Oiseau,Calopsitte,3,541.38,Femelle,Marron
ANI_001662,Buddy,Oiseau,Inséparable,4,35.62,Mâle,Roux
ANI_001408,Leo,Cheval,Mustang,4,0.19,Mâle,Blanc
ANI_001443,Oscar,Cheval,Scottish Fold,4,498.61,Femelle,Blanc
ANI_001649,Rocky,Cheval,Géant des Flandres,6,798.46,Mâle,Gris
ANI_000152,Storm,Poisson,Frison,4,679.88,Mâle,Beige
ANI_000244,Finn,Chat,Guppy,12,6.33,Femelle,Blanc
ANI_000436,Pepper,Cheval,Carpe Koï,6,3.04,Mâle,Beige
ANI_001688,Shadow,Cheval,Carpe Koï,3,15.2,Mâle,Tacheté
ANI_001705,Shadow,Lapin,Scottish Fold,5,4.04,Femelle,Blanc
ANI_001239,Luna,Chat,Bélier,1,699.6,Femelle,Blanc
ANI_001518,Lucy,Lapin,Persan,2,0.84,Femelle,Marron
ANI_001001,Nala,Poisson,Rex,2,0.15,Femelle,Marron
ANI_001897,Nemo,Chien,Rottweiler,7,0.53,Mâle,Roux
ANI_001736,Cotton,Oiseau,Guppy,12,638.11,Mâle,Rayé
ANI_000579,Blaze,Chien,Inséparable,10,0.21,Femelle,Blanc
ANI_001914,Luna,Poisson,Yorkshire,2,5.07,Femelle,Roux
ANI_000750,Cottontail,Lapin,Guppy,3,17.37,Femelle,Roux
ANI_001969,Nala,Cheval,Bélier,3,1.3,Mâle,Beige
ANI_001976,Leo,Poisson,Siamois,3,18.5,Mâle,Tacheté
ANI_001892,Charlie,Lapin,Rex,4,0.64,Mâle,Rayé
ANI_001889,Rocky,Cheval,Angora,4,651.2,Femelle,Roux
ANI_000968,Lucy,Lapin,British Shorthair,1,6.57,Femelle,Roux
ANI_001890,Charlie,Lapin,Sphynx,1,17.42,Mâle,Gris
ANI_001625,Stella,Cheval,Bélier,4,0.28,Mâle,Tacheté
ANI_000793,Buddy,Chat,Inséparable,3,0.94,Mâle,Marron
ANI_000898,Luna,Chat,Berger Allemand,20,6.22,Femelle,Blanc
ANI_001822,Cottontail,Poisson,Yorkshire,1,4.04,Mâle,Tacheté
ANI_000974,Clover,Chat,Appaloosa,1,3.04,Femelle,Rayé
ANI_001198,Gizmo,Cheval,Berger Allemand,4,48.7,Femelle,Marron
ANI_000609,Marshmallow,Oiseau,Siamois,7,8.94,Mâle,Marron
ANI_001367,Rio,Poisson,Beagle,6,6.13,Mâle,Marron
ANI_001815,Bella,Cheval,Mustang,8,706.33,Mâle,Tacheté
ANI_000551,Cleo,Chien,Betta,2,0.14,Femelle,Roux
ANI_001531,Pepper,Cheval,Quarter Horse,1,1.03,Mâle,Rayé
ANI_001961,Bella,Cheval,Discus,3,0.13,Mâle,Gris
ANI_000510,Shadow,Cheval,Perruche,4,0.45,Femelle,Roux
ANI_001976,Buddy,Cheval,Rex,6,6.62,Femelle,Tacheté
ANI_001435,Maya,Cheval,Andalou,12,500.34,Femelle,Gris
ANI_000616,Honey,Oiseau,Pur-sang Arabe,8,6.2,Mâle,Roux
ANI_000898,Nala,Chien,Ragdoll,4,0.37,Mâle,Marron
ANI_000065,Shadow,Oiseau,Géant des Flandres,7,0.64,Mâle,Gris
ANI_000342,Cottontail,Chien,Frison,14,778.7,Femelle,Noir
ANI_001892,Leo,Chien,Angora,1,452.03,Mâle,Blanc
ANI_001810,Tweety,Poisson,Carpe Koï,-1,37.95,Mâle,Beige
ANI_000575,Angel,Cheval,Percheron,21,7.66,Mâle,Rayé
ANI_001919,Nala,Lapin,Guppy,1,679.88,Femelle,Noir
ANI_000274,Marshmallow,Cheval,Géant des Flandres,3,7.24,Mâle,Roux
ANI_000450,Bugs,Cheval,Canari,4,45.28,Mâle,Roux
ANI_001924,Bubbles,Poisson,Chartreux,3,6.48,Mâle,Rayé
ANI_001434,Rainbow,Lapin,Rex,2,0.05,Mâle,Blanc
ANI_000342,Lucy,Chien,Géant des Flandres,6,3.0,Mâle,Blanc
ANI_001825,Shadow,Cheval,Bélier,12,7.13,Mâle,Rayé
ANI_001177,Cotton,Lapin,Betta,1,6.88,Femelle,Blanc
ANI_001297,Luna,Oiseau,Guppy,0,0.39,Mâle,Rayé
ANI_001389,Shadow,Poisson,Mustang,2,688.61,Mâle,Tacheté
ANI_000526,Clover,Lapin,Nain,4,16.09,Femelle,Blanc
ANI_001425,Cleo,Chien,Labrador,5,4.96,Mâle,Noir
ANI_001424,Shadow,Oiseau,Chihuahua,4,0.43,Femelle,Tricolore
ANI_001720,Clover,Chien,Betta,6,0.89,Femelle,Noir
ANI_000627,Coco,Poisson,Poisson Rouge,9,5.36,Femelle,Blanc
ANI_001693,Cleo,Poisson,Poisson Rouge,-1,496.66,Femelle,Tacheté
ANI_000686,Gizmo,Poisson,Mustang,2,4.13,Mâle,Blanc
ANI_001931,Blue,Poisson,Géant des Flandres,3,405.45,Femelle,Marron
ANI_000911,Bella,Cheval,Nain,6,5.35,Mâle,Gris
ANI_000684,Blue,Oiseau,Bélier,4,3.41,Femelle,Tricolore
ANI_001433,Lucy,Chat,Guppy,-1,4.55,Femelle,Marron
ANI_000599,Mittens,Chien,Perruche,3,6.92,Femelle,Roux
ANI_001879,Tigrou,Oiseau,Ragdoll,11,1.19,Mâle,Noir
ANI_001642,Gizmo,Cheval,Andalou,5,19.74,Mâle,Marron
ANI_000571,Nemo,Chien,Néon,0,0.27,Mâle,Roux
ANI_001526,Fluffy,Poisson,Carpe Koï,11,693.83,Femelle,Tacheté
ANI_001376,Luna,Cheval,Maine Coon,3,18.85,Femelle,Roux
ANI_001172,Bella,Oiseau,Berger Allemand,6,6.98,Femelle,Rayé
ANI_001920,Bella,Cheval,Européen,2,29.04,Mâle,Tricolore
ANI_001290,Sunny,Lapin,Canari,3,4.73,Femelle,Blanc
ANI_000236,Oreo,Oiseau,Perruche,2,35.04,Femelle,Blanc
ANI_001252,Rex,Lapin,Canari,5,0.77,Femelle,Blanc
ANI_000830,Goldie,Poisson,Berger Allemand,0,0.31,Mâle,Beige
ANI_001602,Thumper,Oiseau,Shetland,5,1.19,Mâle,Noir
ANI_001498,Bugs,Cheval,Golden Retriever,4,0.99,Mâle,Gris
ANI_000533,Leo,Oiseau,Bengal,4,0.45,Mâle,Rayé
ANI_000685,Simba,Oiseau,Ragdoll,4,48.46,Femelle,Tacheté
ANI_001495,Nala,Cheval,Berger Allemand,1,541.96,Mâle,Roux
ANI_000410,Charlie,Poisson,Poisson Rouge,1,46.15,Mâle,Roux
ANI_000706,Nemo,Chien,British Shorthair,3,0.88,Femelle,Rayé
ANI_000113,Star,Chat,Siamois,3,6.1,Mâle,Beige
ANI_000886,Zeus,Cheval,Nain,0,504.11,Femelle,Tricolore
ANI_000040,Felix,Chat,Bélier,3,0.5,Mâle,Blanc
ANI_000701,Bella,Chien,Scottish Fold,3,31.71,Femelle,Roux
ANI_001167,Mango,Lapin,Bélier,5,624.8,Mâle,Beige
ANI_001433,Rio,Chien,Appaloosa,4,0.22,Mâle,Rayé
ANI_001742,Clover,Poisson,Carpe Koï,1,4.73,Mâle,Marron
ANI_001805,Cottontail,Poisson,Poisson Rouge,1,697.89,Mâle,Beige
ANI_000797,Pegasus,Chat,Quarter Horse,5,3.51,Femelle,Blanc
ANI_000321,Rex,Poisson,Perroquet Ara,2,552.95,Mâle,Tacheté
ANI_000662,Ruby,Poisson,Perruche,3,43.46,Mâle,Noir
ANI_001099,Ruby,Poisson,Caniche,-1,4.22,Mâle,Marron
ANI_000337,Maximus,Cheval,British Shorthair,11,7.66,Femelle,Noir
ANI_000342,Cottontail,Chat,Siamois,6,0.05,Femelle,Blanc
ANI_001237,Gizmo,Oiseau,Andalou,5,48.33,Femelle,Blanc
ANI_001254,Mittens,Chien,Géant des Flandres,3,4.05,Mâle,Rayé
ANI_000445,Coco,Chat,Chihuahua,5,699.85,Femelle,Roux
ANI_000188,Kiwi,Oiseau,Betta,2,25.14,Mâle,Tacheté
ANI_000635,Shadow,Chien,Rottweiler,2,639.62,Mâle,Tacheté
ANI_000979,Minou,Chat,Géant des Flandres,2,8.83,Mâle,Roux
ANI_001394,Phoenix,Cheval,Inséparable,0,0.32,Femelle,Blanc
ANI_001357,Finn,Poisson,Pur-sang Arabe,10,793.56,Mâle,Tricolore
ANI_001087,Apollo,Oiseau,Quarter Horse,6,715.57,Mâle,Rayé
ANI_001668,Rio,Oiseau,British Shorthair,21,6.91,Femelle,Tricolore
ANI_000725,Minou,Poisson,Quarter Horse,4,497.74,Mâle,Roux
ANI_000808,Nemo,Chat,Carpe Koï,10,741.03,Femelle,Gris
ANI_000991,Pepper,Poisson,Inséparable,2,1.83,Femelle,Tacheté
ANI_001325,Rio,Poisson,Labrador,5,0.38,Femelle,Blanc
ANI_001173,Blue,Oiseau,Discus,3,29.39,Mâle,Blanc
ANI_000414,Nemo,Oiseau,Européen,1,22.91,Mâle,Marron
ANI_001528,Flash,Chat,Bélier,0,5.66,Mâle,Blanc
ANI_001333,Rex,Oiseau,Calopsitte,10,6.58,Mâle,Rayé
ANI_001480,Honey,Oiseau,Géant des Flandres,4,41.04,Mâle,Tricolore
ANI_000831,Goldie,Poisson,Poisson Rouge,0,26.83,Femelle,Marron
ANI_001793,Spirit,Cheval,Mustang,2,611.83,Femelle,Blanc
ANI_000321,Buddy,Lapin,Perroquet Ara,5,0.67,Mâle,Beige
ANI_000927,Angel,Cheval,Mustang,2,4.68,Mâle,Rayé
ANI_000425,Charlie,Chien,Betta,4,3.9,Femelle,Blanc
ANI_001538,Sky,Poisson,Cacatoès,1,697.89,Mâle,Tacheté
ANI_000601,Maximus,Chat,Pur-sang Arabe,3,3.96,Mâle,Marron
ANI_001844,Luna,Chat,Frison,5,0.27,Mâle,Tacheté
ANI_001628,Milo,Cheval,Guppy,5,3.28,Mâle,Beige
ANI_001095,Stella,Chat,Scottish Fold,10,46.09,Mâle,Beige
ANI_000903,Nala,Cheval,Perroquet Ara,3,43.91,Mâle,Beige
ANI_000808,Leo,Chien,Frison,0,0.29,Femelle,Marron
ANI_001084,Bella,Chat,Inséparable,3,43.91,Mâle,Roux
ANI_000184,Thunder,Chat,Discus,5,0.15,Femelle,Roux
ANI_000785,Cleo,Oiseau,Géant des Flandres,4,642.04,Mâle,Tricolore
ANI_001357,Storm,Oiseau,Bélier,3,0.15,Femelle,Blanc
ANI_000086,Thor,Chien,Sphynx,5,0.47,Femelle,Tricolore
ANI_000913,Clover,Chat,Persan,3,3.26,Mâle,Roux
ANI_001349,Clover,Cheval,Géant des Flandres,3,22.23,Femelle,Roux
ANI_000372,Whiskers,Chat,Carpe Koï,6,0.11,Femelle,Gris
ANI_000605,Maximus,Oiseau,Pur-sang Arabe,2,630.9,Femelle,Blanc
ANI_001700,Fluffy,Poisson,Discus,0,558.53,Mâle,Noir
ANI_000459,Flash,Chat,Rottweiler,6,35.33,Femelle,Noir
ANI_001082,Blue,Oiseau,Discus,2,11.05,Mâle,Tacheté
ANI_000003,Shadow,Chien,Ragdoll,12,25.25,Mâle,Rayé
ANI_000296,Cottontail,Oiseau,Angora,12,788.68,Mâle,Roux
ANI_001698,Thumper,Lapin,Frison,11,3.0,Femelle,Rayé
ANI_000846,Storm,Chat,Carpe Koï,3,5.78,Mâle,Marron
ANI_000710,Leo,Poisson,Guppy,2,2.58,Mâle,Noir
ANI_000076,Fluffy,Oiseau,Inséparable,6,2.45,Femelle,Blanc
ANI_000804,Rocky,Cheval,Persan,6,444.03,Femelle,Blanc
ANI_001287,Luna,Lapin,Rex,-1,40.64,Mâle,Rayé
ANI_001859,Luna,Chat,Boxer,4,441.24,Mâle,Blanc
ANI_000656,Maya,Chat,Berger Allemand,10,0.2,Mâle,Rayé
ANI_000441,Angel,Cheval,Géant des Flandres,15,0.09,Mâle,Tacheté
ANI_001878,Leo,Cheval,Néon,7,5.78,Femelle,Blanc
ANI_000175,Goldie,Chien,Guppy,10,0.28,Mâle,Marron
ANI_000830,Peter,Chien,Discus,8,3.94,Femelle,Roux
ANI_001271,Charlie,Chien,Appaloosa,3,0.22,Mâle,Rayé
ANI_001667,Bunny,Cheval,Golden Retriever,3,6.02,Mâle,Marron
ANI_001792,Bunny,Lapin,Boxer,0,27.67,Mâle,Rayé
ANI_001839,Leo,Poisson,Caniche,2,5.82,Mâle,Roux
ANI_000091,Rex,Cheval,Discus,8,799.1,Mâle,Gris
ANI_000731,Bubbles,Chat,British Shorthair,5,10.4,Mâle,Blanc
ANI_001784,Angel,Poisson,Perroquet Ara,4,753.02,Femelle,Noir
ANI_000939,Bella,Cheval,Chihuahua,1,4.92,Femelle,Blanc
ANI_001646,Max,Oiseau,Carpe Koï,1,11.05,Mâle,Tricolore
ANI_000786,Rainbow,Oiseau,Rottweiler,20,3.25,Femelle,Noir
ANI_001076,Clover,Oiseau,Ragdoll,3,693.12,Femelle,Tricolore
ANI_000184,Sunny,Cheval,Nain,25,26.09,Mâle,Gris
ANI_000298,Spirit,Chien,Caniche,3,472.75,Femelle,Blanc
ANI_000201,Nala,Poisson,Néon,4,32.11,Mâle,Beige
ANI_000312,Storm,Chien,Chihuahua,11,11.43,Mâle,Gris
ANI_001090,Apollo,Poisson,Nain,4,18.21,Femelle,Gris
ANI_000291,Rocky,Cheval,Bengal,1,3.04,Femelle,Tricolore
ANI_001479,Gizmo,Cheval,Cacatoès,3,0.81,Mâle,Gris
ANI_000413,Splash,Lapin,Siamois,4,23.32,Mâle,Blanc
ANI_000020,Nala,Chat,Géant des Flandres,1,0.13,Mâle,Rayé
ANI_000056,Milo,Oiseau,Shetland,6,0.49,Femelle,Noir
ANI_001665,Felix,Poisson,Inséparable,2,5.19,Mâle,Tricolore
ANI_000068,Nemo,Chien,Chihuahua,9,500.01,Femelle,Blanc
ANI_000786,Charlie,Poisson,Discus,2,0.21,Mâle,Marron
ANI_000997,Shadow,Cheval,Nain,5,773.25,Mâle,Tacheté
ANI_001397,Nemo,Cheval,Guppy,3,509.6,Mâle,Roux
ANI_000439,Bella,Oiseau,Bélier,2,437.47,Femelle,Blanc
ANI_001190,Felix,Chien,Géant des Flandres,-1,1.09,Mâle,Tricolore
ANI_000650,Rocky,Chien,Canari,1,713.52,Mâle,Roux
ANI_001422,Minou,Chat,Ragdoll,3,32.61,Mâle,Gris
ANI_001869,Tweety,Poisson,Bélier,3,495.73,Mâle,Beige
ANI_001267,Bella,Poisson,Inséparable,5,46.15,Mâle,Tacheté
ANI_001163,Angel,Cheval,Guppy,5,40.79,Femelle,Roux
ANI_001827,Bunny,Lapin,Nain,1,415.6,Femelle,Blanc
ANI_000165,Charlie,Poisson,Nain,2,0.24,Mâle,Beige
ANI_000608,Lucy,Cheval,Angora,7,7.68,Mâle,Rayé
ANI_001574,Honey,Poisson,Persan,4,653.16,Femelle,Roux
ANI_000641,Spirit,Cheval,Pur-sang Arabe,6,3.68,Mâle,Noir
ANI_001022,Honey,Cheval,Discus,2,2.91,Mâle,Tricolore
ANI_001639,Thunder,Chien,Betta,2,3.01,Femelle,Marron
ANI_001369,Sunny,Chien,Angora,4,679.88,Femelle,Roux
ANI_001498,Bunny,Chien,Géant des Flandres,4,2.29,Femelle,Blanc
ANI_000288,Goldie,Cheval,Appaloosa,3,0.82,Mâle,Blanc
ANI_000631,Spirit,Cheval,Maine Coon,4,5.24,Mâle,Marron
ANI_001459,Splash,Cheval,Perroquet Ara,2,1.79,Mâle,Tacheté
ANI_001028,Bubbles,Poisson,Carpe Koï,2,500.34,Femelle,Blanc
ANI_001494,Splash,Chat,Canari,3,0.15,Femelle,Blanc
ANI_000551,Cottontail,Cheval,Percheron,2,613.04,Mâle,Marron
ANI_001745,Sky,Poisson,Néon,8,688.45,Femelle,Tricolore
ANI_001860,Rocky,Cheval,Bulldog Français,5,8.81,Femelle,Marron
ANI_001045,Tornado,Oiseau,Chihuahua,4,28.89,Mâle,Roux
ANI_000690,Zeus,Chat,British Shorthair,5,25.24,Mâle,Beige
ANI_000226,Goldie,Oiseau,Inséparable,6,605.9,Femelle,Roux
ANI_000656,Clover,Poisson,Chartreux,9,3.98,Femelle,Marron
ANI_000792,Tweety,Cheval,Appaloosa,1,2.72,Femelle,Roux
ANI_000443,Coco,Poisson,Bélier,4,663.51,Mâle,Blanc
ANI_001060,Max,Lapin,Guppy,9,2.45,Mâle,Beige
ANI_001941,Cotton,Poisson,Poisson Rouge,12,502.83,Femelle,Beige
ANI_001833,Spirit,Cheval,Sphynx,1,2.03,Mâle,Beige
ANI_000530,Bugs,Poisson,Labrador,2,3.35,Mâle,Beige
ANI_000743,Storm,Poisson,Inséparable,3,0.22,Mâle,Rayé
ANI_000168,Tweety,Poisson,Guppy,1,15.6,Mâle,Roux
ANI_001563,Blue,Poisson,Labrador,1,3.54,Mâle,Marron
ANI_000722,Nemo,Oiseau,Calopsitte,11,5.49,Mâle,Gris
ANI_000963,Charlie,Poisson,Chartreux,6,0.41,Mâle,Beige
ANI_000346,Marshmallow,Cheval,Rex,26,1.25,Mâle,Blanc
ANI_000612,Thumper,Cheval,Scottish Fold,4,630.74,Mâle,Blanc
ANI_001261,Bella,Cheval,Chihuahua,14,6.36,Femelle,Tacheté
ANI_001827,Mango,Chat,Inséparable,0,31.24,Mâle,Blanc
ANI_001094,Spirit,Cheval,Shetland,7,6.09,Femelle,Gris
ANI_001844,Bella,Lapin,Rex,1,421.76,Femelle,Blanc
ANI_000937,Cottontail,Poisson,Scottish Fold,4,10.15,Mâle,Roux
ANI_000208,Thor,Chat,Frison,4,0.76,Mâle,Blanc
ANI_000447,Storm,Poisson,Poisson Rouge,1,4.11,Mâle,Beige
ANI_000072,Splash,Oiseau,Calopsitte,1,0.24,Femelle,Gris
ANI_000910,Lucy,Lapin,Géant des Flandres,4,690.29,Mâle,Blanc
ANI_000200,Minou,Poisson,Frison,2,4.08,Mâle,Rayé
ANI_001935,Blue,Cheval,Berger Allemand,3,6.79,Femelle,Blanc
ANI_001639,Buddy,Poisson,Mustang,0,651.08,Mâle,Roux
ANI_000708,Milo,Cheval,Caniche,4,0.68,Mâle,Blanc
ANI_001346,Bella,Cheval,Pur-sang Arabe,5,0.13,Mâle,Tricolore
ANI_000175,Cleo,Chien,Bélier,1,6.1,Mâle,Marron
ANI_000067,Buddy,Chien,Discus,4,3.08,Mâle,Rayé
ANI_001264,Pepper,Oiseau,Chihuahua,4,35.95,Femelle,Roux
ANI_001075,Oscar,Chat,Scottish Fold,3,1.49,Femelle,Roux
ANI_000804,Max,Lapin,Betta,1,552.95,Femelle,Tricolore
ANI_000763,Felix,Chat,Discus,1,3.29,Mâle,Noir
ANI_001379,Minou,Lapin,Perroquet Ara,0,29.78,Mâle,Rayé
ANI_001850,Charlie,Poisson,Canari,3,5.66,Mâle,Rayé
ANI_000903,Flash,Oiseau,Angora,9,7.69,Mâle,Noir
ANI_001246,Cleo,Chien,Betta,3,0.71,Mâle,Rayé
ANI_001768,Simba,Cheval,Persan,1,25.3,Mâle,Blanc
ANI_001505,Coco,Chat,Betta,11,6.88,Femelle,Blanc
ANI_000746,Rex,Cheval,Rex,6,39.87,Mâle,Tacheté
ANI_000164,Cleo,Poisson,Perruche,8,559.75,Femelle,Gris
ANI_001950,Leo,Chien,Européen,0,605.9,Femelle,Gris
ANI_000180,Marshmallow,Chien,Persan,3,22.86,Femelle,Roux
ANI_000245,Lucy,Chien,Caniche,5,0.12,Mâle,Rayé
ANI_001474,Nemo,Chien,Quarter Horse,3,1.4,Femelle,Tricolore
ANI_001705,Buddy,Oiseau,Mustang,10,789.4,Mâle,Beige
ANI_000829,Rainbow,Poisson,Poisson Rouge,1,5.92,Mâle,Noir
