id,athlete,sport,pays,resultat,date
id_00000317,Giannis Antetokounmpo,Athlétisme,USA,Défaite,2024-07-14
id_00000792,Hakim Ziyech,Rugby,Angleterre,Nul,2024-07-09
id_00000910,Achraf Hakimi,Football,USA,Défaite,2024-07-27
id_00000053,Hakim Ziyech,Football,USA,Défaite,2024-12-29
id_00000333,Novak Djokovic,Football,Allemagne,Nul,2024-10-23
id_00000254,Mohamed Salah,Athlétisme,Angleterre,Défaite,2024-05-13
id_00000035,Stephen Curry,Rugby,Allemagne,Victoire,2024-11-09
id_00000117,Kylian Mbappé,Rugby,USA,Nul,2024-02-07
id_00000594,Giannis Antetokounmpo,Football,USA,Défaite,2024-07-13
id_00000606,Carlos Alcaraz,Football,USA,Défaite,2024-02-26
id_00000067,Hakim Ziyech,Tennis,Maroc,Victoire,2024-07-07
id_00000520,Kylian Mbappé,Basketball,Espagne,Nul,2024-10-03
id_00000310,Hakim Ziyech,Tennis,USA,Victoire,2024-07-27
id_00000154,Stephen Curry,Football,USA,Défaite,2024-04-05
id_00000870,Mohamed Salah,Football,France,Défaite,2024-01-21
id_00000714,Kevin Durant,Basketball,USA,Victoire,2024-08-25
id_00000330,Giannis Antetokounmpo,Basketball,Maroc,Défaite,2024-06-20
id_00000632,LeBron James,Tennis,USA,Victoire,2024-02-21
id_00000616,Giannis Antetokounmpo,Athlétisme,France,Victoire,2024-09-09
id_00000602,Hakim Ziyech,Basketball,Maroc,Défaite,2024-07-04
id_00000356,Iga Świątek,Tennis,USA,Victoire,2024-01-04
id_00000413,Giannis Antetokounmpo,Rugby,Afrique du Sud,Victoire,2024-08-20
id_00000864,Hakim Ziyech,Football,Espagne,Défaite,2024-09-22
id_00000693,Novak Djokovic,Rugby,Angleterre,Victoire,2024-04-08
id_00000525,Mondo Duplantis,Football,Espagne,Victoire,2024-03-30
id_00000367,Giannis Antetokounmpo,Basketball,USA,Nul,2024-04-09
id_00000389,Hakim Ziyech,Tennis,Espagne,Victoire,2024-09-29
id_00000854,Erling Haaland,Athlétisme,Afrique du Sud,Défaite,2024-02-29
id_00000856,Stephen Curry,Tennis,Nouvelle-Zélande,Défaite,2024-06-16
id_00000641,Kevin Durant,Tennis,USA,Défaite,2024-09-11
id_00000919,Kylian Mbappé,Football,Maroc,Victoire,2024-08-15
id_00000706,Novak Djokovic,Football,Allemagne,Défaite,2024-03-01
id_00000198,Novak Djokovic,Tennis,USA,Victoire,2024-06-26
id_00000989,Hakim Ziyech,Rugby,Allemagne,Nul,2024-04-18
id_00000262,Erling Haaland,Basketball,Nouvelle-Zélande,Défaite,2024-05-11
id_00000555,Kevin Durant,Athlétisme,Nouvelle-Zélande,Victoire,2024-04-22
id_00000768,Novak Djokovic,Tennis,Angleterre,Victoire,2024-05-06
id_00000148,Erling Haaland,Football,Espagne,Victoire,2024-04-18
id_00000472,Stephen Curry,Tennis,USA,Nul,2024-05-13
id_00000004,Beauden Barrett,Football,Espagne,Victoire,2024-07-21
id_00000972,Stephen Curry,Tennis,Espagne,Défaite,2024-11-25
id_00000109,Hakim Ziyech,Basketball,Nouvelle-Zélande,Défaite,2024-04-15
id_00000715,Cheslin Kolbe,Tennis,Afrique du Sud,Défaite,2024-02-21
id_00000463,Kylian Mbappé,Tennis,Angleterre,Nul,2024-08-27
id_00000328,Erling Haaland,Rugby,France,Nul,2024-04-25
id_00000374,Kylian Mbappé,Tennis,USA,Nul,2024-01-15
id_00000924,LeBron James,Tennis,Espagne,Victoire,2024-03-03
id_00000170,Cheslin Kolbe,Athlétisme,France,Victoire,2024-07-27
id_00000894,Erling Haaland,Athlétisme,USA,Défaite,2024-11-05
id_00000908,Faith Kipyegon,Basketball,USA,Victoire,2024-12-06
id_00000485,Mohamed Salah,Tennis,USA,Victoire,2024-07-02
id_00000492,Kylian Mbappé,Athlétisme,Angleterre,Victoire,2024-01-15
id_00000415,Kylian Mbappé,Rugby,Espagne,Défaite,2024-01-07
id_00000441,Novak Djokovic,Athlétisme,USA,Nul,2024-01-21
id_00000383,Hakim Ziyech,Rugby,USA,Défaite,2024-04-24
id_00000199,Antoine Dupont,Tennis,France,Défaite,2024-02-01
id_00000974,Usain Bolt,Tennis,Angleterre,Victoire,2024-03-07
id_00000240,Hakim Ziyech,Tennis,USA,Nul,2024-09-20
id_00000484,Achraf Hakimi,Athlétisme,Espagne,Nul,2024-06-24
id_00000610,Hakim Ziyech,Football,Espagne,Défaite,2024-03-23
id_00000241,Novak Djokovic,Rugby,Maroc,Nul,2024-11-24
id_00000364,Kevin Durant,Football,Nouvelle-Zélande,Défaite,2024-02-07
id_00000508,Hakim Ziyech,Rugby,Allemagne,Nul,2024-06-08
id_00000147,Novak Djokovic,Football,USA,Victoire,2024-12-03
id_00000291,Hakim Ziyech,Basketball,USA,Défaite,2024-08-09
id_00000022,Mohamed Salah,Athlétisme,France,Victoire,2024-01-02
id_00000910,Novak Djokovic,Rugby,USA,Victoire,2024-09-26
id_00000136,LeBron James,Rugby,USA,Victoire,2024-02-20
id_00000084,Achraf Hakimi,Tennis,Espagne,Nul,2024-03-25
id_00000163,Novak Djokovic,Basketball,USA,Nul,2024-12-28
id_00000587,Usain Bolt,Tennis,Espagne,Victoire,2024-10-03
id_00000467,Antoine Dupont,Tennis,France,Défaite,2024-12-02
id_00000101,Achraf Hakimi,Tennis,France,Défaite,2024-08-08
id_00000341,Erling Haaland,Football,Allemagne,Nul,2024-12-24
id_00000247,Cheslin Kolbe,Tennis,USA,Défaite,2024-01-23
id_00000993,LeBron James,Basketball,France,Défaite,2024-04-15
id_00000173,Kevin Durant,Tennis,USA,Défaite,2024-12-09
id_00000012,Hakim Ziyech,Basketball,Espagne,Défaite,2024-07-20
id_00000551,LeBron James,Football,Espagne,Défaite,2024-08-03
id_00000656,Erling Haaland,Football,Allemagne,Défaite,2024-05-18
id_00000775,Kevin Durant,Tennis,France,Défaite,2024-07-17
id_00000338,Novak Djokovic,Rugby,USA,Victoire,2024-08-17
id_00000219,Kylian Mbappé,Football,Espagne,Nul,2024-09-05
id_00000450,Mondo Duplantis,Football,France,Victoire,2024-01-21
id_00000677,Hakim Ziyech,Football,Espagne,Nul,2024-09-17
id_00000322,Giannis Antetokounmpo,Tennis,USA,Défaite,2024-07-25
id_00000904,Iga Świątek,Rugby,USA,Défaite,2024-09-22
id_00000377,Erling Haaland,Basketball,France,Défaite,2024-11-23
id_00000233,Aryna Sabalenka,Athlétisme,Espagne,Victoire,2024-08-06
id_00000244,Erling Haaland,Basketball,USA,Défaite,2024-02-02
id_00000100,Kevin Durant,Tennis,Angleterre,Défaite,2024-06-24
id_00000676,Giannis Antetokounmpo,Football,Maroc,Défaite,2024-05-26
id_00000892,Stephen Curry,Athlétisme,Angleterre,Victoire,2024-12-05
id_00000080,Giannis Antetokounmpo,Football,Espagne,Défaite,2024-06-15
id_00000835,LeBron James,Athlétisme,USA,Victoire,2024-01-02
id_00000868,Kylian Mbappé,Athlétisme,France,Nul,2024-03-19
id_00000302,LeBron James,Tennis,France,Défaite,2024-11-24
id_00000443,Stephen Curry,Athlétisme,France,Défaite,2024-07-06
id_00000987,Giannis Antetokounmpo,Basketball,USA,Défaite,2024-05-11
id_00000186,Erling Haaland,Football,Espagne,Victoire,2024-01-10
id_00000409,Beauden Barrett,Football,Espagne,Nul,2024-09-04
id_00000926,Kylian Mbappé,Athlétisme,USA,Défaite,2024-09-21
id_00000185,Beauden Barrett,Football,Angleterre,Défaite,2024-10-28
id_00000551,Beauden Barrett,Football,USA,Victoire,2024-12-28
id_00000415,Mohamed Salah,Basketball,USA,Victoire,2024-11-17
id_00000425,LeBron James,Tennis,USA,Défaite,2024-07-29
id_00000500,Mohamed Salah,Tennis,USA,Défaite,2024-01-02
id_00000922,Achraf Hakimi,Football,Allemagne,Nul,2024-06-30
id_00000517,Giannis Antetokounmpo,Athlétisme,France,Défaite,2024-09-22
id_00000707,Antoine Dupont,Tennis,Maroc,Défaite,2024-08-24
id_00000959,Achraf Hakimi,Football,Espagne,Victoire,2024-03-11
id_00000744,Usain Bolt,Athlétisme,Maroc,Nul,2024-10-09
id_00000673,Eliud Kipchoge,Rugby,France,Défaite,2024-03-01
id_00000474,Aryna Sabalenka,Athlétisme,Angleterre,Victoire,2024-03-23
id_00000349,Antoine Dupont,Tennis,USA,Défaite,2024-10-14
id_00000498,Usain Bolt,Football,Espagne,Nul,2024-11-10
id_00000491,LeBron James,Football,Maroc,Défaite,2024-04-26
id_00000993,Kylian Mbappé,Rugby,Afrique du Sud,Défaite,2024-08-25
id_00000757,Erling Haaland,Tennis,USA,Victoire,2024-03-05
id_00000552,Achraf Hakimi,Football,Maroc,Nul,2024-05-10
id_00000898,Mondo Duplantis,Tennis,Espagne,Défaite,2024-03-30
id_00000173,Kylian Mbappé,Basketball,USA,Défaite,2024-11-06
id_00000408,Giannis Antetokounmpo,Football,Maroc,Défaite,2024-11-20
id_00000491,Faith Kipyegon,Tennis,Espagne,Victoire,2024-02-07
id_00000293,Iga Świątek,Football,USA,Victoire,2024-08-29
id_00000544,Carlos Alcaraz,Basketball,Nouvelle-Zélande,Victoire,2024-06-30
id_00000491,Carlos Alcaraz,Tennis,Maroc,Victoire,2024-07-15
id_00000072,Stephen Curry,Tennis,Nouvelle-Zélande,Défaite,2024-07-19
id_00000993,Eliud Kipchoge,Basketball,USA,Victoire,2024-06-21
id_00000320,Carlos Alcaraz,Tennis,Espagne,Défaite,2024-01-07
id_00000664,Stephen Curry,Tennis,USA,Victoire,2024-12-25
id_00000706,LeBron James,Tennis,Allemagne,Nul,2024-02-14
id_00000531,LeBron James,Football,Angleterre,Nul,2024-10-18
id_00000993,Giannis Antetokounmpo,Tennis,USA,Défaite,2024-12-24
id_00000864,Mohamed Salah,Rugby,USA,Défaite,2024-10-08
id_00000559,Antoine Dupont,Tennis,Espagne,Nul,2024-12-09
id_00000004,Usain Bolt,Tennis,Espagne,Nul,2024-08-27
id_00000330,Antoine Dupont,Football,France,Nul,2024-03-27
id_00000853,Achraf Hakimi,Football,Angleterre,Victoire,2024-07-12
id_00000217,Giannis Antetokounmpo,Basketball,USA,Défaite,2024-06-26
id_00000830,Achraf Hakimi,Athlétisme,USA,Défaite,2024-01-25
id_00000227,Stephen Curry,Basketball,USA,Victoire,2024-02-21
id_00000806,Hakim Ziyech,Tennis,Afrique du Sud,Victoire,2024-11-15
id_00000338,Achraf Hakimi,Rugby,USA,Victoire,2024-09-12
id_00000873,Achraf Hakimi,Basketball,France,Défaite,2024-09-06
id_00000009,LeBron James,Basketball,France,Victoire,2024-02-03
id_00000644,Aryna Sabalenka,Football,Maroc,Victoire,2024-02-15
id_00000866,Achraf Hakimi,Athlétisme,Angleterre,Défaite,2024-03-11
id_00000853,Hakim Ziyech,Basketball,USA,Victoire,2024-11-15
id_00000955,Kevin Durant,Tennis,USA,Défaite,2024-10-06
id_00000641,Antoine Dupont,Tennis,USA,Défaite,2024-07-14
id_00000673,Antoine Dupont,Rugby,Espagne,Victoire,2024-03-26
id_00000980,Novak Djokovic,Basketball,USA,Défaite,2024-02-01
id_00000939,LeBron James,Rugby,USA,Victoire,2024-12-27
id_00000001,Eliud Kipchoge,Rugby,Allemagne,Victoire,2024-08-20
id_00000911,Aryna Sabalenka,Tennis,USA,Défaite,2024-03-30
id_00000665,Aryna Sabalenka,Football,Allemagne,Défaite,2024-10-10
id_00000972,Erling Haaland,Athlétisme,France,Nul,2024-12-28
id_00000707,Erling Haaland,Tennis,France,Défaite,2024-11-06
id_00000861,Antoine Dupont,Basketball,USA,Victoire,2024-01-18
id_00000816,Stephen Curry,Tennis,USA,Victoire,2024-12-02
id_00000655,Mohamed Salah,Basketball,France,Défaite,2024-03-29
id_00000413,Carlos Alcaraz,Tennis,Angleterre,Nul,2024-05-26
id_00000467,Kevin Durant,Athlétisme,France,Défaite,2024-09-01
id_00000632,Giannis Antetokounmpo,Football,Espagne,Défaite,2024-09-01
id_00000847,Antoine Dupont,Tennis,Espagne,Victoire,2024-06-20
id_00000871,Usain Bolt,Football,USA,Victoire,2024-04-12
id_00000542,Kylian Mbappé,Football,Angleterre,Nul,2024-01-04
id_00000573,Carlos Alcaraz,Rugby,Espagne,Nul,2024-12-02
id_00000818,Kevin Durant,Football,Maroc,Victoire,2024-02-23
id_00000692,Beauden Barrett,Athlétisme,USA,Défaite,2024-12-11
id_00000737,Erling Haaland,Basketball,USA,Défaite,2024-12-12
id_00000796,Cheslin Kolbe,Tennis,France,Victoire,2024-05-21
id_00000633,Mohamed Salah,Basketball,USA,Victoire,2024-12-21
id_00000098,Giannis Antetokounmpo,Football,Maroc,Nul,2024-10-16
id_00000884,Iga Świątek,Athlétisme,Espagne,Défaite,2024-01-18
id_00000325,Beauden Barrett,Athlétisme,Espagne,Défaite,2024-12-18
id_00000733,Novak Djokovic,Tennis,USA,Nul,2024-10-17
id_00000184,Iga Świątek,Tennis,USA,Victoire,2024-09-26
id_00000793,Hakim Ziyech,Basketball,Espagne,Victoire,2024-01-19
id_00000548,Giannis Antetokounmpo,Basketball,USA,Défaite,2024-02-25
id_00000523,Cheslin Kolbe,Athlétisme,USA,Défaite,2024-01-03
id_00000586,Kevin Durant,Tennis,Espagne,Nul,2024-01-11
id_00000054,Aryna Sabalenka,Tennis,Espagne,Victoire,2024-12-10
id_00000427,Erling Haaland,Athlétisme,Maroc,Défaite,2024-07-03
id_00000668,Carlos Alcaraz,Tennis,USA,Défaite,2024-10-28
id_00000498,LeBron James,Basketball,Angleterre,Défaite,2024-01-15
id_00000364,LeBron James,Football,France,Victoire,2024-03-13
id_00000617,Kevin Durant,Athlétisme,Espagne,Défaite,2024-04-08
id_00000170,LeBron James,Athlétisme,USA,Nul,2024-04-05
id_00000993,Antoine Dupont,Rugby,Afrique du Sud,Défaite,2024-01-07
id_00000064,Aryna Sabalenka,Athlétisme,France,Victoire,2024-06-23
id_00000069,Antoine Dupont,Football,USA,Défaite,2024-03-25
id_00000029,Cheslin Kolbe,Tennis,USA,Nul,2024-07-31
id_00000125,Achraf Hakimi,Football,USA,Victoire,2024-05-22
id_00000163,Erling Haaland,Rugby,Afrique du Sud,Défaite,2024-09-14
id_00000417,Carlos Alcaraz,Rugby,Afrique du Sud,Défaite,2024-08-13
id_00000878,Iga Świątek,Athlétisme,Allemagne,Défaite,2024-12-30
id_00000504,Beauden Barrett,Football,USA,Victoire,2024-12-22
id_00000276,Faith Kipyegon,Tennis,USA,Défaite,2024-05-16
id_00000571,Giannis Antetokounmpo,Tennis,USA,Défaite,2024-10-28
id_00000426,Mondo Duplantis,Tennis,Espagne,Victoire,2024-02-21
id_00000302,Aryna Sabalenka,Athlétisme,USA,Défaite,2024-04-06
id_00000133,Aryna Sabalenka,Basketball,USA,Défaite,2024-04-22
id_00000359,Mohamed Salah,Tennis,Espagne,Victoire,2024-12-17
id_00000590,Mohamed Salah,Athlétisme,France,Défaite,2024-05-14
id_00000720,Novak Djokovic,Basketball,USA,Victoire,2024-04-02
id_00001000,Kevin Durant,Athlétisme,France,Nul,2024-06-23
id_00000358,Carlos Alcaraz,Tennis,Espagne,Victoire,2024-07-11
id_00000068,Beauden Barrett,Rugby,USA,Victoire,2024-11-14
id_00000109,Mohamed Salah,Tennis,Maroc,Victoire,2024-07-30
id_00000141,Kevin Durant,Athlétisme,Afrique du Sud,Défaite,2024-04-06
id_00000487,Kylian Mbappé,Tennis,Allemagne,Défaite,2024-06-28
id_00000806,Kylian Mbappé,Basketball,Allemagne,Nul,2024-06-15
id_00000139,Mohamed Salah,Football,Allemagne,Nul,2024-12-19
id_00000945,Novak Djokovic,Football,Espagne,Victoire,2024-11-15
id_00000245,Antoine Dupont,Tennis,USA,Victoire,2024-05-20
id_00000413,Hakim Ziyech,Football,USA,Défaite,2024-02-02
id_00000270,Eliud Kipchoge,Basketball,USA,Nul,2024-01-30
id_00000220,Kevin Durant,Tennis,Afrique du Sud,Défaite,2024-05-16
id_00000367,LeBron James,Tennis,Nouvelle-Zélande,Victoire,2024-12-07
id_00000170,Cheslin Kolbe,Tennis,USA,Défaite,2024-09-12
id_00000027,Beauden Barrett,Football,Espagne,Défaite,2024-10-13
id_00000886,Erling Haaland,Football,Angleterre,Nul,2024-02-26
id_00000250,Cheslin Kolbe,Basketball,Espagne,Défaite,2024-01-27
id_00000806,Mohamed Salah,Basketball,Allemagne,Nul,2024-04-23
id_00000332,Beauden Barrett,Athlétisme,USA,Défaite,2024-06-26
id_00000688,Achraf Hakimi,Football,Allemagne,Victoire,2024-02-11
id_00000189,Mondo Duplantis,Rugby,USA,Défaite,2024-03-30
id_00000887,Antoine Dupont,Basketball,USA,Victoire,2024-12-10
id_00000987,Antoine Dupont,Rugby,Nouvelle-Zélande,Victoire,2024-05-15
id_00000984,Mohamed Salah,Rugby,USA,Défaite,2024-05-15
id_00000604,Erling Haaland,Tennis,Nouvelle-Zélande,Défaite,2024-05-11
id_00000568,Cheslin Kolbe,Athlétisme,USA,Défaite,2024-08-11
id_00000020,Erling Haaland,Tennis,Maroc,Victoire,2024-02-09
id_00000656,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-11-19
id_00000914,Novak Djokovic,Tennis,Maroc,Nul,2024-06-11
id_00000533,Kylian Mbappé,Rugby,USA,Victoire,2024-09-10
id_00000619,Eliud Kipchoge,Rugby,Nouvelle-Zélande,Victoire,2024-01-05
id_00000529,Hakim Ziyech,Athlétisme,Espagne,Défaite,2024-09-10
id_00000059,Kylian Mbappé,Tennis,Espagne,Défaite,2024-09-11
id_00000253,Hakim Ziyech,Tennis,USA,Victoire,2024-11-10
id_00000336,Aryna Sabalenka,Tennis,USA,Nul,2024-08-16
id_00000410,Giannis Antetokounmpo,Tennis,USA,Victoire,2024-07-25
id_00000087,Mohamed Salah,Rugby,USA,Victoire,2024-09-11
id_00000347,Aryna Sabalenka,Athlétisme,Maroc,Défaite,2024-03-26
id_00000008,Achraf Hakimi,Tennis,USA,Défaite,2024-03-03
id_00000170,LeBron James,Basketball,USA,Victoire,2024-08-27
id_00000861,LeBron James,Football,USA,Victoire,2024-12-08
id_00000361,Achraf Hakimi,Athlétisme,France,Défaite,2024-05-09
id_00000376,Kevin Durant,Football,Angleterre,Défaite,2024-08-16
id_00000572,Kylian Mbappé,Football,Espagne,Nul,2024-12-22
id_00000688,Cheslin Kolbe,Rugby,USA,Victoire,2024-10-21
id_00000647,Kylian Mbappé,Football,USA,Nul,2024-12-23
id_00000204,Hakim Ziyech,Tennis,Angleterre,Victoire,2024-04-20
id_00000417,Achraf Hakimi,Football,Espagne,Nul,2024-08-21
id_00000537,Kevin Durant,Basketball,USA,Défaite,2024-02-19
id_00000890,Beauden Barrett,Basketball,Espagne,Défaite,2024-02-15
id_00000097,Kylian Mbappé,Basketball,USA,Défaite,2024-07-10
id_00000632,Hakim Ziyech,Football,Espagne,Nul,2024-08-27
id_00000494,Novak Djokovic,Football,Afrique du Sud,Victoire,2024-04-10
id_00000424,Aryna Sabalenka,Athlétisme,USA,Nul,2024-05-30
id_00000774,Beauden Barrett,Athlétisme,USA,Victoire,2024-11-01
id_00000566,Hakim Ziyech,Basketball,Espagne,Victoire,2024-04-21
id_00000712,Novak Djokovic,Football,Nouvelle-Zélande,Défaite,2024-06-07
id_00000054,LeBron James,Basketball,USA,Victoire,2024-07-31
id_00000310,Achraf Hakimi,Athlétisme,France,Victoire,2024-12-20
id_00000227,Erling Haaland,Football,France,Défaite,2024-07-16
id_00000325,Faith Kipyegon,Rugby,Espagne,Victoire,2024-03-13
id_00000104,Novak Djokovic,Basketball,USA,Défaite,2024-01-31
id_00000454,Kylian Mbappé,Tennis,France,Défaite,2024-10-24
id_00000623,Aryna Sabalenka,Football,Maroc,Victoire,2024-10-29
id_00000961,Kevin Durant,Football,Espagne,Victoire,2024-05-10
id_00000292,Cheslin Kolbe,Basketball,USA,Défaite,2024-02-14
id_00000864,Stephen Curry,Rugby,Afrique du Sud,Défaite,2024-01-17
id_00000045,Carlos Alcaraz,Football,Angleterre,Nul,2024-10-03
id_00000153,LeBron James,Football,USA,Nul,2024-07-21
id_00000087,LeBron James,Rugby,Afrique du Sud,Victoire,2024-03-23
id_00000088,Hakim Ziyech,Athlétisme,Espagne,Défaite,2024-11-20
id_00000210,Achraf Hakimi,Tennis,Maroc,Nul,2024-06-03
id_00000554,Beauden Barrett,Tennis,Angleterre,Victoire,2024-10-10
id_00000180,Hakim Ziyech,Football,Espagne,Victoire,2024-12-04
id_00000544,Kylian Mbappé,Football,Maroc,Victoire,2024-02-01
id_00000919,Achraf Hakimi,Basketball,USA,Défaite,2024-11-23
id_00000607,LeBron James,Rugby,Nouvelle-Zélande,Défaite,2024-12-12
id_00000905,Antoine Dupont,Basketball,USA,Défaite,2024-11-05
id_00000279,Stephen Curry,Tennis,USA,Victoire,2024-07-16
id_00000389,Achraf Hakimi,Tennis,France,Victoire,2024-02-02
id_00000759,Stephen Curry,Tennis,Afrique du Sud,Défaite,2024-03-29
id_00000372,Cheslin Kolbe,Rugby,Espagne,Défaite,2024-01-09
id_00000575,Novak Djokovic,Tennis,USA,Défaite,2024-12-08
id_00000208,Mohamed Salah,Football,Afrique du Sud,Défaite,2024-01-14
id_00000029,Erling Haaland,Football,Espagne,Défaite,2024-04-04
id_00000723,Beauden Barrett,Athlétisme,Espagne,Victoire,2024-11-28
id_00000768,Antoine Dupont,Basketball,USA,Victoire,2024-10-08
id_00000251,Erling Haaland,Football,Espagne,Défaite,2024-01-14
id_00000028,Kylian Mbappé,Tennis,USA,Victoire,2024-06-15
id_00000562,Kevin Durant,Football,Espagne,Victoire,2024-09-17
id_00000749,Antoine Dupont,Football,Angleterre,Défaite,2024-05-14
id_00000735,Beauden Barrett,Rugby,France,Victoire,2024-11-08
id_00000597,Erling Haaland,Tennis,Afrique du Sud,Nul,2024-03-24
id_00000731,Beauden Barrett,Football,USA,Défaite,2024-06-20
