produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Lampe Philips Hue,Mode,Adidas,109.02214834578334,Aucune,426,Standard,382
Parfum Chanel N°5,Mode,Lindt,728.5618180144545,Aucune,391,Standard,1667
Yaourt Nature,Mode,Lindt,840.4501191345723,Aucune,236,Luxe,307
Crème L'Oréal,Mode,Apple,-21.605875180074463,2ème à -50%,4546,Premium,1523
Ballon Nike,Beauté,Nike,523.9456598240624,Aucune,400,Première Commande,372
Aspirateur Dyson V15,Électronique,Lavazza,-128.0466101465584,Soldes -20%,749,Première Commande,443
H&M T-Shirt,Alimentation,Samsung,-72.95890778046142,Aucune,412,Première Commande,1827
MacBook Air M3,Alimentation,Sony,-62.35809520205743,Aucune,797,Luxe,799
iPhone 15 Pro,Mode,Nike,133.11329910581674,Aucune,210,Standard,725
Aspirateur Dyson V15,Mode,Chanel,573.34599182244,Aucune,-12,Luxe,1455
Parfum Chanel N°5,Alimentation,Dyson,-75.68904244226573,Promo Flash -25%,402,Standard,1253
MacBook Air M3,Sport,Sony,-94.29395664078683,Aucune,2145,Standard,929
MacBook Air M3,Maison,L'Oréal,1196.7512595633893,Aucune,1181,Premium,83
Yaourt Nature,Sport,Décathlon,-28.2017481557629,Soldes -30%,328,Budget,1523
Zara Veste Hiver,Mode,Lindt,-5.111738497699378,Soldes -20%,237,Budget,63
Lampe Philips Hue,Mode,Samsung,1094.8696669366625,Soldes -20%,2577,Première Commande,953
Huile d'Olive Bio,Électronique,Dyson,526.6677174628979,Aucune,804,Premium,215
Huile d'Olive Bio,Sport,Zara,-378.3657798349688,Soldes -30%,995,Budget,873
H&M T-Shirt,Mode,Danone,-19.016576970820893,Aucune,324,Première Commande,283
Chocolat Lindt,Électronique,Terra Bio,-110.45023113892495,Aucune,331,Standard,1058
H&M T-Shirt,Beauté,Lindt,-27.73072539777729,Aucune,34,Standard,659
Aspirateur Dyson V15,Beauté,H&M,33.275245394754535,Aucune,273,Budget,1897
Parfum Chanel N°5,Mode,Philips,1371.715625047539,Aucune,73,Premium,1036
iPhone 15 Pro,Maison,Dyson,144.82944864924,Soldes -30%,257,Luxe,207
Nike Air Max,Maison,IKEA,40.26767119216107,Soldes -50%,1079,Premium,263
Vélo Décathlon,Sport,Chanel,-38.240209096939836,Soldes -50%,-95,Budget,793
H&M T-Shirt,Mode,Danone,28.4355643927223,Aucune,262,Premium,275
Huile d'Olive Bio,Alimentation,Adidas,-205.16659786698068,Soldes -30%,819,Premium,795
Lampe Philips Hue,Mode,Décathlon,-8.950102062119669,Aucune,1199,Luxe,271
Vélo Décathlon,Maison,Apple,-50.154151265504424,Aucune,198,Standard,304
Vélo Décathlon,Électronique,Terra Bio,961.6126166743032,Aucune,75,Luxe,366
Parfum Chanel N°5,Sport,Lindt,25.77944747686778,Aucune,306,Budget,561
H&M T-Shirt,Beauté,Nike,-95.19218957585747,Aucune,779,Premium,361
H&M T-Shirt,Électronique,Danone,241.12438299034886,Aucune,100,Premium,912
Lampe Philips Hue,Beauté,Zara,-47.139374233898195,3 pour 2,262,Standard,405
Nike Air Max,Mode,L'Oréal,297.3877659104769,Aucune,393,Budget,120
Yaourt Nature,Maison,Chanel,-62.37729879514865,Aucune,198,Standard,405
Chocolat Lindt,Maison,Danone,277.5336528216317,Cyber Monday -35%,187,Première Commande,102
AirPods Pro,Électronique,Samsung,-34.80998516402326,Aucune,392,Budget,380
Vélo Décathlon,Alimentation,Dyson,-56.37240676753356,Aucune,179,Première Commande,2642
Canapé IKEA Ektorp,Alimentation,IKEA,-79.79730743942491,Aucune,494,Standard,474
Chocolat Lindt,Mode,Philips,27.687689283432007,Aucune,291,Premium,45
AirPods Pro,Électronique,Philips,186.31188909443458,Promo Flash -25%,32,Premium,814
Canapé IKEA Ektorp,Sport,Terra Bio,-49.18484852860966,Aucune,249,Budget,921
Chocolat Lindt,Sport,Lindt,-16.23274835038721,Soldes -30%,635,Standard,980
Nike Air Max,Maison,Décathlon,-104.60056357007872,Promo Flash -25%,371,Standard,441
Huile d'Olive Bio,Mode,IKEA,655.9266778830355,Aucune,327,Standard,317
Canapé IKEA Ektorp,Maison,L'Oréal,310.4499863314622,Aucune,866,Première Commande,245
Huile d'Olive Bio,Beauté,Philips,726.1396383754791,Aucune,187,Standard,176
Ballon Nike,Beauté,Dyson,138.71711727824464,Aucune,179,Standard,237
Samsung Galaxy S24,Électronique,Nike,953.350541876328,Aucune,742,Première Commande,1484
Canapé IKEA Ektorp,Sport,Lavazza,-66.78633764983493,Aucune,1043,Budget,549
H&M T-Shirt,Électronique,Nike,-80.87098622268239,Aucune,635,Budget,377
Nike Air Max,Mode,Nike,-35.04699271852698,Aucune,565,Première Commande,78
Chocolat Lindt,Maison,Décathlon,415.6352989082317,Aucune,3,Premium,1956
Samsung Galaxy S24,Électronique,Danone,28.144632708621454,Aucune,361,Luxe,326
Yaourt Nature,Beauté,Apple,-6.680679671043265,Soldes -20%,217,Budget,186
Aspirateur Dyson V15,Sport,Dyson,331.8220258490636,Cyber Monday -35%,498,Standard,1035
Vélo Décathlon,Maison,Adidas,285.076601221963,Aucune,231,Première Commande,215
Crème L'Oréal,Électronique,Nike,-16.56045298939597,Soldes -20%,524,Standard,504
Lampe Philips Hue,Maison,Sony,941.9862546380023,Aucune,343,Première Commande,225
Samsung Galaxy S24,Électronique,Lavazza,492.2511612627691,Soldes -20%,536,Budget,612
H&M T-Shirt,Sport,Chanel,-54.71825168023065,Aucune,711,Budget,333
Ballon Nike,Mode,IKEA,140.0298062592002,Aucune,437,Standard,186
Parfum Chanel N°5,Maison,Lavazza,768.7042482476891,Aucune,137,Budget,852
PlayStation 5,Mode,Nike,537.8198886833095,Aucune,1143,Premium,2247
PlayStation 5,Électronique,Zara,378.50733153098463,3 pour 2,260,Standard,1615
H&M T-Shirt,Beauté,Apple,141.02612078877766,Aucune,-16,Budget,676
Zara Veste Hiver,Électronique,Terra Bio,245.95087878273264,2ème à -50%,1014,Premium,794
Yaourt Nature,Mode,Apple,236.01075586446416,Aucune,258,Standard,486
MacBook Air M3,Électronique,Adidas,201.6652213497195,Black Friday -40%,412,Standard,893
Samsung Galaxy S24,Mode,Zara,19.567074106934495,Promo Flash -25%,412,Premium,634
PlayStation 5,Beauté,H&M,483.93678534389824,Aucune,369,Premium,700
Yaourt Nature,Beauté,Décathlon,111.42958560918434,Aucune,273,Standard,315
Huile d'Olive Bio,Sport,Décathlon,-58.2092056856286,Aucune,341,Budget,764
Ballon Nike,Maison,Adidas,-14.023972375508208,Promo Flash -25%,128,Standard,1016
PlayStation 5,Maison,Zara,18.667699410956565,Aucune,476,Budget,1344
Yaourt Nature,Électronique,L'Oréal,-11.72829522881186,Aucune,74,Standard,506
Vélo Décathlon,Maison,Adidas,-73.95315868098814,Aucune,436,Premium,2024
Vélo Décathlon,Sport,Philips,-9.78490261290505,Aucune,160,Budget,279
Zara Veste Hiver,Électronique,IKEA,-105.03485090197483,Soldes -30%,470,Budget,303
Vélo Décathlon,Mode,Décathlon,-12.049610868137734,Soldes -30%,458,Standard,1926
Nike Air Max,Mode,L'Oréal,566.6058946012367,Aucune,383,Première Commande,962
Parfum Chanel N°5,Électronique,Apple,363.8512672168057,3 pour 2,377,Budget,607
Vélo Décathlon,Maison,Nike,123.23745131138433,Aucune,142,Luxe,411
Lampe Philips Hue,Alimentation,Apple,688.2973239976325,Aucune,2554,Première Commande,518
Canapé IKEA Ektorp,Électronique,Adidas,285.01633897422965,Aucune,358,Luxe,1027
Canapé IKEA Ektorp,Sport,Chanel,669.7292881148629,Aucune,238,Budget,1228
Huile d'Olive Bio,Mode,Samsung,337.09288319691314,Soldes -20%,208,Budget,769
H&M T-Shirt,Beauté,Chanel,457.49572506263877,Aucune,339,Premium,443
Samsung Galaxy S24,Alimentation,Apple,1088.8210974281774,Aucune,145,Budget,34
Adidas Survêtement,Maison,IKEA,552.240739474486,Soldes -20%,467,Budget,282
Chocolat Lindt,Maison,Chanel,-24.5643014962517,Aucune,-46,Standard,126
Ballon Nike,Maison,Adidas,33.950275077375196,Aucune,348,Standard,178
Vélo Décathlon,Électronique,Lavazza,241.90336015009575,Cyber Monday -35%,721,Premium,296
Adidas Survêtement,Maison,IKEA,843.6267479818139,Aucune,43,Premium,1037
Canapé IKEA Ektorp,Maison,Sony,129.35050527587578,Aucune,224,Standard,488
Zara Veste Hiver,Sport,Chanel,153.8305657568045,Aucune,502,Premium,817
Parfum Chanel N°5,Mode,Apple,3.750172218908247,Soldes -20%,843,Budget,139
Zara Veste Hiver,Mode,L'Oréal,642.0729977355531,Aucune,440,Standard,380
Chocolat Lindt,Sport,Adidas,-67.47369029322081,Aucune,782,Budget,244
Adidas Survêtement,Électronique,Apple,56.0327652938671,Cyber Monday -35%,188,Premium,1044
Yaourt Nature,Maison,Adidas,682.7453046862959,Soldes -30%,686,Standard,1545
Nike Air Max,Alimentation,Zara,564.6426029334853,Aucune,-34,Standard,1953
Parfum Chanel N°5,Alimentation,IKEA,534.0944263490453,Promo Flash -25%,58,Luxe,801
Canapé IKEA Ektorp,Sport,H&M,-79.83402521052986,Aucune,122,Première Commande,323
Samsung Galaxy S24,Électronique,Apple,275.6812441368222,Aucune,70,Standard,-27
Vélo Décathlon,Alimentation,Samsung,528.2720952684117,Aucune,2076,Budget,1999
iPhone 15 Pro,Beauté,Samsung,372.79637472537024,Aucune,132,Luxe,550
Zara Veste Hiver,Sport,Lavazza,64.92886078597176,Soldes -20%,281,Luxe,262
Zara Veste Hiver,Maison,Apple,608.8715031582792,3 pour 2,1029,Standard,352
AirPods Pro,Électronique,Philips,22.849744013394307,Soldes -20%,411,Premium,381
Café Arabica,Alimentation,Lavazza,789.6033086110681,Aucune,175,Standard,142
Vélo Décathlon,Mode,L'Oréal,-87.8310396593285,Aucune,720,Standard,923
PlayStation 5,Mode,Chanel,-10.72516335428822,Aucune,302,Budget,380
Samsung Galaxy S24,Sport,Zara,12.88067462306934,Aucune,182,Budget,432
Yaourt Nature,Alimentation,Nike,-49.84487480973337,Cyber Monday -35%,213,Standard,968
AirPods Pro,Électronique,Dyson,133.36258153473312,Aucune,162,Luxe,735
MacBook Air M3,Électronique,Philips,117.16285329346005,Soldes -30%,-19,Luxe,1137
Aspirateur Dyson V15,Mode,Terra Bio,-11.24391348101247,Black Friday -40%,762,Luxe,2056
Ballon Nike,Sport,Samsung,-44.420276443517935,Aucune,154,Premium,24
Vélo Décathlon,Alimentation,Chanel,-59.32145138565335,Aucune,362,Budget,277
Lampe Philips Hue,Mode,IKEA,707.2665987589472,Promo Flash -25%,1065,Luxe,402
Crème L'Oréal,Mode,Terra Bio,48.98916182455915,Aucune,278,Standard,205
AirPods Pro,Électronique,Nike,261.0762268297615,Soldes -30%,345,Budget,319
Vélo Décathlon,Alimentation,Samsung,-16.062133504834378,Promo Flash -25%,325,Premium,553
Crème L'Oréal,Mode,Nike,32.094737524245154,Aucune,395,Première Commande,2453
Aspirateur Dyson V15,Maison,Apple,940.2768899165912,Aucune,72,Budget,360
Ballon Nike,Mode,Sony,419.1152087926154,Aucune,851,Première Commande,63
Vélo Décathlon,Alimentation,Terra Bio,-114.02356310883764,Promo Flash -25%,394,Standard,838
Ballon Nike,Mode,Chanel,-75.17586080729171,Aucune,1005,Standard,303
Zara Veste Hiver,Sport,Décathlon,1121.5282841782118,Aucune,220,Luxe,286
Zara Veste Hiver,Électronique,L'Oréal,424.1725156656091,Aucune,283,Standard,531
Vélo Décathlon,Alimentation,H&M,-122.02132589249598,Aucune,155,Budget,2082
Yaourt Nature,Mode,Philips,152.65693223753993,Aucune,6,Budget,0
Yaourt Nature,Alimentation,Nike,948.8029352495554,Aucune,57,Standard,177
Canapé IKEA Ektorp,Sport,Danone,52.45167179836033,Aucune,977,Standard,1028
Ballon Nike,Électronique,Chanel,281.7882727567632,Soldes -30%,317,Premium,750
Vélo Décathlon,Mode,Nike,309.37127988107915,Aucune,149,Standard,195
Vélo Décathlon,Mode,Philips,525.5173062034105,Soldes -20%,324,Standard,347
Yaourt Nature,Alimentation,Zara,58.19506457679779,Promo Flash -25%,127,Premium,1096
Huile d'Olive Bio,Alimentation,Décathlon,872.4471372993985,Aucune,4586,Luxe,772
MacBook Air M3,Électronique,Apple,49.328009975645614,2ème à -50%,1655,Budget,923
H&M T-Shirt,Alimentation,Dyson,31.121913843799234,Promo Flash -25%,333,Luxe,363
Vélo Décathlon,Alimentation,Terra Bio,-3.5062575881893494,Aucune,284,Premium,767
iPhone 15 Pro,Maison,Samsung,-84.31626489218851,Aucune,88,Standard,205
Vélo Décathlon,Mode,Zara,-33.50338452433027,Soldes -30%,186,Standard,437
Ballon Nike,Mode,Adidas,-86.41679682371108,Soldes -50%,561,Luxe,679
Chocolat Lindt,Électronique,Dyson,1036.0917045702047,Soldes -20%,2315,Premium,426
Huile d'Olive Bio,Alimentation,Décathlon,3.128839689318795,Aucune,-26,Premium,318
Lampe Philips Hue,Alimentation,Zara,25.33309206854807,Soldes -20%,639,Standard,776
Café Arabica,Électronique,Zara,413.3025459359234,Soldes -30%,330,Premium,412
Nike Air Max,Maison,Lindt,139.69016511120776,Aucune,-37,Budget,253
Aspirateur Dyson V15,Mode,Lindt,-16.00283897212637,Aucune,464,Budget,317
Crème L'Oréal,Alimentation,Danone,40.39679341791714,Aucune,293,Standard,993
Nike Air Max,Mode,Adidas,-52.119784833638946,Aucune,219,Premium,222
Café Arabica,Électronique,Samsung,-137.72533041280025,Aucune,205,Luxe,331
PlayStation 5,Beauté,Apple,-8.165841626676077,Cyber Monday -35%,943,Budget,443
Parfum Chanel N°5,Maison,Dyson,753.6250118253915,Aucune,415,Premium,799
MacBook Air M3,Beauté,Terra Bio,889.099575886652,Aucune,132,Luxe,378
PlayStation 5,Alimentation,Terra Bio,-252.63516989931844,Aucune,2174,Première Commande,92
Yaourt Nature,Mode,Samsung,594.683872604335,Aucune,458,Budget,525
Parfum Chanel N°5,Maison,Samsung,1375.6742525925379,Aucune,62,Luxe,944
Crème L'Oréal,Beauté,IKEA,-396.4041791249321,Aucune,399,Luxe,147
Adidas Survêtement,Alimentation,Apple,675.1370096688331,Aucune,49,Standard,117
Samsung Galaxy S24,Électronique,IKEA,78.20495122923941,Promo Flash -25%,946,Premium,259
Ballon Nike,Mode,Danone,626.972560867365,Aucune,859,Première Commande,214
MacBook Air M3,Sport,Lindt,151.17731662277782,Aucune,961,Luxe,356
Aspirateur Dyson V15,Électronique,L'Oréal,74.90662956904092,Aucune,93,Budget,61
MacBook Air M3,Alimentation,Samsung,1166.3492963060216,Aucune,636,Premium,873
iPhone 15 Pro,Alimentation,Lindt,500.2609658913696,Promo Flash -25%,189,Budget,3023
Zara Veste Hiver,Mode,Nike,10.041533433776898,Aucune,279,Budget,343
Canapé IKEA Ektorp,Mode,Lindt,-13.31037264170601,Cyber Monday -35%,625,Budget,298
Huile d'Olive Bio,Alimentation,L'Oréal,-19.628191219713642,Aucune,506,Budget,1082
Zara Veste Hiver,Sport,Danone,551.3589824160013,Soldes -20%,377,Standard,1115
Lampe Philips Hue,Alimentation,Terra Bio,22.306986644074936,Aucune,380,Standard,1062
Canapé IKEA Ektorp,Alimentation,Dyson,-17.908458258562632,Cyber Monday -35%,-96,Premium,428
Zara Veste Hiver,Sport,Décathlon,-50.611758032220195,Aucune,289,Luxe,681
PlayStation 5,Beauté,Chanel,-38.5287031902844,Aucune,324,Budget,213
PlayStation 5,Maison,Zara,-51.27522291490405,Black Friday -40%,369,Standard,388
Chocolat Lindt,Mode,Samsung,51.87600179527289,Cyber Monday -35%,676,Standard,278
Nike Air Max,Électronique,Zara,-15.977811077787464,2ème à -50%,1097,Budget,916
Huile d'Olive Bio,Beauté,Danone,192.2766206276101,Aucune,528,Luxe,1124
Yaourt Nature,Électronique,Apple,95.74704559448128,Aucune,270,Standard,728
AirPods Pro,Électronique,Nike,1520.5449220557034,Soldes -30%,321,Luxe,306
Aspirateur Dyson V15,Mode,Apple,397.9313079090719,Soldes -20%,172,Standard,1882
PlayStation 5,Mode,Sony,590.4092478383442,Soldes -50%,393,Budget,148
Yaourt Nature,Sport,Danone,269.80820744434254,Aucune,2028,Luxe,307
Chocolat Lindt,Maison,Chanel,595.8244796954857,Aucune,102,Standard,329
Canapé IKEA Ektorp,Sport,L'Oréal,554.6826901674503,Aucune,254,Luxe,66
Huile d'Olive Bio,Électronique,Apple,25.73709502528523,Black Friday -40%,831,Budget,451
iPhone 15 Pro,Beauté,Terra Bio,21.89349248779979,Aucune,274,Standard,1018
Vélo Décathlon,Électronique,Décathlon,560.9012128727423,Aucune,362,Première Commande,239
Adidas Survêtement,Sport,Lindt,1220.9255359442031,Aucune,201,Luxe,381
Aspirateur Dyson V15,Sport,Lavazza,17.44184712504133,Aucune,344,Premium,152
Café Arabica,Sport,L'Oréal,118.52883483219965,Black Friday -40%,176,Premium,0
Parfum Chanel N°5,Sport,Terra Bio,-80.11189955182111,Soldes -30%,485,Première Commande,989
Café Arabica,Électronique,Adidas,-77.46521523179945,Soldes -20%,355,Standard,402
Samsung Galaxy S24,Électronique,H&M,401.3348991993284,Aucune,239,Premium,347
Lampe Philips Hue,Maison,IKEA,80.5038386695152,Soldes -20%,183,Budget,112
MacBook Air M3,Mode,Danone,638.0164611352762,2ème à -50%,563,Budget,473
AirPods Pro,Mode,L'Oréal,1843.5355731245572,Aucune,134,Première Commande,561
Lampe Philips Hue,Maison,Adidas,84.71132390595216,Aucune,630,Standard,660
Aspirateur Dyson V15,Mode,Lavazza,269.80695765813505,Black Friday -40%,553,Premium,230
Vélo Décathlon,Mode,Dyson,399.60231330807846,Aucune,173,Standard,458
iPhone 15 Pro,Électronique,IKEA,93.21765726125773,Cyber Monday -35%,38,Standard,339
AirPods Pro,Électronique,IKEA,313.6568155802903,Aucune,171,Luxe,113
Parfum Chanel N°5,Mode,Décathlon,79.03215287972135,Soldes -20%,714,Standard,253
Huile d'Olive Bio,Mode,Nike,-118.60762330682138,Soldes -20%,206,Premium,705
Nike Air Max,Mode,Danone,-5.131519849321997,Soldes -50%,548,Luxe,1597
Chocolat Lindt,Beauté,Nike,479.2591449978443,Soldes -20%,180,Standard,319
Parfum Chanel N°5,Alimentation,IKEA,-386.30180748207823,Promo Flash -25%,354,Standard,-38
MacBook Air M3,Sport,Zara,1091.2815004130225,2ème à -50%,-110,Premium,48
Samsung Galaxy S24,Sport,Dyson,331.32391556871875,3 pour 2,387,Budget,87
PlayStation 5,Mode,Sony,2.828718893337623,Aucune,912,Standard,68
Samsung Galaxy S24,Mode,Apple,7.644754439664631,Aucune,2117,Premium,395
Samsung Galaxy S24,Sport,Adidas,40.366134314258964,Aucune,843,Standard,1101
Ballon Nike,Électronique,Chanel,113.80156738378776,Aucune,203,Première Commande,462
Chocolat Lindt,Alimentation,Sony,-269.6542046441877,Aucune,223,Luxe,-11
MacBook Air M3,Maison,Lindt,39.896915288869884,Aucune,252,Premium,462
Crème L'Oréal,Électronique,Décathlon,362.8811206732528,Aucune,279,Budget,545
Vélo Décathlon,Beauté,IKEA,-56.74230428672095,Aucune,968,Première Commande,980
iPhone 15 Pro,Beauté,Apple,-95.65613592963422,Soldes -30%,438,Premium,211
Chocolat Lindt,Électronique,IKEA,995.4715909267236,Soldes -20%,931,Premium,213
Yaourt Nature,Maison,Décathlon,-101.74682159732853,Aucune,201,Standard,214
Vélo Décathlon,Électronique,Philips,324.8574277623525,Soldes -20%,924,Premium,164
H&M T-Shirt,Mode,L'Oréal,377.84555541534553,Aucune,547,Première Commande,462
Vélo Décathlon,Alimentation,Nike,-163.27047185538385,Aucune,108,Budget,2146
Café Arabica,Mode,Apple,46.54248942636598,Aucune,776,Premium,168
Nike Air Max,Électronique,Philips,1.4360457095590675,2ème à -50%,118,Budget,241
iPhone 15 Pro,Maison,Lindt,-16.81427606839447,Aucune,996,Budget,466
Crème L'Oréal,Sport,Adidas,130.18426032150592,Cyber Monday -35%,476,Budget,1978
Yaourt Nature,Beauté,Nike,258.76862974526915,Aucune,-85,Standard,432
Crème L'Oréal,Beauté,Apple,-24.622272177566174,Aucune,472,Premium,471
MacBook Air M3,Sport,Lindt,-106.51862284999928,Aucune,334,Budget,274
iPhone 15 Pro,Électronique,Philips,303.7077374270164,Aucune,335,Luxe,623
Parfum Chanel N°5,Beauté,Apple,281.2883112893291,Soldes -30%,131,Standard,205
Canapé IKEA Ektorp,Alimentation,IKEA,-26.93320501683958,Aucune,421,Premium,575
Vélo Décathlon,Électronique,Décathlon,-25.84174211655855,Aucune,479,Luxe,1004
Vélo Décathlon,Mode,Zara,-54.59337269765388,Aucune,1682,Standard,769
Ballon Nike,Sport,Apple,639.68463218892,Cyber Monday -35%,385,Budget,936
Samsung Galaxy S24,Alimentation,Sony,-119.05256044983781,Soldes -30%,468,Standard,439
Lampe Philips Hue,Mode,Nike,73.14724365014945,3 pour 2,741,Premium,910
Yaourt Nature,Maison,Sony,194.29469646157588,Aucune,1885,Luxe,325
Adidas Survêtement,Mode,Nike,140.21604127356744,Aucune,390,Standard,-36
Zara Veste Hiver,Mode,Apple,105.08933592214208,Aucune,495,Standard,455
Café Arabica,Mode,Apple,-149.0272316590005,Aucune,372,Standard,1053
Vélo Décathlon,Alimentation,Nike,523.5555323421148,Aucune,401,Premium,529
Crème L'Oréal,Mode,Nike,851.8955193039496,Aucune,415,Luxe,134
Chocolat Lindt,Maison,Nike,-37.786756689187925,Aucune,409,Luxe,963
Yaourt Nature,Mode,Lindt,281.5386725970417,Soldes -30%,749,Premium,869
Zara Veste Hiver,Mode,H&M,14.541785425459658,Aucune,525,Luxe,-12
Ballon Nike,Mode,Apple,53.180347392332926,Soldes -20%,510,Standard,500
Zara Veste Hiver,Mode,Samsung,601.8616673108818,Aucune,1062,Budget,962
Huile d'Olive Bio,Alimentation,Danone,194.53645961605656,Aucune,97,Standard,345
MacBook Air M3,Électronique,Zara,590.6780909789234,Aucune,567,Premium,1452
Yaourt Nature,Électronique,Nike,101.11514733881273,Aucune,615,Première Commande,498
