ville,pays,region,latitude,longitude
Kenitra,Espagne,Hauts-de-France,39.19893150846384,-0.37311514662461787
Osaka,Japon,Cairo,35.80332160116058,128.12205582789468
Osaka,France,Fès-Meknès,48.38229582447548,5.02931147186582
Paris,Italie,Scotland,54.73247911580707,2.993502703448199
Miami,France,Oriental,34.65165276182204,-2.7738466843697935
Oujda,Italie,Victoria,32.03900116213557,3.8418661448563665
Boston,Italie,Lombardy,36.91832148141597,0.6874786342397903
Valence,Maroc,Lisbon,44.43800358169997,1.0386765197134173
Le Caire,Canada,Victoria,42.837140782625404,124.61648134389989
Valence,Italie,New York,41.43686330718964,6.5029099203543
Toronto,Australie,Kansai,35.946445460047286,-5.253283258923107
Florence,Suisse,Berlin,45.45577570063594,-2.7763714378068127
Rabat,Suisse,Texas,42.126704784785844,13.735805323362259
Bruxelles,Belgique,Brussels,50.5756866774769,-1.842359811036057
Agadir,Allemagne,England,56.726351275647765,7.489362855451523
Vancouver,Suisse,Québec,44.11281511990375,7.067293912403839
Édimbourg,Maroc,Kansai,35.738531857567246,128.8447789695235
Agadir,Maroc,Florida,43.49747196152751,111.0151227401896
Sydney,Australie,New South Wales,-29.132625996509816,163.39155974020642
Milan,Italie,Tunis,43.612117575369645,5.4514380944496885
Ottawa,Chine,Marrakech-Safi,34.519566864960915,-122.61287923122711
Houston,Royaume-Uni,Berlin,36.107086214044756,-0.5606464869418772
Nantes,Allemagne,Lazio,53.14478855031256,11.419318014574266
Florence,Australie,Geneva,33.04900495830532,153.10583680903082
Osaka,France,Kansai,49.482363517234944,-72.6050619682341
Chicago,Espagne,California,37.99357617438516,-1.7022998411471324
Beijing,Égypte,Île-de-France,39.85949945381173,6.670286545777481
Genève,France,Marrakech-Safi,44.80057131603002,0.314741352696463
Calgary,USA,Campania,28.51483640621697,-69.5708467886472
Zurich,USA,Tuscany,34.110925656626456,2.3004105384703806
Melbourne,Italie,Kanto,37.63440571111654,10.801083093776562
Berlin,Allemagne,Hesse,37.90248969212047,-94.77515377248564
Montréal,Italie,New York,45.78439145672928,12.361781076032706
Toronto,Maroc,Tuscany,36.499719003281186,3.3527988998829974
Porto,Portugal,Zurich,34.667482857874234,-96.59151491161018
Marrakech,Maroc,Tanger-Tétouan-Al Hoceïma,33.54091586235728,-3.735511706033259
Bruxelles,Maroc,Fès-Meknès,35.6642131966054,2.1306475215955074
Séville,France,Scotland,31.98359112238984,-5.43668555388582
Séville,France,Scotland,51.3600434499232,-1.0972812337541522
Porto,Portugal,Lisbon,48.66252206138751,-12.906644835078218
Marrakech,Japon,California,31.808637594564946,130.5263397465537
Melbourne,USA,Ontario,35.23731498573161,-78.36517535078168
Melbourne,Japon,Tuscany,41.808519221206566,136.42258992231228
Miami,Allemagne,Bern,34.210289394245514,-6.129211144676669
Los Angeles,France,Berlin,33.609214733334824,2.0462136418018932
Tunis,Canada,Shanghai,47.97500232917953,-8.8762698342484
Osaka,Japon,Tunis,48.157668012527424,126.67864438443715
Beijing,Maroc,Massachusetts,42.47219088950063,-11.987732744752094
Madrid,Espagne,Fès-Meknès,41.94089966780338,-67.79415339247196
Berne,Maroc,Campania,40.14427629626991,-128.24411117321293
Berlin,France,Occitanie,45.75320548736644,7.2858352419349615
Rabat,USA,Provence-Alpes-Côte d'Azur,47.88327538927928,153.40174098744842
Lille,Suisse,Cairo,49.8066600505031,11.676229572581072
Lille,Portugal,Occitanie,43.50484004087779,114.3816756112252
Francfort,Espagne,Flanders,54.508130034584696,12.289252178104855
Madrid,Espagne,Alberta,48.37401069586388,6.1504461510525426
Zurich,Égypte,Oriental,35.42992706380529,137.24191951149135
Manchester,France,Zurich,48.73856933139602,3.850705013800598
Sydney,Australie,New South Wales,-43.01099200644757,135.49886417607374
Toulouse,Suisse,Zurich,50.51663955972906,7.881545942469302
New York,Japon,Beijing,41.57695843496058,-74.6040994498886
Sydney,Australie,New South Wales,-45.60389609003293,155.45293116850763
Seattle,USA,Nouvelle-Aquitaine,35.71620930176852,124.39699115183977
Beijing,Allemagne,Pays de la Loire,43.81211968260063,5.7190722001455825
Londres,Maroc,Catalonia,29.834492010093317,-0.8273845659239352
Lyon,Royaume-Uni,Bavaria,42.755172015564284,-110.35370765281837
Seattle,Japon,England,36.38819582669335,2.5266648334371684
Lyon,Suisse,Bavaria,36.8050427280435,10.91500609439582
Zurich,Maroc,Alberta,52.70027863699283,0.19158787935515975
Birmingham,Égypte,Tunis,40.16406582388311,4.46648089133469
Anvers,Belgique,Massachusetts,52.7960622821807,2.4817959463764225
San Francisco,Maroc,Tanger-Tétouan-Al Hoceïma,35.16970479254122,-1.0452034264233934
Munich,Tunisie,Occitanie,37.29159609863355,5.877861088046132
Seattle,Canada,Washington,32.91028219849052,15.600859308007848
Munich,Belgique,Occitanie,47.275645745262494,-71.14917334954458
Rome,USA,Tuscany,41.67969304270203,-80.8759474503204
Beijing,Canada,Casablanca-Settat,48.32252530058534,-2.0202989444039723
Sydney,Australie,New South Wales,-40.418015350599745,129.25346730267165
Séville,Maroc,Rabat-Salé-Kénitra,41.354099483554876,-92.97989479499856
Calgary,USA,Florida,39.219975628826845,-8.422800989264937
Francfort,Maroc,Hamburg,36.177920142702106,-2.1177889509931402
Montréal,USA,Shanghai,42.41229638387776,-83.78564725183419
Munich,Tunisie,Marrakech-Safi,34.22173745230502,-71.90166310808317
Miami,Suisse,Flanders,44.39338122506371,14.251195703798333
Miami,France,Québec,33.32956254809216,-1.4051846228836316
Édimbourg,Royaume-Uni,England,59.27283518555695,-5.57301564600465
Birmingham,Italie,Geneva,35.06211939404262,17.972197295073396
Londres,Allemagne,Occitanie,51.85329008834912,4.834577092934516
Madrid,Canada,Casablanca-Settat,38.13603018300506,-80.53047926029906
Melbourne,Espagne,Grand Est,-30.015310938588584,2.3349319745493773
Beijing,Maroc,British Columbia,35.49526250757677,105.80943111686345
Tokyo,Japon,Tuscany,34.93897536076377,-141.15264982653943
Sydney,Australie,New South Wales,40.34996161275787,146.13697441456983
Tunis,Suisse,Occitanie,52.808545436824126,5.813649922397005
Ottawa,France,Grand Est,41.234228144983774,-0.49876507226347977
Beijing,USA,Kanto,38.986159486793014,-7.245379763462533
Los Angeles,Royaume-Uni,Beijing,48.37339990582978,3.9649438834723223
Meknès,Portugal,Bavaria,33.84804131589716,0.34236986531916935
Shanghai,Canada,Lazio,46.265438707481,15.428725352425165
San Francisco,Maroc,Souss-Massa,34.25694054388964,-5.081895978313705
Calgary,Portugal,Cairo,43.02133305396766,-16.77289659156629
Oujda,Royaume-Uni,Flanders,53.98533891692625,4.57917586807643
Zurich,France,Victoria,54.60459433025004,11.89403313020858
Édimbourg,France,Hauts-de-France,35.77018462032642,8.889409097486036
Toronto,Tunisie,Lombardy,42.99497193256448,8.219345324917372
Fès,USA,Fès-Meknès,33.08912064577736,117.03933103042293
Boston,USA,Kanto,47.341800069378564,-114.77430808217896
Valence,Canada,Lazio,44.79159211243758,-0.8343148543419256
Berlin,Suisse,Valencia,51.327875026658845,16.63931957594661
Florence,USA,Washington,42.22755243030919,-4.086557645151235
Vancouver,Chine,Kansai,43.262960557476084,-84.03722302704654
Édimbourg,Royaume-Uni,England,57.61143438631074,-3.301393493123744
Fès,Allemagne,Florida,36.001438673941884,12.086506438935142
Lille,Espagne,Occitanie,41.88155603263813,8.233952178568964
Berlin,Allemagne,Andalusia,45.94892222934231,10.214540174037982
Milan,Portugal,Kansai,35.99956602868739,111.41986350298414
Rome,Suisse,Valencia,34.49208294043119,-83.16924982575742
Osaka,USA,Cairo,36.76899394295383,-79.48828594615529
Chicago,Canada,Geneva,35.434451655093646,1.5130503932312018
Lille,Espagne,Grand Est,42.133546985569374,-1.4009605944000456
Séville,Chine,Alberta,40.08081767126007,-10.850855198756188
Miami,France,Brussels,41.774771179019424,-1.2286443690198139
Bruxelles,Canada,California,31.23475113022074,7.70810439727615
Marrakech,Portugal,Cairo,55.79909841043589,7.515276163072723
Berlin,France,Provence-Alpes-Côte d'Azur,50.888222502855804,12.240818346613606
Édimbourg,Royaume-Uni,England,57.624937894503574,-1.7251621436950866
Strasbourg,Belgique,Flanders,43.33040577868188,-105.18828834155643
Marrakech,France,Massachusetts,35.28810311519743,-127.12603187831846
Melbourne,USA,Tuscany,-36.55700665577823,158.5643577489823
Bruxelles,France,Ontario,43.02057398871559,-0.5037110687164623
Calgary,Suisse,Flanders,45.24253141087239,6.542652021301446
Anvers,Royaume-Uni,Andalusia,51.32514033693689,131.40484906347524
Florence,Canada,New South Wales,45.03545865958463,136.47140780827388
Beijing,USA,Fès-Meknès,30.66157729789985,124.34877921533442
Shanghai,Maroc,Tanger-Tétouan-Al Hoceïma,35.4640516972881,-5.819891706329452
Zurich,USA,Ontario,41.797538115221656,-11.969577204942134
Osaka,Japon,Kansai,30.85943021618504,111.90758197773783
Nantes,Portugal,Occitanie,44.322622222326906,-4.825075470291816
Bordeaux,Royaume-Uni,Texas,50.53992719633306,1.4382428892950039
Osaka,Japon,New York,35.98936351153866,3.769937428996011
Shanghai,Chine,Washington,34.433700295304824,104.1660650749409
Tokyo,Suisse,New York,45.15788894133249,-3.5247535931217047
Montréal,Chine,Québec,37.29265451767135,3.2168490886057093
Berne,Espagne,Cairo,45.98722118229533,6.302370804341249
