exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Dairy Meadows,Ferme Al Baraka,Espagne,Catalogne,0.0,Arabica,183.78626990321408,5458.6576590590985,Bio Certifié
Domaine Saada,Mercabarna,Maroc,São Paulo,0.0,Medjool,168.8100217240853,28070.286405648338,Premium
Ferme Al Baraka,Fazenda Brasil,USA,Canterbury,0.0,Raisins de Cuve,210.05127898779637,3229.1353779745577,Bio Certifié
Green Valley Farm,Domaine Provence Bio,Nouvelle-Zélande,Souss-Massa,0.0,Orge,278.88365513614593,3546.6880561256066,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,USA,Californie,0.0,Medjool,900.9019525318881,3487.91907519331,Premium
Domaine Saada,Hacienda El Sol,Espagne,Souss-Massa,0.0,Pommes de terre,267.86666669906015,1998.8250952660374,Standard
Mercabarna,Fazenda Brasil,Tunisie,Californie,0.0,Orge,120.39396232026917,4762.174349693079,Standard
Coopérative Oasis,Green Valley Farm,Maroc,Canterbury,0.0,Arabica,573.0236608721586,998.8752858000009,Standard
Hacienda El Sol,Fazenda Brasil,Maroc,Canterbury,0.0,Riz,145.59429743438733,1677.3335431943037,Standard
Mercabarna,Domaine Provence Bio,Espagne,Californie,0.0,Citrons,237.05837793881122,5589.543959884619,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,Tunisie,Andalousie,0.0,Olives à Huile,55.57140040284847,1397.8415483525425,Bio Certifié
Rungis International,Fattoria Toscana,Brésil,Californie,0.0,Salades,252.07846573868375,-682.1587188655378,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,Maroc,Meknès-Fès,0.0,Salades,144.95163193526304,3392.8758621512125,Commerce Équitable
Ferme Al Baraka,Ferme Al Baraka,Maroc,Meknès-Fès,0.0,Blé,57.456664804432236,2800.335776530178,Standard
Domaine Provence Bio,Union Agricole Méditerranée,France,Canterbury,0.0,Raisins de Table,535.1155815637476,2864.9957708236952,Standard
Domaine Provence Bio,Fattoria Toscana,Maroc,Kansas,0.0,Robusta,96.5024515347101,2262.8659726189944,Standard
Domaine Saada,Ferme Al Baraka,Italie,Canterbury,0.0,Mandarines,93.33616112470625,1140.6443019473525,Standard
Green Valley Farm,Coopérative Oasis,Italie,Provence,0.0,Arabica,153.78000301779093,3337.0409025333875,Standard
Ferme Al Baraka,Hacienda El Sol,France,Marrakech-Safi,0.0,Riz,350.59357429558025,1532.4807761135066,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,Espagne,Canterbury,0.0,Maïs,1132.701411381468,4985.719540770426,Bio Certifié
Fazenda Brasil,Fattoria Toscana,France,São Paulo,0.0,Arabica,144.05664542257375,1232.244567963249,Bio Certifié
Marché Wholesale Agadir,Marché Wholesale Agadir,Italie,Sfax,0.0,Arabica,57.822578206284334,3910.8808187171117,Bio Certifié
Union Agricole Méditerranée,Marché Wholesale Agadir,Italie,Kansas,0.0,Mandarines,81.57579434623204,1562.6787365822158,Standard
Fazenda Brasil,Dairy Meadows,Maroc,Marrakech-Safi,0.0,Orge,197.0908888589129,2625.945351555953,Premium
Rungis International,Rungis International,Tunisie,Sfax,0.0,Salades,411.3536974085262,2270.245560748353,Premium
Cooperative Grains Alliance,Domaine Provence Bio,Brésil,Kansas,0.0,Oranges,216.70869246822576,4186.0947891333535,Standard
Marché Wholesale Agadir,Ferme Al Baraka,USA,Souss-Massa,0.0,Olives à Huile,131.4531482071035,2007.6462600504508,Premium
Fazenda Brasil,Fattoria Toscana,Maroc,Canterbury,0.0,Salades,261.6050526537595,2416.975359951277,Premium
Domaine Saada,Coopérative Oasis,Tunisie,Andalousie,0.0,Medjool,134.13109058093335,2321.2806732823356,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Maroc,Souss-Massa,0.0,Raisins de Cuve,49.95301940164962,2792.3643052655407,Premium
Domaine Saada,Domaine Saada,Espagne,Sfax,0.0,Orge,159.1800843859186,2026.3137742957124,Standard
Hacienda El Sol,Fattoria Toscana,France,Souss-Massa,0.0,Arabica,43.973760674792864,919.9268326587228,Standard
Green Valley Farm,Mercabarna,USA,Île-de-France,0.0,Raisins de Table,71.92254415140846,5551.505573737845,Premium
Union Agricole Méditerranée,Domaine Provence Bio,Italie,Andalousie,0.0,Olives à Huile,169.14468122345457,3236.8725780863706,Premium
Domaine Provence Bio,Fazenda Brasil,Maroc,Toscane,0.0,Riz,1046.5392353525972,4551.062504018294,Bio Certifié
Green Valley Farm,Dairy Meadows,France,Canterbury,0.0,Robusta,124.11691051749278,2307.981342669763,Premium
Mercabarna,Mercabarna,Nouvelle-Zélande,Sfax,0.0,Lait,659.6731468665785,2725.4163639459025,Premium
Fattoria Toscana,Fazenda Brasil,Maroc,Souss-Massa,0.0,Robusta,188.09403394534186,8501.578818533755,Standard
Dairy Meadows,Fazenda Brasil,USA,Catalogne,0.0,Raisins de Cuve,45.42384315884571,11044.442632267124,Premium
Hacienda El Sol,Dairy Meadows,France,São Paulo,0.0,Oignons,140.72418692771737,2196.915109212228,Premium
Rungis International,Dairy Meadows,Maroc,Toscane,0.0,Carottes,124.10988565006213,2458.801574554741,Premium
Ferme Al Baraka,Green Valley Farm,USA,São Paulo,0.0,Medjool,135.05666055190989,3313.2467320244023,Commerce Équitable
Green Valley Farm,Union Agricole Méditerranée,Maroc,Île-de-France,0.0,Raisins de Table,129.58253260656468,3578.6913354963826,Standard
Fazenda Brasil,Hacienda El Sol,Tunisie,São Paulo,0.0,Arabica,79.66418058547995,4302.630664805684,Bio Certifié
Mercabarna,Cooperative Grains Alliance,Italie,Marrakech-Safi,0.0,Raisins de Table,1209.6111275423136,2457.81383764447,Commerce Équitable
Ferme Al Baraka,Marché Wholesale Agadir,Maroc,Californie,0.0,Olives de Table,9.787905454807259,3214.9919170465314,Bio Certifié
Dairy Meadows,Green Valley Farm,USA,Provence,0.0,Maïs,97.28225208886185,637.1758184907096,Standard
Ferme Al Baraka,Fazenda Brasil,Italie,Canterbury,0.0,Medjool,206.54877895619845,2501.542816990497,Commerce Équitable
Dairy Meadows,Dairy Meadows,Maroc,Catalogne,0.0,Beurre,115.95804250321694,4374.222027149718,Bio Certifié
Rungis International,Cooperative Grains Alliance,USA,Souss-Massa,0.0,Orge,93.47807626279665,13468.660218639441,Standard
Mercabarna,Union Agricole Méditerranée,France,Canterbury,0.0,Orge,-31.58724463831019,1563.3930259712906,Commerce Équitable
Rungis International,Fazenda Brasil,USA,Californie,0.0,Tomates,142.7164515873701,2880.762268218439,Standard
Domaine Provence Bio,Rungis International,Maroc,Toscane,0.0,Pommes de terre,45.28255726012594,3027.595310097855,Premium
Green Valley Farm,Rungis International,Maroc,Marrakech-Safi,0.0,Riz,128.705057639036,3200.7957201959216,Bio Certifié
Mercabarna,Ferme Al Baraka,Maroc,Kansas,0.0,Raisins de Cuve,210.73764452809712,2697.24086334242,Standard
Fattoria Toscana,Ferme Al Baraka,Espagne,Toscane,0.0,Riz,18.491397012901977,3803.9274691692553,Bio Certifié
Rungis International,Coopérative Oasis,USA,Canterbury,0.0,Tomates,153.1998517242826,2517.0620554932866,Premium
Dairy Meadows,Union Agricole Méditerranée,Brésil,Souss-Massa,0.0,Olives de Table,946.1161375833162,5070.112675086686,Commerce Équitable
Fattoria Toscana,Cooperative Grains Alliance,Nouvelle-Zélande,Souss-Massa,0.0,Maïs,128.20780362119206,1179.8720147944302,Standard
Rungis International,Cooperative Grains Alliance,USA,Kansas,0.0,Courgettes,112.25636549972461,2776.7136236558395,Premium
Union Agricole Méditerranée,Fattoria Toscana,Brésil,Souss-Massa,0.0,Pommes,53.75173809451687,1036.0648568553072,Bio Certifié
Cooperative Grains Alliance,Union Agricole Méditerranée,USA,Provence,0.0,Olives à Huile,645.3508499467254,3111.0809794106117,Bio Certifié
Rungis International,Rungis International,USA,Kansas,0.0,Beurre,1184.3833039669857,2691.403384733489,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,Tunisie,Provence,0.0,Olives à Huile,204.33521572808365,3625.1189137516203,Premium
Rungis International,Mercabarna,USA,Provence,0.0,Medjool,27.17526901885237,4797.996260498998,Bio Certifié
Green Valley Farm,Dairy Meadows,Nouvelle-Zélande,Provence,0.0,Fromage,675.2409520456923,880.3130144046294,Standard
Mercabarna,Ferme Al Baraka,France,Californie,0.0,Raisins de Table,75.20129726807808,1648.9894475600668,Bio Certifié
Domaine Provence Bio,Mercabarna,USA,Île-de-France,0.0,Pommes de terre,155.69462888853906,2700.6661810672567,Standard
Fazenda Brasil,Hacienda El Sol,Maroc,Marrakech-Safi,0.0,Raisins de Table,144.03394309665273,12963.041132093986,Premium
Rungis International,Domaine Provence Bio,France,Sfax,0.0,Deglet Nour,263.33373928057426,2986.8520747091907,Bio Certifié
Coopérative Oasis,Domaine Saada,Maroc,Californie,0.0,Pommes,129.93753305893767,1070.9920137541212,Premium
Domaine Provence Bio,Marché Wholesale Agadir,Brésil,Californie,0.0,Blé,261.8095916621105,5462.456964508787,Premium
Domaine Provence Bio,Union Agricole Méditerranée,Espagne,Île-de-France,0.0,Robusta,259.90484951189467,2893.9588784303596,Commerce Équitable
Green Valley Farm,Hacienda El Sol,Espagne,Canterbury,0.0,Olives de Table,45.01818000039277,2147.530799442721,Bio Certifié
Mercabarna,Union Agricole Méditerranée,Brésil,Meknès-Fès,0.0,Riz,146.26888195248563,3277.195942940154,Bio Certifié
Green Valley Farm,Fattoria Toscana,Maroc,Californie,0.0,Arabica,609.3258722174128,3472.812709833828,Standard
Domaine Saada,Ferme Al Baraka,Italie,Île-de-France,0.0,Olives de Table,450.3505297613618,3766.0726974544577,Premium
Fazenda Brasil,Mercabarna,Maroc,Souss-Massa,0.0,Carottes,255.48531668213877,4962.307739332688,Premium
Domaine Saada,Domaine Saada,France,Sfax,0.0,Olives de Table,368.2861926718099,5530.295208367176,Standard
Cooperative Grains Alliance,Coopérative Oasis,Tunisie,Meknès-Fès,0.0,Olives de Table,458.6099400683894,11452.125376518481,Bio Certifié
Union Agricole Méditerranée,Fazenda Brasil,Espagne,São Paulo,0.0,Oignons,178.27137352866075,10795.188596039416,Standard
Fazenda Brasil,Mercabarna,Italie,Île-de-France,0.0,Lait,244.27519113920943,4660.916059711413,Standard
Dairy Meadows,Green Valley Farm,France,São Paulo,0.0,Olives de Table,145.11739123777932,4618.459263223462,Bio Certifié
Union Agricole Méditerranée,Dairy Meadows,USA,Andalousie,0.0,Robusta,148.21442073488757,2399.129315410255,Bio Certifié
Domaine Provence Bio,Domaine Saada,USA,Andalousie,0.0,Pommes,459.87844637843995,580.2908056351811,Commerce Équitable
Marché Wholesale Agadir,Marché Wholesale Agadir,USA,Sfax,0.0,Olives à Huile,29.812440512522574,1450.056760996078,Bio Certifié
Domaine Provence Bio,Rungis International,USA,Kansas,0.0,Carottes,147.4333646447707,980.3733449040047,Bio Certifié
Cooperative Grains Alliance,Mercabarna,Brésil,Sfax,0.0,Pamplemousses,152.67879069784618,1775.6641914744591,Premium
Dairy Meadows,Green Valley Farm,Espagne,Île-de-France,0.0,Tomates,140.7501059069281,684.8344629672088,Standard
Union Agricole Méditerranée,Coopérative Oasis,Italie,Sfax,0.0,Raisins de Table,138.22485302589914,289.3063438357582,Standard
Coopérative Oasis,Fattoria Toscana,Brésil,São Paulo,0.0,Pommes,271.5372074530305,5738.13184233705,Standard
Ferme Al Baraka,Coopérative Oasis,Nouvelle-Zélande,Île-de-France,0.0,Riz,147.40463324852232,2472.2756705342813,Standard
Dairy Meadows,Ferme Al Baraka,Maroc,Andalousie,0.0,Raisins de Table,20.50039114320841,2948.097647875341,Bio Certifié
Rungis International,Dairy Meadows,Nouvelle-Zélande,São Paulo,0.0,Olives de Table,29.539656784410386,-706.5057989113586,Bio Certifié
Green Valley Farm,Green Valley Farm,Tunisie,Toscane,0.0,Mandarines,645.5035379419096,5685.951406946628,Bio Certifié
Marché Wholesale Agadir,Union Agricole Méditerranée,Maroc,Andalousie,0.0,Pommes,132.7121416278162,2736.1034893509723,Premium
Hacienda El Sol,Green Valley Farm,Italie,Sfax,0.0,Salades,180.00740813211777,8096.458750849071,Bio Certifié
Ferme Al Baraka,Marché Wholesale Agadir,USA,Souss-Massa,0.0,Oignons,109.07548106240733,200.6872637424865,Premium
Rungis International,Coopérative Oasis,Italie,Souss-Massa,0.0,Salades,130.43348957328232,2584.205208997855,Premium
Domaine Saada,Fattoria Toscana,Italie,Californie,0.0,Maïs,880.5806693435384,129.52206633840842,Bio Certifié
Fazenda Brasil,Fattoria Toscana,France,Kansas,0.0,Robusta,125.36893075955162,6601.7189405666795,Commerce Équitable
Domaine Provence Bio,Hacienda El Sol,USA,Meknès-Fès,0.0,Bananes,167.90903849703102,14462.027099146613,Standard
Union Agricole Méditerranée,Ferme Al Baraka,France,Catalogne,0.0,Blé,26.922703628096592,1644.4012708094197,Commerce Équitable
Cooperative Grains Alliance,Fattoria Toscana,Brésil,Kansas,0.0,Raisins de Table,1233.3190236746973,2455.1397078263976,Premium
Mercabarna,Mercabarna,Nouvelle-Zélande,Toscane,0.0,Arabica,12.968051308555609,2936.355219944324,Premium
Ferme Al Baraka,Dairy Meadows,Italie,Californie,0.0,Pommes,-13.537966162072742,7903.881676728405,Bio Certifié
Fazenda Brasil,Rungis International,Tunisie,Souss-Massa,0.0,Olives à Huile,416.68615867556235,3023.4876728902727,Standard
Green Valley Farm,Domaine Saada,Italie,Canterbury,0.0,Bananes,261.52619646433516,2087.7436039871977,Commerce Équitable
Coopérative Oasis,Domaine Saada,France,Californie,0.0,Fromage,-25.516247608482963,880.4596091200183,Bio Certifié
Ferme Al Baraka,Cooperative Grains Alliance,Italie,Meknès-Fès,0.0,Olives à Huile,145.4771900375788,10958.194510794081,Premium
Mercabarna,Rungis International,Espagne,São Paulo,0.0,Raisins de Table,304.44279557769755,3902.6487321880923,Premium
Rungis International,Union Agricole Méditerranée,Tunisie,Toscane,0.0,Blé,214.96565413953195,2999.9338756390525,Bio Certifié
Green Valley Farm,Domaine Provence Bio,Maroc,Californie,0.0,Olives de Table,246.5625761998731,3772.173676562874,Commerce Équitable
Domaine Saada,Fattoria Toscana,Espagne,São Paulo,0.0,Mandarines,286.1908662695962,3598.3586762158175,Premium
Domaine Provence Bio,Hacienda El Sol,Nouvelle-Zélande,Catalogne,0.0,Deglet Nour,65.15154753326549,9780.49633895812,Standard
Domaine Provence Bio,Marché Wholesale Agadir,Nouvelle-Zélande,São Paulo,0.0,Pommes de terre,168.10266871685425,3109.66628176422,Standard
Domaine Saada,Rungis International,Nouvelle-Zélande,Sfax,0.0,Blé,195.41747886609792,678.2404705980719,Premium
Fattoria Toscana,Fattoria Toscana,France,Catalogne,0.0,Arabica,820.6577619447244,2709.037653416964,Bio Certifié
Dairy Meadows,Coopérative Oasis,USA,Souss-Massa,0.0,Olives à Huile,-14.255690926033559,5334.459202116668,Premium
Green Valley Farm,Mercabarna,Nouvelle-Zélande,Toscane,0.0,Olives à Huile,115.80898149664016,22043.29565208305,Bio Certifié
Mercabarna,Domaine Provence Bio,France,Canterbury,0.0,Olives à Huile,154.68546294130104,5483.307527727458,Bio Certifié
Green Valley Farm,Cooperative Grains Alliance,Brésil,Souss-Massa,0.0,Salades,74.48912075140393,806.9427067578072,Bio Certifié
Green Valley Farm,Green Valley Farm,Tunisie,Meknès-Fès,0.0,Olives à Huile,147.76128183602052,1371.329291265995,Bio Certifié
Rungis International,Fazenda Brasil,France,Canterbury,0.0,Medjool,206.1916334513222,-142.4114921446594,Commerce Équitable
Mercabarna,Mercabarna,Nouvelle-Zélande,Toscane,0.0,Salades,650.5810295289401,2988.5613993362076,Standard
Fazenda Brasil,Mercabarna,Italie,Andalousie,0.0,Robusta,100.44814001699973,3641.9622989990785,Premium
Domaine Provence Bio,Coopérative Oasis,France,Sfax,0.0,Blé,66.33235353509183,1852.2450971300398,Standard
Dairy Meadows,Cooperative Grains Alliance,Nouvelle-Zélande,Andalousie,0.0,Orge,124.14484397666672,3083.8862653952524,Bio Certifié
Coopérative Oasis,Green Valley Farm,Espagne,Souss-Massa,0.0,Arabica,131.51410771822182,3025.1588975124214,Bio Certifié
Dairy Meadows,Fattoria Toscana,Maroc,Catalogne,0.0,Orge,275.2726539706344,2631.6017024274506,Bio Certifié
Ferme Al Baraka,Hacienda El Sol,France,Île-de-France,0.0,Courgettes,322.8656511209429,3609.363973986411,Bio Certifié
Mercabarna,Mercabarna,France,Souss-Massa,0.0,Carottes,61.612144748986566,3626.100748996143,Premium
Hacienda El Sol,Ferme Al Baraka,France,Meknès-Fès,0.0,Salades,151.60130678838988,3698.4525728454128,Premium
Green Valley Farm,Mercabarna,France,Californie,0.0,Robusta,132.86231564394126,776.2979631346279,Standard
Mercabarna,Cooperative Grains Alliance,France,Catalogne,0.0,Citrons,49.89923853690758,2770.3187595910736,Bio Certifié
Marché Wholesale Agadir,Domaine Saada,France,Meknès-Fès,0.0,Raisins de Table,476.25514677253136,2016.5083904299722,Standard
Green Valley Farm,Cooperative Grains Alliance,Espagne,Canterbury,0.0,Robusta,97.52245748007405,-280.60363060229315,Standard
Rungis International,Fazenda Brasil,Brésil,Provence,0.0,Robusta,178.52165600776925,5515.513526692463,Bio Certifié
Marché Wholesale Agadir,Fazenda Brasil,Espagne,Sfax,0.0,Raisins de Table,130.7754625662783,3092.656427035163,Commerce Équitable
Domaine Provence Bio,Marché Wholesale Agadir,France,Californie,0.0,Oranges,49.52690964133574,2819.745973388567,Premium
Domaine Saada,Union Agricole Méditerranée,Italie,São Paulo,0.0,Oranges,240.0354335311166,2126.2745803165662,Standard
Dairy Meadows,Mercabarna,Maroc,Souss-Massa,0.0,Olives de Table,189.42188644462544,2709.4242842829553,Bio Certifié
Coopérative Oasis,Green Valley Farm,Italie,Toscane,0.0,Pamplemousses,145.76601383788056,2805.9235566080133,Premium
Rungis International,Rungis International,USA,Canterbury,0.0,Lait,262.20506338561063,3837.35458049338,Bio Certifié
Marché Wholesale Agadir,Domaine Saada,France,Canterbury,0.0,Oranges,191.4316847650484,5634.718517080896,Standard
Hacienda El Sol,Hacienda El Sol,Tunisie,Provence,0.0,Olives de Table,178.65218398606117,3659.3818139885516,Standard
Hacienda El Sol,Dairy Meadows,Italie,Sfax,0.0,Riz,44.92973241968109,3151.6480995743086,Standard
Mercabarna,Union Agricole Méditerranée,Espagne,Kansas,0.0,Raisins de Cuve,1144.1858076342978,4193.6504917729235,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,USA,São Paulo,0.0,Maïs,146.3101574173394,7341.338802492861,Premium
Marché Wholesale Agadir,Dairy Meadows,Maroc,São Paulo,0.0,Olives de Table,106.71302426165302,1448.1467698461233,Standard
Union Agricole Méditerranée,Union Agricole Méditerranée,USA,Provence,0.0,Tomates,298.2028570623452,2632.742058433447,Bio Certifié
Ferme Al Baraka,Domaine Provence Bio,Tunisie,Provence,0.0,Bananes,249.58082854926286,3726.311247132511,Bio Certifié
Fattoria Toscana,Fazenda Brasil,USA,Souss-Massa,0.0,Orge,142.71792505244971,886.8753952368318,Bio Certifié
Rungis International,Domaine Saada,Italie,Canterbury,0.0,Riz,1423.732406118817,744.751997548023,Bio Certifié
Domaine Saada,Green Valley Farm,USA,Catalogne,0.0,Fromage,272.3090423156717,574.0085665271683,Premium
Domaine Provence Bio,Mercabarna,USA,Provence,0.0,Robusta,4.015390749409285,12796.781021360672,Standard
Dairy Meadows,Ferme Al Baraka,Nouvelle-Zélande,Catalogne,0.0,Courgettes,125.070259354628,1557.0171487382815,Bio Certifié
Fazenda Brasil,Domaine Saada,Espagne,Sfax,0.0,Olives à Huile,104.36554772857268,-2.302414930182522,Bio Certifié
Mercabarna,Union Agricole Méditerranée,Tunisie,Provence,0.0,Olives à Huile,164.7768999992606,2751.682496246319,Standard
Cooperative Grains Alliance,Green Valley Farm,Espagne,Sfax,0.0,Blé,262.231384571011,1156.3933738936605,Bio Certifié
Rungis International,Dairy Meadows,Tunisie,Kansas,0.0,Olives à Huile,138.55049234838648,1437.5465171906435,Standard
Domaine Provence Bio,Green Valley Farm,Tunisie,Sfax,0.0,Deglet Nour,224.78318490885982,19361.057464766112,Premium
Domaine Saada,Union Agricole Méditerranée,France,Californie,0.0,Courgettes,220.8993531168935,1727.565949466265,Bio Certifié
Cooperative Grains Alliance,Green Valley Farm,Italie,Californie,0.0,Pommes,102.60442919102027,-238.01566516828575,Commerce Équitable
Domaine Saada,Rungis International,Tunisie,Andalousie,0.0,Oignons,125.68768685417515,4064.975641317633,Standard
Ferme Al Baraka,Domaine Provence Bio,Italie,Kansas,0.0,Yaourt,233.36815640079928,3187.07613821463,Premium
Rungis International,Union Agricole Méditerranée,France,Île-de-France,0.0,Pommes de terre,167.20662444957907,1269.2600806681103,Bio Certifié
Coopérative Oasis,Dairy Meadows,Maroc,Californie,0.0,Oranges,72.03378650950592,824.8279561324118,Standard
Fazenda Brasil,Hacienda El Sol,Tunisie,Toscane,0.0,Salades,56.18146378476833,1411.1283103582814,Bio Certifié
Rungis International,Mercabarna,USA,Catalogne,0.0,Raisins de Cuve,268.0424009330217,3848.1660471877794,Bio Certifié
Domaine Saada,Rungis International,USA,Sfax,0.0,Maïs,171.93685632960842,2389.331786000471,Standard
Rungis International,Dairy Meadows,Nouvelle-Zélande,São Paulo,0.0,Raisins de Table,148.315189935543,1951.6185630213577,Standard
Fazenda Brasil,Marché Wholesale Agadir,Maroc,Sfax,0.0,Robusta,127.08928133690074,1794.496957257978,Bio Certifié
Rungis International,Coopérative Oasis,Brésil,Andalousie,0.0,Olives à Huile,152.05486508232744,-432.48895942633294,Premium
Dairy Meadows,Domaine Saada,Tunisie,Souss-Massa,0.0,Olives à Huile,161.54110975729867,3178.651131945325,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,Italie,Kansas,0.0,Mandarines,-7.727557638073684,1315.9683626263127,Premium
Mercabarna,Coopérative Oasis,Tunisie,Kansas,0.0,Lait,88.2518543986096,5299.053758025115,Premium
Fattoria Toscana,Coopérative Oasis,Italie,Sfax,0.0,Olives à Huile,84.79546627452143,3418.433394528652,Commerce Équitable
Domaine Saada,Dairy Meadows,Italie,Île-de-France,0.0,Riz,85.85195276170026,1833.1331342842855,Bio Certifié
Dairy Meadows,Marché Wholesale Agadir,Espagne,Sfax,0.0,Fromage,9.213368884331778,14406.96683095181,Bio Certifié
Green Valley Farm,Union Agricole Méditerranée,Italie,Meknès-Fès,0.0,Maïs,121.85458865851601,2801.6574134010466,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,USA,Île-de-France,0.0,Tomates,60.706613721411784,3759.7517622900255,Standard
Hacienda El Sol,Ferme Al Baraka,Maroc,Catalogne,0.0,Beurre,140.04304950507282,2506.7336031156146,Premium
Rungis International,Union Agricole Méditerranée,Italie,Andalousie,0.0,Pommes de terre,225.69483515395336,2310.389200792163,Premium
Hacienda El Sol,Ferme Al Baraka,France,Canterbury,0.0,Blé,122.14944684110704,2684.583626764468,Standard
Ferme Al Baraka,Domaine Saada,Maroc,Catalogne,0.0,Riz,1029.5417035643327,1097.2794070221864,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,USA,Catalogne,0.0,Raisins de Table,-44.04026382971758,1540.1560994063916,Bio Certifié
Cooperative Grains Alliance,Hacienda El Sol,Maroc,Kansas,0.0,Raisins de Table,62.960653624187415,1747.118298531194,Standard
Dairy Meadows,Fattoria Toscana,USA,Californie,0.0,Yaourt,962.9953293509258,2757.9141258740488,Bio Certifié
Dairy Meadows,Rungis International,Maroc,Sfax,0.0,Blé,860.8064362803784,464.3236911970498,Bio Certifié
Domaine Saada,Marché Wholesale Agadir,Italie,Souss-Massa,0.0,Olives à Huile,229.72148454787526,775.9100270593086,Bio Certifié
Hacienda El Sol,Domaine Saada,France,Île-de-France,0.0,Salades,268.91251308366446,3250.7367745771126,Bio Certifié
Domaine Provence Bio,Fattoria Toscana,France,Souss-Massa,0.0,Olives de Table,12.019301022537341,2457.430178694657,Standard
Coopérative Oasis,Mercabarna,Nouvelle-Zélande,Sfax,0.0,Blé,59.48866982618585,2988.2617351463614,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Toscane,0.0,Tomates,554.304505396536,5152.571088797995,Bio Certifié
Mercabarna,Fazenda Brasil,France,Andalousie,0.0,Citrons,720.1333491562748,4076.297969278782,Premium
Hacienda El Sol,Fazenda Brasil,USA,Californie,0.0,Orge,344.0463280525529,3601.0412741424816,Premium
Coopérative Oasis,Rungis International,Maroc,Île-de-France,0.0,Medjool,103.22107100559631,9881.73974112465,Standard
Union Agricole Méditerranée,Dairy Meadows,France,Meknès-Fès,0.0,Raisins de Cuve,254.3757464879762,4662.397036160341,Bio Certifié
Domaine Saada,Marché Wholesale Agadir,Espagne,São Paulo,0.0,Bananes,282.9006892441446,3154.425069415399,Standard
Domaine Provence Bio,Dairy Meadows,France,Île-de-France,0.0,Raisins de Cuve,78.19902401445593,3730.222026989314,Premium
Green Valley Farm,Rungis International,USA,Canterbury,0.0,Pommes,512.0400444912732,2528.6272105195367,Standard
Rungis International,Hacienda El Sol,Espagne,Marrakech-Safi,0.0,Pamplemousses,120.68821954992802,1270.207939487917,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Toscane,0.0,Pommes de terre,142.9446210192143,12255.13887354997,Standard
Dairy Meadows,Fazenda Brasil,Maroc,Toscane,0.0,Olives à Huile,76.62932874569046,9130.929044113356,Standard
Dairy Meadows,Hacienda El Sol,Espagne,São Paulo,0.0,Blé,81.4633003559711,3695.161314441386,Bio Certifié
