id,nom,espece,race,age,poids,sexe,couleur_pelage
ANI_001488,Marshmallow,Lapin,Ragdoll,2,627.72,Mâle,Gris
ANI_000304,Splash,Chien,Rottweiler,6,13.28,Mâle,Rayé
ANI_001644,Charlie,Chien,Inséparable,3,693.12,Mâle,Marron
ANI_000908,Thumper,Cheval,Chihuahua,2,607.23,Mâle,Tacheté
ANI_000842,Shadow,Cheval,Inséparable,5,0.82,Mâle,Blanc
ANI_001117,Bella,Cheval,Percheron,1,27.88,Mâle,Rayé
ANI_000964,Rio,Cheval,Néon,4,33.35,Femelle,Roux
ANI_000659,Mango,Oiseau,Scottish Fold,5,638.11,Femelle,Roux
ANI_001077,Felix,Oiseau,Canari,7,12.24,Femelle,Beige
ANI_000714,Peter,Cheval,Discus,4,697.89,Mâle,Noir
ANI_000491,Goldie,Poisson,Chartreux,2,699.6,Mâle,Roux
ANI_000689,Cottontail,Cheval,Bélier,3,1.4,Mâle,Noir
ANI_000464,Shadow,Cheval,Perruche,6,0.87,Femelle,Roux
ANI_001516,Lola,Poisson,Géant des Flandres,1,8.94,Mâle,Beige
ANI_001617,Marshmallow,Lapin,Sphynx,2,34.82,Mâle,Marron
ANI_000972,Charlie,Lapin,Frison,2,6.82,Mâle,Marron
ANI_001493,Kiwi,Lapin,Rex,0,0.63,Mâle,Beige
ANI_000745,Whiskers,Cheval,Andalou,2,29.75,Mâle,Beige
ANI_000635,Cleo,Oiseau,Calopsitte,5,799.1,Mâle,Roux
ANI_000326,Peter,Chien,Bengal,1,5.96,Mâle,Marron
ANI_000068,Oliver,Oiseau,Husky,5,1.39,Femelle,Gris
ANI_000755,Oreo,Chien,Frison,4,8.81,Mâle,Tacheté
ANI_000207,Sky,Poisson,Perroquet Ara,3,5.61,Mâle,Rayé
ANI_000709,Leo,Cheval,Beagle,6,11.43,Mâle,Tacheté
ANI_000466,Duke,Oiseau,Percheron,4,0.96,Mâle,Rayé
ANI_001109,Cottontail,Lapin,Nain,1,6.43,Femelle,Blanc
ANI_001814,Sky,Cheval,Rex,0,2.45,Mâle,Blanc
ANI_001351,Goldie,Poisson,Quarter Horse,12,0.84,Mâle,Blanc
ANI_000006,Nala,Poisson,Néon,3,0.79,Mâle,Marron
ANI_001684,Bella,Chien,Mustang,4,0.96,Mâle,Marron
ANI_001811,Nala,Chien,Siamois,3,5.89,Mâle,Roux
ANI_000585,Sunny,Oiseau,Boxer,0,10.97,Femelle,Blanc
ANI_001423,Flash,Lapin,Bélier,5,753.83,Femelle,Blanc
ANI_001310,Lucy,Lapin,Rex,1,0.44,Femelle,Blanc
ANI_001029,Rex,Poisson,Géant des Flandres,10,33.18,Mâle,Rayé
ANI_001642,Lola,Lapin,Géant des Flandres,1,5.41,Mâle,Marron
ANI_000613,Blue,Chat,Géant des Flandres,3,5.86,Femelle,Blanc
ANI_001462,Charlie,Lapin,Sphynx,7,451.87,Mâle,Rayé
ANI_001821,Bella,Cheval,Pur-sang Arabe,2,0.81,Mâle,Rayé
ANI_001991,Coco,Oiseau,Perroquet Ara,6,0.18,Mâle,Blanc
ANI_001388,Rocky,Lapin,Husky,2,441.92,Mâle,Tacheté
ANI_001443,Rio,Cheval,Betta,4,25.47,Femelle,Blanc
ANI_001500,Angel,Chien,Perroquet Ara,0,729.18,Femelle,Rayé
ANI_001324,Oliver,Cheval,Mustang,3,4.08,Mâle,Roux
ANI_001716,Apollo,Poisson,Nain,3,48.76,Mâle,Gris
ANI_001292,Bella,Chat,Husky,6,2.91,Femelle,Roux
ANI_001516,Shadow,Cheval,Betta,6,0.8,Femelle,Blanc
ANI_001748,Oscar,Chien,Berger Allemand,7,545.23,Femelle,Noir
ANI_001723,Pepper,Lapin,Canari,4,0.19,Mâle,Tricolore
ANI_000758,Apollo,Chat,Pur-sang Arabe,2,6.86,Femelle,Roux
ANI_001863,Storm,Cheval,Mustang,3,0.2,Mâle,Gris
ANI_001761,Bubbles,Chien,Labrador,0,3.13,Femelle,Blanc
ANI_000893,Snowball,Chat,Ragdoll,3,4.76,Mâle,Blanc
ANI_000249,Oreo,Lapin,Nain,4,1.37,Mâle,Blanc
ANI_000036,Bella,Chien,Discus,5,7.2,Mâle,Blanc
ANI_001517,Thunder,Chien,Sphynx,1,6.86,Femelle,Roux
ANI_001067,Cottontail,Oiseau,Angora,21,415.6,Femelle,Tacheté
ANI_000079,Angel,Poisson,Berger Allemand,4,630.74,Mâle,Marron
ANI_001995,Oliver,Poisson,Néon,2,7.88,Mâle,Noir
ANI_000263,Maya,Lapin,Nain,4,0.45,Femelle,Blanc
ANI_001314,Bunny,Oiseau,Golden Retriever,6,430.79,Mâle,Blanc
ANI_001514,Maximus,Poisson,Nain,0,5.94,Mâle,Rayé
ANI_001064,Felix,Chien,Géant des Flandres,9,5.39,Mâle,Tricolore
ANI_001509,Thunder,Lapin,Shetland,9,22.92,Mâle,Tacheté
ANI_001012,Tweety,Chien,Chihuahua,2,0.43,Femelle,Tacheté
ANI_000568,Simba,Cheval,Européen,14,419.23,Femelle,Blanc
ANI_000993,Flash,Cheval,Géant des Flandres,8,17.57,Mâle,Blanc
ANI_001988,Marshmallow,Chien,Néon,12,6.48,Mâle,Rayé
ANI_001100,Rio,Chien,Bengal,4,690.29,Femelle,Marron
ANI_000568,Rainbow,Oiseau,Inséparable,11,657.03,Mâle,Tacheté
ANI_001644,Bella,Cheval,Calopsitte,3,40.79,Femelle,Blanc
ANI_001470,Finn,Poisson,Berger Allemand,4,5.04,Femelle,Blanc
ANI_000121,Simba,Cheval,Inséparable,5,4.13,Femelle,Blanc
ANI_000396,Finn,Chat,Bélier,3,0.25,Mâle,Roux
ANI_001623,Shadow,Chien,Chihuahua,2,5.93,Mâle,Marron
ANI_000902,Lola,Oiseau,Frison,6,17.66,Mâle,Tricolore
ANI_001477,Bella,Oiseau,Persan,3,485.97,Mâle,Tacheté
ANI_000530,Blue,Oiseau,Scottish Fold,3,5.9,Femelle,Tricolore
ANI_001398,Storm,Chien,Siamois,1,0.17,Femelle,Beige
ANI_000572,Rocky,Cheval,Inséparable,5,5.14,Mâle,Rayé
ANI_000057,Max,Poisson,Néon,5,654.38,Mâle,Roux
ANI_001831,Tweety,Chien,Chartreux,4,780.58,Mâle,Rayé
ANI_000058,Luna,Chien,Guppy,2,703.51,Femelle,Rayé
ANI_001995,Nemo,Lapin,Guppy,13,7.22,Femelle,Noir
ANI_000121,Maya,Chat,Bengal,4,38.71,Femelle,Gris
ANI_001375,Blue,Lapin,Scottish Fold,0,9.67,Femelle,Blanc
ANI_001598,Lola,Poisson,Poisson Rouge,4,4.11,Mâle,Tricolore
ANI_000660,Maya,Poisson,Européen,3,0.19,Femelle,Blanc
ANI_000664,Coco,Cheval,Rottweiler,2,5.7,Mâle,Tacheté
ANI_000480,Cottontail,Chat,British Shorthair,4,441.64,Femelle,Tricolore
ANI_000030,Max,Cheval,Ragdoll,5,37.95,Mâle,Tricolore
ANI_000724,Cleo,Lapin,Néon,1,20.64,Femelle,Blanc
ANI_001859,Charlie,Cheval,Betta,3,629.34,Femelle,Blanc
ANI_001050,Bugs,Lapin,Golden Retriever,5,1.48,Mâle,Rayé
ANI_000468,Pepper,Lapin,Guppy,10,17.03,Femelle,Roux
ANI_001902,Shadow,Cheval,Quarter Horse,6,693.83,Femelle,Blanc
ANI_001365,Goldie,Oiseau,Perroquet Ara,4,5.67,Mâle,Roux
ANI_000381,Splash,Poisson,Discus,3,414.69,Mâle,Blanc
ANI_000461,Leo,Cheval,Quarter Horse,4,3.72,Mâle,Tricolore
ANI_001556,Blue,Lapin,Guppy,3,1.16,Femelle,Roux
ANI_001906,Star,Cheval,Ragdoll,1,4.76,Mâle,Tricolore
ANI_000313,Spirit,Lapin,Nain,-1,472.75,Femelle,Blanc
ANI_001074,Clover,Chien,Bélier,4,660.05,Femelle,Beige
ANI_000304,Splash,Poisson,Poisson Rouge,-1,0.17,Mâle,Roux
ANI_001698,Blue,Oiseau,Scottish Fold,5,776.21,Femelle,Roux
ANI_000721,Zeus,Chat,Discus,4,4.27,Mâle,Noir
ANI_001849,Bella,Cheval,Chartreux,1,5.88,Mâle,Tacheté
ANI_001213,Luna,Cheval,Appaloosa,4,0.5,Mâle,Tricolore
ANI_000765,Mittens,Chien,Guppy,2,48.92,Femelle,Roux
ANI_000135,Max,Cheval,Bengal,5,1.83,Mâle,Roux
ANI_001266,Cleo,Chien,Betta,2,46.43,Femelle,Beige
ANI_001458,Luna,Cheval,Pur-sang Arabe,2,0.32,Mâle,Blanc
ANI_000673,Apollo,Cheval,Rottweiler,11,550.93,Mâle,Tacheté
ANI_000317,Charlie,Chien,Betta,1,4.26,Femelle,Roux
ANI_001689,Bubbles,Cheval,Rottweiler,1,1.02,Mâle,Beige
ANI_001228,Coco,Chien,Guppy,3,37.29,Femelle,Tacheté
ANI_000313,Mittens,Cheval,Discus,5,0.47,Mâle,Roux
ANI_000108,Buddy,Cheval,Angora,8,0.43,Mâle,Blanc
ANI_001382,Leo,Lapin,Mustang,2,0.42,Mâle,Rayé
ANI_001205,Luna,Cheval,Quarter Horse,6,0.06,Femelle,Tacheté
ANI_001842,Pepper,Oiseau,Inséparable,3,2.52,Mâle,Tacheté
ANI_000945,Thunder,Cheval,Angora,23,16.07,Mâle,Tricolore
ANI_001462,Bunny,Poisson,Canari,-1,6.21,Mâle,Marron
ANI_000816,Buddy,Lapin,Frison,3,4.63,Femelle,Blanc
ANI_001722,Bella,Oiseau,Nain,3,0.51,Femelle,Blanc
ANI_001188,Marshmallow,Cheval,Yorkshire,6,5.08,Mâle,Noir
ANI_000104,Tornado,Cheval,Golden Retriever,6,751.45,Mâle,Gris
ANI_000065,Mango,Cheval,Frison,6,22.86,Mâle,Blanc
ANI_000353,Lucy,Lapin,Rex,2,1.37,Mâle,Marron
ANI_000322,Milo,Lapin,Carpe Koï,3,527.89,Mâle,Gris
ANI_000875,Sunny,Lapin,Maine Coon,9,7.51,Mâle,Blanc
ANI_001361,Cottontail,Lapin,Caniche,5,1.4,Femelle,Rayé
ANI_000422,Pepper,Chien,Golden Retriever,3,23.18,Mâle,Rayé
ANI_000472,Apollo,Poisson,Poisson Rouge,1,1.0,Mâle,Marron
ANI_001666,Clover,Cheval,Guppy,4,0.18,Femelle,Rayé
ANI_000078,Peter,Poisson,Discus,4,44.44,Mâle,Tricolore
ANI_001438,Oreo,Poisson,Golden Retriever,3,39.57,Mâle,Rayé
ANI_001237,Oliver,Cheval,Sphynx,10,486.84,Mâle,Beige
ANI_000981,Fluffy,Oiseau,Discus,3,42.24,Mâle,Rayé
ANI_000830,Bella,Chien,Yorkshire,2,1.36,Mâle,Blanc
ANI_000877,Mango,Oiseau,Néon,3,47.11,Femelle,Blanc
ANI_000994,Goldie,Oiseau,Bengal,1,0.14,Mâle,Blanc
ANI_001447,Bugs,Cheval,Ragdoll,7,0.29,Mâle,Tacheté
ANI_001256,Bella,Cheval,Bulldog Français,3,7.07,Mâle,Blanc
ANI_000684,Bella,Cheval,Frison,4,29.78,Mâle,Blanc
ANI_001433,Ruby,Cheval,Bélier,2,1.24,Mâle,Tacheté
ANI_001450,Duke,Chat,Persan,5,0.07,Mâle,Beige
ANI_000662,Shadow,Lapin,Shetland,2,5.37,Femelle,Tacheté
ANI_000706,Nemo,Chat,Frison,2,1.3,Mâle,Blanc
ANI_001223,Flash,Lapin,Bélier,5,0.64,Femelle,Blanc
ANI_000088,Honey,Chien,Quarter Horse,11,2.93,Mâle,Roux
ANI_001428,Cotton,Chien,Ragdoll,4,0.29,Femelle,Roux
ANI_001388,Marshmallow,Lapin,Nain,1,0.38,Femelle,Blanc
ANI_001304,Splash,Oiseau,Maine Coon,3,7.2,Femelle,Marron
ANI_000707,Tigrou,Poisson,Néon,0,16.81,Femelle,Blanc
ANI_000765,Maya,Oiseau,Shetland,11,11.09,Femelle,Blanc
ANI_000700,Maximus,Chat,Géant des Flandres,6,49.8,Mâle,Rayé
ANI_001789,Rex,Poisson,Angora,1,770.52,Femelle,Rayé
ANI_001454,Pepper,Poisson,Poisson Rouge,12,459.29,Mâle,Beige
ANI_000519,Snowball,Chien,Rottweiler,23,3.72,Mâle,Tacheté
ANI_001417,Oreo,Chat,Guppy,3,3.11,Femelle,Roux
ANI_001277,Gizmo,Cheval,Chartreux,13,6.62,Femelle,Tacheté
ANI_000207,Clover,Poisson,Husky,11,0.97,Femelle,Tricolore
ANI_001701,Cotton,Oiseau,Inséparable,2,7.29,Femelle,Blanc
ANI_000175,Phoenix,Chien,Berger Allemand,1,492.39,Femelle,Blanc
ANI_001263,Buddy,Poisson,Nain,0,7.8,Femelle,Blanc
ANI_001073,Rex,Oiseau,Bélier,3,0.1,Femelle,Marron
ANI_001685,Coco,Chien,Bélier,6,0.71,Femelle,Roux
ANI_000467,Thumper,Cheval,Nain,5,0.49,Femelle,Roux
ANI_000285,Marshmallow,Poisson,Siamois,-1,22.91,Femelle,Blanc
ANI_000203,Felix,Chien,Perruche,1,4.23,Femelle,Rayé
ANI_001214,Luna,Chat,Chihuahua,11,454.82,Femelle,Blanc
ANI_001093,Storm,Cheval,Poisson Rouge,5,633.97,Mâle,Blanc
ANI_001163,Splash,Cheval,Bulldog Français,0,0.2,Mâle,Noir
ANI_001152,Rocky,Chat,Européen,1,0.08,Mâle,Tacheté
ANI_000715,Luna,Oiseau,Discus,5,4.53,Mâle,Beige
ANI_001625,Bella,Cheval,Persan,8,715.57,Mâle,Marron
ANI_001389,Blue,Poisson,Cacatoès,1,38.97,Mâle,Roux
ANI_001792,Pegasus,Cheval,Géant des Flandres,3,0.89,Mâle,Beige
ANI_000572,Bella,Cheval,Mustang,2,635.11,Mâle,Marron
ANI_001449,Clover,Oiseau,Guppy,10,4.6,Mâle,Roux
ANI_000889,Nemo,Chat,Betta,5,7.53,Mâle,Roux
ANI_000189,Peter,Poisson,Géant des Flandres,8,0.25,Mâle,Tricolore
ANI_001756,Leo,Poisson,Chartreux,3,13.49,Mâle,Beige
ANI_000025,Fluffy,Lapin,Percheron,1,21.03,Femelle,Blanc
ANI_001388,Sunny,Oiseau,Beagle,12,743.19,Mâle,Marron
ANI_001626,Star,Cheval,Angora,4,4.42,Mâle,Tacheté
ANI_001073,Apollo,Cheval,Sphynx,8,5.18,Mâle,Rayé
ANI_000032,Finn,Chien,Angora,11,3.47,Femelle,Blanc
ANI_000158,Bubbles,Cheval,Betta,5,34.82,Femelle,Gris
ANI_001895,Clover,Poisson,Beagle,2,40.58,Femelle,Gris
ANI_001580,Nala,Poisson,Perroquet Ara,0,0.54,Mâle,Roux
ANI_000051,Shadow,Poisson,Perroquet Ara,16,17.51,Mâle,Beige
ANI_000893,Tweety,Chien,Siamois,20,1.23,Mâle,Tacheté
ANI_000665,Milo,Oiseau,Berger Allemand,5,1.39,Mâle,Roux
ANI_001980,Leo,Cheval,Chihuahua,4,3.63,Femelle,Roux
ANI_001810,Goldie,Poisson,Carpe Koï,1,0.5,Mâle,Beige
ANI_001786,Snowball,Oiseau,Inséparable,5,6.09,Femelle,Marron
ANI_000865,Bunny,Chien,Angora,4,2.22,Mâle,Rayé
ANI_001276,Mango,Oiseau,Scottish Fold,4,5.36,Femelle,Rayé
ANI_000876,Snowball,Oiseau,Frison,5,441.92,Femelle,Roux
ANI_001453,Coco,Poisson,Chihuahua,4,1.71,Mâle,Tacheté
ANI_001213,Splash,Chien,Néon,3,0.77,Femelle,Marron
ANI_000348,Charlie,Oiseau,Guppy,3,0.29,Mâle,Roux
ANI_001457,Charlie,Chien,Rottweiler,1,0.95,Mâle,Rayé
ANI_001554,Bella,Poisson,Pur-sang Arabe,4,48.7,Femelle,Marron
ANI_000402,Leo,Chien,Labrador,2,36.18,Femelle,Blanc
ANI_000400,Coco,Chien,Guppy,-1,3.11,Femelle,Roux
ANI_000941,Ruby,Poisson,Néon,0,630.9,Mâle,Rayé
ANI_000972,Lucy,Chien,Perruche,3,25.26,Mâle,Beige
ANI_001527,Finn,Chien,Betta,2,0.26,Femelle,Rayé
ANI_001836,Mittens,Cheval,Golden Retriever,3,6.92,Femelle,Blanc
ANI_001964,Nala,Cheval,Inséparable,5,558.81,Mâle,Noir
ANI_001777,Nala,Oiseau,Scottish Fold,1,5.16,Mâle,Rayé
ANI_001825,Thunder,Chat,Guppy,3,0.14,Femelle,Rayé
ANI_001488,Lucy,Poisson,Néon,5,3.42,Mâle,Beige
ANI_001314,Bunny,Poisson,Quarter Horse,3,0.45,Femelle,Blanc
ANI_001307,Luna,Chien,Bulldog Français,1,0.72,Mâle,Gris
ANI_001382,Milo,Cheval,Labrador,3,607.23,Mâle,Tacheté
ANI_001915,Honey,Chien,Persan,20,5.5,Mâle,Blanc
ANI_000814,Bella,Cheval,Rex,2,36.03,Mâle,Beige
ANI_001985,Coco,Chien,Guppy,4,40.99,Mâle,Marron
ANI_001638,Splash,Cheval,Guppy,1,0.38,Mâle,Roux
ANI_001275,Simba,Poisson,Poisson Rouge,-1,425.56,Mâle,Noir
ANI_000171,Lola,Oiseau,Caniche,4,448.08,Femelle,Rayé
ANI_000540,Blaze,Lapin,Angora,3,497.74,Mâle,Blanc
ANI_001963,Lola,Cheval,Frison,3,0.26,Mâle,Blanc
ANI_001762,Tigrou,Chien,Angora,1,4.54,Mâle,Blanc
ANI_001860,Bubbles,Chat,Yorkshire,4,630.9,Mâle,Blanc
ANI_001573,Gizmo,Cheval,Inséparable,1,578.71,Femelle,Noir
ANI_000470,Simba,Oiseau,Nain,4,4.04,Femelle,Tricolore
ANI_000864,Cleo,Chat,Perroquet Ara,3,630.91,Femelle,Tricolore
ANI_000150,Bella,Cheval,Chartreux,4,1.03,Mâle,Tacheté
ANI_001466,Bella,Chat,Scottish Fold,2,28.73,Femelle,Tacheté
ANI_001380,Cotton,Poisson,Nain,0,0.83,Femelle,Blanc
ANI_001620,Stella,Lapin,Pur-sang Arabe,6,1.19,Mâle,Tacheté
ANI_001670,Sunny,Cheval,Labrador,6,552.95,Femelle,Tacheté
ANI_000125,Clover,Cheval,Bélier,5,37.95,Femelle,Blanc
ANI_001717,Bella,Poisson,Perroquet Ara,9,1.26,Mâle,Beige
