id,type_logement,surface,pieces,chambres,salles_bain,chauffage,standing,classe_energie,prix,parking,jardin
BIEN_000211,Appartement,364,3,3,2,Électrique,Moyen,F,6993508,Non,Oui
BIEN_000142,Loft,285,8,2,1,Électrique,Haut standing,E,1839070,Oui,Non
BIEN_000026,Villa,155,5,1,0,Chauffage central,Haut standing,B,4056641,Non,Oui
BIEN_000171,Appartement,104,4,1,1,Gaz,Standard,B,787306,Non,Non
BIEN_000060,Villa,260,4,3,2,Pompe à chaleur,Standard,A,4418037,Non,Oui
BIEN_000030,Maison,121,5,5,0,Électrique,Standard,C,4785954,Oui,Non
BIEN_000049,Maison,251,7,5,3,Fioul,Luxe,B,2991171,Oui,Non
BIEN_000194,Villa,278,3,5,1,Gaz,Moyen,E,4084149,Non,Non
BIEN_000887,Maison,99,3,3,1,Chauffage central,Luxe,G,3384307,Oui,Oui
BIEN_000210,Appartement,181,4,2,1,Pompe à chaleur,Standard,B,4334570,Non,Non
BIEN_000285,Appartement,165,7,5,3,Pompe à chaleur,Standard,E,3986475,Oui,Oui
BIEN_000991,Appartement,100,3,1,1,Fioul,Standard,C,2274272,Oui,Oui
BIEN_000887,Maison,203,4,5,3,Fioul,Moyen,D,564915,Oui,Non
BIEN_000145,Terrain,195,4,2,2,Gaz,Standard,F,5280751,Oui,Oui
BIEN_000029,Appartement,165,4,0,1,Gaz,Standard,G,2793162,Non,Non
BIEN_000272,Appartement,154,4,0,3,Fioul,Haut standing,B,660954,Non,Non
BIEN_000780,Appartement,145,4,1,1,Pompe à chaleur,Haut standing,D,4760329,Non,Non
BIEN_000548,Appartement,437,5,3,2,Fioul,Luxe,E,1286086,Oui,Oui
BIEN_000704,Studio,45,5,0,1,Électrique,Haut standing,B,4344972,Non,Non
BIEN_000978,Appartement,198,1,2,1,Climatisation réversible,Standard,E,4551902,Oui,Non
BIEN_000080,Villa,187,5,4,3,Chauffage central,Moyen,E,1796096,Non,Oui
BIEN_000723,Studio,392,4,1,0,Gaz,Moyen,F,3141453,Non,Non
BIEN_000303,Loft,313,3,0,1,Gaz,Standard,E,5532192,Non,Oui
BIEN_000996,Duplex,186,1,3,3,Électrique,Haut standing,F,3241220,Non,Non
BIEN_000841,Appartement,475,5,2,4,Chauffage central,Standard,F,5338416,Oui,Oui
BIEN_000353,Villa,245,4,3,3,Pompe à chaleur,Standard,B,2713514,Non,Non
BIEN_000226,Appartement,253,6,0,1,Électrique,Haut standing,E,3730223,Oui,Non
BIEN_000022,Appartement,282,6,2,1,Fioul,Haut standing,G,2786541,Non,Non
BIEN_000126,Appartement,49,4,0,1,Gaz,Haut standing,G,2923234,Non,Non
BIEN_000423,Appartement,185,0,0,1,Électrique,Standard,D,4579538,Non,Non
BIEN_000351,Terrain,187,3,0,1,Chauffage central,Moyen,G,3173524,Oui,Non
BIEN_000896,Villa,160,8,0,4,Pompe à chaleur,Moyen,F,5512272,Oui,Oui
BIEN_000213,Villa,129,0,3,3,Aucun,Moyen,B,1203406,Oui,Non
BIEN_000168,Villa,200,4,4,1,Autre,Moyen,G,3581305,Oui,Non
BIEN_000780,Villa,90,4,0,4,Électrique,Standard,B,7063350,Non,Non
BIEN_000080,Appartement,300,5,0,2,Électrique,Standard,G,4355169,Non,Oui
BIEN_000848,Appartement,118,2,3,1,Gaz,Moyen,E,3606352,Non,Non
BIEN_000995,Loft,312,7,0,2,Pompe à chaleur,Haut standing,G,1710468,Non,Oui
BIEN_000311,Terrain,181,4,4,2,Électrique,Moyen,E,2470605,Non,Oui
BIEN_000099,Appartement,169,2,1,1,Fioul,Standard,C,2144453,Oui,Non
BIEN_000553,Appartement,238,5,1,5,Chauffage central,Standard,A,6077666,Oui,Oui
BIEN_000967,Appartement,160,8,3,1,Fioul,Standard,E,1882132,Oui,Non
BIEN_000383,Duplex,94,3,1,1,Gaz,Haut standing,G,5899368,Non,Non
BIEN_000439,Villa,95,5,3,3,Fioul,Haut standing,G,3144139,Non,Oui
BIEN_000171,Terrain,396,3,1,4,Fioul,Standard,C,5387825,Oui,Oui
BIEN_000089,Villa,231,4,0,2,Électrique,Standard,G,2322167,Oui,Non
BIEN_000697,Appartement,137,2,5,1,Pompe à chaleur,Haut standing,D,2109007,Non,Non
BIEN_000375,Duplex,442,8,0,2,Électrique,Luxe,A,5865234,Oui,Oui
BIEN_000388,Villa,206,3,5,3,Chauffage central,Moyen,D,4947554,Oui,Oui
BIEN_000816,Maison,245,5,3,4,Chauffage central,Standard,E,3995177,Non,Non
BIEN_000513,Maison,254,6,4,4,Chauffage central,Haut standing,G,4081020,Oui,Oui
BIEN_000688,Appartement,104,3,4,2,Climatisation réversible,Haut standing,D,3738134,Oui,Non
BIEN_000914,Maison,204,5,5,4,Pompe à chaleur,Moyen,A,5022839,Oui,Oui
BIEN_000750,Maison,150,5,1,3,Électrique,Haut standing,D,3751179,Non,Non
BIEN_000686,Appartement,90,2,2,1,Climatisation réversible,Haut standing,F,4227836,Non,Oui
BIEN_000430,Studio,229,6,2,2,Électrique,Haut standing,Non renseigné,2172577,Oui,Oui
BIEN_000770,Appartement,213,5,5,1,Chauffage central,Standard,Non renseigné,4712993,Oui,Non
BIEN_000093,Appartement,180,3,5,4,Électrique,Moyen,G,2465231,Oui,Non
BIEN_000373,Studio,198,3,3,1,Gaz,Moyen,A,4014758,Non,Non
BIEN_000194,Appartement,97,5,5,4,Gaz,Haut standing,D,1439808,Oui,Non
BIEN_000267,Duplex,144,1,1,5,Électrique,Luxe,E,4477832,Non,Oui
BIEN_000476,Appartement,283,4,1,2,Pompe à chaleur,Haut standing,A,2206583,Oui,Non
BIEN_000364,Appartement,124,6,4,4,Chauffage central,Moyen,C,2644016,Oui,Non
BIEN_000013,Villa,237,5,5,0,Chauffage central,Moyen,B,1880837,Oui,Oui
BIEN_000567,Maison,243,7,5,1,Gaz,Haut standing,B,4720947,Oui,Non
BIEN_000186,Appartement,193,1,1,1,Électrique,Haut standing,Non renseigné,4763381,Non,Non
BIEN_000778,Appartement,164,5,1,1,Climatisation réversible,Haut standing,B,1526764,Non,Non
BIEN_000175,Studio,225,8,1,3,Pompe à chaleur,Standard,C,3620272,Oui,Non
BIEN_000245,Maison,110,1,2,4,Électrique,Standard,E,2353435,Non,Oui
BIEN_000399,Maison,132,5,3,1,Autre,Moyen,B,1092589,Oui,Non
BIEN_000758,Appartement,519,8,1,2,Climatisation réversible,Standard,E,4131238,Non,Non
BIEN_000218,Villa,238,3,3,1,Climatisation réversible,Moyen,E,1781653,Oui,Non
BIEN_000579,Appartement,73,2,4,1,Électrique,Moyen,G,782837,Non,Non
BIEN_000059,Appartement,214,8,5,1,Électrique,Luxe,G,5532865,Oui,Oui
BIEN_000694,Appartement,201,6,3,1,Pompe à chaleur,Moyen,D,3574104,Non,Oui
BIEN_000582,Villa,197,3,1,1,Fioul,Haut standing,F,3919353,Non,Non
BIEN_000881,Villa,413,4,5,3,Fioul,Haut standing,A,2641317,Non,Non
BIEN_000048,Appartement,105,7,2,2,Gaz,Haut standing,D,3603605,Non,Non
BIEN_000631,Villa,125,2,4,1,Électrique,Moyen,B,451385,Non,Non
BIEN_000374,Terrain,199,4,2,4,Électrique,Haut standing,D,2606491,Non,Oui
BIEN_000359,Appartement,76,4,2,0,Électrique,Moyen,G,2818725,Non,Non
BIEN_000449,Appartement,152,5,4,2,Chauffage central,Luxe,Non renseigné,2451390,Oui,Oui
BIEN_000875,Villa,234,3,2,1,Électrique,Moyen,E,1169318,Oui,Oui
BIEN_000115,Appartement,278,4,2,2,Électrique,Luxe,G,2855964,Oui,Oui
BIEN_000024,Appartement,172,1,5,4,Pompe à chaleur,Moyen,F,4636670,Non,Oui
BIEN_000536,Loft,202,2,3,1,Pompe à chaleur,Luxe,E,6197455,Non,Oui
BIEN_000391,Appartement,156,8,3,1,Pompe à chaleur,Haut standing,E,3304429,Non,Non
BIEN_000884,Appartement,243,5,5,0,Gaz,Moyen,G,1979289,Oui,Non
BIEN_000090,Appartement,263,4,2,5,Électrique,Luxe,Non renseigné,599775,Oui,Non
BIEN_000567,Appartement,163,0,0,1,Électrique,Haut standing,G,5487974,Non,Non
BIEN_000513,Appartement,170,2,3,1,Électrique,Moyen,G,2275587,Oui,Non
BIEN_000309,Appartement,166,4,1,1,Électrique,Haut standing,F,2974409,Non,Non
BIEN_000293,Villa,243,5,0,1,Fioul,Haut standing,B,3284991,Non,Non
BIEN_000999,Appartement,183,1,3,1,Gaz,Standard,B,5961832,Non,Non
BIEN_000080,Appartement,176,8,3,2,Électrique,Haut standing,B,4188943,Non,Non
BIEN_000599,Appartement,262,1,1,2,Électrique,Haut standing,D,1396110,Oui,Oui
BIEN_000187,Villa,109,5,4,3,Chauffage central,Haut standing,G,595980,Non,Oui
BIEN_000074,Appartement,176,3,2,1,Électrique,Haut standing,E,3869391,Non,Non
BIEN_000530,Appartement,222,7,3,3,Fioul,Haut standing,G,6726822,Non,Non
BIEN_000393,Villa,231,7,3,1,Fioul,Standard,G,5066771,Non,Non
BIEN_000799,Villa,101,6,3,0,Gaz,Haut standing,A,5299287,Oui,Oui
BIEN_000195,Villa,174,5,0,1,Aucun,Haut standing,E,3928611,Oui,Non
BIEN_000573,Terrain,108,4,1,1,Pompe à chaleur,Standard,G,1599527,Non,Non
BIEN_000209,Appartement,288,5,5,3,Chauffage central,Standard,B,5201306,Oui,Non
BIEN_000558,Appartement,55,6,2,1,Gaz,Haut standing,B,1873089,Non,Non
BIEN_000204,Loft,160,5,1,1,Électrique,Moyen,B,1769146,Oui,Oui
BIEN_000108,Villa,222,5,5,1,Pompe à chaleur,Standard,E,3173542,Oui,Non
BIEN_000133,Maison,5464,1,5,1,Électrique,Moyen,C,3030606,Non,Oui
BIEN_000987,Villa,5328,2,3,2,Pompe à chaleur,Moyen,F,6059022,Oui,Oui
BIEN_000474,Appartement,138,4,2,4,Électrique,Moyen,C,4864989,Non,Oui
BIEN_000490,Appartement,251,2,1,3,Fioul,Moyen,G,4516464,Oui,Non
BIEN_000451,Appartement,216,4,0,5,Gaz,Standard,B,6710792,Oui,Oui
BIEN_000200,Maison,46,3,2,3,Chauffage central,Haut standing,A,3465336,Non,Non
BIEN_000483,Appartement,161,7,4,2,Chauffage central,Luxe,G,4639754,Oui,Oui
BIEN_000088,Duplex,152,4,3,4,Gaz,Haut standing,C,4711213,Non,Non
BIEN_000764,Duplex,154,7,0,3,Électrique,Luxe,E,1262713,Oui,Non
BIEN_000680,Villa,188,5,4,2,Pompe à chaleur,Haut standing,D,3888637,Oui,Oui
BIEN_000081,Villa,5397,8,3,1,Gaz,Standard,F,4194934,Oui,Oui
BIEN_000685,Appartement,134,7,1,0,Autre,Standard,D,5714478,Oui,Non
BIEN_000169,Loft,310,6,5,5,Autre,Haut standing,F,3191037,Non,Non
BIEN_000833,Duplex,244,4,3,4,Fioul,Luxe,D,1966292,Non,Non
BIEN_000798,Appartement,102,3,2,2,Fioul,Moyen,D,2177327,Oui,Non
BIEN_000165,Duplex,239,5,5,3,Gaz,Luxe,B,5634245,Oui,Oui
BIEN_000223,Appartement,149,8,4,1,Gaz,Haut standing,G,4988695,Oui,Non
BIEN_000321,Appartement,176,4,2,1,Électrique,Moyen,E,4983917,Non,Non
BIEN_000135,Appartement,181,4,3,1,Électrique,Standard,B,1073952,Non,Non
BIEN_000446,Maison,206,4,3,0,Gaz,Luxe,B,3654546,Oui,Oui
BIEN_000453,Studio,60,4,3,0,Gaz,Moyen,B,1996840,Oui,Non
BIEN_000032,Appartement,101,5,1,0,Chauffage central,Moyen,D,4335556,Non,Non
BIEN_000854,Appartement,410,8,0,0,Électrique,Haut standing,D,1312851,Non,Non
BIEN_000620,Maison,77,8,3,4,Pompe à chaleur,Haut standing,G,3910326,Oui,Oui
BIEN_000498,Terrain,495,1,0,1,Gaz,Haut standing,E,5451787,Oui,Non
BIEN_000061,Appartement,152,4,3,1,Chauffage central,Standard,G,5778239,Oui,Oui
BIEN_000641,Maison,93,4,1,1,Climatisation réversible,Standard,B,4988296,Non,Non
BIEN_000208,Appartement,80,1,4,1,Électrique,Moyen,Non renseigné,5454578,Non,Oui
BIEN_000881,Penthouse,170,8,1,1,Fioul,Moyen,E,2369351,Non,Non
BIEN_000860,Appartement,222,3,2,1,Pompe à chaleur,Moyen,E,5288089,Oui,Oui
BIEN_000131,Duplex,428,5,2,3,Chauffage central,Luxe,C,6311761,Oui,Oui
BIEN_000920,Studio,97,6,2,2,Pompe à chaleur,Haut standing,G,4007709,Non,Non
BIEN_000662,Loft,155,7,5,1,Électrique,Standard,C,3861910,Oui,Oui
BIEN_000670,Penthouse,204,4,1,1,Pompe à chaleur,Haut standing,B,5003503,Non,Non
BIEN_000079,Villa,244,4,5,2,Gaz,Haut standing,D,4674169,Oui,Oui
BIEN_000672,Villa,169,6,3,1,Pompe à chaleur,Haut standing,C,3576929,Oui,Non
BIEN_000591,Loft,109,7,3,1,Gaz,Haut standing,A,3838200,Oui,Non
BIEN_000408,Villa,215,6,1,3,Fioul,Haut standing,C,297471,Non,Oui
BIEN_000166,Villa,158,3,4,3,Chauffage central,Moyen,E,3743315,Oui,Oui
BIEN_000801,Villa,205,8,4,2,Fioul,Haut standing,G,4767340,Oui,Non
BIEN_000968,Appartement,134,2,3,2,Pompe à chaleur,Moyen,B,2970106,Non,Oui
BIEN_000157,Studio,208,3,5,4,Climatisation réversible,Moyen,B,3888503,Oui,Oui
BIEN_000828,Studio,195,3,2,4,Gaz,Moyen,G,2365346,Oui,Oui
BIEN_000018,Duplex,152,6,1,1,Aucun,Moyen,E,3323413,Oui,Non
BIEN_000243,Villa,166,3,1,1,Pompe à chaleur,Haut standing,B,359743,Non,Non
BIEN_000800,Appartement,247,5,3,4,Climatisation réversible,Moyen,A,1939877,Oui,Oui
BIEN_000079,Appartement,229,5,2,5,Aucun,Standard,G,2543741,Non,Oui
BIEN_000847,Maison,397,5,2,1,Chauffage central,Luxe,F,2014043,Oui,Oui
BIEN_000536,Appartement,79,7,2,1,Pompe à chaleur,Haut standing,E,3161249,Non,Non
BIEN_000500,Maison,221,5,1,5,Fioul,Moyen,D,3169313,Oui,Oui
BIEN_000843,Terrain,223,5,3,4,Gaz,Haut standing,G,4149505,Oui,Non
BIEN_000793,Maison,269,5,2,1,Électrique,Moyen,B,5471746,Oui,Oui
BIEN_000606,Terrain,236,5,2,1,Fioul,Standard,G,3996817,Oui,Non
BIEN_000890,Appartement,322,6,2,1,Gaz,Standard,B,1706185,Oui,Non
BIEN_000327,Appartement,204,5,1,1,Pompe à chaleur,Moyen,D,2175360,Oui,Oui
BIEN_000102,Studio,203,3,0,1,Fioul,Standard,G,-845514,Oui,Non
BIEN_000687,Appartement,120,3,0,1,Gaz,Haut standing,G,3828786,Non,Non
BIEN_000685,Villa,172,4,4,2,Climatisation réversible,Haut standing,G,2734749,Oui,Oui
BIEN_000890,Loft,252,4,4,2,Électrique,Haut standing,D,4195118,Oui,Oui
BIEN_000290,Loft,197,3,2,4,Climatisation réversible,Haut standing,E,3268172,Oui,Non
BIEN_000476,Appartement,97,4,1,1,Chauffage central,Moyen,G,704001,Oui,Oui
BIEN_000990,Duplex,60,3,2,1,Pompe à chaleur,Luxe,B,1123194,Oui,Non
BIEN_000406,Appartement,85,3,0,1,Aucun,Moyen,B,5906807,Non,Non
BIEN_000332,Maison,138,4,3,1,Pompe à chaleur,Standard,F,4016248,Non,Non
BIEN_000506,Terrain,201,6,4,3,Aucun,Standard,C,3901135,Non,Non
BIEN_000010,Maison,250,7,5,2,Pompe à chaleur,Standard,B,1339949,Oui,Oui
BIEN_000313,Terrain,156,4,1,2,Fioul,Haut standing,G,1991836,Oui,Oui
BIEN_000771,Studio,20,3,0,1,Gaz,Moyen,B,2303349,Non,Oui
BIEN_000104,Appartement,151,4,0,1,Électrique,Haut standing,F,2298378,Oui,Non
BIEN_000761,Appartement,223,0,1,1,Climatisation réversible,Moyen,G,5665530,Non,Non
BIEN_000191,Appartement,208,7,1,2,Gaz,Moyen,A,4979608,Oui,Oui
BIEN_000491,Appartement,237,8,3,2,Électrique,Haut standing,D,3580727,Oui,Non
BIEN_000147,Villa,256,3,3,3,Électrique,Moyen,E,1981526,Oui,Oui
BIEN_000031,Appartement,-15,4,2,1,Fioul,Moyen,G,4970335,Non,Non
BIEN_000484,Studio,217,7,3,3,Aucun,Haut standing,D,119373,Non,Non
BIEN_000211,Villa,99,4,1,1,Fioul,Haut standing,G,129295,Non,Non
BIEN_000995,Maison,297,7,2,2,Électrique,Luxe,E,3232138,Oui,Non
BIEN_000940,Appartement,39,1,4,1,Chauffage central,Haut standing,E,3776720,Non,Non
BIEN_000316,Appartement,35,1,0,1,Électrique,Haut standing,F,5087718,Non,Non
BIEN_000394,Appartement,201,7,2,1,Gaz,Haut standing,B,4802156,Non,Oui
BIEN_000657,Appartement,131,4,4,0,Climatisation réversible,Haut standing,F,-22381,Non,Non
BIEN_000851,Studio,62,3,0,1,Électrique,Haut standing,G,3633169,Non,Non
BIEN_000352,Appartement,90,3,1,1,Climatisation réversible,Haut standing,G,4557501,Non,Non
BIEN_000625,Appartement,184,7,4,2,Pompe à chaleur,Luxe,B,4910038,Non,Non
BIEN_000006,Appartement,96,5,2,1,Fioul,Luxe,G,3578472,Non,Non
BIEN_000222,Appartement,119,1,2,0,Électrique,Standard,G,2025680,Non,Non
BIEN_000567,Appartement,240,4,1,5,Fioul,Haut standing,G,4340992,Oui,Non
BIEN_000327,Villa,4666,5,2,0,Chauffage central,Haut standing,E,5210872,Non,Oui
BIEN_000691,Maison,128,3,0,3,Gaz,Luxe,F,1848549,Non,Non
BIEN_000360,Terrain,478,5,1,0,Pompe à chaleur,Standard,B,5075112,Oui,Oui
BIEN_000300,Appartement,174,3,4,2,Pompe à chaleur,Standard,G,5235478,Oui,Non
BIEN_000441,Duplex,245,3,4,1,Fioul,Standard,E,2028453,Oui,Non
BIEN_000541,Appartement,274,6,5,1,Chauffage central,Standard,E,2395734,Non,Non
BIEN_000670,Villa,222,5,3,1,Électrique,Standard,G,2340333,Non,Oui
BIEN_000217,Appartement,176,3,1,1,Électrique,Haut standing,B,6440874,Oui,Non
BIEN_000513,Studio,216,5,0,1,Gaz,Standard,F,3949918,Oui,Non
BIEN_000828,Villa,50,5,5,3,Gaz,Moyen,E,2291005,Oui,Non
BIEN_000062,Duplex,214,7,3,3,Aucun,Luxe,E,1959640,Oui,Non
BIEN_000559,Appartement,135,6,1,3,Pompe à chaleur,Haut standing,B,3580839,Non,Non
BIEN_000716,Appartement,156,5,0,1,Gaz,Haut standing,F,1629754,Non,Non
BIEN_000257,Duplex,5638,3,0,4,Électrique,Standard,E,2204675,Oui,Non
BIEN_000739,Appartement,79,3,0,1,Chauffage central,Haut standing,G,2282155,Non,Non
BIEN_000768,Villa,289,4,0,2,Fioul,Standard,D,2307939,Oui,Oui
BIEN_000854,Villa,217,3,5,1,Pompe à chaleur,Standard,E,1962450,Oui,Non
BIEN_000107,Appartement,251,3,2,1,Gaz,Haut standing,A,442075,Oui,Non
BIEN_000220,Appartement,227,4,3,2,Électrique,Haut standing,F,6134386,Oui,Non
BIEN_000636,Maison,270,3,2,1,Fioul,Haut standing,G,2213165,Non,Oui
BIEN_000933,Villa,238,7,3,2,Fioul,Moyen,E,5478432,Oui,Non
BIEN_000716,Villa,104,7,5,1,Gaz,Haut standing,A,2544109,Oui,Oui
BIEN_000389,Appartement,191,6,5,1,Gaz,Haut standing,F,2212344,Oui,Non
BIEN_000964,Appartement,99,5,2,1,Électrique,Haut standing,G,3023677,Oui,Oui
BIEN_000816,Appartement,169,4,3,2,Chauffage central,Standard,A,4516848,Oui,Oui
BIEN_000836,Appartement,78,2,4,2,Électrique,Haut standing,G,4545120,Non,Non
BIEN_000846,Appartement,196,5,3,2,Chauffage central,Standard,G,4206279,Non,Oui
BIEN_000911,Maison,234,8,3,2,Électrique,Standard,B,6491754,Oui,Oui
BIEN_000385,Appartement,130,5,3,3,Gaz,Moyen,C,3630588,Oui,Oui
BIEN_000328,Terrain,395,4,3,1,Pompe à chaleur,Moyen,F,3660761,Non,Non
BIEN_000758,Appartement,163,1,3,1,Fioul,Moyen,C,3763399,Non,Non
BIEN_000382,Villa,260,6,2,1,Climatisation réversible,Standard,A,3935523,Non,Non
BIEN_000142,Appartement,185,5,4,4,Chauffage central,Moyen,A,6026982,Oui,Oui
BIEN_000570,Studio,156,3,0,1,Gaz,Moyen,F,2593166,Non,Oui
BIEN_000008,Appartement,182,4,2,1,Électrique,Standard,B,2063727,Oui,Non
BIEN_000130,Appartement,253,8,3,3,Pompe à chaleur,Standard,E,3959386,Oui,Non
BIEN_000658,Appartement,254,7,3,1,Autre,Moyen,A,6030594,Non,Non
BIEN_000453,Appartement,218,8,3,2,Électrique,Luxe,E,1765940,Oui,Oui
BIEN_000712,Appartement,253,3,3,1,Électrique,Luxe,G,3359112,Oui,Oui
BIEN_000780,Duplex,246,8,4,4,Pompe à chaleur,Haut standing,E,4136111,Oui,Oui
BIEN_000467,Studio,217,8,2,4,Électrique,Luxe,E,1397600,Oui,Oui
BIEN_000209,Appartement,200,5,1,4,Pompe à chaleur,Haut standing,G,3236566,Non,Non
BIEN_000313,Appartement,241,3,0,1,Pompe à chaleur,Standard,B,1218560,Oui,Oui
BIEN_000365,Villa,154,5,5,1,Pompe à chaleur,Moyen,C,-312066,Non,Non
BIEN_000842,Duplex,166,5,5,3,Électrique,Haut standing,B,2330197,Non,Non
BIEN_000469,Maison,169,3,1,5,Climatisation réversible,Luxe,C,2760675,Oui,Non
BIEN_000920,Appartement,196,3,3,1,Électrique,Standard,B,5710498,Non,Non
BIEN_000154,Studio,189,7,3,3,Fioul,Haut standing,G,4584855,Oui,Non
BIEN_000594,Villa,366,0,2,1,Pompe à chaleur,Haut standing,E,7386643,Oui,Non
BIEN_000877,Maison,189,5,4,1,Chauffage central,Moyen,G,2978946,Oui,Oui
BIEN_000669,Maison,300,7,4,1,Gaz,Haut standing,E,2380754,Non,Non
BIEN_000467,Villa,227,3,4,2,Électrique,Moyen,G,2179320,Non,Non
BIEN_000680,Terrain,258,5,1,0,Gaz,Haut standing,F,90945,Oui,Non
BIEN_000830,Duplex,182,1,1,1,Électrique,Standard,G,2534206,Non,Non
BIEN_000549,Villa,407,5,4,2,Chauffage central,Haut standing,E,2766758,Non,Oui
BIEN_000439,Villa,150,8,5,1,Climatisation réversible,Haut standing,C,2858822,Oui,Non
BIEN_000197,Studio,221,7,0,5,Pompe à chaleur,Moyen,D,2068011,Oui,Non
BIEN_000468,Villa,322,4,2,1,Électrique,Haut standing,B,5309580,Non,Non
BIEN_000143,Appartement,91,4,5,1,Aucun,Moyen,F,1556296,Non,Non
BIEN_000822,Maison,65,7,5,4,Chauffage central,Luxe,E,3116295,Non,Oui
BIEN_000991,Appartement,144,3,0,1,Chauffage central,Moyen,A,2081177,Non,Non
BIEN_000242,Maison,359,4,3,5,Chauffage central,Haut standing,G,4078187,Oui,Non
BIEN_000124,Appartement,73,8,4,1,Pompe à chaleur,Haut standing,F,941791,Non,Non
BIEN_000185,Appartement,222,2,3,4,Gaz,Haut standing,B,5568749,Oui,Non
BIEN_000377,Villa,267,5,2,1,Fioul,Haut standing,G,1696697,Oui,Non
BIEN_000655,Studio,179,5,0,3,Gaz,Luxe,F,1490823,Oui,Oui
BIEN_000709,Studio,115,1,0,1,Pompe à chaleur,Haut standing,G,712739,Oui,Non
BIEN_000014,Penthouse,236,6,5,4,Climatisation réversible,Moyen,B,2162364,Oui,Oui
BIEN_000719,Appartement,237,8,2,1,Climatisation réversible,Standard,B,1254775,Oui,Non
BIEN_000796,Appartement,24,2,4,5,Électrique,Moyen,G,7039297,Non,Non
BIEN_000591,Duplex,143,4,5,2,Électrique,Standard,E,1101868,Oui,Non
BIEN_000990,Appartement,160,1,3,1,Gaz,Standard,C,6613266,Oui,Non
BIEN_000992,Duplex,199,7,2,1,Chauffage central,Haut standing,F,4764022,Oui,Non
BIEN_000466,Appartement,206,5,4,3,Gaz,Moyen,F,3256104,Oui,Non
BIEN_000101,Villa,261,4,3,1,Pompe à chaleur,Moyen,B,1102263,Oui,Non
BIEN_000004,Appartement,65,1,0,1,Gaz,Haut standing,B,2578644,Non,Non
BIEN_000647,Maison,196,5,3,4,Électrique,Haut standing,E,3756946,Oui,Oui
BIEN_000697,Villa,210,7,4,1,Gaz,Standard,A,5564301,Oui,Oui
BIEN_000141,Appartement,189,3,0,5,Électrique,Haut standing,D,3193995,Non,Non
BIEN_000104,Villa,267,5,5,4,Fioul,Standard,F,1655094,Oui,Oui
BIEN_000957,Villa,122,1,3,4,Chauffage central,Moyen,E,3939236,Non,Oui
BIEN_000099,Maison,209,4,3,3,Pompe à chaleur,Moyen,C,4433503,Oui,Oui
BIEN_000296,Duplex,42,0,1,2,Électrique,Moyen,B,4819893,Non,Non
BIEN_000788,Maison,239,3,0,3,Électrique,Standard,G,6367214,Non,Non
BIEN_000604,Appartement,171,8,2,2,Pompe à chaleur,Standard,E,3871945,Oui,Non
BIEN_000710,Appartement,208,6,4,1,Gaz,Moyen,E,5658058,Oui,Non
BIEN_000508,Villa,188,1,1,3,Pompe à chaleur,Moyen,F,2913328,Oui,Non
BIEN_000427,Maison,190,6,0,2,Électrique,Moyen,E,4696436,Oui,Oui
BIEN_000688,Maison,90,4,1,2,Climatisation réversible,Haut standing,B,2487443,Non,Non
BIEN_000452,Appartement,13,2,5,1,Gaz,Haut standing,Non renseigné,2564969,Non,Non
