id,nom,espece,race,age,poids,sexe,couleur_pelage
ANI_000582,Splash,Cheval,Quarter Horse,4,424.36,Mâle,Tricolore
ANI_001528,Milo,Lapin,Géant des Flandres,6,0.87,Femelle,Gris
ANI_000174,Apollo,Chat,Carpe Koï,1,18.78,Femelle,Tricolore
ANI_001434,Splash,Poisson,Betta,2,13.64,Mâle,Blanc
ANI_001821,Cottontail,Cheval,Frison,3,0.36,Mâle,Blanc
ANI_000337,Storm,Chat,Calopsitte,11,9.98,Femelle,Noir
ANI_001848,Bubbles,Cheval,Nain,0,43.9,Femelle,Tacheté
ANI_001322,Tigrou,Poisson,Poisson Rouge,-1,3.1,Mâle,Beige
ANI_001778,Rex,Lapin,Nain,1,534.99,Mâle,Rayé
ANI_001189,Blue,Oiseau,Perruche,18,537.35,Femelle,Blanc
ANI_001297,Felix,Cheval,Labrador,6,46.27,Mâle,Marron
ANI_000043,Sky,Lapin,Bengal,2,0.73,Femelle,Roux
ANI_000880,Bunny,Cheval,Nain,2,0.1,Femelle,Blanc
ANI_000771,Bunny,Oiseau,Cacatoès,1,4.93,Femelle,Blanc
ANI_001305,Angel,Chat,Persan,10,7.4,Mâle,Blanc
ANI_001618,Peter,Cheval,Inséparable,6,0.29,Femelle,Blanc
ANI_000579,Clover,Lapin,Calopsitte,3,425.56,Mâle,Beige
ANI_001911,Fluffy,Chat,Betta,7,13.0,Mâle,Roux
ANI_001386,Bubbles,Chat,Golden Retriever,10,579.33,Femelle,Blanc
ANI_001715,Goldie,Poisson,Poisson Rouge,14,7.71,Mâle,Noir
ANI_001582,Lola,Chien,Husky,11,7.13,Femelle,Blanc
ANI_000184,Luna,Poisson,Caniche,23,4.54,Mâle,Tacheté
ANI_000154,Simba,Lapin,Rex,7,7.68,Femelle,Noir
ANI_000291,Simba,Cheval,Chihuahua,5,5.45,Femelle,Blanc
ANI_000560,Cleo,Cheval,Géant des Flandres,3,0.27,Femelle,Blanc
ANI_000036,Nemo,Cheval,Percheron,1,5.42,Femelle,Roux
ANI_001809,Marshmallow,Cheval,Berger Allemand,7,0.07,Mâle,Blanc
ANI_001733,Blue,Chien,Scottish Fold,4,5.67,Femelle,Rayé
ANI_001820,Bella,Lapin,Angora,2,7.41,Femelle,Blanc
ANI_000644,Sky,Poisson,Carpe Koï,9,1.41,Mâle,Tacheté
ANI_000741,Shadow,Chat,Inséparable,3,5.66,Mâle,Blanc
ANI_000791,Pepper,Poisson,Géant des Flandres,3,472.26,Femelle,Beige
ANI_000402,Sky,Oiseau,Bélier,4,0.27,Femelle,Rayé
ANI_000797,Splash,Chat,Husky,4,6.61,Femelle,Gris
ANI_001287,Bella,Oiseau,Nain,9,0.42,Femelle,Tacheté
ANI_000841,Peter,Poisson,Carpe Koï,2,5.49,Mâle,Beige
ANI_000697,Lucy,Chien,Quarter Horse,12,39.42,Femelle,Roux
ANI_000406,Blue,Cheval,Perroquet Ara,4,0.67,Mâle,Gris
ANI_001897,Shadow,Poisson,Labrador,4,562.95,Mâle,Beige
ANI_000936,Buddy,Poisson,Calopsitte,6,0.68,Mâle,Blanc
ANI_000448,Storm,Poisson,Persan,3,47.38,Mâle,Marron
ANI_001583,Luna,Poisson,Nain,5,3.11,Femelle,Roux
ANI_000233,Mittens,Oiseau,Cacatoès,7,5.92,Mâle,Roux
ANI_000371,Flash,Lapin,Scottish Fold,2,5.74,Femelle,Blanc
ANI_001591,Gizmo,Chien,Canari,1,0.47,Mâle,Marron
ANI_000746,Max,Chat,Chartreux,5,0.24,Femelle,Noir
ANI_001300,Tornado,Chien,Rottweiler,0,13.42,Mâle,Tacheté
ANI_000626,Bella,Cheval,Nain,4,8.11,Mâle,Noir
ANI_001692,Rainbow,Chat,Géant des Flandres,4,31.48,Femelle,Blanc
ANI_001880,Blue,Cheval,Husky,4,9.67,Femelle,Roux
ANI_000937,Oliver,Oiseau,Inséparable,21,0.19,Femelle,Rayé
ANI_001673,Fluffy,Lapin,Discus,5,0.26,Mâle,Beige
ANI_000496,Storm,Chien,Angora,9,3.8,Mâle,Blanc
ANI_001673,Clover,Lapin,Rottweiler,3,0.36,Mâle,Gris
ANI_000574,Luna,Chat,Bengal,5,459.29,Femelle,Beige
ANI_001593,Bella,Lapin,Poisson Rouge,4,454.82,Femelle,Noir
ANI_001442,Charlie,Oiseau,Bélier,1,34.27,Mâle,Roux
ANI_001816,Coco,Cheval,Géant des Flandres,11,425.56,Femelle,Blanc
ANI_000673,Bella,Cheval,Perruche,4,18.59,Mâle,Beige
ANI_001695,Goldie,Poisson,Sphynx,0,0.85,Mâle,Beige
ANI_000134,Stella,Cheval,Géant des Flandres,3,4.37,Femelle,Rayé
ANI_000628,Max,Cheval,Berger Allemand,0,660.07,Mâle,Beige
ANI_001722,Lucy,Poisson,Bengal,4,10.31,Femelle,Tacheté
ANI_001633,Coco,Cheval,Carpe Koï,11,5.24,Mâle,Roux
ANI_001184,Bella,Cheval,Pur-sang Arabe,1,2.38,Mâle,Beige
ANI_001741,Leo,Poisson,Boxer,2,1.05,Femelle,Marron
ANI_000689,Rainbow,Cheval,Néon,7,657.12,Mâle,Tricolore
ANI_000680,Luna,Chien,Percheron,5,404.65,Femelle,Roux
ANI_000084,Tornado,Chien,Angora,10,7.24,Mâle,Marron
ANI_001180,Clover,Lapin,Berger Allemand,8,21.95,Mâle,Marron
ANI_001875,Thumper,Lapin,Appaloosa,5,31.27,Femelle,Roux
ANI_000273,Bubbles,Lapin,Maine Coon,2,2.4,Mâle,Rayé
ANI_000896,Bubbles,Lapin,Bélier,1,43.9,Femelle,Blanc
ANI_000407,Charlie,Cheval,Scottish Fold,2,3.56,Mâle,Tacheté
ANI_001292,Snowball,Lapin,Bulldog Français,4,2.99,Mâle,Marron
ANI_000828,Rio,Oiseau,Nain,4,40.99,Femelle,Noir
ANI_000500,Marshmallow,Lapin,Poisson Rouge,0,543.93,Mâle,Tacheté
ANI_001926,Mango,Cheval,Nain,11,10.81,Mâle,Gris
ANI_000207,Bella,Cheval,Pur-sang Arabe,6,7.24,Mâle,Gris
ANI_001073,Bunny,Poisson,Angora,6,2.64,Mâle,Beige
ANI_000043,Bella,Chien,Husky,5,0.39,Mâle,Roux
ANI_001311,Kiwi,Oiseau,Géant des Flandres,6,6.96,Femelle,Beige
ANI_000077,Max,Cheval,Andalou,5,606.07,Femelle,Blanc
ANI_000863,Bella,Lapin,Nain,-1,0.16,Mâle,Marron
ANI_001011,Rio,Oiseau,Betta,2,502.83,Mâle,Roux
ANI_001250,Coco,Oiseau,Shetland,6,0.06,Mâle,Rayé
ANI_001488,Ruby,Cheval,Scottish Fold,3,7.34,Femelle,Roux
ANI_001716,Rio,Chat,Scottish Fold,5,44.42,Mâle,Roux
ANI_000358,Buddy,Lapin,Nain,4,2.86,Femelle,Blanc
ANI_000818,Storm,Cheval,Géant des Flandres,6,2.45,Mâle,Roux
ANI_000044,Luna,Cheval,Bélier,0,509.6,Femelle,Tacheté
ANI_001060,Angel,Cheval,Bengal,10,525.31,Femelle,Noir
ANI_001946,Gizmo,Oiseau,Bélier,2,0.76,Mâle,Roux
ANI_001464,Fluffy,Poisson,Quarter Horse,1,601.05,Mâle,Noir
ANI_001795,Angel,Cheval,Shetland,15,527.03,Femelle,Roux
ANI_000391,Tigrou,Poisson,Percheron,2,0.16,Femelle,Roux
ANI_001275,Coco,Chien,Nain,4,3.08,Mâle,Roux
ANI_001399,Bubbles,Cheval,Nain,5,0.32,Femelle,Gris
ANI_001920,Stella,Cheval,Husky,4,498.61,Femelle,Roux
ANI_000954,Rainbow,Chien,Husky,4,3.22,Femelle,Blanc
ANI_001309,Phoenix,Lapin,Sphynx,4,524.09,Femelle,Roux
ANI_000700,Charlie,Chien,Néon,7,6.6,Mâle,Roux
ANI_001947,Rainbow,Chien,Siamois,2,657.03,Mâle,Gris
ANI_001599,Fluffy,Oiseau,Mustang,2,524.09,Femelle,Gris
ANI_001560,Peter,Oiseau,Bengal,3,472.26,Femelle,Tacheté
ANI_001806,Bella,Cheval,Sphynx,5,26.77,Femelle,Blanc
ANI_000038,Thor,Poisson,Berger Allemand,3,3.46,Femelle,Rayé
ANI_000040,Ruby,Chien,Canari,4,713.52,Mâle,Rayé
ANI_001215,Bella,Chat,Andalou,4,5.01,Mâle,Gris
ANI_001678,Flash,Poisson,Perroquet Ara,10,3.04,Mâle,Gris
ANI_000057,Maximus,Cheval,Discus,4,647.41,Mâle,Tricolore
ANI_001438,Charlie,Poisson,Poisson Rouge,0,3.94,Mâle,Roux
ANI_001352,Nemo,Cheval,Scottish Fold,3,485.97,Femelle,Rayé
ANI_000247,Felix,Chien,Bengal,9,36.81,Femelle,Roux
ANI_001739,Shadow,Oiseau,Guppy,11,665.74,Mâle,Rayé
ANI_001111,Felix,Poisson,Andalou,4,4.9,Mâle,Beige
ANI_000090,Shadow,Poisson,Discus,3,0.42,Mâle,Rayé
ANI_001510,Oreo,Cheval,Nain,4,685.62,Femelle,Tricolore
ANI_001588,Tigrou,Poisson,Percheron,8,0.45,Femelle,Gris
ANI_001387,Charlie,Poisson,Guppy,2,0.26,Mâle,Roux
ANI_001398,Spirit,Oiseau,Berger Allemand,8,13.78,Mâle,Marron
ANI_001827,Finn,Chat,Boxer,1,48.7,Femelle,Blanc
ANI_001089,Oreo,Lapin,Néon,4,0.43,Femelle,Blanc
ANI_000829,Blue,Cheval,Mustang,5,22.86,Femelle,Gris
ANI_000264,Coco,Poisson,Betta,1,5.74,Femelle,Blanc
ANI_000447,Rocky,Cheval,Yorkshire,6,3.19,Mâle,Tricolore
ANI_000558,Simba,Oiseau,Cacatoès,13,7.34,Mâle,Blanc
ANI_001414,Nala,Chien,Golden Retriever,3,6.9,Femelle,Roux
ANI_001749,Bugs,Poisson,Bélier,2,422.84,Femelle,Blanc
ANI_000563,Cleo,Poisson,Betta,0,17.37,Femelle,Rayé
ANI_000422,Marshmallow,Lapin,Betta,6,1.44,Mâle,Blanc
ANI_000615,Shadow,Cheval,Perroquet Ara,23,15.2,Femelle,Tacheté
ANI_001054,Tornado,Chat,Scottish Fold,3,23.32,Mâle,Blanc
ANI_001321,Marshmallow,Cheval,Persan,13,634.24,Femelle,Blanc
ANI_000739,Sunny,Chien,Néon,9,765.82,Femelle,Tricolore
ANI_001132,Storm,Chat,Betta,2,7.21,Femelle,Roux
ANI_000724,Cotton,Cheval,Bélier,3,1.07,Femelle,Marron
ANI_000720,Cleo,Chat,Mustang,0,43.9,Femelle,Gris
ANI_001043,Finn,Chien,Rex,2,4.58,Mâle,Roux
ANI_000273,Rio,Oiseau,Angora,21,4.32,Femelle,Blanc
ANI_000583,Finn,Poisson,Golden Retriever,4,18.85,Femelle,Rayé
ANI_000637,Bella,Oiseau,Calopsitte,4,24.64,Mâle,Rayé
ANI_001527,Cottontail,Cheval,Percheron,2,6.98,Femelle,Beige
ANI_000044,Storm,Chien,Siamois,4,46.79,Mâle,Marron
ANI_000555,Blaze,Cheval,Angora,7,6.6,Mâle,Tricolore
ANI_001349,Flash,Poisson,Inséparable,0,0.11,Femelle,Marron
ANI_001122,Lola,Oiseau,Bélier,11,792.57,Femelle,Blanc
ANI_001310,Simba,Oiseau,Nain,4,7.69,Mâle,Tacheté
ANI_000402,Shadow,Chat,Nain,12,0.65,Mâle,Marron
ANI_000856,Rio,Poisson,Calopsitte,17,794.07,Femelle,Noir
ANI_001148,Thunder,Cheval,Bengal,10,6.79,Mâle,Rayé
ANI_001587,Blaze,Poisson,Boxer,1,550.93,Mâle,Tacheté
ANI_000185,Zeus,Chien,Scottish Fold,12,4.84,Mâle,Tacheté
ANI_000711,Shadow,Cheval,Cacatoès,2,1.45,Femelle,Blanc
ANI_001593,Kiwi,Chien,Yorkshire,11,4.28,Mâle,Noir
ANI_000575,Fluffy,Cheval,Siamois,4,36.03,Mâle,Marron
ANI_001635,Gizmo,Poisson,Andalou,3,13.78,Mâle,Beige
ANI_000044,Thunder,Chat,Frison,3,21.95,Mâle,Roux
ANI_000532,Nala,Poisson,Angora,3,28.73,Mâle,Rayé
ANI_001951,Luna,Oiseau,Appaloosa,2,37.29,Mâle,Blanc
ANI_000300,Bunny,Poisson,Scottish Fold,3,0.37,Femelle,Blanc
ANI_001651,Mittens,Chat,Golden Retriever,1,0.07,Mâle,Marron
ANI_000980,Lucy,Lapin,Angora,3,0.38,Mâle,Blanc
ANI_000016,Bella,Poisson,Rex,0,5.86,Mâle,Rayé
ANI_001247,Pegasus,Cheval,Betta,3,0.29,Mâle,Roux
ANI_001451,Tweety,Chat,Sphynx,4,0.12,Femelle,Marron
ANI_000121,Max,Poisson,Berger Allemand,-1,635.11,Femelle,Blanc
ANI_001795,Pepper,Chat,Angora,5,20.09,Femelle,Blanc
ANI_001419,Fluffy,Oiseau,Labrador,1,1.13,Mâle,Blanc
ANI_000510,Splash,Chat,Andalou,6,0.97,Mâle,Gris
ANI_000621,Nemo,Lapin,Nain,9,1.18,Mâle,Noir
ANI_001463,Splash,Cheval,Nain,1,0.29,Femelle,Marron
ANI_001250,Cleo,Poisson,Cacatoès,1,4.68,Mâle,Roux
ANI_000589,Charlie,Cheval,Rex,5,0.74,Femelle,Blanc
ANI_001832,Luna,Lapin,Betta,4,23.18,Mâle,Roux
ANI_000422,Flash,Oiseau,Bélier,0,32.22,Femelle,Blanc
ANI_001499,Duke,Oiseau,Chartreux,4,43.91,Mâle,Roux
ANI_000637,Tigrou,Chien,Bélier,4,4.52,Mâle,Blanc
ANI_000324,Goldie,Poisson,Géant des Flandres,-1,3.7,Mâle,Gris
ANI_000101,Phoenix,Chien,Percheron,4,6.78,Mâle,Roux
ANI_001181,Blaze,Cheval,Guppy,6,741.25,Mâle,Rayé
ANI_001539,Kiwi,Chien,Néon,3,0.24,Femelle,Roux
ANI_000147,Daisy,Poisson,Sphynx,8,7.38,Femelle,Noir
ANI_000179,Fluffy,Cheval,Guppy,6,38.71,Mâle,Rayé
ANI_000291,Marshmallow,Poisson,Mustang,4,723.18,Mâle,Beige
ANI_001478,Cottontail,Chat,Persan,1,35.01,Mâle,Blanc
ANI_000341,Peter,Cheval,Bengal,4,3.72,Mâle,Beige
ANI_001324,Maximus,Lapin,Bélier,3,18.59,Mâle,Marron
ANI_001609,Peter,Chien,British Shorthair,3,4.07,Femelle,Roux
ANI_000731,Goldie,Poisson,Inséparable,1,3.89,Femelle,Blanc
ANI_001728,Cottontail,Oiseau,Perroquet Ara,3,541.38,Mâle,Blanc
ANI_000680,Luna,Chien,Calopsitte,5,624.8,Mâle,Rayé
ANI_000363,Bella,Cheval,Bélier,3,25.24,Mâle,Blanc
ANI_001575,Charlie,Chat,Andalou,6,5.89,Mâle,Gris
ANI_000912,Whiskers,Cheval,Scottish Fold,2,2.44,Mâle,Roux
ANI_000205,Nala,Cheval,Mustang,3,721.27,Mâle,Noir
ANI_001499,Flash,Poisson,Chartreux,4,0.5,Mâle,Marron
ANI_000919,Clover,Cheval,Angora,5,1.31,Femelle,Blanc
ANI_000425,Nemo,Chat,Bengal,10,7.95,Femelle,Rayé
ANI_001841,Cottontail,Cheval,Pur-sang Arabe,5,3.0,Femelle,Noir
ANI_001679,Kiwi,Chien,Betta,4,6.45,Mâle,Marron
ANI_000659,Daisy,Chien,Discus,17,474.82,Mâle,Roux
ANI_001583,Cottontail,Chat,Néon,1,6.6,Femelle,Blanc
ANI_001608,Gizmo,Poisson,Maine Coon,1,13.49,Femelle,Beige
ANI_000179,Stella,Oiseau,Bélier,10,27.88,Mâle,Noir
ANI_000944,Marshmallow,Cheval,Frison,8,35.91,Mâle,Rayé
ANI_001811,Bella,Poisson,Calopsitte,1,34.27,Mâle,Noir
ANI_001563,Blue,Lapin,Guppy,1,5.37,Femelle,Blanc
ANI_001873,Mango,Oiseau,Scottish Fold,5,0.33,Mâle,Blanc
ANI_000343,Nala,Poisson,Angora,3,3.68,Mâle,Marron
ANI_001827,Apollo,Chien,Nain,3,3.07,Femelle,Rayé
ANI_001237,Goldie,Cheval,Angora,6,2.75,Femelle,Noir
ANI_001878,Bella,Cheval,Angora,5,0.5,Mâle,Marron
ANI_000271,Bugs,Chien,Bengal,22,1.18,Femelle,Beige
ANI_000224,Lola,Poisson,Perroquet Ara,7,665.74,Mâle,Beige
ANI_001144,Fluffy,Oiseau,Carpe Koï,2,743.92,Femelle,Roux
ANI_001438,Spirit,Poisson,Nain,11,3.07,Femelle,Rayé
ANI_001140,Shadow,Lapin,Carpe Koï,4,400.94,Mâle,Tricolore
ANI_000944,Bella,Oiseau,Néon,9,14.76,Mâle,Rayé
ANI_000320,Sunny,Chien,Rex,7,21.58,Mâle,Marron
ANI_001283,Bella,Poisson,Guppy,3,3.86,Mâle,Beige
ANI_001951,Bella,Cheval,Persan,7,0.69,Femelle,Gris
ANI_001524,Leo,Poisson,Scottish Fold,2,0.08,Femelle,Tacheté
ANI_000917,Bella,Chat,Rex,0,0.5,Mâle,Blanc
ANI_001093,Luna,Lapin,Berger Allemand,2,488.13,Femelle,Roux
ANI_000710,Rainbow,Oiseau,Inséparable,3,26.09,Mâle,Blanc
ANI_001689,Bugs,Chien,Angora,12,732.26,Mâle,Roux
ANI_000314,Bella,Cheval,Persan,1,4.68,Mâle,Blanc
ANI_001449,Lola,Lapin,Guppy,4,1.19,Mâle,Beige
ANI_001776,Gizmo,Oiseau,Bengal,9,706.54,Femelle,Beige
ANI_001192,Pegasus,Poisson,Mustang,3,0.35,Mâle,Beige
ANI_001050,Storm,Cheval,Perruche,5,414.69,Femelle,Tricolore
ANI_001073,Bella,Cheval,Canari,5,677.45,Mâle,Roux
ANI_000461,Bella,Cheval,Sphynx,4,0.02,Femelle,Blanc
ANI_001834,Lola,Oiseau,Perruche,5,0.74,Mâle,Marron
ANI_001781,Buddy,Chat,Rottweiler,7,7.09,Femelle,Blanc
ANI_001527,Oscar,Poisson,Discus,4,0.34,Femelle,Gris
ANI_000284,Phoenix,Oiseau,Betta,7,0.79,Femelle,Rayé
ANI_000909,Nemo,Chat,Betta,4,0.18,Mâle,Blanc
ANI_000184,Marshmallow,Poisson,Cacatoès,1,0.21,Mâle,Blanc
ANI_000526,Cottontail,Cheval,Appaloosa,4,1.4,Femelle,Roux
ANI_000665,Felix,Lapin,Discus,3,6.41,Mâle,Roux
ANI_001423,Luna,Cheval,Percheron,10,6.84,Mâle,Rayé
ANI_001515,Storm,Poisson,Quarter Horse,2,49.86,Mâle,Beige
ANI_000349,Star,Lapin,Rex,2,0.5,Femelle,Rayé
ANI_000273,Apollo,Oiseau,Guppy,11,5.73,Femelle,Marron
ANI_001238,Nemo,Poisson,Bélier,12,3.26,Femelle,Blanc
ANI_001364,Spirit,Chien,Quarter Horse,5,0.37,Mâle,Noir
ANI_001501,Bubbles,Poisson,Inséparable,1,7.45,Mâle,Noir
ANI_001718,Tigrou,Chien,Betta,0,22.65,Mâle,Rayé
ANI_001229,Oreo,Cheval,Mustang,3,0.55,Femelle,Noir
ANI_001300,Cotton,Lapin,Maine Coon,5,19.57,Mâle,Beige
ANI_000508,Leo,Cheval,Maine Coon,3,1.32,Femelle,Blanc
ANI_001109,Buddy,Lapin,Rex,1,5.29,Mâle,Blanc
ANI_001372,Blaze,Oiseau,Scottish Fold,11,5.94,Femelle,Tacheté
ANI_000098,Buddy,Cheval,Husky,13,525.84,Mâle,Blanc
ANI_001634,Luna,Poisson,Cacatoès,2,0.35,Mâle,Tacheté
ANI_000953,Stella,Poisson,Maine Coon,0,16.81,Mâle,Noir
ANI_001985,Finn,Lapin,Betta,2,723.18,Mâle,Gris
ANI_000105,Oliver,Poisson,Maine Coon,5,27.88,Femelle,Roux
ANI_000624,Bella,Cheval,Calopsitte,4,1.05,Mâle,Rayé
ANI_000002,Thunder,Cheval,Géant des Flandres,3,3.54,Mâle,Blanc
ANI_000504,Rex,Cheval,Perroquet Ara,15,0.55,Mâle,Tricolore
ANI_000264,Leo,Poisson,Néon,-1,577.38,Mâle,Roux
ANI_001086,Sky,Lapin,Bélier,0,29.04,Mâle,Rayé
ANI_000135,Shadow,Poisson,Discus,20,0.34,Mâle,Beige
ANI_000478,Luna,Oiseau,Nain,5,0.39,Mâle,Noir
ANI_001152,Luna,Chien,Ragdoll,1,0.11,Femelle,Tacheté
ANI_000773,Oscar,Poisson,British Shorthair,4,6.93,Femelle,Tricolore
ANI_001153,Maximus,Chien,Chartreux,4,7.33,Femelle,Beige
ANI_000808,Shadow,Cheval,Bengal,6,572.14,Mâle,Tacheté
ANI_001552,Minou,Chien,Chartreux,1,487.65,Mâle,Marron
ANI_000445,Cottontail,Lapin,Rex,0,5.42,Femelle,Tricolore
ANI_000154,Nemo,Poisson,Persan,0,2.75,Mâle,Marron
ANI_000295,Sky,Chat,Angora,5,17.17,Femelle,Noir
ANI_001892,Honey,Oiseau,Bélier,9,1.1,Mâle,Roux
ANI_000428,Tigrou,Poisson,Maine Coon,4,32.63,Femelle,Blanc
ANI_001290,Zeus,Lapin,Poisson Rouge,4,0.52,Mâle,Tacheté
ANI_000482,Buddy,Chien,Guppy,4,46.15,Mâle,Gris
ANI_001644,Bella,Poisson,Calopsitte,3,0.2,Femelle,Blanc
ANI_001108,Kiwi,Poisson,Rottweiler,1,4.13,Mâle,Noir
ANI_000406,Flash,Chat,Discus,4,439.66,Femelle,Blanc
ANI_000738,Mango,Cheval,Appaloosa,1,765.82,Femelle,Tricolore
ANI_001786,Honey,Chien,Andalou,10,2.86,Mâle,Tacheté
ANI_001400,Sunny,Poisson,Chartreux,2,0.13,Mâle,Beige
ANI_001583,Clover,Poisson,Carpe Koï,1,4.64,Mâle,Marron
ANI_000483,Lucy,Lapin,Persan,6,5.46,Femelle,Gris
ANI_001591,Apollo,Chien,Perruche,16,42.99,Femelle,Blanc
ANI_001751,Fluffy,Lapin,Bélier,2,0.31,Femelle,Rayé
ANI_000547,Sunny,Cheval,Appaloosa,4,6.92,Femelle,Tacheté
ANI_000643,Tigrou,Lapin,Boxer,6,5.74,Mâle,Roux
ANI_001604,Felix,Chien,Inséparable,8,487.65,Mâle,Gris
ANI_000754,Leo,Chien,Discus,5,0.42,Mâle,Roux
ANI_001010,Mango,Cheval,Guppy,3,3.91,Mâle,Blanc
ANI_000996,Cleo,Oiseau,Scottish Fold,11,11.43,Mâle,Tacheté
ANI_001984,Pegasus,Poisson,Scottish Fold,6,23.38,Femelle,Roux
ANI_001763,Whiskers,Cheval,Scottish Fold,2,3.67,Mâle,Marron
ANI_001800,Nala,Chien,Géant des Flandres,3,2.18,Femelle,Roux
ANI_001745,Bella,Cheval,Rex,6,0.13,Mâle,Blanc
ANI_000529,Oreo,Oiseau,Guppy,9,5.98,Femelle,Roux
ANI_000626,Luna,Oiseau,Pur-sang Arabe,4,5.82,Mâle,Tricolore
ANI_000625,Nala,Chien,Géant des Flandres,3,451.22,Femelle,Rayé
ANI_001515,Sunny,Chien,Andalou,3,6.59,Mâle,Roux
ANI_001622,Nemo,Chien,Angora,6,4.76,Mâle,Tricolore
ANI_001185,Charlie,Poisson,Poisson Rouge,1,5.85,Mâle,Tricolore
ANI_000788,Luna,Cheval,Perruche,6,19.42,Femelle,Blanc
ANI_000817,Cottontail,Cheval,Bélier,4,36.81,Mâle,Tacheté
ANI_001895,Clover,Lapin,Frison,7,0.31,Femelle,Gris
ANI_000962,Bella,Cheval,Boxer,3,0.33,Mâle,Beige
ANI_001206,Spirit,Oiseau,Bengal,4,1.23,Mâle,Tacheté
ANI_001707,Goldie,Lapin,Angora,0,773.25,Mâle,Tacheté
ANI_001754,Cleo,Lapin,Bulldog Français,-2,13.49,Mâle,Blanc
ANI_000686,Splash,Poisson,Canari,3,5.78,Femelle,Beige
ANI_001152,Sky,Chien,Maine Coon,4,6.5,Femelle,Blanc
ANI_000206,Bella,Cheval,Shetland,6,24.64,Mâle,Roux
ANI_000465,Nemo,Cheval,Quarter Horse,2,1.03,Mâle,Gris
ANI_001851,Finn,Oiseau,Guppy,3,6.62,Femelle,Roux
ANI_001593,Pepper,Cheval,Persan,6,7.71,Femelle,Rayé
ANI_001460,Thor,Cheval,Canari,10,0.29,Mâle,Blanc
ANI_001206,Bubbles,Chien,Caniche,5,3.85,Mâle,Blanc
ANI_000028,Zeus,Cheval,Rex,6,500.35,Mâle,Blanc
ANI_001367,Blue,Oiseau,Persan,8,31.48,Femelle,Blanc
ANI_000968,Gizmo,Cheval,Siamois,4,4.85,Mâle,Beige
ANI_000772,Whiskers,Lapin,Carpe Koï,2,29.75,Mâle,Roux
ANI_000999,Blue,Lapin,Mustang,7,646.52,Femelle,Roux
ANI_000654,Storm,Chat,Bengal,4,715.57,Femelle,Noir
ANI_001080,Finn,Cheval,Européen,7,696.06,Mâle,Gris
ANI_000749,Tornado,Oiseau,Perroquet Ara,18,7.21,Femelle,Roux
ANI_000706,Milo,Cheval,Rottweiler,6,5.7,Mâle,Rayé
ANI_000412,Clover,Poisson,Poisson Rouge,2,5.43,Mâle,Tricolore
ANI_001559,Bugs,Cheval,Poisson Rouge,3,9.41,Mâle,Gris
ANI_000417,Max,Cheval,Canari,3,0.82,Mâle,Marron
ANI_000750,Blue,Oiseau,Chihuahua,5,3.38,Mâle,Roux
ANI_001790,Luna,Chat,Guppy,3,5.32,Mâle,Blanc
ANI_000850,Tigrou,Oiseau,Discus,0,0.29,Mâle,Rayé
ANI_000532,Spirit,Poisson,Poisson Rouge,1,581.75,Mâle,Beige
ANI_000588,Milo,Chien,Angora,4,753.83,Femelle,Roux
ANI_000650,Luna,Chat,Appaloosa,1,0.26,Femelle,Marron
ANI_000765,Bella,Cheval,Mustang,4,0.5,Femelle,Gris
ANI_001523,Sky,Oiseau,Discus,4,3.9,Mâle,Blanc
ANI_001448,Buddy,Chien,Berger Allemand,16,35.95,Femelle,Roux
