id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000304,Camion,Suzuki,Série 5,2019,2356479,112275
VEH_000983,Camion,Iveco,e-tron,2024,1920604,250393
VEH_000443,Train,Boeing,Stralis,2015,2232243,45886
VEH_000553,Train,Iveco,Urbos,2022,617840,34704
VEH_000951,Voiture,Dacia,T High,2021,734089,65478
VEH_000551,Voiture,Mercedes,MT-07,2022,757679,157782
VEH_000547,Voiture,Toyota,Q5,2016,-3731640,110716
VEH_000496,Moto,Airbus,F 850 GS,2017,3641793,41894
VEH_000091,Bus,Bombardier,Desiro,2024,-3943462,39540
VEH_000038,Camion,Bombardier,Desiro,2017,4859743,171767
VEH_000826,Avion,Audi,Duster,2024,136405628,115116
VEH_000395,Moto,Yamaha,Urbos,2019,3369759,251945
VEH_000758,Voiture,Ducati,Coradia,2024,-4718040,49693
VEH_000960,Train,Alstom,Sandero,2016,33311561,210019
VEH_000358,Train,Toyota,Land Cruiser,2025,24959468,123540
VEH_000522,Avion,CAF,E190,2021,-1567332,99198
VEH_000177,Moto,Yamaha,Civity,2018,-2008625,20146
VEH_000806,Avion,Siemens,5008,2022,-2251150,214493
VEH_000091,Avion,Embraer,E175,2020,-3702328,278899
VEH_000536,Bus,BMW,Urbos,2023,-3802822,-23707
VEH_000479,Voiture,MAN,Vectron,2025,16672702,133905
VEH_000755,Bus,Bombardier,Q5,2023,799869,123052
VEH_000761,Moto,MAN,R Series,2026,110532,-19323
VEH_000546,Moto,Volvo,777,2021,125796736,48564
VEH_000078,Bus,Boeing,CRJ900,2019,-1460091,180428
VEH_000461,Bus,BMW,S 1000 RR,2025,-4609653,119390
VEH_000809,Avion,MAN,YZF-R6,2020,3143313,201863
VEH_000688,Moto,Mercedes,Captur,2020,471416,35505
VEH_000447,Train,Siemens,Eurocargo,2023,77696619,44585
VEH_000833,Train,Alstom,X3,2021,-446297,38130
VEH_000616,Train,Dacia,Talent,2014,1596167,44385
VEH_000886,Avion,Siemens,P Series,2015,164827786,37414
VEH_000894,Camion,MAN,Evadys,2018,-4188028,-5052
VEH_000121,Voiture,MAN,Evadys,2023,5850080,134004
VEH_000123,Moto,Alstom,Panigale,2017,-393749,37905
VEH_000506,Avion,Alstom,Axor,2020,4403173,86952
VEH_000162,Voiture,Honda,9700,2015,1622747,151352
VEH_000310,Camion,Scania,Logan,2025,-2632348,27603
VEH_000323,Voiture,Bombardier,A330,2024,-1801912,101850
VEH_000213,Bus,Scania,Stralis,2020,-2623398,78620
VEH_000712,Avion,Alstom,7900,2019,-2090813,89483
VEH_000682,Voiture,Alstom,A330,2019,-1465377,17796
VEH_000893,Avion,Siemens,TGX,2023,-4577967,21127
VEH_000110,Voiture,Honda,Tourismo,2023,-1281307,32331
VEH_000231,Bus,Volvo,Versys,2025,8342189,4544
VEH_000127,Moto,Volvo,Coradia,2022,7657874,108227
VEH_000618,Moto,BMW,A330,2025,-2275070,26547
VEH_000805,Camion,Volvo,F 850 GS,2022,2186107,217260
VEH_000062,Avion,Bombardier,747,2015,-3966129,41548
VEH_000555,Moto,Ducati,Lion's City,2022,1062333,11715
VEH_000098,Avion,Renault,747,2021,12524213,23316
VEH_000804,Train,Suzuki,V-Strom,2021,1588725,91593
VEH_000453,Voiture,Toyota,Lion's Coach,2025,-2655966,54617
VEH_000073,Moto,Iveco,A350,2022,1647610,150825
VEH_000561,Camion,Iveco,Civity,2022,998677,33837
VEH_000921,Bus,MAN,S 1000 RR,2025,-1841628,139191
VEH_000090,Train,Siemens,C,2024,7203831,142923
VEH_000235,Avion,Mercedes,208,2023,-3155962,208921
VEH_000673,Moto,Scania,Desiro,2018,-1473657,160329
VEH_000194,Train,CAF,Sprinter,2025,-555107,56369
VEH_000192,Avion,Mercedes,Axor,2021,187672023,249282
VEH_000929,Moto,Iveco,737,2022,-2742183,36407
VEH_000258,Bus,Toyota,CBR 600,2025,-4671778,63826
VEH_000077,Avion,Iveco,E190,2023,2802333,115007
VEH_000597,Moto,Peugeot,Q3,2019,25631195,272004
VEH_000719,Camion,Alstom,Evadys,2022,2152607,60197
VEH_000393,Bus,Honda,Ninja 650,2022,1788262,65993
VEH_000702,Bus,Scania,Desiro,2021,6883327,53672
VEH_000125,Voiture,MAN,Actros,2025,4812925,29699
VEH_000376,Camion,Siemens,Burgman,2021,620130,90755
VEH_000171,Avion,Yamaha,Citywide,2025,-4479437,13258
VEH_000380,Moto,Renault,Land Cruiser,2026,23602876,64095
VEH_000097,Moto,Bombardier,TGL,2025,-914553,22945
VEH_000942,Bus,Peugeot,Lion's Coach,2019,-4313901,54970
VEH_000446,Bus,Audi,9700,2024,3691801,127077
VEH_000418,Bus,MAN,Ninja 650,2021,-1426868,8504
VEH_000988,Moto,Dacia,Urbos,2014,27493415,203441
VEH_000545,Voiture,MAN,GSX-R,2014,-1668380,94336
VEH_000381,Voiture,Boeing,R Series,2024,192542039,177502
VEH_000819,Train,Alstom,787 Dreamliner,2022,8314942,36706
VEH_000489,Train,Siemens,Civity,2013,2417234,129435
VEH_000504,Bus,MAN,S Series,2025,-468532,47816
VEH_000660,Moto,Volkswagen,e-tron,2022,-471158,130268
VEH_000314,Bus,Alstom,T High,2020,-1944686,-2373
VEH_000695,Moto,Iveco,Polo,2025,-2447795,28908
VEH_000588,Camion,Renault,A350,2022,1457589,100282
VEH_000144,Bus,Yamaha,FMX,2019,53552096,43024
VEH_000983,Train,Alstom,e-tron,2017,57172306,118395
VEH_000106,Avion,Mercedes,TGX,2023,-6090735,215635
VEH_000019,Voiture,Mercedes,FM,2025,27700523,62192
VEH_000186,Train,CAF,CRJ1000,2019,103733541,138576
VEH_000745,Moto,Ducati,Multistrada,2023,-99599,5422
VEH_000677,Moto,Alstom,R 1250 GS,2026,-1450693,76500
VEH_000994,Voiture,Scania,Land Cruiser,2022,33358603,198611
VEH_000169,Train,Iveco,Monster,2023,18296205,30148
VEH_000968,Train,Bombardier,Classe C,2025,-78179,172732
VEH_000422,Avion,Dacia,Actros,2020,64403246,58634
VEH_000799,Camion,Peugeot,FMX,2024,-571583,7494
VEH_000622,Train,Alstom,Velaro,2024,-1076785,60355
VEH_000525,Train,Bombardier,Vectron,2023,-1709004,77301
VEH_000758,Bus,Airbus,Monster,2024,-610089,53480
VEH_000679,Train,Dacia,Camry,2023,136847074,151861
VEH_000785,Camion,Mercedes,Corolla,2024,978833,40368
VEH_000976,Bus,Renault,Z900,2011,-1862171,3997
VEH_000421,Camion,CAF,Z900,2023,2040275,32337
VEH_000423,Camion,Kawasaki,Talent,2023,-3567475,9551
VEH_000632,Moto,Ducati,5008,2013,-2459410,13848
VEH_000717,Train,Bombardier,Vectron,2013,365579,138557
VEH_000602,Moto,Peugeot,K,2012,309672254,134046
VEH_000388,Camion,Ducati,777,2022,473004,43843
VEH_000060,Avion,Mercedes,TGL,2019,414188077,188327
VEH_000404,Avion,Mercedes,V-Strom,2016,-6640561,33199
VEH_000923,Avion,Volkswagen,PCX,2018,-2166855,56371
VEH_000568,Moto,Embraer,Actros,2024,11158712,128014
VEH_000554,Avion,MAN,5008,2016,2107309,143291
VEH_000290,Avion,Airbus,Citywide,2017,-5742302,79158
VEH_000143,Bus,Dacia,Crossway,2023,2837511,126717
VEH_000459,Voiture,Volvo,Monster,2017,273163,82810
VEH_000067,Avion,MAN,V-Strom,2024,-345433,32839
VEH_000237,Moto,Airbus,Lion's City,2023,92838,213163
VEH_000150,Moto,Iveco,Sprinter,2025,4350063,110099
VEH_000751,Bus,Scania,Q5,2020,-131666,165443
VEH_000134,Voiture,Airbus,A320,2023,-2981144,101012
VEH_000384,Moto,CAF,Multistrada,2019,-158042,112964
VEH_000228,Avion,Honda,Interlink,2025,-183348,119410
VEH_000381,Train,Siemens,A350,2024,297790246,272543
VEH_000798,Bus,Yamaha,5008,2016,3239452,173232
VEH_000270,Bus,Audi,Golf,2025,15397021,78945
VEH_000610,Train,Bombardier,Interlink,2021,125583689,64211
VEH_000435,Moto,Mercedes,Zefiro,2025,244856831,172742
VEH_000060,Camion,Yamaha,747,2024,-11632,148277
VEH_000967,Train,Mercedes,C,2019,70536758,22000
VEH_000165,Avion,Kawasaki,Touring,2020,460884,16939
VEH_000859,Bus,CAF,747,2024,-3028478,92684
VEH_000835,Moto,Embraer,Crossway,2021,660192,135507
VEH_000310,Camion,Airbus,9900,2023,-401886,38758
VEH_000349,Camion,Iveco,7900,2023,1720994,34875
VEH_000623,Moto,Ducati,A330,2023,-1565182,221988
VEH_000237,Train,Dacia,CB 500,2024,1631402,108313
VEH_000742,Train,Bombardier,R 1250 GS,2023,-4922334,53348
VEH_000026,Avion,Bombardier,Land Cruiser,2020,241508,194792
VEH_000177,Avion,Bombardier,Golf,2016,87702547,69081
VEH_000673,Camion,Airbus,PCX,2019,92017866,186882
VEH_000111,Bus,Mercedes,S 1000 RR,2024,-1221688,93901
VEH_000272,Train,Siemens,Coradia,2023,-1541032,105135
VEH_000467,Camion,Ducati,R1,2024,-7379115,42064
VEH_000591,Camion,Audi,X5,2025,2457259,169318
VEH_000435,Train,Airbus,9700,2016,-395133,222104
VEH_000075,Train,Audi,Urbos,2021,1738640,169483
VEH_000019,Moto,Bombardier,Classe C,2024,1370266,120765
VEH_000383,Moto,Boeing,Camry,2020,88851374,194576
VEH_000405,Avion,Airbus,Classe A,2025,2476726,131856
VEH_000352,Voiture,Bombardier,Spring,2018,1800358,104636
VEH_000421,Bus,MAN,CRJ900,2025,-1667238,44022
VEH_000407,Avion,Volvo,Citywide,2026,-4261427,59783
VEH_000720,Avion,Bombardier,747,2012,15467975,117405
VEH_000208,Avion,CAF,787 Dreamliner,2023,393767,60748
VEH_000741,Moto,Airbus,GLA,2023,118799318,137072
VEH_000853,Avion,Boeing,E190,2023,37266012,157337
VEH_000746,Bus,CAF,Polo,2022,-3490162,36
VEH_000674,Avion,Siemens,Eurocargo,2019,168691508,121327
VEH_000454,Voiture,Toyota,Urbos,2019,48583850,306264
VEH_000942,Voiture,Siemens,Versys,2018,-2009666,33105
VEH_000657,Train,Scania,R 1250 GS,2021,-240512,133535
VEH_000288,Moto,Bombardier,K,2021,1967610,233818
VEH_000103,Camion,BMW,E195,2023,2877183,50534
VEH_000839,Voiture,Airbus,Atego,2023,462795,24775
VEH_000413,Camion,Volkswagen,E175,2024,-322251,110969
VEH_000169,Train,Mercedes,Daily,2024,57425,227568
VEH_000057,Bus,Renault,777,2024,-2250975,49888
VEH_000841,Moto,Bombardier,787 Dreamliner,2018,1281567,207475
VEH_000866,Camion,Scania,Crossway,2021,593589,144047
VEH_000466,Avion,Renault,TGL,2024,265908163,25773
VEH_000572,Train,Bombardier,747,2020,33692259,61095
VEH_000499,Camion,MAN,Crossway,2021,609900,99456
VEH_000912,Voiture,Toyota,Multistrada,2019,14924448,76729
VEH_000653,Camion,Toyota,Sandero,2025,88293224,16678
VEH_000486,Voiture,Mercedes,Interlink,2022,-1085323,77856
VEH_000244,Train,Scania,Talent,2020,7449824,178301
VEH_000735,Train,Mercedes,Crossway,2013,864799,87356
VEH_000174,Moto,Kawasaki,PCX,2020,1926273,208633
VEH_000859,Moto,Airbus,Lion's City,2021,-1252878,49949
VEH_000725,Train,Boeing,S 1000 RR,2025,3985785,12095
VEH_000590,Bus,MAN,Camry,2022,6049330,1954
VEH_000130,Moto,Boeing,A380,2021,93826306,43795
VEH_000290,Train,Bombardier,Land Cruiser,2013,21970571,36825
VEH_000648,Train,Dacia,CBR 600,2017,2338547,58537
VEH_000885,Camion,Embraer,A330,2025,3166206,20337
VEH_000141,Bus,Iveco,X5,2026,-1284796,19743
VEH_000134,Camion,Bombardier,Classe A,2024,1078520,22505
VEH_000232,Train,Bombardier,Coradia,2020,3380947,52862
VEH_000045,Camion,Ducati,AGV,2023,-919097,110093
VEH_000912,Camion,Alstom,Multistrada,2024,-1461726,47192
VEH_000673,Moto,Yamaha,Touring,2020,4458536,81936
VEH_000203,Voiture,Volkswagen,TGX,2024,-1470536,119230
VEH_000458,Camion,Scania,Ninja 650,2024,-1090504,183016
VEH_000193,Train,Peugeot,F 850 GS,2024,-731609,21144
VEH_000576,Moto,Ducati,Multistrada,2024,-5379146,44407
VEH_000268,Voiture,Airbus,Zefiro,2023,-3589298,7168
VEH_000134,Avion,Ducati,Panigale,2022,1889174,61082
VEH_000666,Train,Peugeot,FMX,2021,1986225,124091
VEH_000915,Bus,Embraer,Tourismo,2017,18447307,17495
VEH_000221,Bus,BMW,Citywide,2024,-2325147,145159
VEH_000858,Camion,Siemens,Q3,2020,34717284,90444
VEH_000038,Voiture,Peugeot,E190,2021,-545381,40609
VEH_000689,Avion,Siemens,Axor,2021,-633689,36781
VEH_000592,Moto,Ducati,Monster,2022,-1572275,33354
VEH_000507,Avion,Toyota,Citaro,2015,35615547,-2081
VEH_000040,Avion,Dacia,Panigale,2023,-4677322,9218
VEH_000619,Train,Dacia,Citywide,2024,7035986,164058
VEH_000407,Train,Ducati,Citywide,2024,-1358515,34239
VEH_000314,Camion,Dacia,E175,2025,-1362505,59416
VEH_000668,Voiture,Honda,Africa Twin,2014,4189383,182922
VEH_000921,Voiture,Boeing,Tourismo,2023,1086682,86278
VEH_000346,Bus,Volkswagen,Lion's Coach,2022,-3950183,-15032
VEH_000418,Train,Boeing,Civity,2016,40453956,125206
VEH_000691,Avion,Volvo,Classe A,2012,189415,150823
VEH_000862,Camion,Bombardier,E195,2023,3777375,89980
VEH_000673,Camion,Volvo,A4,2022,4627232,21696
VEH_000097,Avion,Siemens,FH,2019,610432,158061
VEH_000666,Moto,Embraer,FM,2022,-934922,39891
VEH_000078,Train,Boeing,Burgman,2019,-2332824,-20034
VEH_000873,Avion,Iveco,Megane,2017,4477035,338507
VEH_000299,Avion,Bombardier,Axor,2019,1927562,20936
VEH_000276,Camion,Audi,Urbos,2022,4856043,101917
VEH_000834,Camion,Embraer,Clio,2016,5378031,16161
VEH_000113,Voiture,Embraer,3008,2024,17518002,58711
VEH_000093,Voiture,Mercedes,A380,2024,-4253479,99737
VEH_000157,Moto,Mercedes,Daily,2025,-866429,144462
VEH_000769,Avion,Boeing,Yaris,2024,-3096644,44335
VEH_000102,Camion,Embraer,Coradia,2022,62174305,60926
VEH_000320,Moto,Mercedes,Q3,2012,-381385,52860
VEH_000310,Bus,BMW,Zefiro,2024,-3403540,35004
VEH_000270,Avion,Boeing,T High,2022,299325,30649
VEH_000612,Moto,MAN,Desiro,2022,2709122,10258
VEH_000503,Bus,Volkswagen,TGL,2023,2084209,68897
VEH_000997,Camion,Airbus,Captur,2022,-1132061,122604
VEH_000314,Moto,Renault,TGV,2021,78931,84451
VEH_000593,Voiture,Mercedes,T High,2024,-201162,90656
VEH_000935,Voiture,Yamaha,TGX,2022,657065,71278
VEH_000627,Moto,Bombardier,Citywide,2014,20945078,195492
VEH_000256,Voiture,Volvo,Citywide,2024,4964499,109551
VEH_000027,Train,Alstom,Corolla,2013,211020468,38263
VEH_000855,Moto,Bombardier,Captur,2023,-1796033,302640
VEH_000786,Train,Volvo,Talent,2024,-3733251,100803
VEH_000547,Train,Scania,Coradia,2020,3437876,162634
VEH_000233,Bus,Mercedes,308,2023,-344314,35588
VEH_000787,Voiture,Volvo,X5,2026,262261851,75301
VEH_000980,Moto,Iveco,Vectron,2016,-2819142,130318
VEH_000659,Moto,Ducati,Burgman,2020,-75942,270854
VEH_000195,Bus,Airbus,Monster,2022,323886,74502
VEH_000448,Train,Suzuki,Urbos,2017,52789,-2827
VEH_000764,Train,Airbus,208,2022,28782452,137659
VEH_000338,Train,BMW,Spring,2022,135729324,211118
VEH_000795,Moto,Embraer,S Series,2021,945810,121753
VEH_000993,Camion,Volkswagen,Urbos,2015,-1356255,21132
VEH_000729,Voiture,Iveco,Africa Twin,2018,8348983,118966
VEH_000853,Train,Bombardier,Daily,2014,774496,33152
VEH_000113,Train,Boeing,Evadys,2014,-707464,48142
VEH_000679,Train,Bombardier,Talent,2019,445851,47632
VEH_000421,Avion,Mercedes,7900,2022,-5136882,61105
VEH_000029,Bus,Toyota,A380,2022,21489573,9298
VEH_000742,Voiture,Embraer,Zefiro,2021,-1138762,-3210
VEH_000185,Voiture,Boeing,K,2023,197220288,95459
VEH_000115,Voiture,Mercedes,P Series,2020,679757,138034
VEH_000915,Moto,Siemens,Zefiro,2017,651920,75700
VEH_000885,Bus,Volvo,Captur,2023,-1492242,13561
VEH_000398,Moto,Alstom,Multistrada,2025,29872260,22679
VEH_000673,Camion,Mercedes,Q5,2024,795000,23195
VEH_000908,Bus,Kawasaki,TMAX,2017,3994805,110523
VEH_000509,Voiture,Iveco,Vectron,2020,174243855,49689
VEH_000529,Voiture,Iveco,747,2022,91024103,94799
VEH_000951,Bus,Mercedes,K,2025,434070,58002
VEH_000914,Bus,Ducati,Evadys,2023,3847805,137578
VEH_000692,Voiture,Alstom,737,2025,552180,145137
VEH_000074,Avion,Boeing,CRJ1000,2013,50603639,135885
VEH_000040,Avion,Siemens,CRJ1000,2022,208359,36381
VEH_000793,Voiture,CAF,Urbos,2012,485334,137001
VEH_000261,Bus,MAN,Coradia,2021,-3301682,143890
VEH_000326,Avion,Siemens,S Series,2026,2344466,91406
VEH_000752,Camion,Bombardier,Land Cruiser,2015,153036184,111797
VEH_000466,Train,Alstom,S Series,2020,1542069,120660
VEH_000747,Train,Scania,R 1250 GS,2024,2220932,90181
VEH_000489,Avion,Mercedes,Panigale,2023,-112543,8487
VEH_000595,Moto,Siemens,A4,2018,-1699221,104173
VEH_000304,Moto,Volvo,YZF-R6,2019,125047918,115230
VEH_000584,Train,Toyota,Vectron,2017,-81783,-11574
VEH_000824,Voiture,Embraer,Evadys,2018,125705,59638
VEH_000740,Voiture,Boeing,Camry,2022,-1333714,147909
VEH_000270,Voiture,Siemens,Classe C,2020,167600884,22316
VEH_000589,Avion,Scania,Panigale,2022,18228666,98990
VEH_000923,Voiture,Airbus,Logan,2025,-2719873,43718
VEH_000884,Moto,Yamaha,Panigale,2016,-3607752,172963
VEH_000404,Avion,Ducati,TGX,2026,-2924373,126147
VEH_000874,Train,CAF,Talent,2017,22205552,254380
VEH_000725,Avion,Yamaha,i4,2024,270018590,-5148
VEH_000671,Moto,Alstom,T-Roc,2025,-244387,51170
VEH_000442,Voiture,Mercedes,FMX,2025,-41929,160718
VEH_000794,Bus,Alstom,Desiro,2023,-2310833,112910
VEH_000379,Camion,BMW,E190,2023,-3028244,119508
VEH_001000,Moto,Kawasaki,CBR 600,2024,-418749,136039
VEH_000329,Avion,CAF,787 Dreamliner,2021,721188,34827
VEH_000016,Camion,Alstom,A350,2021,1572757,25063
VEH_000066,Moto,BMW,Eurocargo,2025,-4956066,30877
VEH_000893,Voiture,Mercedes,R1,2024,3112303,149761
VEH_000761,Bus,Iveco,C,2022,-818011,38562
VEH_000139,Camion,Bombardier,A320,2020,-2480883,179682
VEH_000333,Avion,Airbus,S 1000 RR,2014,1283987,116734
VEH_000704,Voiture,Audi,Urbos,2016,-104501,-15718
VEH_000717,Train,Renault,Lion's City,2017,-2783447,151789
VEH_000292,Avion,Boeing,T High,2023,2071401,33109
VEH_000206,Camion,Mercedes,E175,2017,234779133,151483
VEH_000828,Voiture,Iveco,Zefiro,2023,-3380746,20305
VEH_000437,Camion,Volvo,Yaris,2025,34609710,210532
VEH_000046,Camion,Ducati,Civity,2022,4303614,325456
VEH_000355,Moto,Embraer,A380,2022,-1277276,31118
VEH_000547,Train,Bombardier,Q5,2023,-2684623,48147
VEH_000920,Moto,Scania,CRJ1000,2021,28973379,58130
VEH_000451,Voiture,Boeing,GSX-R,2022,1277504,64765
VEH_000383,Camion,Dacia,Classe A,2022,3556614,100515
VEH_000684,Bus,Yamaha,Panigale,2024,3051879,124657
VEH_000586,Train,CAF,RAV4,2021,-906125,115325
VEH_000810,Camion,Honda,TGS,2024,825626,91940
VEH_000796,Bus,Iveco,Duster,2023,399860,120740
VEH_000969,Train,Volkswagen,7900,2024,-119567,15758
VEH_000185,Bus,Siemens,5008,2023,-1425257,31530
VEH_000138,Bus,Audi,Desiro,2023,81752,171375
VEH_000940,Moto,Embraer,FH,2024,8965956,-2736
VEH_000706,Train,Audi,AGV,2023,1830491,106733
VEH_000009,Avion,Audi,Panigale,2022,2709408,118824
VEH_000718,Voiture,Scania,Stralis,2017,-1683331,5990
VEH_000527,Camion,Embraer,747,2014,223461598,56136
VEH_000627,Avion,BMW,787 Dreamliner,2024,-297359,51033
VEH_000029,Avion,BMW,A320,2015,4473083,150168
VEH_000829,Bus,MAN,Urbos,2024,-4546863,160978
VEH_000354,Avion,Bombardier,E190,2024,100780695,21021
VEH_000790,Moto,Mercedes,TGX,2025,-2397551,23203
VEH_000228,Train,Dacia,TGL,2011,37186765,300654
VEH_000215,Bus,Alstom,TGV,2024,1444756,166844
VEH_000653,Bus,MAN,Logan,2018,4260323,13188
VEH_000658,Avion,Mercedes,TGX,2024,-5274562,30857
VEH_000196,Train,Embraer,Panigale,2019,-3564835,8424
VEH_000849,Avion,Bombardier,Polo,2024,-614770,16087
VEH_000509,Moto,Ducati,CB 500,2017,1055397,50927
VEH_000788,Avion,Suzuki,Captur,2024,-2960222,13898
VEH_000213,Moto,Siemens,Q5,2023,32165628,152844
VEH_000974,Avion,Bombardier,R1,2022,-728316,46089
VEH_000873,Train,Scania,Velaro,2022,4588722,28686
VEH_000144,Voiture,Boeing,Urbos,2017,-2441891,126294
VEH_000912,Bus,Mercedes,V-Strom,2019,-1565592,40372
VEH_000438,Train,Iveco,9900,2019,-2480279,47413
VEH_000180,Train,Iveco,Classe A,2017,1112609,123636
VEH_000289,Avion,Audi,TMAX,2023,5858266,-8376
VEH_000373,Train,CAF,A320,2023,2429298,53797
VEH_000906,Moto,Suzuki,T High,2016,51407463,18369
VEH_000212,Camion,Bombardier,X3,2025,-3173604,61864
VEH_000169,Train,Siemens,CRJ900,2019,-2099254,10748
VEH_000418,Avion,Suzuki,Lion's Coach,2016,23618069,152248
VEH_000532,Bus,Mercedes,Africa Twin,2016,-900773,135813
VEH_000605,Train,MAN,FM,2023,-4123270,8397
VEH_000498,Voiture,Dacia,E190,2019,14246076,49446
VEH_000687,Avion,Peugeot,Axor,2013,23653372,171624
VEH_000360,Moto,Yamaha,Civity,2021,2902287,116206
VEH_000996,Moto,Boeing,FMX,2023,-1354233,232327
VEH_000258,Camion,Suzuki,Civity,2025,1048065,39987
VEH_000022,Voiture,Suzuki,TGV,2022,-918677,66336
VEH_000154,Bus,Embraer,A330,2016,-394905,43923
VEH_000207,Moto,Yamaha,Polo,2023,4158661,52064
VEH_000304,Avion,Siemens,Velaro,2024,-6201931,-1574
VEH_000470,Camion,Dacia,AGV,2026,454104,73057
VEH_000643,Camion,Alstom,AGV,2022,4070313,134329
VEH_000657,Voiture,MAN,Ninja 650,2022,-674987,9032
VEH_000905,Bus,CAF,CRJ1000,2017,845721,74432
VEH_000987,Train,Airbus,FM,2022,78973721,266076
VEH_000927,Avion,Embraer,T-Roc,2021,3641290,17351
VEH_000212,Voiture,Embraer,9700,2025,20316833,109399
VEH_000461,Voiture,Airbus,Citaro,2015,-1779138,70826
VEH_000872,Avion,Scania,Evadys,2019,-879221,94073
