id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000895,Moto,Renault,Spring,1970-01-01 00:00:00.000002025,-579991,26391
VEH_000836,Moto,Bombardier,5008,1970-01-01 00:00:00.000002025,32774922,35523
VEH_000361,Moto,Yamaha,GSX-R,1970-01-01 00:00:00.000002023,2525217,105551
VEH_000152,Bus,Boeing,CB 500,1970-01-01 00:00:00.000002022,2439863,44719
VEH_000142,Moto,Toyota,A350,1970-01-01 00:00:00.000002025,-2234701,46992
VEH_000663,Avion,BMW,Multistrada,1970-01-01 00:00:00.000002025,-1607728,70510
VEH_000601,Voiture,Iveco,Coradia,1970-01-01 00:00:00.000002024,-2293378,19340
VEH_000028,Voiture,Toyota,FM,1970-01-01 00:00:00.000002022,2530550,20598
VEH_000815,Moto,Kawasaki,MT-07,1970-01-01 00:00:00.000002022,-763083,79396
VEH_000977,Bus,Embraer,Vectron,1970-01-01 00:00:00.000002022,43191906,110475
VEH_000743,Voiture,Airbus,A380,1970-01-01 00:00:00.000002025,-3097763,11036
VEH_000268,Moto,Suzuki,CRJ1000,1970-01-01 00:00:00.000002022,-1768721,129895
VEH_000617,Avion,Volkswagen,9700,1970-01-01 00:00:00.000002024,12377442,5699
VEH_000694,Camion,BMW,CBR 600,1970-01-01 00:00:00.000002022,1580189,77984
VEH_000019,Avion,Toyota,Velaro,1970-01-01 00:00:00.000002025,-1414950,66084
VEH_000779,Camion,Iveco,3008,1970-01-01 00:00:00.000002023,-3279038,17268
VEH_000778,Voiture,Volkswagen,Talent,1970-01-01 00:00:00.000002023,-683699,25123
VEH_000824,Moto,Siemens,Citaro,1970-01-01 00:00:00.000002024,283293,91643
VEH_000628,Moto,Renault,Panigale,1970-01-01 00:00:00.000002024,2201217,8543
VEH_000263,Moto,MAN,Evadys,1970-01-01 00:00:00.000002024,1766951,3928
VEH_000815,Voiture,Mercedes,Zefiro,1970-01-01 00:00:00.000002022,740570,249015
VEH_000617,Bus,Honda,E190,1970-01-01 00:00:00.000002025,-350496,8542
VEH_000796,Moto,Airbus,Q3,1970-01-01 00:00:00.000002024,11852705,34177
VEH_000010,Bus,MAN,Evadys,1970-01-01 00:00:00.000002023,78113834,64175
VEH_000664,Avion,Volvo,TGX,1970-01-01 00:00:00.000002023,-3442764,138701
VEH_000099,Bus,Audi,E195,1970-01-01 00:00:00.000002023,-773465,44586
VEH_000451,Train,Iveco,Tourismo,1970-01-01 00:00:00.000002025,763400,-5147
VEH_000457,Voiture,BMW,Megane,1970-01-01 00:00:00.000002022,1490652,161199
VEH_000420,Train,Bombardier,X5,1970-01-01 00:00:00.000002022,282749499,56797
VEH_000703,Avion,Suzuki,T High,1970-01-01 00:00:00.000002022,109359519,175092
VEH_000744,Bus,Audi,S Series,1970-01-01 00:00:00.000002025,141351,87691
VEH_000573,Moto,Kawasaki,Eurocargo,1970-01-01 00:00:00.000002024,72926784,278427
VEH_000629,Moto,CAF,Kadjar,1970-01-01 00:00:00.000002025,290578426,223563
VEH_000678,Moto,Alstom,Megane,1970-01-01 00:00:00.000002022,2381716,110109
VEH_000702,Moto,Embraer,GLA,1970-01-01 00:00:00.000002023,757259,144996
VEH_000725,Train,Alstom,9900,1970-01-01 00:00:00.000002023,2830727,185635
VEH_000539,Moto,Suzuki,Talent,1970-01-01 00:00:00.000002024,1627034,94482
VEH_000944,Voiture,Iveco,Desiro,1970-01-01 00:00:00.000002024,-881861,234721
VEH_000171,Voiture,Peugeot,Urbos,1970-01-01 00:00:00.000002025,4957789,133621
VEH_000345,Moto,Volvo,Citywide,1970-01-01 00:00:00.000002023,-521455,26511
VEH_000354,Bus,Audi,CB 500,1970-01-01 00:00:00.000002022,2962693,74746
VEH_000833,Train,BMW,208,1970-01-01 00:00:00.000002026,-1716776,42364
VEH_000059,Avion,Scania,Desiro,1970-01-01 00:00:00.000002022,2348708,150745
VEH_000196,Voiture,Mercedes,Africa Twin,1970-01-01 00:00:00.000002026,-2507817,-7482
VEH_000993,Voiture,Mercedes,Talent,1970-01-01 00:00:00.000002024,136837,105490
VEH_000611,Bus,Audi,Urbos,1970-01-01 00:00:00.000002024,333685,19644
VEH_000950,Avion,Embraer,CRJ1000,1970-01-01 00:00:00.000002025,-400836,158134
VEH_000238,Bus,MAN,Polo,1970-01-01 00:00:00.000002022,-529868,49709
VEH_000216,Avion,Audi,Polo,1970-01-01 00:00:00.000002025,143006,58661
VEH_000949,Moto,Suzuki,Eurocargo,1970-01-01 00:00:00.000002025,7161134,49468
VEH_000601,Train,Alstom,787 Dreamliner,1970-01-01 00:00:00.000002023,-853982,73265
VEH_000121,Voiture,MAN,C,1970-01-01 00:00:00.000002022,-3275753,52660
VEH_000259,Bus,Iveco,Q5,1970-01-01 00:00:00.000002024,-1081317,-9098
VEH_000954,Train,Scania,PCX,1970-01-01 00:00:00.000002023,-799190,26939
VEH_000028,Camion,BMW,A330,1970-01-01 00:00:00.000002023,5778204,70247
VEH_000979,Moto,Audi,FMX,1970-01-01 00:00:00.000002024,-1361985,-4639
VEH_000780,Bus,BMW,TGS,1970-01-01 00:00:00.000002025,-2674545,-3140
VEH_000538,Avion,BMW,Urbanway,1970-01-01 00:00:00.000002024,-277420,101036
VEH_000067,Avion,Dacia,Coradia,1970-01-01 00:00:00.000002022,18651873,155505
VEH_000641,Avion,Bombardier,Talent,1970-01-01 00:00:00.000002022,371577,125920
VEH_000024,Moto,Siemens,Vectron,1970-01-01 00:00:00.000002024,-2699503,-10636
VEH_000064,Voiture,Boeing,K,1970-01-01 00:00:00.000002024,3451679,36998
VEH_000891,Camion,Volkswagen,308,1970-01-01 00:00:00.000002022,-948914,28409
VEH_000861,Voiture,BMW,S 1000 RR,1970-01-01 00:00:00.000002024,-991804,40510
VEH_000835,Train,Volvo,Panigale,1970-01-01 00:00:00.000002023,-2775408,163695
VEH_000489,Bus,BMW,Z900,1970-01-01 00:00:00.000002024,3388672,109015
VEH_000545,Camion,Iveco,Interlink,1970-01-01 00:00:00.000002023,215809954,92723
VEH_000258,Bus,Iveco,e-tron,1970-01-01 00:00:00.000002024,-1721818,119384
VEH_000525,Voiture,Bombardier,Polo,1970-01-01 00:00:00.000002023,1795897,172832
VEH_000516,Avion,Toyota,Stralis,1970-01-01 00:00:00.000002026,31317419,13367
VEH_000239,Moto,MAN,Ninja 650,1970-01-01 00:00:00.000002025,5338693,2964
VEH_000321,Train,Boeing,A320,1970-01-01 00:00:00.000002025,163533681,24198
VEH_000958,Moto,MAN,S Series,1970-01-01 00:00:00.000002025,58270004,52867
VEH_000209,Train,Audi,Crossway,1970-01-01 00:00:00.000002024,1019312,44355
VEH_000422,Bus,Siemens,Desiro,1970-01-01 00:00:00.000002023,-1063157,139429
VEH_000292,Voiture,Dacia,Panigale,1970-01-01 00:00:00.000002025,2840725,48181
VEH_000078,Voiture,CAF,Logan,1970-01-01 00:00:00.000002022,-1320739,61389
VEH_000291,Voiture,Embraer,CRJ900,1970-01-01 00:00:00.000002023,-4542220,139241
VEH_000327,Camion,Dacia,MT-07,1970-01-01 00:00:00.000002024,4309744,43568
VEH_000743,Bus,Peugeot,TGX,1970-01-01 00:00:00.000002023,28296,229791
VEH_000359,Avion,Bombardier,TGS,1970-01-01 00:00:00.000002023,3868894,57469
VEH_000922,Bus,Kawasaki,PCX,1970-01-01 00:00:00.000002023,3345407,205939
VEH_000701,Voiture,Iveco,A320,1970-01-01 00:00:00.000002022,774329,36362
VEH_000144,Camion,Scania,Panigale,1970-01-01 00:00:00.000002025,25270301,204905
VEH_000325,Avion,Boeing,Corolla,1970-01-01 00:00:00.000002024,-5016824,5338
VEH_000761,Voiture,Renault,Actros,1970-01-01 00:00:00.000002025,3505933,25559
VEH_000319,Train,Mercedes,Citywide,1970-01-01 00:00:00.000002023,-3245129,54501
VEH_000192,Bus,Bombardier,Multistrada,1970-01-01 00:00:00.000002023,14558249,84951
VEH_000103,Bus,Ducati,Spring,1970-01-01 00:00:00.000002024,1699904,74175
VEH_000295,Train,Renault,A320,1970-01-01 00:00:00.000002023,-1239423,134779
VEH_000024,Avion,Mercedes,Lion's City,1970-01-01 00:00:00.000002023,-480902,126813
VEH_000320,Bus,Mercedes,Monster,1970-01-01 00:00:00.000002022,86515971,117795
VEH_000854,Moto,Bombardier,CB 500,1970-01-01 00:00:00.000002023,-293880,32875
VEH_000290,Camion,BMW,A320,1970-01-01 00:00:00.000002024,1377525,63068
VEH_000673,Camion,Airbus,CRJ900,1970-01-01 00:00:00.000002022,1907758,97542
VEH_000018,Train,Mercedes,FMX,1970-01-01 00:00:00.000002023,-3442225,60528
VEH_000688,Camion,BMW,Atego,1970-01-01 00:00:00.000002024,-2997820,43730
VEH_000347,Avion,CAF,Lion's Coach,1970-01-01 00:00:00.000002022,3170192,184067
VEH_000978,Voiture,Siemens,Zefiro,1970-01-01 00:00:00.000002024,4786314,19971
VEH_000631,Train,Airbus,777,1970-01-01 00:00:00.000002025,-1314680,144249
VEH_000926,Train,Mercedes,Multistrada,1970-01-01 00:00:00.000002025,1057810,28781
VEH_000039,Avion,Airbus,TGV,1970-01-01 00:00:00.000002023,289312001,182349
VEH_000407,Camion,Renault,777,1970-01-01 00:00:00.000002023,81604030,82784
VEH_000969,Avion,Siemens,Urbanway,1970-01-01 00:00:00.000002023,1495587,126347
VEH_000124,Train,Alstom,208,1970-01-01 00:00:00.000002025,-3617094,26646
VEH_000740,Camion,Embraer,CRJ1000,1970-01-01 00:00:00.000002023,550098,168033
VEH_000074,Voiture,Alstom,Talent,1970-01-01 00:00:00.000002025,292628655,255190
VEH_000951,Avion,Dacia,TGX,1970-01-01 00:00:00.000002024,-1911806,100692
VEH_000532,Train,Boeing,A320,1970-01-01 00:00:00.000002024,130984253,152055
VEH_000151,Voiture,MAN,Urbos,1970-01-01 00:00:00.000002024,-1199061,129213
VEH_000660,Bus,Kawasaki,Crossway,1970-01-01 00:00:00.000002022,-1758584,69278
VEH_000695,Train,BMW,A320,1970-01-01 00:00:00.000002023,21160457,40728
VEH_000280,Avion,MAN,747,1970-01-01 00:00:00.000002023,2833364,151501
VEH_000899,Train,Siemens,Urbos,1970-01-01 00:00:00.000002025,-3068980,51128
VEH_000788,Train,Ducati,737,1970-01-01 00:00:00.000002024,-1514619,134852
VEH_000853,Avion,Mercedes,V-Strom,1970-01-01 00:00:00.000002024,-5234655,11290
VEH_000151,Bus,Boeing,Tourismo,1970-01-01 00:00:00.000002022,31444155,176722
VEH_000725,Camion,Volkswagen,Urbos,1970-01-01 00:00:00.000002025,-4578715,260432
VEH_000573,Train,Scania,E175,1970-01-01 00:00:00.000002022,69417163,30272
VEH_000609,Voiture,BMW,AGV,1970-01-01 00:00:00.000002025,-5236994,25201
VEH_000855,Moto,Audi,MT-07,1970-01-01 00:00:00.000002023,-1939494,-17550
VEH_000447,Train,Mercedes,E175,1970-01-01 00:00:00.000002024,-563706,4516
VEH_000983,Bus,Audi,R Series,1970-01-01 00:00:00.000002024,1937680,191606
VEH_000454,Moto,CAF,T High,1970-01-01 00:00:00.000002022,-3933789,33832
VEH_000728,Bus,Embraer,A4,1970-01-01 00:00:00.000002025,133439,35413
VEH_000398,Voiture,Iveco,A330,1970-01-01 00:00:00.000002025,3125272,253957
VEH_000057,Camion,Siemens,Ninja 650,1970-01-01 00:00:00.000002024,-403770,37400
VEH_000873,Avion,Toyota,K,1970-01-01 00:00:00.000002025,-1805223,25152
VEH_000700,Moto,Peugeot,Coradia,1970-01-01 00:00:00.000002022,-3068822,204975
VEH_000768,Voiture,Alstom,Urbos,1970-01-01 00:00:00.000002022,-676236,161174
VEH_000101,Camion,BMW,Lion's Coach,1970-01-01 00:00:00.000002023,-726366,2336
VEH_000998,Bus,Ducati,Q3,1970-01-01 00:00:00.000002023,385041,141203
VEH_000362,Moto,Siemens,Citaro,1970-01-01 00:00:00.000002027,-2030299,-6282
VEH_000446,Train,Iveco,Zefiro,1970-01-01 00:00:00.000002023,-4424810,104456
VEH_000795,Voiture,Kawasaki,GSX-R,1970-01-01 00:00:00.000002025,268973,88329
VEH_000051,Avion,Peugeot,Sandero,1970-01-01 00:00:00.000002024,108668038,37804
VEH_000945,Moto,Alstom,A350,1970-01-01 00:00:00.000002025,-3879771,13420
VEH_000673,Moto,Ducati,Urbanway,1970-01-01 00:00:00.000002023,-5741203,11072
VEH_000120,Moto,Honda,Classe A,1970-01-01 00:00:00.000002025,-1591827,161266
VEH_000808,Moto,Siemens,TGL,1970-01-01 00:00:00.000002023,-469941,150600
VEH_000550,Bus,Yamaha,737,1970-01-01 00:00:00.000002023,117667270,122917
VEH_000696,Avion,BMW,R 1250 GS,1970-01-01 00:00:00.000002025,-2589605,64577
VEH_000663,Voiture,Embraer,TGV,1970-01-01 00:00:00.000002024,-1696196,202289
VEH_000240,Camion,Iveco,Touring,1970-01-01 00:00:00.000002022,3454982,209609
VEH_000811,Voiture,Scania,A350,1970-01-01 00:00:00.000002023,60637346,86571
VEH_000647,Avion,Iveco,Q5,1970-01-01 00:00:00.000002023,-2277771,54602
VEH_000417,Camion,Alstom,Urbanway,1970-01-01 00:00:00.000002025,-4064316,28691
VEH_000011,Voiture,MAN,Logan,1970-01-01 00:00:00.000002022,2497480,47815
VEH_000878,Moto,Audi,TGL,1970-01-01 00:00:00.000002022,14248927,93244
VEH_000894,Avion,Alstom,Megane,1970-01-01 00:00:00.000002022,5323700,276699
VEH_000563,Bus,Yamaha,Eurocargo,1970-01-01 00:00:00.000002024,-3860404,107923
VEH_000612,Avion,Audi,E175,1970-01-01 00:00:00.000002023,-4249634,106629
VEH_000562,Moto,Bombardier,Tiguan,1970-01-01 00:00:00.000002025,-2574243,47047
VEH_000261,Moto,Bombardier,Lion's Coach,1970-01-01 00:00:00.000002025,-3915048,159565
VEH_000666,Bus,CAF,V-Strom,1970-01-01 00:00:00.000002023,-4476144,130839
VEH_000413,Moto,Peugeot,i4,1970-01-01 00:00:00.000002022,51425919,141133
VEH_000422,Train,Scania,Spring,1970-01-01 00:00:00.000002023,9675396,50974
VEH_000521,Camion,Alstom,Desiro,1970-01-01 00:00:00.000002023,1125679,48005
VEH_000509,Train,Renault,K,1970-01-01 00:00:00.000002024,229136,127801
VEH_000144,Moto,MAN,TGV,1970-01-01 00:00:00.000002025,10091835,81051
VEH_000534,Bus,Renault,Interlink,1970-01-01 00:00:00.000002022,-485165,122672
VEH_000561,Moto,Bombardier,Tiguan,1970-01-01 00:00:00.000002022,-1302838,20555
VEH_000343,Voiture,Volvo,Civity,1970-01-01 00:00:00.000002024,-1074571,153757
VEH_000563,Train,Bombardier,Evadys,1970-01-01 00:00:00.000002023,-472430,139840
VEH_000753,Train,Scania,Spring,1970-01-01 00:00:00.000002022,1624809,32156
VEH_000206,Train,Mercedes,Passat,1970-01-01 00:00:00.000002024,526975,-4687
VEH_000532,Moto,Volvo,CRJ900,1970-01-01 00:00:00.000002024,-2662912,122088
VEH_000470,Train,Mercedes,A380,1970-01-01 00:00:00.000002023,-275708,127909
VEH_000347,Train,Bombardier,CRJ1000,1970-01-01 00:00:00.000002022,1818297,153016
VEH_000083,Voiture,Bombardier,Evadys,1970-01-01 00:00:00.000002024,-355343,73977
VEH_000089,Train,Ducati,Duster,1970-01-01 00:00:00.000002025,93711,38643
VEH_000099,Bus,Honda,C,1970-01-01 00:00:00.000002023,-882892,107704
VEH_000275,Avion,Volvo,Desiro,1970-01-01 00:00:00.000002025,106942204,129963
VEH_000446,Voiture,Embraer,Africa Twin,1970-01-01 00:00:00.000002025,2549065,43512
VEH_000379,Avion,BMW,A330,1970-01-01 00:00:00.000002026,493083,54936
VEH_000542,Train,BMW,CRJ1000,1970-01-01 00:00:00.000002022,-1163955,81440
VEH_000943,Bus,Renault,CRJ1000,1970-01-01 00:00:00.000002024,5606446,35455
VEH_000446,Train,Airbus,T-Roc,1970-01-01 00:00:00.000002024,-1391066,14476
VEH_000867,Camion,Iveco,S Series,1970-01-01 00:00:00.000002022,-292092,-1592
VEH_000487,Train,Toyota,FMX,1970-01-01 00:00:00.000002023,2608340,116287
VEH_000831,Moto,Audi,Classe E,1970-01-01 00:00:00.000002024,979116,47777
VEH_000650,Avion,Mercedes,308,1970-01-01 00:00:00.000002023,151871,45708
VEH_000907,Bus,Yamaha,K,1970-01-01 00:00:00.000002025,-5336117,-20130
VEH_000261,Bus,Embraer,Urbos,1970-01-01 00:00:00.000002024,-1046668,21226
VEH_000252,Bus,Suzuki,Coradia,1970-01-01 00:00:00.000002025,213582,175952
VEH_000220,Train,Iveco,RAV4,1970-01-01 00:00:00.000002026,-5114970,6585
VEH_000349,Bus,Siemens,Citywide,1970-01-01 00:00:00.000002022,15961205,196325
VEH_000270,Train,Alstom,5008,1970-01-01 00:00:00.000002025,-1416433,32581
VEH_000348,Moto,Yamaha,TGL,1970-01-01 00:00:00.000002022,5072898,28751
VEH_000841,Voiture,Mercedes,Axor,1970-01-01 00:00:00.000002025,-4575626,15374
VEH_000488,Bus,Audi,Eurocargo,1970-01-01 00:00:00.000002023,-1228339,34528
VEH_000677,Voiture,Embraer,S Series,1970-01-01 00:00:00.000002025,-1182993,41808
VEH_000528,Bus,Renault,CRJ900,1970-01-01 00:00:00.000002022,-1407880,36454
VEH_000211,Train,Siemens,Versys,1970-01-01 00:00:00.000002023,11346973,64825
VEH_000695,Bus,Mercedes,Urbanway,1970-01-01 00:00:00.000002025,-3412018,3278
VEH_000625,Avion,Scania,TGX,1970-01-01 00:00:00.000002022,-516628,80454
VEH_000522,Moto,Yamaha,Q5,1970-01-01 00:00:00.000002025,-2431641,92710
VEH_000308,Avion,Bombardier,R 1250 GS,1970-01-01 00:00:00.000002024,-3733349,37284
VEH_000834,Bus,Iveco,Desiro,1970-01-01 00:00:00.000002025,-3943992,7338
VEH_000208,Avion,Scania,AGV,1970-01-01 00:00:00.000002022,-1697359,205153
VEH_000568,Camion,CAF,Versys,1970-01-01 00:00:00.000002023,-1519123,34521
VEH_000692,Voiture,Honda,Ninja 650,1970-01-01 00:00:00.000002022,-185685,68198
VEH_000617,Train,Renault,A330,1970-01-01 00:00:00.000002022,3290038,132571
VEH_000428,Train,Alstom,Sandero,1970-01-01 00:00:00.000002022,-35240,143741
VEH_000356,Moto,Yamaha,Burgman,1970-01-01 00:00:00.000002023,-2647926,60534
VEH_000388,Avion,Peugeot,GLA,1970-01-01 00:00:00.000002022,-2179395,87084
VEH_000303,Voiture,Volkswagen,Passat,1970-01-01 00:00:00.000002025,1416640,-1676
VEH_000512,Camion,Embraer,CRJ1000,1970-01-01 00:00:00.000002024,2880697,157696
VEH_000569,Camion,Audi,Atego,1970-01-01 00:00:00.000002023,805639,16217
VEH_000453,Camion,Iveco,Passat,1970-01-01 00:00:00.000002025,1572530,-21450
VEH_000513,Camion,Bombardier,Multistrada,1970-01-01 00:00:00.000002025,3494124,29683
VEH_000789,Avion,Airbus,Eurocargo,1970-01-01 00:00:00.000002024,2570115,142270
VEH_000898,Train,Bombardier,Desiro,1970-01-01 00:00:00.000002024,72950004,156613
VEH_000726,Train,Boeing,Eurocargo,1970-01-01 00:00:00.000002023,732529,127345
VEH_000962,Moto,Kawasaki,A4,1970-01-01 00:00:00.000002022,-220352,270888
VEH_000903,Moto,Iveco,Desiro,1970-01-01 00:00:00.000002022,-122708,47168
VEH_000296,Avion,Toyota,Civity,1970-01-01 00:00:00.000002024,2058071,88658
VEH_000980,Voiture,BMW,Talent,1970-01-01 00:00:00.000002023,-1624534,165353
VEH_000018,Bus,Yamaha,Zefiro,1970-01-01 00:00:00.000002025,673062,-6774
VEH_000320,Avion,Boeing,R 1250 GS,1970-01-01 00:00:00.000002024,-3664985,66194
VEH_000901,Train,CAF,Talent,1970-01-01 00:00:00.000002025,-2184906,9079
VEH_000006,Avion,Mercedes,Actros,1970-01-01 00:00:00.000002023,2988392,333568
VEH_000651,Camion,BMW,Desiro,1970-01-01 00:00:00.000002022,2066191,126016
VEH_000968,Voiture,Mercedes,K,1970-01-01 00:00:00.000002024,342705,53494
VEH_000740,Moto,Airbus,Burgman,1970-01-01 00:00:00.000002024,3910931,73349
VEH_000894,Train,Suzuki,Vectron,1970-01-01 00:00:00.000002023,-5771827,169813
VEH_000609,Moto,MAN,PCX,1970-01-01 00:00:00.000002024,378809,26264
VEH_000723,Camion,Suzuki,Z900,1970-01-01 00:00:00.000002023,3368626,22650
VEH_000735,Moto,Embraer,Classe C,1970-01-01 00:00:00.000002025,4702312,169306
VEH_000124,Bus,Renault,T High,1970-01-01 00:00:00.000002024,1631380,19321
VEH_000245,Moto,Boeing,Ninja 650,1970-01-01 00:00:00.000002023,989867,104141
VEH_000180,Camion,BMW,AGV,1970-01-01 00:00:00.000002024,-5655435,154374
VEH_000307,Voiture,Ducati,747,1970-01-01 00:00:00.000002023,-1377714,92446
VEH_000693,Avion,Yamaha,Actros,1970-01-01 00:00:00.000002022,-1099066,48692
VEH_000510,Avion,MAN,Velaro,1970-01-01 00:00:00.000002022,1375652,160663
VEH_000801,Train,Airbus,CRJ1000,1970-01-01 00:00:00.000002022,-2347318,33608
VEH_000462,Bus,Suzuki,AGV,1970-01-01 00:00:00.000002024,-2455444,55697
VEH_000288,Train,Embraer,FH,1970-01-01 00:00:00.000002023,-3616094,90490
VEH_000672,Moto,MAN,A350,1970-01-01 00:00:00.000002023,16318261,128573
VEH_000258,Voiture,Kawasaki,CRJ1000,1970-01-01 00:00:00.000002024,-1431765,7412
VEH_000130,Train,Peugeot,Crossway,1970-01-01 00:00:00.000002023,27007100,106892
VEH_000838,Moto,Alstom,9900,1970-01-01 00:00:00.000002024,2162473,60324
VEH_000455,Bus,Boeing,CB 500,1970-01-01 00:00:00.000002024,-749364,53992
VEH_000883,Train,Airbus,R 1250 GS,1970-01-01 00:00:00.000002024,-401279,336662
VEH_000141,Moto,MAN,TGX,1970-01-01 00:00:00.000002024,-4005056,42417
VEH_000468,Train,Kawasaki,i4,1970-01-01 00:00:00.000002025,13740894,68504
VEH_000550,Bus,Volkswagen,9700,1970-01-01 00:00:00.000002024,-100880,116482
VEH_000301,Avion,Dacia,Duster,1970-01-01 00:00:00.000002024,1749156,11380
VEH_000585,Train,Audi,Logan,1970-01-01 00:00:00.000002022,-3891329,5178
VEH_000007,Camion,Bombardier,AGV,1970-01-01 00:00:00.000002023,115246396,180920
VEH_000908,Bus,Bombardier,Crossway,1970-01-01 00:00:00.000002023,4862102,115196
VEH_000885,Avion,Scania,Desiro,1970-01-01 00:00:00.000002022,-1938824,24553
VEH_000227,Bus,Iveco,e-tron,1970-01-01 00:00:00.000002026,-2927835,85643
VEH_000040,Camion,Iveco,X5,1970-01-01 00:00:00.000002023,2890429,15908
VEH_000354,Bus,MAN,Panigale,1970-01-01 00:00:00.000002023,499448,217499
VEH_000602,Moto,Suzuki,Crossway,1970-01-01 00:00:00.000002023,-1897560,40780
VEH_000839,Train,Boeing,747,1970-01-01 00:00:00.000002024,4877118,5483
VEH_000890,Avion,Alstom,Africa Twin,1970-01-01 00:00:00.000002025,-3361820,44018
VEH_000645,Bus,Dacia,A350,1970-01-01 00:00:00.000002025,16642497,16961
VEH_000911,Voiture,Scania,Classe C,1970-01-01 00:00:00.000002024,-1502936,57761
VEH_000845,Voiture,Bombardier,C,1970-01-01 00:00:00.000002025,-58983,25027
VEH_000571,Train,Honda,9900,1970-01-01 00:00:00.000002022,13569084,165868
VEH_000664,Voiture,Alstom,A350,1970-01-01 00:00:00.000002024,4483482,103914
