id,type_vehicule,marque_voiture,modele,annee_fabrication,prix,kilometrage
VEH_000750,Bus,Boeing,S 1000 RR,2025,-2874492,60263
VEH_000084,Train,Scania,P Series,2015,7675424,71524
VEH_000997,Camion,Mercedes,CBR 600,2025,3737940,254150
VEH_000553,Avion,Volvo,FMX,2018,-711245,178452
VEH_000906,Moto,Bombardier,737,2022,13079239,102321
VEH_000895,Bus,Audi,9700,2021,-1749439,156460
VEH_000943,Voiture,Boeing,308,2019,70572641,150478
VEH_000604,Camion,Embraer,CRJ1000,2022,341543009,72573
VEH_000441,Camion,Dacia,Logan,2018,127099523,39353
VEH_000541,Camion,Yamaha,Duster,2022,260169823,139608
VEH_000965,Bus,Iveco,9700,2024,1284225,24215
VEH_000012,Moto,MAN,TGS,2023,105977863,19090
VEH_000977,Moto,Audi,TMAX,2025,2039542,32810
VEH_000924,Camion,Scania,K,2022,-1133683,46958
VEH_000053,Moto,Mercedes,Talent,2025,-1874618,-9030
VEH_000956,Bus,Ducati,Lion's Coach,2025,3141934,32088
VEH_000078,Train,Boeing,5008,2025,-2511738,92071
VEH_000508,Train,Toyota,TGX,2017,-1407282,27048
VEH_000886,Moto,BMW,R Series,2025,-4879336,23579
VEH_000273,Bus,Boeing,GSX-R,2020,154575448,127147
VEH_000963,Camion,Bombardier,R1,2024,-123102,67517
VEH_000957,Voiture,Suzuki,Talent,2022,-205563,9272
VEH_000138,Train,CAF,Daily,2024,837056,52980
VEH_000317,Moto,Yamaha,Zefiro,2023,108833299,50497
VEH_000995,Voiture,Boeing,E195,2023,-209432,113601
VEH_000478,Voiture,Iveco,TGS,2023,-2106216,44328
VEH_000431,Avion,Audi,Evadys,2022,-455366,6789
VEH_000361,Voiture,MAN,Ninja 650,2012,-210620,84694
VEH_000009,Bus,Iveco,Desiro,2024,-2576871,27689
VEH_000751,Train,Boeing,C,2019,1732740,299929
VEH_000334,Moto,Yamaha,CRJ1000,2018,5445770,61895
VEH_000912,Moto,BMW,Sprinter,2018,203737,51090
VEH_000348,Moto,Boeing,Talent,2025,637025,97140
VEH_000889,Bus,Audi,Velaro,2015,-725202,40019
VEH_000819,Camion,Renault,CRJ1000,2022,-3976215,-12801
VEH_000440,Train,Kawasaki,Vectron,2022,1945731,55888
VEH_000611,Train,Iveco,Citaro,2023,-2999340,25948
VEH_000948,Camion,MAN,E195,2016,160983495,120706
VEH_000619,Avion,Toyota,R Series,2016,-1350966,13761
VEH_000232,Camion,Mercedes,Interlink,2015,480919,5584
VEH_000797,Avion,Ducati,Multistrada,2025,1921026,318389
VEH_000445,Camion,Alstom,Panigale,2024,959699,43702
VEH_000638,Train,Boeing,Corolla,2023,8162971,93732
VEH_000915,Voiture,Peugeot,Crossway,2018,3556615,141464
VEH_000010,Avion,BMW,Multistrada,2019,-1567614,261247
VEH_000364,Avion,Siemens,Spring,2023,-2260471,125638
VEH_000396,Train,Iveco,Spring,2021,-2904084,131641
VEH_000047,Moto,Scania,K,2022,-4370392,11649
VEH_000249,Bus,Siemens,Sandero,2016,1947224,55984
VEH_000734,Moto,Yamaha,FH,2019,309484790,188599
VEH_000997,Voiture,Toyota,Stralis,2017,-1156123,127195
VEH_000227,Moto,Bombardier,Lion's City,2023,2949493,65312
VEH_000352,Moto,Kawasaki,Q3,2023,-4123369,80130
VEH_000354,Train,Yamaha,CRJ1000,2023,61512598,36925
VEH_000634,Moto,CAF,E195,2025,-2376635,62442
VEH_000623,Avion,Alstom,V-Strom,2023,-2594678,249310
VEH_000002,Camion,Volvo,Burgman,2025,1166974,113839
VEH_000691,Voiture,Alstom,Talent,2022,-3845124,44314
VEH_000076,Camion,MAN,A380,2022,-264119,73520
VEH_000541,Bus,Bombardier,TGS,2022,-3023128,26
VEH_000704,Bus,Scania,V-Strom,2025,1287808,180881
VEH_000513,Train,Toyota,FH,2023,2662824,157413
VEH_000614,Avion,Suzuki,Ninja 650,2021,-449738,41707
VEH_000457,Moto,Toyota,TMAX,2013,1503180,21929
VEH_000437,Moto,Bombardier,Q3,2022,-1057849,75941
VEH_000787,Moto,Yamaha,208,2014,1752964,13724
VEH_000195,Train,Siemens,E190,2025,-3717929,3928
VEH_000794,Train,Boeing,Crossway,2022,3138465,153011
VEH_000790,Bus,Dacia,Série 5,2021,-1798381,152429
VEH_000460,Moto,Mercedes,C,2021,-2807079,98312
VEH_000969,Train,Renault,Classe A,2022,38774384,33592
VEH_000590,Avion,CAF,Z900,2024,-929363,113723
VEH_000741,Camion,Suzuki,Crossway,2025,247146172,17486
VEH_000420,Train,Boeing,TMAX,2019,-2503341,183494
VEH_000310,Bus,MAN,Civity,2025,-2472264,104884
VEH_000558,Train,Honda,Panigale,2021,3368523,93530
VEH_000737,Bus,Boeing,CRJ900,2025,-4133586,51383
VEH_000686,Voiture,Bombardier,Coradia,2021,4312077,137272
VEH_000962,Train,Iveco,AGV,2024,-2101152,-20546
VEH_000696,Moto,Yamaha,308,2018,1648556,-39262
VEH_000861,Train,Airbus,Ninja 650,2023,2595300,186943
VEH_000761,Moto,Siemens,Zefiro,2023,1525963,66980
VEH_000383,Moto,Volvo,GLE,2022,-4076012,150422
VEH_000489,Avion,CAF,Interlink,2025,503467,141697
VEH_000083,Camion,Dacia,Vectron,2020,-1389230,-5268
VEH_000572,Camion,Suzuki,Lion's City,2022,241334858,138525
VEH_000596,Moto,CAF,E190,2022,3110514,245823
VEH_000172,Voiture,Alstom,TGS,2022,598411,57251
VEH_000969,Avion,Honda,MT-07,2018,-1887713,21637
VEH_000462,Moto,Scania,Tourismo,2021,10608305,150990
VEH_000269,Camion,Volvo,S 1000 RR,2022,-3603166,18867
VEH_000610,Camion,Iveco,Spring,2022,134060984,147024
VEH_000270,Bus,BMW,Passat,2012,1922052,44753
VEH_000754,Camion,Mercedes,Monster,2018,-1247763,-75
VEH_000828,Train,Airbus,787 Dreamliner,2022,3145512,256276
VEH_000375,Voiture,BMW,9700,2016,1913446,127099
VEH_000635,Camion,Suzuki,Vectron,2021,327768069,25507
VEH_000801,Voiture,Dacia,FH,2025,-5061009,79112
VEH_000784,Camion,Alstom,E175,2020,-1513530,30291
VEH_000375,Train,Siemens,Africa Twin,2022,88082524,83759
VEH_000851,Bus,Mercedes,V-Strom,2024,-3895487,27662
VEH_000596,Camion,Dacia,Ninja 650,2017,562704,39787
VEH_000366,Voiture,Embraer,Interlink,2024,1943870,69165
VEH_000290,Bus,Iveco,Daily,2021,-1019077,77065
VEH_000250,Moto,Kawasaki,Burgman,2022,938541,43107
VEH_000798,Avion,Volvo,i4,2024,2105705,61710
VEH_000058,Voiture,BMW,C,2022,33795440,164001
VEH_000701,Moto,Siemens,Logan,2024,1124609,45777
VEH_000301,Train,Embraer,E195,2021,-4229528,54848
VEH_000558,Train,Volvo,K,2021,21860464,210872
VEH_000412,Voiture,Airbus,R Series,2025,-3573555,33145
VEH_000041,Voiture,Volkswagen,X3,2025,-4886007,7474
VEH_000050,Avion,Siemens,Citywide,2021,-3283199,92102
VEH_000067,Camion,Honda,Clio,2023,172953015,130991
VEH_000147,Moto,Embraer,A3,2017,1160596,43477
VEH_000527,Train,Embraer,Duster,2022,-684887,58535
VEH_000855,Camion,Scania,Interlink,2025,3191800,130136
VEH_000249,Avion,Bombardier,Classe E,2016,-883406,72803
VEH_000939,Moto,Embraer,Série 3,2022,1796068,53838
VEH_000031,Train,Embraer,TGS,2020,7457404,21995
VEH_000149,Bus,Volvo,Logan,2025,2213422,182629
VEH_000875,Voiture,Ducati,A320,2018,3255302,35125
VEH_000669,Moto,Bombardier,TMAX,2023,151550431,131876
VEH_000009,Avion,MAN,777,2021,-1780879,92870
VEH_000341,Avion,Volvo,Talent,2017,-8224,203298
VEH_000375,Moto,BMW,Citaro,2025,1114503,20645
VEH_000695,Bus,Airbus,Crossway,2022,312508,152667
VEH_000908,Camion,Embraer,Evadys,2020,12026788,45979
VEH_000936,Bus,MAN,X5,2020,1505318,55065
VEH_000545,Bus,Yamaha,FMX,2020,-1494935,45387
VEH_000323,Camion,Volvo,A4,2024,-5670153,74650
VEH_000841,Moto,Iveco,Panigale,2024,-1741191,28248
VEH_000960,Moto,Kawasaki,YZF-R6,2022,866201,35126
VEH_000461,Moto,MAN,RAV4,2022,9755290,152130
VEH_000674,Avion,Volvo,Lion's Coach,2024,1672553,13398
VEH_000907,Bus,Kawasaki,Atego,2022,-513528,142672
VEH_000159,Bus,Scania,TGX,2019,4110391,154415
VEH_000891,Bus,Volkswagen,Urbos,2018,776373,121888
VEH_000531,Bus,Embraer,Logan,2022,-3873278,50049
VEH_000116,Camion,Airbus,A320,2014,-3300736,52321
VEH_000493,Voiture,Airbus,Logan,2022,-1026161,9784
VEH_000467,Train,Bombardier,Corolla,2022,172128444,94378
VEH_000382,Train,Dacia,Interlink,2018,4782,51179
VEH_000194,Moto,Iveco,Coradia,2023,155982,100271
VEH_000923,Bus,Audi,PCX,2024,-4007231,66024
VEH_000878,Train,Renault,Camry,2023,27181025,112251
VEH_000443,Train,Suzuki,Q5,2025,1993913,112024
VEH_000443,Train,Volvo,777,2021,30411826,149713
VEH_000670,Camion,BMW,e-tron,2018,-725140,47745
VEH_000344,Train,Airbus,Urbos,2015,-1766587,58230
VEH_000479,Avion,Mercedes,TGX,2025,-6744085,103638
VEH_000173,Bus,Scania,A4,2022,1432890,299592
VEH_000203,Train,Siemens,S Series,2021,33700939,166443
VEH_000122,Train,Scania,Desiro,2018,-75197,91712
VEH_000866,Avion,Siemens,Duster,2023,2487639,73815
VEH_000176,Moto,Kawasaki,737,2020,252329351,55769
VEH_000358,Avion,Siemens,Citaro,2016,27125774,48003
VEH_000108,Train,Airbus,Coradia,2022,3069541,301327
VEH_000616,Camion,Toyota,Vectron,2022,2551796,41971
VEH_000155,Camion,Honda,E190,2024,333579422,21523
VEH_000717,Voiture,Scania,Velaro,2023,-2931862,135869
VEH_000041,Voiture,Volkswagen,Lion's Coach,2023,3094052,39933
VEH_000284,Camion,Embraer,Interlink,2017,-877463,59092
VEH_000503,Voiture,Peugeot,R Series,2018,3651198,25276
VEH_000898,Bus,MAN,Série 5,2023,3219692,86603
VEH_000728,Train,Iveco,A350,2024,-218998,48577
VEH_000662,Camion,Boeing,737,2018,-3583333,60040
VEH_000308,Camion,CAF,R Series,2015,-904629,106322
VEH_000183,Bus,Siemens,F 850 GS,2020,-1709772,100498
VEH_000908,Train,Siemens,Eurocargo,2012,11330005,218025
VEH_000704,Voiture,Dacia,Tourismo,2024,30961581,117275
VEH_000475,Bus,Alstom,MT-07,2016,1192349,28578
VEH_000967,Voiture,Iveco,Lion's City,2018,21722475,-12176
VEH_000031,Train,MAN,Camry,2025,310180,19682
VEH_000965,Moto,Siemens,S Series,2023,96969085,4365
VEH_000006,Train,Boeing,TGL,2020,73798805,22340
VEH_000354,Moto,Renault,Evadys,2021,1561047,52922
VEH_000254,Bus,MAN,FM,2018,35511723,145031
VEH_000726,Voiture,Boeing,CRJ900,2024,1474847,124316
VEH_000519,Avion,Embraer,AGV,2019,63501673,148887
VEH_000306,Moto,Embraer,Lion's City,2024,2401191,54665
VEH_000839,Bus,Bombardier,Evadys,2022,1006915,149029
VEH_000617,Bus,Iveco,PCX,2023,86625,112449
VEH_000291,Moto,Dacia,TGS,2025,1177737,53354
VEH_000994,Voiture,Airbus,A380,2025,-5405384,81746
VEH_000084,Camion,Scania,Atego,2021,249547,136580
VEH_000232,Voiture,Airbus,S 1000 RR,2017,10921642,57468
VEH_000648,Train,Iveco,737,2025,-2794533,161692
VEH_000431,Moto,Ducati,Vectron,2020,23688558,6926
VEH_000803,Train,Boeing,K,2014,-1632120,91274
VEH_000133,Moto,Peugeot,Interlink,2021,-232487,115542
VEH_000790,Camion,Suzuki,Tourismo,2014,-1204786,43744
VEH_000370,Train,Bombardier,A330,2014,4198748,228459
VEH_000123,Moto,Scania,R 1250 GS,2017,32207058,36965
VEH_000679,Bus,Iveco,Passat,2023,2125920,38072
VEH_000684,Bus,Peugeot,Zefiro,2023,17041514,49440
VEH_000931,Voiture,MAN,A320,2023,591516,164851
VEH_000796,Train,CAF,9900,2015,647221,36962
VEH_000474,Avion,Iveco,T-Roc,2013,-1510818,115786
VEH_000094,Voiture,Kawasaki,Eurocargo,2022,-1948692,32879
VEH_000850,Train,Peugeot,GLE,2013,1907108,98912
VEH_000122,Moto,Scania,P Series,2019,-1697910,65246
VEH_000712,Train,BMW,Classe C,2023,18018353,124140
VEH_000513,Bus,Yamaha,Camry,2021,3485651,-978
VEH_000977,Train,Boeing,Interlink,2018,24732150,287173
VEH_000655,Avion,Mercedes,PCX,2023,-1034019,32426
VEH_000591,Train,Alstom,Camry,2017,81589533,345209
VEH_000086,Train,Mercedes,Corolla,2025,20337060,34221
VEH_000610,Moto,Mercedes,Lion's City,2019,-3823456,95236
VEH_000595,Camion,Kawasaki,Vectron,2015,21293630,70497
VEH_000089,Camion,Renault,FM,2024,26176948,24190
VEH_000335,Avion,Alstom,R 1250 GS,2022,1084064,-15300
VEH_000877,Moto,Ducati,P Series,2025,179190501,44053
VEH_000303,Camion,Yamaha,Interlink,2022,3968183,123714
VEH_000337,Camion,Embraer,e-tron,2023,1742478,97380
VEH_000090,Avion,Embraer,GLE,2019,-2132962,26886
VEH_000513,Voiture,Mercedes,Eurocargo,2020,-6139280,42194
VEH_000920,Avion,Renault,i4,2022,-650027,56414
VEH_000943,Bus,Alstom,9900,2023,-2092683,13640
VEH_000179,Train,Bombardier,T-Roc,2015,1324669,143271
VEH_000669,Voiture,Yamaha,208,2025,-5139826,62306
VEH_000897,Moto,Bombardier,Panigale,2018,64244400,14321
VEH_000201,Camion,Renault,Evadys,2018,61102899,26202
VEH_000327,Avion,Alstom,Polo,2012,2245046,65094
VEH_000089,Train,Mercedes,Coradia,2023,-574077,54791
VEH_000848,Train,Bombardier,GSX-R,2024,2730929,237222
VEH_000745,Avion,Scania,Velaro,2023,40432048,268993
VEH_000359,Train,Alstom,Golf,2024,-761755,54282
VEH_000285,Avion,Volvo,747,2022,-3541741,45482
VEH_000650,Bus,Renault,Touring,2025,233590961,83674
VEH_000233,Bus,Airbus,TGL,2015,2606706,12480
VEH_000637,Train,Airbus,TGV,2013,6098950,136425
VEH_000084,Voiture,Dacia,Monster,2022,879684,100948
VEH_000741,Moto,Suzuki,Talent,2013,3253291,16079
VEH_000922,Camion,Ducati,FH,2020,1385753,26335
VEH_000881,Bus,Siemens,Urbos,2023,-2702072,32406
VEH_000459,Camion,MAN,Interlink,2023,139210009,35157
VEH_000192,Train,Suzuki,Civity,2024,63196,149957
VEH_000722,Voiture,Mercedes,V-Strom,2023,-1101129,94305
VEH_000745,Moto,Bombardier,Panigale,2022,1726126,87520
VEH_000271,Moto,Kawasaki,CBR 600,2024,2192121,66321
VEH_000379,Avion,Volvo,7900,2024,-1352288,111528
VEH_000958,Moto,Audi,Polo,2016,62652096,-13771
VEH_000177,Avion,Airbus,Captur,2024,645931,67537
VEH_000644,Moto,Airbus,E195,2019,1750754,37669
VEH_000289,Moto,Airbus,E195,2024,-2291936,33228
VEH_000489,Avion,BMW,747,2023,2875875,74619
VEH_000943,Moto,Suzuki,Urbos,2019,259587540,89853
VEH_000796,Camion,Scania,5008,2016,-2250572,5000
VEH_000392,Camion,Audi,Eurocargo,2016,6252576,190574
VEH_000478,Train,Bombardier,R 1250 GS,2023,-4495725,174584
VEH_000531,Voiture,Mercedes,Urbos,2021,1436956,18449
VEH_000156,Moto,Yamaha,Burgman,2021,15919410,42424
VEH_000129,Bus,Embraer,Urbos,2012,-386006,82128
VEH_000227,Avion,Alstom,Evadys,2020,178696705,36658
VEH_000932,Train,Boeing,Africa Twin,2021,-1756291,34745
VEH_000056,Bus,Iveco,S 1000 RR,2023,148863636,47283
VEH_000481,Train,CAF,Q5,2024,-3479782,57987
VEH_000035,Bus,Honda,Logan,2025,-2601356,36303
VEH_000766,Train,Bombardier,Lion's Coach,2023,53483509,54108
VEH_000337,Train,Dacia,AGV,2017,-2905697,21693
VEH_000100,Bus,Airbus,Interlink,2019,164297773,104797
VEH_000284,Avion,Renault,FM,2023,84417685,64585
VEH_000042,Avion,Audi,747,2018,66347899,147335
VEH_000292,Bus,MAN,Axor,2022,-600863,85766
VEH_000882,Avion,Bombardier,Citywide,2024,-3660572,33298
VEH_000798,Bus,BMW,Corolla,2021,462736,16732
VEH_000076,Bus,Dacia,Crossway,2026,-2642175,130553
VEH_000977,Train,Volkswagen,Land Cruiser,2021,1433847,56920
VEH_000278,Camion,BMW,Ninja 650,2025,241168609,153675
VEH_000588,Voiture,Bombardier,Duster,2014,4140597,29975
VEH_000422,Avion,Volvo,TGX,2024,-3308116,124865
VEH_000306,Camion,Bombardier,Lion's City,2025,3943674,66447
VEH_000948,Bus,Mercedes,Golf,2025,218776,116428
VEH_000005,Moto,Bombardier,Interlink,2024,-823998,143942
VEH_000454,Avion,Peugeot,Lion's City,2024,305773530,158865
VEH_000100,Voiture,Iveco,S Series,2023,1079194,22389
VEH_000995,Train,Renault,Urbos,2025,3106198,34692
VEH_000472,Camion,Renault,Burgman,2023,2770561,41345
VEH_000606,Avion,Iveco,GLE,2017,258041,25819
VEH_000619,Train,Volkswagen,Classe E,2016,757680,82871
VEH_000013,Moto,Boeing,Ninja 650,2022,6385996,150447
VEH_000952,Train,BMW,Vectron,2025,-689019,88045
VEH_000323,Camion,Embraer,T-Roc,2021,-22118,80884
VEH_000696,Avion,Bombardier,GLE,2026,-1099225,32470
VEH_000562,Voiture,Honda,C,2017,24355941,3708
VEH_000443,Avion,Peugeot,Yaris,2018,-3719387,-8628
VEH_000729,Moto,BMW,Stralis,2023,192179006,47290
VEH_000967,Camion,Peugeot,Touring,2023,155713752,81156
VEH_000015,Bus,Yamaha,Logan,2017,6884500,132635
VEH_000814,Train,Kawasaki,5008,2019,174950,88730
VEH_000653,Bus,Yamaha,A380,2023,-369939,184787
VEH_000373,Avion,Alstom,Multistrada,2024,-150529,240372
VEH_000197,Voiture,Audi,7900,2023,-3658136,45986
VEH_000078,Avion,Siemens,CB 500,2018,-474611,262251
VEH_000719,Train,Mercedes,Polo,2022,34337835,117109
VEH_000281,Camion,Honda,V-Strom,2020,869521,116171
VEH_000815,Moto,Scania,Tiguan,2025,-2353814,44198
VEH_000859,Bus,Audi,Coradia,2018,-2860169,-198
VEH_000904,Voiture,Boeing,V-Strom,2024,2017157,17239
VEH_000343,Camion,Bombardier,Tourismo,2012,-3931386,120185
VEH_000748,Voiture,Yamaha,TMAX,2022,-1023804,21894
VEH_000586,Train,Iveco,Multistrada,2025,50987,17257
VEH_000193,Train,Scania,R 1250 GS,2025,-2596227,53743
VEH_000786,Bus,Bombardier,E195,2022,1508166,111119
VEH_000396,Camion,Bombardier,CB 500,2024,118480560,113330
VEH_000852,Voiture,Iveco,Camry,2021,413505,111039
VEH_000216,Bus,Scania,A320,2015,159664714,12777
VEH_000748,Avion,Renault,Touring,2015,1392133,153661
VEH_000191,Camion,Dacia,Panigale,2024,261819,40916
VEH_000832,Avion,Dacia,Tiguan,2024,96397,33794
VEH_000584,Camion,MAN,747,2025,90327307,43195
VEH_000950,Moto,Alstom,787 Dreamliner,2026,4842353,27482
VEH_000809,Camion,Volvo,K,2024,-38144,154483
VEH_000349,Camion,BMW,A330,2025,-2992110,23567
VEH_000703,Camion,Boeing,Série 3,2024,-3816888,50969
VEH_000218,Voiture,Alstom,Lion's Coach,2021,189160552,51578
VEH_000389,Moto,Toyota,E175,2024,3311311,137898
VEH_000192,Camion,Audi,TMAX,2023,2683948,-1849
VEH_000933,Moto,CAF,Kadjar,2019,50598006,84510
VEH_000497,Camion,Ducati,308,2023,30045,68685
VEH_000261,Moto,Yamaha,Eurocargo,2015,4471373,106025
VEH_000490,Avion,Alstom,Monster,2022,19320306,23272
VEH_000563,Avion,CAF,Stralis,2017,-2817364,48986
VEH_000006,Voiture,BMW,Polo,2023,-3352316,-25626
VEH_000075,Train,Bombardier,CRJ900,2020,-219987,66144
VEH_000714,Bus,Audi,Q5,2026,-4830962,20402
VEH_000965,Voiture,MAN,AGV,2022,42786945,71649
VEH_000295,Moto,Yamaha,Tiguan,2022,-663612,21434
VEH_000002,Avion,Volkswagen,GLE,2022,452996,195206
VEH_000815,Camion,BMW,FMX,2025,-5382966,45982
VEH_000414,Avion,Yamaha,Eurocargo,2014,23658681,100889
VEH_000621,Train,Yamaha,Civity,2023,-3148279,98588
VEH_000937,Avion,Bombardier,Talent,2019,2216787,178118
VEH_000168,Voiture,Scania,737,2022,14378513,100565
VEH_000177,Camion,Peugeot,CBR 600,2016,40644314,12123
VEH_000326,Moto,Volkswagen,Civity,2026,-3558125,52702
VEH_000793,Voiture,Bombardier,Sprinter,2024,-630199,181811
VEH_000960,Train,Embraer,Talent,2019,-410257,37768
VEH_000852,Voiture,Volkswagen,R Series,2023,-5600100,6561
VEH_000081,Bus,Bombardier,FM,2024,102301,33326
VEH_000118,Camion,Iveco,777,2017,1938238,106966
VEH_000155,Voiture,Honda,E195,2020,-70010,24702
VEH_000435,Voiture,Iveco,Versys,2025,298277,164826
VEH_000960,Avion,Iveco,Lion's Coach,2021,25346075,189598
VEH_000525,Moto,Ducati,Talent,2017,-2091174,-7562
VEH_000108,Train,Embraer,C,2018,-1864602,39137
VEH_000046,Avion,Audi,7900,2024,-907365,152485
VEH_000978,Bus,Bombardier,Classe A,2023,-1651301,46990
VEH_000603,Moto,Audi,Lion's City,2022,-1723912,-1289
