id,athlete,sport,pays,resultat,date
id_00000549,Carlos Alcaraz,Football,USA,Défaite,2024-05-26
id_00000214,Cheslin Kolbe,Tennis,Allemagne,Défaite,2024-02-29
id_00000762,Erling Haaland,Football,Maroc,Victoire,2024-04-19
id_00000526,Achraf Hakimi,Rugby,Afrique du Sud,Défaite,2024-02-24
id_00000704,Achraf Hakimi,Football,USA,Victoire,2024-07-27
id_00000806,Antoine Dupont,Tennis,Nouvelle-Zélande,Défaite,2024-01-04
id_00000735,Achraf Hakimi,Athlétisme,Afrique du Sud,Défaite,2024-07-09
id_00000013,Usain Bolt,Football,Espagne,Victoire,2024-10-14
id_00000768,Achraf Hakimi,Athlétisme,Espagne,Défaite,2024-06-01
id_00000376,Achraf Hakimi,Football,Allemagne,Défaite,2024-03-30
id_00000223,LeBron James,Basketball,Angleterre,Défaite,2024-06-07
id_00000318,Carlos Alcaraz,Rugby,USA,Victoire,2024-02-14
id_00000821,LeBron James,Rugby,USA,Nul,2024-08-29
id_00000069,Aryna Sabalenka,Basketball,USA,Victoire,2024-04-23
id_00000562,Achraf Hakimi,Athlétisme,Espagne,Défaite,2024-09-16
id_00000236,LeBron James,Tennis,Espagne,Défaite,2024-11-07
id_00000135,Mohamed Salah,Football,USA,Victoire,2024-03-27
id_00000489,LeBron James,Basketball,USA,Victoire,2024-10-09
id_00000051,Kylian Mbappé,Rugby,Espagne,Victoire,2024-11-22
id_00000775,Achraf Hakimi,Athlétisme,Espagne,Nul,2024-06-22
id_00000750,Hakim Ziyech,Tennis,USA,Défaite,2024-09-22
id_00000966,Aryna Sabalenka,Basketball,USA,Défaite,2024-03-18
id_00000578,Carlos Alcaraz,Tennis,USA,Victoire,2024-04-24
id_00000092,Beauden Barrett,Tennis,USA,Défaite,2024-09-08
id_00000275,Kylian Mbappé,Athlétisme,Espagne,Défaite,2024-06-22
id_00000489,Eliud Kipchoge,Rugby,Afrique du Sud,Victoire,2024-05-03
id_00000050,Kylian Mbappé,Tennis,Espagne,Défaite,2024-03-23
id_00000484,Usain Bolt,Rugby,France,Victoire,2024-12-02
id_00000997,Erling Haaland,Football,France,Défaite,2024-09-01
id_00000831,Novak Djokovic,Tennis,Espagne,Défaite,2024-03-28
id_00000701,Mohamed Salah,Football,USA,Défaite,2024-07-26
id_00000251,Carlos Alcaraz,Athlétisme,Espagne,Victoire,2024-03-12
id_00000275,Kylian Mbappé,Basketball,Angleterre,Nul,2024-05-27
id_00000965,Achraf Hakimi,Football,Espagne,Nul,2024-05-02
id_00000501,Hakim Ziyech,Football,Espagne,Nul,2024-02-27
id_00000940,Antoine Dupont,Basketball,Maroc,Défaite,2024-03-20
id_00000627,Eliud Kipchoge,Football,Espagne,Victoire,2024-01-22
id_00000369,Stephen Curry,Basketball,Espagne,Défaite,2024-08-08
id_00000378,Aryna Sabalenka,Tennis,USA,Victoire,2024-01-10
id_00000415,Kevin Durant,Athlétisme,Espagne,Victoire,2024-06-04
id_00000540,Hakim Ziyech,Athlétisme,USA,Victoire,2024-08-23
id_00000351,Cheslin Kolbe,Athlétisme,USA,Défaite,2024-09-23
id_00000467,Giannis Antetokounmpo,Tennis,Afrique du Sud,Victoire,2024-08-08
id_00000490,Antoine Dupont,Athlétisme,France,Victoire,2024-04-16
id_00000882,Achraf Hakimi,Rugby,USA,Défaite,2024-01-01
id_00000499,Kevin Durant,Football,Nouvelle-Zélande,Nul,2024-05-08
id_00000721,Antoine Dupont,Football,Allemagne,Nul,2024-07-20
id_00000938,Giannis Antetokounmpo,Tennis,Allemagne,Défaite,2024-03-13
id_00000267,Iga Świątek,Athlétisme,France,Victoire,2024-11-10
id_00000502,Stephen Curry,Athlétisme,Angleterre,Défaite,2024-09-28
id_00000121,Novak Djokovic,Athlétisme,France,Défaite,2024-09-02
id_00000669,Mondo Duplantis,Athlétisme,Espagne,Défaite,2024-05-09
id_00000699,Hakim Ziyech,Tennis,USA,Défaite,2024-10-02
id_00000188,Aryna Sabalenka,Basketball,USA,Victoire,2024-10-23
id_00000801,LeBron James,Basketball,USA,Victoire,2024-10-18
id_00000532,Aryna Sabalenka,Rugby,Espagne,Victoire,2024-03-29
id_00000297,Antoine Dupont,Tennis,USA,Victoire,2024-05-06
id_00000999,Aryna Sabalenka,Basketball,Espagne,Nul,2024-04-20
id_00000252,Antoine Dupont,Tennis,USA,Défaite,2024-03-14
id_00000423,Carlos Alcaraz,Athlétisme,France,Victoire,2024-10-31
id_00000366,Usain Bolt,Athlétisme,USA,Victoire,2024-05-09
id_00000731,Kevin Durant,Football,Espagne,Nul,2024-11-28
id_00000933,Novak Djokovic,Football,Espagne,Victoire,2024-05-28
id_00000397,Achraf Hakimi,Rugby,Nouvelle-Zélande,Victoire,2024-10-29
id_00000584,Usain Bolt,Football,USA,Nul,2024-01-01
id_00000973,Hakim Ziyech,Football,Nouvelle-Zélande,Nul,2024-07-29
id_00000296,Kevin Durant,Tennis,USA,Victoire,2024-10-10
id_00000388,Hakim Ziyech,Athlétisme,Afrique du Sud,Défaite,2024-01-02
id_00000889,Aryna Sabalenka,Tennis,France,Nul,2024-11-07
id_00000885,LeBron James,Athlétisme,USA,Défaite,2024-07-04
id_00000234,Usain Bolt,Football,Maroc,Défaite,2024-08-10
id_00000358,Novak Djokovic,Basketball,Afrique du Sud,Défaite,2024-11-22
id_00000801,Antoine Dupont,Football,Angleterre,Défaite,2024-06-06
id_00000896,Mondo Duplantis,Tennis,Espagne,Défaite,2024-01-06
id_00000853,LeBron James,Tennis,France,Défaite,2024-07-22
id_00000927,Hakim Ziyech,Tennis,Angleterre,Défaite,2024-05-11
id_00000897,Kylian Mbappé,Football,Nouvelle-Zélande,Nul,2024-12-23
id_00000899,Novak Djokovic,Basketball,Espagne,Défaite,2024-03-17
id_00000256,Cheslin Kolbe,Tennis,Allemagne,Victoire,2024-04-27
id_00000495,LeBron James,Tennis,USA,Victoire,2024-11-08
id_00000427,Mohamed Salah,Tennis,Espagne,Nul,2024-04-11
id_00000991,Aryna Sabalenka,Athlétisme,Espagne,Nul,2024-08-02
id_00000638,Carlos Alcaraz,Basketball,Angleterre,Défaite,2024-03-12
id_00000128,Antoine Dupont,Tennis,Nouvelle-Zélande,Défaite,2024-07-19
id_00000334,Kevin Durant,Tennis,Maroc,Nul,2024-10-25
id_00000883,Beauden Barrett,Football,Angleterre,Nul,2024-06-02
id_00000713,Cheslin Kolbe,Tennis,USA,Défaite,2024-01-03
id_00000906,Hakim Ziyech,Tennis,USA,Victoire,2024-03-16
id_00000269,Hakim Ziyech,Tennis,France,Défaite,2024-08-19
id_00000211,Mohamed Salah,Football,Espagne,Nul,2024-01-23
id_00000741,Achraf Hakimi,Tennis,Afrique du Sud,Victoire,2024-03-29
id_00000217,Mohamed Salah,Tennis,Espagne,Défaite,2024-12-09
id_00000292,Achraf Hakimi,Basketball,Espagne,Défaite,2024-10-20
id_00000926,Carlos Alcaraz,Football,USA,Défaite,2024-09-19
id_00000556,Kylian Mbappé,Tennis,France,Défaite,2024-01-08
id_00000594,Usain Bolt,Football,France,Défaite,2024-10-18
id_00000417,Carlos Alcaraz,Athlétisme,Espagne,Défaite,2024-12-17
id_00000970,Kylian Mbappé,Tennis,Espagne,Nul,2024-05-03
id_00000310,Hakim Ziyech,Football,France,Nul,2024-11-28
id_00000821,Kevin Durant,Tennis,USA,Victoire,2024-06-13
id_00000783,Antoine Dupont,Football,Espagne,Victoire,2024-06-30
id_00000231,Erling Haaland,Rugby,USA,Nul,2024-10-08
id_00000802,Novak Djokovic,Tennis,USA,Défaite,2024-02-15
id_00000548,Kylian Mbappé,Tennis,Espagne,Défaite,2024-01-07
id_00000716,Novak Djokovic,Football,Afrique du Sud,Défaite,2024-11-23
id_00000096,Antoine Dupont,Tennis,Espagne,Défaite,2024-05-14
id_00000025,Hakim Ziyech,Athlétisme,Espagne,Défaite,2024-11-01
id_00000695,Kevin Durant,Rugby,Afrique du Sud,Victoire,2024-10-11
id_00000222,LeBron James,Football,USA,Défaite,2024-07-12
id_00000267,LeBron James,Tennis,USA,Victoire,2024-08-06
id_00000861,Iga Świątek,Tennis,Allemagne,Victoire,2024-10-20
id_00000465,Giannis Antetokounmpo,Athlétisme,France,Défaite,2024-04-15
id_00000286,LeBron James,Rugby,Espagne,Nul,2024-07-24
id_00000695,Giannis Antetokounmpo,Football,Nouvelle-Zélande,Victoire,2024-08-29
id_00000916,Kevin Durant,Basketball,Maroc,Défaite,2024-05-09
id_00000667,Achraf Hakimi,Basketball,Angleterre,Défaite,2024-07-13
id_00000974,Stephen Curry,Tennis,Espagne,Victoire,2024-12-04
id_00000847,Stephen Curry,Rugby,USA,Victoire,2024-08-03
id_00000148,Kylian Mbappé,Tennis,Maroc,Victoire,2024-04-21
id_00000523,Stephen Curry,Football,Espagne,Nul,2024-08-08
id_00000880,Achraf Hakimi,Basketball,USA,Nul,2024-07-02
id_00000858,Iga Świątek,Athlétisme,Espagne,Nul,2024-01-28
id_00000220,Mohamed Salah,Football,Maroc,Nul,2024-08-22
id_00000492,Antoine Dupont,Athlétisme,Angleterre,Défaite,2024-10-14
id_00000590,Kylian Mbappé,Football,Afrique du Sud,Défaite,2024-11-05
id_00000845,Carlos Alcaraz,Rugby,Espagne,Victoire,2024-05-07
id_00000641,Antoine Dupont,Rugby,France,Défaite,2024-08-06
id_00000203,Hakim Ziyech,Athlétisme,France,Victoire,2024-05-31
id_00000180,Beauden Barrett,Football,USA,Victoire,2024-11-25
id_00000992,Iga Świątek,Tennis,Angleterre,Victoire,2024-09-23
id_00000644,Stephen Curry,Tennis,Angleterre,Victoire,2024-04-26
id_00000963,Antoine Dupont,Tennis,Espagne,Défaite,2024-09-05
id_00000522,Kylian Mbappé,Football,USA,Victoire,2024-08-16
id_00000839,Kylian Mbappé,Rugby,USA,Victoire,2024-12-13
id_00000129,Beauden Barrett,Basketball,Nouvelle-Zélande,Défaite,2024-03-12
id_00000501,Giannis Antetokounmpo,Football,USA,Victoire,2024-07-19
id_00000321,Achraf Hakimi,Rugby,USA,Défaite,2024-04-02
id_00000325,Giannis Antetokounmpo,Basketball,USA,Défaite,2024-07-24
id_00000942,Novak Djokovic,Tennis,USA,Victoire,2024-05-30
id_00000130,Antoine Dupont,Football,USA,Défaite,2024-08-05
id_00000934,Giannis Antetokounmpo,Tennis,USA,Défaite,2024-03-15
id_00000605,Kylian Mbappé,Athlétisme,USA,Défaite,2024-03-24
id_00000327,Kevin Durant,Football,USA,Victoire,2024-05-13
id_00000464,Carlos Alcaraz,Basketball,USA,Défaite,2024-08-25
id_00000484,Aryna Sabalenka,Tennis,USA,Nul,2024-05-19
id_00000395,Mohamed Salah,Football,Espagne,Défaite,2024-01-01
id_00000895,LeBron James,Tennis,USA,Victoire,2024-05-28
id_00000100,Kylian Mbappé,Basketball,USA,Victoire,2024-10-13
id_00000956,Achraf Hakimi,Rugby,Nouvelle-Zélande,Victoire,2024-11-23
id_00000406,Novak Djokovic,Athlétisme,USA,Victoire,2024-10-04
id_00000704,Erling Haaland,Rugby,USA,Victoire,2024-09-21
id_00000249,Cheslin Kolbe,Basketball,USA,Victoire,2024-09-03
id_00000526,Achraf Hakimi,Rugby,Maroc,Défaite,2024-07-21
id_00000463,Erling Haaland,Football,Espagne,Nul,2024-10-27
id_00000942,Cheslin Kolbe,Football,France,Nul,2024-05-21
id_00000937,Kevin Durant,Tennis,Afrique du Sud,Défaite,2024-11-18
id_00000418,Hakim Ziyech,Basketball,USA,Victoire,2024-01-09
id_00000465,Antoine Dupont,Basketball,Maroc,Nul,2024-10-27
id_00000966,Mohamed Salah,Tennis,Maroc,Nul,2024-06-28
id_00000163,LeBron James,Football,Nouvelle-Zélande,Victoire,2024-04-11
id_00000759,LeBron James,Football,Espagne,Défaite,2024-07-28
id_00000121,Usain Bolt,Athlétisme,USA,Défaite,2024-01-27
id_00000221,Mondo Duplantis,Football,Maroc,Nul,2024-01-19
id_00000209,Achraf Hakimi,Tennis,USA,Défaite,2024-09-12
id_00000349,Kevin Durant,Tennis,Maroc,Défaite,2024-02-29
id_00000784,Hakim Ziyech,Football,USA,Nul,2024-05-28
id_00000790,Novak Djokovic,Football,Afrique du Sud,Nul,2024-11-29
id_00000956,Achraf Hakimi,Football,Allemagne,Défaite,2024-05-26
id_00000665,Mohamed Salah,Tennis,USA,Défaite,2024-07-31
id_00000696,Usain Bolt,Tennis,Espagne,Défaite,2024-08-14
id_00000888,Carlos Alcaraz,Rugby,Espagne,Victoire,2024-02-08
id_00000322,Hakim Ziyech,Rugby,Angleterre,Victoire,2024-06-11
id_00000247,Achraf Hakimi,Tennis,France,Victoire,2024-12-02
id_00000508,Giannis Antetokounmpo,Tennis,Angleterre,Nul,2024-03-03
id_00000292,Giannis Antetokounmpo,Basketball,Allemagne,Défaite,2024-02-21
id_00000515,LeBron James,Basketball,USA,Défaite,2024-11-11
id_00000611,Kylian Mbappé,Football,Nouvelle-Zélande,Défaite,2024-10-05
id_00000281,LeBron James,Rugby,Maroc,Défaite,2024-05-29
id_00000429,Achraf Hakimi,Athlétisme,Maroc,Victoire,2024-05-24
id_00000050,Antoine Dupont,Tennis,Espagne,Défaite,2024-09-24
id_00000791,Mohamed Salah,Athlétisme,France,Défaite,2024-11-29
id_00000728,Kylian Mbappé,Basketball,Espagne,Victoire,2024-06-04
id_00000102,Stephen Curry,Tennis,Maroc,Victoire,2024-07-03
id_00000471,LeBron James,Rugby,USA,Défaite,2024-03-01
id_00000331,Eliud Kipchoge,Athlétisme,USA,Victoire,2024-02-11
id_00000510,Novak Djokovic,Football,Espagne,Nul,2024-04-04
id_00000883,Antoine Dupont,Athlétisme,Angleterre,Défaite,2024-11-19
id_00000451,Cheslin Kolbe,Athlétisme,USA,Défaite,2024-08-11
id_00000489,Kylian Mbappé,Tennis,Espagne,Défaite,2024-06-27
id_00000461,Mohamed Salah,Tennis,Nouvelle-Zélande,Défaite,2024-01-31
id_00000384,Iga Świątek,Rugby,Allemagne,Victoire,2024-01-17
id_00000283,Novak Djokovic,Athlétisme,France,Victoire,2024-01-10
id_00000593,Antoine Dupont,Tennis,USA,Défaite,2024-03-19
id_00000053,Aryna Sabalenka,Rugby,Nouvelle-Zélande,Victoire,2024-06-13
id_00000812,Kevin Durant,Football,Espagne,Défaite,2024-02-25
id_00000150,Kevin Durant,Football,Espagne,Victoire,2024-08-12
id_00000911,Cheslin Kolbe,Athlétisme,USA,Victoire,2024-12-06
id_00000566,Kylian Mbappé,Tennis,Maroc,Nul,2024-11-23
id_00000989,Kevin Durant,Rugby,USA,Victoire,2024-05-18
id_00000361,Beauden Barrett,Football,USA,Nul,2024-02-28
id_00000622,Kylian Mbappé,Basketball,USA,Défaite,2024-12-01
id_00000581,Antoine Dupont,Basketball,Afrique du Sud,Victoire,2024-05-15
id_00000082,Carlos Alcaraz,Tennis,USA,Victoire,2024-05-01
id_00000869,Erling Haaland,Basketball,Espagne,Défaite,2024-01-03
id_00000005,Mondo Duplantis,Athlétisme,Maroc,Nul,2024-11-17
id_00000383,Stephen Curry,Athlétisme,Nouvelle-Zélande,Nul,2024-11-02
id_00000763,Stephen Curry,Tennis,France,Défaite,2024-03-04
id_00000734,LeBron James,Basketball,USA,Défaite,2024-11-06
id_00000250,Achraf Hakimi,Tennis,USA,Victoire,2024-12-01
id_00000927,Erling Haaland,Basketball,Maroc,Défaite,2024-12-11
id_00000729,Hakim Ziyech,Basketball,Espagne,Défaite,2024-08-03
id_00000069,Iga Świątek,Rugby,Maroc,Victoire,2024-12-16
id_00000396,Stephen Curry,Rugby,USA,Victoire,2024-07-17
id_00000505,Mohamed Salah,Rugby,USA,Victoire,2024-06-16
id_00000700,Kylian Mbappé,Football,Espagne,Victoire,2024-01-17
id_00000321,Achraf Hakimi,Athlétisme,Espagne,Victoire,2024-10-26
id_00000815,Cheslin Kolbe,Basketball,USA,Victoire,2024-06-02
id_00000743,Cheslin Kolbe,Athlétisme,France,Défaite,2024-04-13
id_00000874,Kylian Mbappé,Basketball,USA,Défaite,2024-03-12
id_00000372,Giannis Antetokounmpo,Basketball,France,Défaite,2024-08-11
id_00000997,Novak Djokovic,Football,Maroc,Nul,2024-09-01
id_00000257,Hakim Ziyech,Football,Angleterre,Victoire,2024-11-03
id_00000627,Eliud Kipchoge,Rugby,USA,Défaite,2024-01-05
id_00000181,Stephen Curry,Tennis,Allemagne,Nul,2024-01-10
id_00000347,LeBron James,Basketball,Afrique du Sud,Défaite,2024-08-09
id_00000035,Kylian Mbappé,Tennis,Nouvelle-Zélande,Défaite,2024-04-27
id_00000836,LeBron James,Tennis,USA,Défaite,2024-03-04
id_00000639,Mondo Duplantis,Tennis,France,Victoire,2024-07-24
id_00000372,Kevin Durant,Tennis,Afrique du Sud,Défaite,2024-06-19
id_00000942,Kylian Mbappé,Athlétisme,USA,Défaite,2024-09-22
id_00000018,Giannis Antetokounmpo,Tennis,Espagne,Victoire,2024-02-11
id_00000969,Hakim Ziyech,Athlétisme,USA,Défaite,2024-04-30
id_00000296,Kylian Mbappé,Football,Espagne,Nul,2024-09-05
id_00000887,LeBron James,Basketball,Allemagne,Victoire,2024-08-14
id_00000219,Antoine Dupont,Tennis,Espagne,Défaite,2024-02-04
id_00000768,LeBron James,Basketball,Afrique du Sud,Défaite,2024-03-04
id_00000725,Cheslin Kolbe,Basketball,France,Nul,2024-05-03
id_00000278,Mondo Duplantis,Football,Espagne,Défaite,2024-01-18
id_00000345,Novak Djokovic,Basketball,Angleterre,Victoire,2024-05-19
id_00000158,Usain Bolt,Athlétisme,Espagne,Victoire,2024-01-23
id_00000311,Erling Haaland,Rugby,USA,Victoire,2024-08-09
id_00000300,Kylian Mbappé,Athlétisme,USA,Défaite,2024-08-16
id_00000225,Erling Haaland,Rugby,USA,Victoire,2024-03-30
id_00000329,LeBron James,Athlétisme,Allemagne,Victoire,2024-09-03
id_00000134,Beauden Barrett,Rugby,Nouvelle-Zélande,Défaite,2024-05-13
id_00000095,Mondo Duplantis,Basketball,USA,Victoire,2024-01-22
id_00000746,Carlos Alcaraz,Basketball,France,Défaite,2024-08-23
id_00000619,Kylian Mbappé,Rugby,Angleterre,Victoire,2024-12-26
id_00000263,Cheslin Kolbe,Tennis,USA,Victoire,2024-11-04
id_00000384,Beauden Barrett,Football,USA,Défaite,2024-03-09
id_00000506,Beauden Barrett,Tennis,USA,Victoire,2024-06-10
id_00000029,Achraf Hakimi,Basketball,USA,Défaite,2024-10-21
id_00000220,Giannis Antetokounmpo,Tennis,USA,Victoire,2024-05-17
id_00000246,Kylian Mbappé,Basketball,Angleterre,Nul,2024-03-18
id_00000723,Antoine Dupont,Football,Angleterre,Nul,2024-11-22
id_00000582,Faith Kipyegon,Basketball,USA,Défaite,2024-12-01
id_00000034,LeBron James,Rugby,Afrique du Sud,Victoire,2024-11-13
id_00000577,Erling Haaland,Tennis,Afrique du Sud,Nul,2024-06-13
id_00000552,Kevin Durant,Rugby,USA,Défaite,2024-03-03
id_00000716,Beauden Barrett,Tennis,Espagne,Défaite,2024-06-23
id_00000399,Usain Bolt,Athlétisme,USA,Défaite,2024-10-09
id_00000838,Mohamed Salah,Tennis,France,Défaite,2024-07-27
id_00000188,Kevin Durant,Football,Espagne,Nul,2024-04-03
id_00000405,Kevin Durant,Tennis,USA,Défaite,2024-10-09
id_00000338,Achraf Hakimi,Tennis,Nouvelle-Zélande,Nul,2024-09-07
id_00000930,Iga Świątek,Football,Afrique du Sud,Nul,2024-07-08
id_00000791,Achraf Hakimi,Tennis,Nouvelle-Zélande,Défaite,2024-09-28
id_00000867,Kylian Mbappé,Football,Nouvelle-Zélande,Nul,2024-09-04
id_00000331,Kevin Durant,Football,Nouvelle-Zélande,Victoire,2024-12-09
id_00000442,Antoine Dupont,Basketball,Espagne,Nul,2024-02-23
id_00000418,Hakim Ziyech,Athlétisme,Allemagne,Défaite,2024-03-23
id_00000828,Cheslin Kolbe,Tennis,USA,Nul,2024-02-11
id_00000684,Achraf Hakimi,Tennis,France,Défaite,2024-06-23
id_00000457,Kylian Mbappé,Football,France,Nul,2024-04-09
id_00000998,Aryna Sabalenka,Football,Afrique du Sud,Victoire,2024-07-02
id_00000707,Achraf Hakimi,Basketball,Allemagne,Nul,2024-05-27
id_00000492,Antoine Dupont,Basketball,USA,Victoire,2024-02-14
id_00000512,Usain Bolt,Tennis,Angleterre,Nul,2024-11-09
id_00000404,Iga Świątek,Tennis,Angleterre,Défaite,2024-01-26
id_00000379,Giannis Antetokounmpo,Tennis,USA,Victoire,2024-02-03
id_00000501,Mohamed Salah,Football,USA,Victoire,2024-10-28
id_00000392,Mondo Duplantis,Football,France,Défaite,2024-03-26
id_00000472,Stephen Curry,Tennis,Angleterre,Défaite,2024-01-26
id_00000158,Achraf Hakimi,Tennis,Espagne,Victoire,2024-03-13
id_00000921,Erling Haaland,Tennis,Espagne,Victoire,2024-01-02
id_00000456,Kevin Durant,Football,Espagne,Victoire,2024-03-11
id_00000997,Faith Kipyegon,Athlétisme,Maroc,Défaite,2024-02-07
id_00000704,Stephen Curry,Tennis,USA,Défaite,2024-04-29
id_00000933,Eliud Kipchoge,Football,France,Défaite,2024-05-22
id_00000117,Antoine Dupont,Rugby,USA,Nul,2024-02-17
id_00000479,LeBron James,Athlétisme,Angleterre,Défaite,2024-08-24
id_00000445,Hakim Ziyech,Tennis,Espagne,Victoire,2024-04-23
id_00000853,Kevin Durant,Football,France,Victoire,2024-09-17
id_00000668,Kylian Mbappé,Football,Espagne,Nul,2024-06-04
id_00000251,Carlos Alcaraz,Football,USA,Nul,2024-10-25
id_00000596,Hakim Ziyech,Athlétisme,Angleterre,Victoire,2024-06-19
id_00000157,Antoine Dupont,Basketball,USA,Défaite,2024-10-02
id_00000956,Aryna Sabalenka,Football,France,Victoire,2024-08-02
id_00000613,Faith Kipyegon,Football,USA,Nul,2024-04-03
id_00000493,Iga Świątek,Rugby,USA,Nul,2024-12-05
id_00000403,Erling Haaland,Football,USA,Victoire,2024-11-30
id_00000508,Usain Bolt,Basketball,Maroc,Défaite,2024-04-28
id_00000957,Kevin Durant,Football,France,Défaite,2024-06-28
id_00000088,Kylian Mbappé,Athlétisme,USA,Nul,2024-03-20
id_00000190,Usain Bolt,Football,Nouvelle-Zélande,Défaite,2024-10-13
id_00000073,Beauden Barrett,Rugby,France,Victoire,2024-06-05
id_00000790,Hakim Ziyech,Basketball,USA,Défaite,2024-07-24
id_00000333,Stephen Curry,Rugby,France,Victoire,2024-10-13
id_00000984,Aryna Sabalenka,Basketball,Espagne,Défaite,2024-07-01
id_00000548,Mohamed Salah,Football,USA,Nul,2024-11-30
id_00000886,Novak Djokovic,Tennis,USA,Nul,2024-07-26
id_00000083,Cheslin Kolbe,Basketball,USA,Défaite,2024-01-12
id_00000293,Achraf Hakimi,Football,Allemagne,Défaite,2024-03-13
id_00000242,Novak Djokovic,Tennis,USA,Victoire,2024-02-28
id_00000339,Faith Kipyegon,Rugby,USA,Victoire,2024-04-28
id_00000971,Kylian Mbappé,Tennis,Angleterre,Nul,2024-04-07
