exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Marché Wholesale Agadir,Cooperative Grains Alliance,France,Île-de-France,0.0,Orge,88.2295015082137,1042.4773718633523,Premium
Cooperative Grains Alliance,Rungis International,USA,Souss-Massa,0.0,Yaourt,94.68545952576187,5039.942181243852,Standard
Domaine Provence Bio,Fazenda Brasil,Maroc,Toscane,0.0,Raisins de Table,23.408590148133136,17417.000407077227,Bio Certifié
Hacienda El Sol,Dairy Meadows,Tunisie,Kansas,0.0,Raisins de Cuve,193.47440414554745,3559.433766666364,Commerce Équitable
Dairy Meadows,Union Agricole Méditerranée,Brésil,Californie,0.0,Raisins de Table,196.00049745027695,3746.6152206200186,Bio Certifié
Green Valley Farm,Coopérative Oasis,France,Californie,0.0,Raisins de Cuve,102.03413003296085,813.3573170133955,Standard
Ferme Al Baraka,Mercabarna,France,Catalogne,0.0,Pommes,218.7858157833308,2638.972499263257,Premium
Dairy Meadows,Domaine Saada,Nouvelle-Zélande,Île-de-France,0.0,Raisins de Table,283.7838866668649,3196.4210698150932,Standard
Dairy Meadows,Domaine Saada,Tunisie,Souss-Massa,0.0,Yaourt,287.8955693341294,3374.2214718850682,Bio Certifié
Hacienda El Sol,Mercabarna,USA,São Paulo,0.0,Orge,20.033582586262654,1438.3880081839197,Bio Certifié
Domaine Saada,Marché Wholesale Agadir,France,Canterbury,0.0,Robusta,30.557109225412876,259.3321850686317,Bio Certifié
Domaine Saada,Mercabarna,Maroc,Île-de-France,0.0,Carottes,612.068463303855,14801.582720075088,Premium
Cooperative Grains Alliance,Fazenda Brasil,Italie,Souss-Massa,0.0,Riz,287.9408837022721,3454.361704315903,Commerce Équitable
Green Valley Farm,Dairy Meadows,USA,Île-de-France,0.0,Olives à Huile,1154.766094567116,1316.5299902694767,Bio Certifié
Domaine Saada,Ferme Al Baraka,USA,Meknès-Fès,0.0,Blé,158.45357771557207,3173.6394544839304,Bio Certifié
Dairy Meadows,Rungis International,USA,Provence,0.0,Olives à Huile,110.67951430256895,2364.2844194708327,Bio Certifié
Rungis International,Dairy Meadows,France,Canterbury,0.0,Olives à Huile,230.59672887584725,3597.573424798631,Bio Certifié
Domaine Saada,Green Valley Farm,Tunisie,Île-de-France,0.0,Deglet Nour,40.743973024777304,18691.31141911586,Bio Certifié
Domaine Saada,Domaine Saada,USA,Île-de-France,0.0,Lait,299.6566000778436,2879.899718931495,Standard
Dairy Meadows,Fattoria Toscana,France,Île-de-France,0.0,Salades,-44.09420852065903,3383.869971578662,Bio Certifié
Dairy Meadows,Ferme Al Baraka,Espagne,Sfax,0.0,Robusta,201.77226122363197,4201.2212336862785,Standard
Green Valley Farm,Green Valley Farm,Espagne,Andalousie,0.0,Raisins de Cuve,75.90011211992844,2277.711586454938,Bio Certifié
Mercabarna,Rungis International,Espagne,Californie,0.0,Blé,191.53111545116607,259.5561685883582,Standard
Green Valley Farm,Coopérative Oasis,USA,Toscane,0.0,Lait,129.97445293123653,4235.015657940173,Standard
Domaine Saada,Hacienda El Sol,Tunisie,Marrakech-Safi,0.0,Blé,173.13533890530735,5647.400972729342,Premium
Fattoria Toscana,Domaine Saada,Italie,Toscane,0.0,Beurre,72.8820228691387,2863.864584777467,Standard
Marché Wholesale Agadir,Dairy Meadows,Brésil,Canterbury,0.0,Olives à Huile,653.4799994095795,3504.9443755339125,Bio Certifié
Rungis International,Domaine Provence Bio,France,Catalogne,0.0,Robusta,112.65070371063283,2441.745211708049,Bio Certifié
Domaine Saada,Union Agricole Méditerranée,Italie,Andalousie,0.0,Olives à Huile,527.2781603454519,21492.898682278716,Commerce Équitable
Dairy Meadows,Union Agricole Méditerranée,Nouvelle-Zélande,Canterbury,0.0,Arabica,50.4207355557401,2641.565999444212,Bio Certifié
Union Agricole Méditerranée,Fazenda Brasil,France,Provence,0.0,Raisins de Cuve,166.0787178987265,19933.106097058924,Bio Certifié
Coopérative Oasis,Cooperative Grains Alliance,Maroc,Meknès-Fès,0.0,Citrons,42.265293693381224,4576.691096958177,Bio Certifié
Dairy Meadows,Marché Wholesale Agadir,Maroc,Toscane,0.0,Riz,1052.8449138586045,3576.6601692262293,Premium
Hacienda El Sol,Coopérative Oasis,Maroc,Provence,0.0,Oranges,285.9011024269587,5337.244104985687,Standard
Cooperative Grains Alliance,Mercabarna,Tunisie,Marrakech-Safi,0.0,Raisins de Table,92.31713119077381,1031.7093573177613,Commerce Équitable
Mercabarna,Coopérative Oasis,Italie,Toscane,0.0,Mandarines,201.3312866988572,4204.289922662306,Premium
Union Agricole Méditerranée,Rungis International,Tunisie,Toscane,0.0,Yaourt,298.94914970049854,2633.415503643923,Bio Certifié
Marché Wholesale Agadir,Fattoria Toscana,Maroc,Sfax,0.0,Fromage,92.39377127445366,5083.761778275816,Premium
Cooperative Grains Alliance,Fattoria Toscana,Nouvelle-Zélande,Souss-Massa,0.0,Olives à Huile,139.37420078449986,14658.428913314394,Bio Certifié
Domaine Provence Bio,Mercabarna,Maroc,Île-de-France,0.0,Raisins de Table,43.56126268730057,4936.40868434977,Bio Certifié
Dairy Meadows,Dairy Meadows,Italie,Toscane,0.0,Fromage,577.6289344594092,23653.19107885606,Bio Certifié
Mercabarna,Hacienda El Sol,Espagne,Toscane,0.0,Pommes,295.7091531446922,3473.430845973384,Premium
Domaine Saada,Rungis International,Brésil,Andalousie,0.0,Tomates,43.8123962370735,2439.397644081613,Bio Certifié
Domaine Provence Bio,Marché Wholesale Agadir,USA,Meknès-Fès,0.0,Mandarines,285.1224300185302,4809.623757420879,Commerce Équitable
Rungis International,Rungis International,Brésil,Souss-Massa,0.0,Riz,104.98595973008446,2986.087719530776,Bio Certifié
Marché Wholesale Agadir,Mercabarna,Nouvelle-Zélande,Souss-Massa,0.0,Salades,134.1645198630101,3903.988251828659,Standard
Domaine Saada,Rungis International,Maroc,São Paulo,0.0,Raisins de Table,81.88355824444209,14266.809733287377,Standard
Domaine Provence Bio,Fattoria Toscana,USA,Californie,0.0,Robusta,673.7171216535115,4840.768311527021,Bio Certifié
Domaine Provence Bio,Coopérative Oasis,Espagne,Californie,0.0,Olives à Huile,57.06830278481156,3004.4949195215013,Standard
Fattoria Toscana,Dairy Meadows,Maroc,Souss-Massa,0.0,Raisins de Cuve,145.8619551479479,1898.5072917747705,Premium
Ferme Al Baraka,Domaine Provence Bio,Espagne,Île-de-France,0.0,Robusta,138.88332558282494,1799.0509576399086,Standard
Coopérative Oasis,Hacienda El Sol,USA,Californie,0.0,Riz,179.75219986106958,2808.6617634871263,Bio Certifié
Fazenda Brasil,Domaine Provence Bio,Italie,Provence,0.0,Bananes,167.98379566834538,5495.885920154447,Commerce Équitable
Coopérative Oasis,Marché Wholesale Agadir,Italie,Catalogne,0.0,Olives de Table,144.87720678504613,1561.1702782004,Premium
Coopérative Oasis,Cooperative Grains Alliance,Espagne,Kansas,0.0,Carottes,135.36141489851454,4287.318331977718,Standard
Green Valley Farm,Mercabarna,Espagne,Souss-Massa,0.0,Arabica,152.36441385415495,11367.31388509641,Bio Certifié
Cooperative Grains Alliance,Union Agricole Méditerranée,USA,Île-de-France,0.0,Riz,43.904667521279386,1856.0839617540153,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,Italie,Souss-Massa,0.0,Lait,501.57276408747475,5125.619284650063,Premium
Green Valley Farm,Green Valley Farm,France,Toscane,0.0,Tomates,140.00472728050704,2710.4497701788287,Standard
Ferme Al Baraka,Dairy Meadows,France,Andalousie,0.0,Fromage,203.32227803783084,2484.12280496879,Standard
Hacienda El Sol,Marché Wholesale Agadir,France,São Paulo,0.0,Tomates,150.71315909005705,3250.7268474647035,Standard
Fazenda Brasil,Domaine Saada,Espagne,Californie,0.0,Pommes de terre,172.13037507019385,3037.934916127453,Standard
Ferme Al Baraka,Dairy Meadows,France,Souss-Massa,0.0,Raisins de Cuve,94.72284903316569,3601.0243582819185,Premium
Fazenda Brasil,Mercabarna,Nouvelle-Zélande,Toscane,0.0,Raisins de Cuve,108.98587031567985,2140.854395707136,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Maroc,Kansas,0.0,Olives à Huile,20.214459816506306,1334.5567956399934,Standard
Union Agricole Méditerranée,Mercabarna,Brésil,Meknès-Fès,0.0,Olives à Huile,285.6186281197737,3800.4911057859067,Commerce Équitable
Marché Wholesale Agadir,Union Agricole Méditerranée,Brésil,Californie,0.0,Maïs,217.39316349865297,5083.77232715032,Premium
Green Valley Farm,Fattoria Toscana,Maroc,Kansas,0.0,Fromage,1276.3444925825743,-126.13094366539781,Premium
Rungis International,Fazenda Brasil,Tunisie,Île-de-France,0.0,Blé,245.84954807772266,1447.100269219632,Bio Certifié
Dairy Meadows,Fattoria Toscana,Espagne,Marrakech-Safi,0.0,Olives à Huile,101.4132554481643,2034.2031365627956,Premium
Dairy Meadows,Cooperative Grains Alliance,Maroc,Canterbury,0.0,Yaourt,122.61703579056618,12141.885487887133,Bio Certifié
Cooperative Grains Alliance,Ferme Al Baraka,USA,Provence,0.0,Pamplemousses,106.42907195543978,3405.940319688022,Standard
Mercabarna,Hacienda El Sol,France,São Paulo,0.0,Raisins de Table,104.81924914656696,2249.6324124930543,Bio Certifié
Fattoria Toscana,Rungis International,USA,São Paulo,0.0,Pommes,55.65218229102722,-693.1552376559905,Premium
Domaine Saada,Coopérative Oasis,Maroc,Provence,0.0,Yaourt,143.76913671986185,-283.07244950663403,Standard
Rungis International,Marché Wholesale Agadir,Maroc,Andalousie,0.0,Oignons,83.54132429366058,3491.147376501066,Bio Certifié
Green Valley Farm,Rungis International,Nouvelle-Zélande,Californie,0.0,Olives à Huile,138.89915818771567,4546.741171833023,Standard
Fazenda Brasil,Ferme Al Baraka,France,Californie,0.0,Pommes de terre,75.92254647967552,2940.0176513987717,Bio Certifié
Domaine Saada,Fazenda Brasil,Maroc,Marrakech-Safi,0.0,Yaourt,723.3619498123809,-988.6882344341554,Premium
Ferme Al Baraka,Ferme Al Baraka,Espagne,Sfax,0.0,Deglet Nour,562.899477403993,2785.3913247215523,Bio Certifié
Green Valley Farm,Green Valley Farm,Tunisie,Toscane,0.0,Raisins de Table,109.98090696390452,5322.3519452333985,Commerce Équitable
Coopérative Oasis,Green Valley Farm,Espagne,Toscane,0.0,Raisins de Table,245.25544132154266,2207.6156568366373,Premium
Fazenda Brasil,Rungis International,USA,Californie,0.0,Bananes,125.69193559861236,4709.121636423074,Premium
Cooperative Grains Alliance,Dairy Meadows,USA,Île-de-France,0.0,Mandarines,148.2216465624562,17720.267186835503,Bio Certifié
Ferme Al Baraka,Hacienda El Sol,Maroc,São Paulo,0.0,Deglet Nour,49.32475897692832,1120.3141882189623,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,Italie,Kansas,0.0,Raisins de Cuve,262.4907304708566,3333.750653666216,Standard
Cooperative Grains Alliance,Fattoria Toscana,France,Souss-Massa,0.0,Raisins de Cuve,11.514397413355638,4726.724571818138,Standard
Rungis International,Domaine Saada,France,Californie,0.0,Raisins de Cuve,45.13074687297669,4883.6902563596495,Bio Certifié
Dairy Meadows,Ferme Al Baraka,Italie,Provence,0.0,Deglet Nour,183.72541260934116,9200.223299567573,Bio Certifié
Green Valley Farm,Dairy Meadows,Espagne,Souss-Massa,0.0,Orge,69.79915993632082,1644.5042406919133,Bio Certifié
Ferme Al Baraka,Union Agricole Méditerranée,Maroc,São Paulo,0.0,Riz,167.23938047720853,93.58869564323027,Bio Certifié
Fazenda Brasil,Fattoria Toscana,USA,Souss-Massa,0.0,Salades,70.26993121469305,1927.8059862577106,Standard
Union Agricole Méditerranée,Fattoria Toscana,USA,Catalogne,0.0,Fromage,160.1000770325012,3763.781860007575,Commerce Équitable
Hacienda El Sol,Fattoria Toscana,Italie,Californie,0.0,Olives de Table,259.77462840429274,3406.802591324552,Bio Certifié
Domaine Provence Bio,Green Valley Farm,France,São Paulo,0.0,Yaourt,213.64846278077505,2794.1159109007067,Standard
Fazenda Brasil,Ferme Al Baraka,Italie,Souss-Massa,0.0,Pommes,136.7987528529443,4706.884205885569,Bio Certifié
Union Agricole Méditerranée,Rungis International,France,Sfax,0.0,Riz,539.6602934353914,1499.2752160650584,Standard
Dairy Meadows,Hacienda El Sol,France,Canterbury,0.0,Raisins de Table,136.48948012324365,2833.1063523861512,Premium
Cooperative Grains Alliance,Fazenda Brasil,Espagne,São Paulo,0.0,Riz,272.4603434519173,2559.7388309283724,Premium
Domaine Provence Bio,Cooperative Grains Alliance,France,Souss-Massa,0.0,Maïs,427.0642206194428,2462.4299940980036,Premium
Green Valley Farm,Mercabarna,Italie,Toscane,0.0,Pamplemousses,71.32673119982529,3584.2534272752537,Bio Certifié
Fattoria Toscana,Domaine Provence Bio,Brésil,Andalousie,0.0,Bananes,149.22942341566932,2908.364801097625,Commerce Équitable
Coopérative Oasis,Union Agricole Méditerranée,France,Provence,0.0,Bananes,440.6523260965091,2518.4624920757497,Commerce Équitable
Union Agricole Méditerranée,Coopérative Oasis,France,Sfax,0.0,Olives à Huile,463.0302056731658,9644.697256886513,Standard
Dairy Meadows,Hacienda El Sol,USA,Provence,0.0,Mandarines,1394.9354906470276,5489.86037452737,Premium
Domaine Saada,Domaine Provence Bio,France,Canterbury,0.0,Deglet Nour,101.43966423150906,5066.240953039052,Premium
Fattoria Toscana,Rungis International,Brésil,Marrakech-Safi,0.0,Robusta,194.2333957699343,2637.892536916527,Standard
Rungis International,Mercabarna,Brésil,Toscane,0.0,Olives à Huile,116.81181291186576,3991.546600886465,Standard
Dairy Meadows,Domaine Saada,Italie,São Paulo,0.0,Pommes,39.19742312146437,-773.0711846488334,Bio Certifié
Coopérative Oasis,Dairy Meadows,France,Catalogne,0.0,Olives à Huile,177.28001068939932,3778.05354433944,Bio Certifié
Union Agricole Méditerranée,Marché Wholesale Agadir,Tunisie,Marrakech-Safi,0.0,Bananes,131.2353289440608,1779.9091749361328,Bio Certifié
Mercabarna,Union Agricole Méditerranée,France,Souss-Massa,0.0,Robusta,112.84757711945369,4644.722753310017,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,Maroc,Canterbury,0.0,Riz,187.23942911525072,2221.0187675481993,Standard
Fazenda Brasil,Union Agricole Méditerranée,France,Canterbury,0.0,Bananes,68.82847847136915,2928.5415729413794,Bio Certifié
Hacienda El Sol,Union Agricole Méditerranée,USA,São Paulo,0.0,Tomates,133.30534100543147,2758.233210241071,Bio Certifié
Mercabarna,Coopérative Oasis,Nouvelle-Zélande,Sfax,0.0,Salades,574.391962645039,4301.6419929256635,Premium
Coopérative Oasis,Fazenda Brasil,France,Kansas,0.0,Raisins de Table,133.68572359696626,5251.322239180517,Bio Certifié
Fattoria Toscana,Domaine Provence Bio,Italie,Californie,0.0,Pommes,86.65203697842027,1554.631297669226,Commerce Équitable
Union Agricole Méditerranée,Ferme Al Baraka,USA,Kansas,0.0,Olives à Huile,187.06700531689657,2623.430679377773,Standard
Fattoria Toscana,Dairy Meadows,Brésil,São Paulo,0.0,Pommes de terre,302.5688945095347,628.8765160298386,Premium
Ferme Al Baraka,Union Agricole Méditerranée,France,Provence,0.0,Olives à Huile,848.9032208892874,2766.8371563454784,Bio Certifié
Cooperative Grains Alliance,Ferme Al Baraka,Tunisie,Souss-Massa,0.0,Olives de Table,48.595017071236676,1242.5718039954563,Premium
Coopérative Oasis,Union Agricole Méditerranée,France,Provence,0.0,Courgettes,73.0072352333471,3055.5718372783954,Standard
Fazenda Brasil,Mercabarna,France,Île-de-France,0.0,Raisins de Cuve,31.102978121844167,3422.4603396922394,Bio Certifié
Coopérative Oasis,Domaine Saada,Espagne,Sfax,0.0,Blé,38.66095348018051,5003.134021948003,Premium
Domaine Saada,Union Agricole Méditerranée,USA,Californie,0.0,Blé,1215.2529159542335,13743.976638450222,Bio Certifié
Fattoria Toscana,Green Valley Farm,Nouvelle-Zélande,Sfax,0.0,Lait,143.54279651952277,1752.0662732125027,Bio Certifié
Fattoria Toscana,Rungis International,USA,Marrakech-Safi,0.0,Pamplemousses,295.35766867074324,5407.418924546682,Commerce Équitable
Hacienda El Sol,Green Valley Farm,Espagne,Marrakech-Safi,0.0,Raisins de Cuve,212.13783638506357,2743.692346147497,Premium
Fattoria Toscana,Mercabarna,USA,Sfax,0.0,Robusta,104.97144738186486,660.3834461913766,Standard
Hacienda El Sol,Ferme Al Baraka,Tunisie,Sfax,0.0,Raisins de Cuve,463.71526178393697,3263.843759824047,Bio Certifié
Green Valley Farm,Green Valley Farm,Maroc,Andalousie,0.0,Bananes,129.13778647831714,3564.9490119574593,Commerce Équitable
Dairy Meadows,Fazenda Brasil,France,Kansas,0.0,Pommes,409.6248072509251,4887.979229159619,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,USA,Provence,0.0,Pommes,190.364298098466,4837.163590046222,Standard
Cooperative Grains Alliance,Hacienda El Sol,Espagne,Californie,0.0,Arabica,94.88304484399593,2537.8540444129626,Standard
Fazenda Brasil,Hacienda El Sol,Italie,Kansas,0.0,Maïs,96.14650525907919,2326.6061484495485,Bio Certifié
Union Agricole Méditerranée,Domaine Provence Bio,Maroc,Provence,0.0,Citrons,208.51511036759695,660.4800616495168,Standard
Fattoria Toscana,Fattoria Toscana,Maroc,Kansas,0.0,Oranges,144.3681979319072,3557.9099264493534,Premium
Domaine Saada,Marché Wholesale Agadir,France,Californie,0.0,Bananes,26.48776035911058,2144.259984160012,Bio Certifié
Domaine Provence Bio,Green Valley Farm,France,Andalousie,0.0,Olives à Huile,56.00377461236518,3614.122425953299,Commerce Équitable
Dairy Meadows,Fattoria Toscana,Maroc,Île-de-France,0.0,Riz,-32.248586977482354,1841.0107186213916,Premium
Domaine Provence Bio,Domaine Provence Bio,Tunisie,Sfax,0.0,Salades,282.3515121840518,2980.4327768344465,Commerce Équitable
Fazenda Brasil,Ferme Al Baraka,France,Canterbury,0.0,Robusta,56.855168721991575,2997.3408365972737,Standard
Coopérative Oasis,Mercabarna,France,Provence,0.0,Robusta,153.87441959221815,1589.55748709522,Premium
Mercabarna,Domaine Provence Bio,USA,Californie,0.0,Raisins de Cuve,774.9723672755008,3409.5253511243504,Bio Certifié
Hacienda El Sol,Marché Wholesale Agadir,Brésil,Canterbury,0.0,Mandarines,157.695256960929,5378.467681023194,Premium
Rungis International,Fattoria Toscana,Espagne,Andalousie,0.0,Olives à Huile,181.06024112293088,3019.660350416146,Bio Certifié
Fattoria Toscana,Hacienda El Sol,Nouvelle-Zélande,Andalousie,0.0,Lait,-27.652217965078115,5137.733558620989,Premium
Domaine Provence Bio,Dairy Meadows,Italie,Souss-Massa,0.0,Tomates,191.8382448329109,1018.91101693228,Premium
Domaine Saada,Hacienda El Sol,Nouvelle-Zélande,Andalousie,0.0,Riz,279.1241905724756,1192.6081161811887,Bio Certifié
Ferme Al Baraka,Green Valley Farm,USA,Catalogne,0.0,Oranges,236.3718361131487,8742.0019545543,Commerce Équitable
Domaine Provence Bio,Union Agricole Méditerranée,Tunisie,Marrakech-Safi,0.0,Tomates,236.54410025095734,1826.1038189553092,Bio Certifié
Mercabarna,Ferme Al Baraka,Nouvelle-Zélande,Marrakech-Safi,0.0,Robusta,24.612035565499497,957.55624140133,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,USA,Kansas,0.0,Pommes,132.85379231287334,3270.7212296499556,Premium
Dairy Meadows,Fattoria Toscana,Tunisie,Sfax,0.0,Riz,45.726406848185206,551.9238962192319,Standard
Cooperative Grains Alliance,Fazenda Brasil,Espagne,Souss-Massa,0.0,Riz,175.33841259078577,-525.5980311421883,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,USA,Île-de-France,0.0,Bananes,137.92850324666173,3479.8713545971423,Standard
Union Agricole Méditerranée,Green Valley Farm,Espagne,Île-de-France,0.0,Olives à Huile,49.178268922023804,2189.8231586606025,Standard
Coopérative Oasis,Fazenda Brasil,France,Marrakech-Safi,0.0,Robusta,130.67579190758175,2457.242863077487,Standard
Ferme Al Baraka,Cooperative Grains Alliance,Italie,Kansas,0.0,Courgettes,1374.9416289121414,2564.601854087842,Commerce Équitable
Union Agricole Méditerranée,Hacienda El Sol,Nouvelle-Zélande,Souss-Massa,0.0,Raisins de Table,56.22634806775146,752.7426500129092,Standard
Cooperative Grains Alliance,Green Valley Farm,Nouvelle-Zélande,Canterbury,0.0,Medjool,388.01833335475806,1547.090036329019,Premium
Marché Wholesale Agadir,Marché Wholesale Agadir,Maroc,Souss-Massa,0.0,Citrons,48.78076867700008,2487.6822124811715,Premium
Hacienda El Sol,Cooperative Grains Alliance,Tunisie,Andalousie,0.0,Arabica,108.09781436001869,2129.2867017801364,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,Italie,Île-de-France,0.0,Carottes,886.4479694426697,152.4969378324347,Premium
Dairy Meadows,Mercabarna,USA,Île-de-France,0.0,Olives à Huile,123.22547755777447,760.3983886260896,Bio Certifié
Coopérative Oasis,Green Valley Farm,Maroc,Toscane,0.0,Citrons,75.20751938713164,2651.7545818989665,Premium
Rungis International,Fazenda Brasil,France,Souss-Massa,0.0,Bananes,193.80195720924112,320.76805515899116,Bio Certifié
