id,athlete,sport,pays,resultat,date
id_00000731,Hakim Ziyech,Athlétisme,USA,Défaite,2023-03-27
id_00000215,Antoine Dupont,Tennis,USA,Nul,2020-04-01
id_00000427,Antoine Dupont,Tennis,Espagne,Nul,2022-09-11
id_00000989,Carlos Alcaraz,Basketball,USA,Défaite,2021-05-02
id_00000868,Carlos Alcaraz,Football,USA,Nul,2023-02-23
id_00000165,Hakim Ziyech,Football,Espagne,Nul,2023-01-17
id_00000882,Novak Djokovic,Athlétisme,Espagne,Victoire,2021-03-11
id_00000874,Novak Djokovic,Rugby,Afrique du Sud,Victoire,2020-04-10
id_00000679,Cheslin Kolbe,Tennis,Nouvelle-Zélande,Victoire,2020-01-14
id_00000988,Achraf Hakimi,Tennis,USA,Nul,2020-07-07
id_00000048,Kevin Durant,Tennis,USA,Défaite,2022-10-04
id_00000223,Kevin Durant,Athlétisme,Allemagne,Défaite,2021-09-25
id_00000334,Antoine Dupont,Football,Maroc,Défaite,2020-05-10
id_00000980,Achraf Hakimi,Football,USA,Nul,2021-06-11
id_00000614,Beauden Barrett,Football,Espagne,Victoire,2021-12-30
id_00000325,Kevin Durant,Rugby,Espagne,Nul,2021-02-21
id_00000620,Achraf Hakimi,Tennis,Maroc,Nul,2022-11-03
id_00000154,Achraf Hakimi,Tennis,USA,Défaite,2021-04-04
id_00000798,Achraf Hakimi,Tennis,USA,Défaite,2021-12-19
id_00000252,Carlos Alcaraz,Rugby,Angleterre,Victoire,2023-07-24
id_00000478,Stephen Curry,Rugby,USA,Victoire,2020-08-13
id_00000815,Aryna Sabalenka,Athlétisme,Afrique du Sud,Défaite,2020-11-29
id_00000403,LeBron James,Tennis,USA,Défaite,2020-04-09
id_00000250,Mohamed Salah,Tennis,USA,Défaite,2023-12-23
id_00000848,Mohamed Salah,Football,Espagne,Défaite,2021-10-29
id_00000636,Carlos Alcaraz,Football,Nouvelle-Zélande,Défaite,2023-01-21
id_00000231,Novak Djokovic,Football,France,Défaite,2021-05-26
id_00000837,Mohamed Salah,Tennis,USA,Victoire,2021-03-31
id_00000041,Cheslin Kolbe,Tennis,USA,Défaite,2022-08-04
id_00000957,Kevin Durant,Football,USA,Nul,2022-05-07
id_00000646,Hakim Ziyech,Football,Allemagne,Nul,2023-03-22
id_00000250,Antoine Dupont,Tennis,Nouvelle-Zélande,Défaite,2022-10-13
id_00000520,Erling Haaland,Basketball,France,Nul,2023-11-14
id_00000384,Hakim Ziyech,Basketball,Espagne,Nul,2022-12-02
id_00000942,Achraf Hakimi,Football,France,Défaite,2022-10-27
id_00000101,Achraf Hakimi,Basketball,USA,Défaite,2022-02-23
id_00000343,Stephen Curry,Football,Afrique du Sud,Défaite,2023-10-10
id_00000896,Faith Kipyegon,Football,Maroc,Victoire,2023-10-08
id_00000681,Novak Djokovic,Football,Maroc,Nul,2021-07-29
id_00000939,Kevin Durant,Tennis,USA,Défaite,2021-04-22
id_00000471,Hakim Ziyech,Football,France,Nul,2023-08-14
id_00000987,Mondo Duplantis,Tennis,Espagne,Défaite,2021-07-15
id_00000360,Faith Kipyegon,Football,USA,Défaite,2023-04-05
id_00000348,Giannis Antetokounmpo,Basketball,USA,Victoire,2021-03-25
id_00000288,LeBron James,Rugby,Espagne,Victoire,2022-11-10
id_00000226,Novak Djokovic,Football,Espagne,Victoire,2020-04-16
id_00000993,Erling Haaland,Tennis,Espagne,Défaite,2020-05-16
id_00000712,Kylian Mbappé,Football,USA,Défaite,2020-10-18
id_00000377,Novak Djokovic,Athlétisme,Maroc,Nul,2022-03-07
id_00000768,Iga Świątek,Tennis,France,Victoire,2021-04-10
id_00000299,Mohamed Salah,Basketball,Allemagne,Nul,2023-02-15
id_00000408,Mondo Duplantis,Football,Nouvelle-Zélande,Nul,2020-12-07
id_00000838,Iga Świątek,Tennis,USA,Défaite,2022-06-26
id_00000563,Kevin Durant,Rugby,USA,Victoire,2022-08-31
id_00000793,Eliud Kipchoge,Football,Espagne,Victoire,2023-04-07
id_00000143,Hakim Ziyech,Basketball,Maroc,Victoire,2022-01-28
id_00000471,Erling Haaland,Rugby,Maroc,Défaite,2023-11-16
id_00000821,Stephen Curry,Tennis,Allemagne,Victoire,2021-11-23
id_00000580,Mohamed Salah,Football,USA,Défaite,2021-04-20
id_00000268,Carlos Alcaraz,Football,Espagne,Nul,2020-09-24
id_00000379,Novak Djokovic,Football,France,Victoire,2021-12-23
id_00000308,Eliud Kipchoge,Basketball,USA,Nul,2023-10-27
id_00000970,Mohamed Salah,Tennis,Espagne,Victoire,2022-07-25
id_00000285,Giannis Antetokounmpo,Rugby,USA,Victoire,2021-09-24
id_00000719,Stephen Curry,Rugby,Espagne,Victoire,2020-01-03
id_00000603,Antoine Dupont,Basketball,USA,Défaite,2023-07-11
id_00000127,LeBron James,Tennis,USA,Victoire,2023-06-23
id_00000616,Novak Djokovic,Basketball,USA,Victoire,2023-10-08
id_00000779,LeBron James,Basketball,USA,Victoire,2022-03-10
id_00000139,Kevin Durant,Football,Afrique du Sud,Victoire,2020-10-14
id_00000173,Faith Kipyegon,Tennis,Espagne,Nul,2022-03-01
id_00000757,Kevin Durant,Tennis,USA,Victoire,2022-05-09
id_00000746,LeBron James,Tennis,Afrique du Sud,Victoire,2020-07-25
id_00000665,Giannis Antetokounmpo,Tennis,Maroc,Défaite,2020-05-11
id_00000958,Mohamed Salah,Athlétisme,France,Défaite,2020-04-05
id_00000202,Achraf Hakimi,Tennis,Maroc,Nul,2023-10-10
id_00000158,Iga Świątek,Athlétisme,Espagne,Victoire,2021-06-22
id_00000900,Novak Djokovic,Basketball,USA,Défaite,2023-02-27
id_00000005,Faith Kipyegon,Tennis,Angleterre,Victoire,2023-02-12
id_00000506,Hakim Ziyech,Tennis,USA,Nul,2022-03-20
id_00000432,Achraf Hakimi,Rugby,USA,Nul,2020-05-17
id_00000836,Beauden Barrett,Tennis,Espagne,Défaite,2020-12-01
id_00000181,LeBron James,Tennis,Espagne,Défaite,2021-04-20
id_00000971,Achraf Hakimi,Rugby,Allemagne,Victoire,2020-05-19
id_00000628,Kevin Durant,Rugby,Allemagne,Victoire,2023-12-11
id_00000381,Giannis Antetokounmpo,Basketball,USA,Victoire,2020-05-17
id_00000004,Usain Bolt,Athlétisme,Allemagne,Défaite,2022-05-24
id_00000370,Eliud Kipchoge,Athlétisme,France,Défaite,2023-10-12
id_00000831,Achraf Hakimi,Tennis,Espagne,Défaite,2023-10-31
id_00000711,Antoine Dupont,Football,USA,Victoire,2020-10-31
id_00000816,Kylian Mbappé,Tennis,Angleterre,Victoire,2020-11-28
id_00000044,Kevin Durant,Football,Espagne,Défaite,2021-05-31
id_00000600,Achraf Hakimi,Athlétisme,Espagne,Victoire,2021-09-27
id_00000214,Cheslin Kolbe,Football,Espagne,Nul,2020-10-03
id_00000973,LeBron James,Tennis,Nouvelle-Zélande,Défaite,2021-03-26
id_00000438,Novak Djokovic,Rugby,USA,Victoire,2022-01-20
id_00000503,LeBron James,Football,Espagne,Victoire,2022-07-05
id_00000847,Hakim Ziyech,Tennis,Nouvelle-Zélande,Défaite,2022-08-18
id_00000431,Erling Haaland,Athlétisme,Espagne,Victoire,2020-09-29
id_00000907,Cheslin Kolbe,Football,Espagne,Nul,2021-12-02
id_00000980,Aryna Sabalenka,Football,Espagne,Nul,2021-12-22
id_00000227,Stephen Curry,Athlétisme,France,Nul,2020-04-01
id_00000035,Antoine Dupont,Basketball,USA,Défaite,2020-05-21
id_00000833,Kylian Mbappé,Athlétisme,Angleterre,Défaite,2023-07-08
id_00000037,Antoine Dupont,Football,USA,Victoire,2021-11-20
id_00000324,Faith Kipyegon,Tennis,Espagne,Victoire,2021-02-20
id_00000231,Kylian Mbappé,Tennis,Nouvelle-Zélande,Défaite,2022-12-01
id_00000787,Kevin Durant,Athlétisme,Maroc,Défaite,2023-07-15
id_00000030,Mohamed Salah,Rugby,Allemagne,Nul,2020-07-14
id_00000756,Kylian Mbappé,Football,USA,Nul,2021-12-03
id_00000720,Kylian Mbappé,Tennis,France,Victoire,2023-10-23
id_00000061,LeBron James,Basketball,USA,Victoire,2021-04-21
id_00000109,Hakim Ziyech,Tennis,Maroc,Défaite,2020-04-06
id_00000731,Kylian Mbappé,Football,USA,Défaite,2022-10-26
id_00000399,Giannis Antetokounmpo,Athlétisme,USA,Victoire,2023-12-09
id_00000687,Giannis Antetokounmpo,Tennis,USA,Défaite,2022-03-02
id_00000391,Mohamed Salah,Tennis,France,Défaite,2023-02-17
id_00000949,Antoine Dupont,Basketball,Espagne,Nul,2021-08-30
id_00000062,LeBron James,Tennis,Nouvelle-Zélande,Défaite,2021-10-07
id_00000161,Eliud Kipchoge,Football,Espagne,Défaite,2022-03-22
id_00000832,Kylian Mbappé,Rugby,Espagne,Nul,2021-10-08
id_00000689,Carlos Alcaraz,Rugby,Nouvelle-Zélande,Défaite,2023-11-29
id_00000511,Mohamed Salah,Tennis,France,Victoire,2021-08-25
id_00000203,Giannis Antetokounmpo,Tennis,USA,Défaite,2020-11-15
id_00000899,Mohamed Salah,Basketball,Angleterre,Défaite,2023-09-20
id_00000361,Eliud Kipchoge,Rugby,USA,Nul,2021-12-26
id_00000770,Novak Djokovic,Tennis,Espagne,Défaite,2020-06-08
id_00000993,Hakim Ziyech,Football,Espagne,Nul,2020-10-06
id_00000411,Achraf Hakimi,Tennis,Nouvelle-Zélande,Défaite,2023-10-15
id_00000220,Cheslin Kolbe,Tennis,Espagne,Défaite,2020-09-28
id_00000386,Hakim Ziyech,Athlétisme,Angleterre,Nul,2022-12-14
id_00000623,Kylian Mbappé,Basketball,Nouvelle-Zélande,Victoire,2020-06-13
id_00000454,Achraf Hakimi,Athlétisme,USA,Victoire,2022-05-03
id_00000748,LeBron James,Rugby,France,Défaite,2020-08-28
id_00000812,Hakim Ziyech,Tennis,Angleterre,Nul,2023-04-24
id_00000900,Kylian Mbappé,Tennis,France,Défaite,2023-12-10
id_00000326,Iga Świątek,Athlétisme,Allemagne,Nul,2022-02-09
id_00000276,Iga Świątek,Tennis,USA,Victoire,2021-08-07
id_00000696,LeBron James,Basketball,USA,Victoire,2020-07-17
id_00000576,Stephen Curry,Rugby,Nouvelle-Zélande,Victoire,2022-11-27
id_00000762,Achraf Hakimi,Rugby,USA,Victoire,2020-08-25
id_00000754,Kylian Mbappé,Tennis,USA,Défaite,2021-05-10
id_00000134,Stephen Curry,Athlétisme,France,Défaite,2020-01-21
id_00000411,Iga Świątek,Basketball,USA,Défaite,2022-09-23
id_00000594,Antoine Dupont,Athlétisme,USA,Défaite,2022-08-22
id_00000324,Kylian Mbappé,Football,Allemagne,Défaite,2021-07-19
id_00000606,Erling Haaland,Athlétisme,France,Défaite,2020-10-19
id_00000737,Achraf Hakimi,Tennis,Nouvelle-Zélande,Victoire,2021-12-29
id_00000195,Usain Bolt,Rugby,Espagne,Défaite,2022-11-29
id_00000819,Giannis Antetokounmpo,Athlétisme,Allemagne,Défaite,2022-10-16
id_00000987,Mondo Duplantis,Basketball,Espagne,Victoire,2022-04-28
id_00000605,Carlos Alcaraz,Basketball,Espagne,Victoire,2021-01-23
id_00000903,Achraf Hakimi,Tennis,Espagne,Victoire,2022-01-22
id_00000457,LeBron James,Rugby,Afrique du Sud,Victoire,2022-01-11
id_00000985,Antoine Dupont,Athlétisme,USA,Victoire,2023-10-13
id_00000518,Novak Djokovic,Football,Angleterre,Nul,2020-03-19
id_00000319,LeBron James,Football,Angleterre,Victoire,2023-01-24
id_00000477,LeBron James,Football,Afrique du Sud,Nul,2020-08-31
id_00000557,Kevin Durant,Tennis,Angleterre,Nul,2023-05-29
id_00000941,Carlos Alcaraz,Athlétisme,USA,Défaite,2021-12-04
id_00000089,Carlos Alcaraz,Basketball,USA,Défaite,2023-07-19
id_00000091,Kylian Mbappé,Football,Espagne,Victoire,2023-10-23
id_00000654,Novak Djokovic,Tennis,USA,Nul,2020-05-25
id_00000987,Iga Świątek,Rugby,USA,Victoire,2022-09-15
id_00000776,Cheslin Kolbe,Football,Allemagne,Nul,2022-02-06
id_00000850,LeBron James,Basketball,USA,Victoire,2023-11-04
id_00000191,Kylian Mbappé,Football,France,Victoire,2021-11-05
id_00000587,Mohamed Salah,Football,Angleterre,Nul,2020-05-08
id_00000345,Hakim Ziyech,Tennis,Espagne,Nul,2021-06-08
id_00000989,LeBron James,Rugby,USA,Défaite,2022-10-31
id_00000461,Erling Haaland,Athlétisme,USA,Défaite,2023-07-17
id_00000638,Antoine Dupont,Basketball,France,Nul,2021-10-11
id_00000226,Mohamed Salah,Football,Espagne,Victoire,2020-06-12
id_00000378,Carlos Alcaraz,Football,Maroc,Nul,2022-03-07
id_00000251,Beauden Barrett,Tennis,USA,Nul,2022-09-25
id_00000284,LeBron James,Football,Espagne,Nul,2022-01-12
id_00000315,Faith Kipyegon,Athlétisme,Espagne,Nul,2023-05-16
id_00000520,Giannis Antetokounmpo,Tennis,Angleterre,Défaite,2022-10-30
id_00000860,Novak Djokovic,Basketball,Nouvelle-Zélande,Victoire,2021-10-16
id_00000316,Kevin Durant,Tennis,France,Victoire,2021-11-27
id_00000960,Cheslin Kolbe,Football,France,Défaite,2022-07-29
id_00000762,Kylian Mbappé,Football,USA,Défaite,2022-07-19
id_00000745,Kylian Mbappé,Football,Maroc,Victoire,2023-11-16
id_00000104,Mohamed Salah,Football,Maroc,Nul,2021-07-28
id_00000988,Hakim Ziyech,Tennis,USA,Victoire,2023-06-24
id_00000151,Beauden Barrett,Basketball,Espagne,Victoire,2020-10-27
id_00000789,Kevin Durant,Athlétisme,Espagne,Défaite,2022-04-24
id_00000821,Mohamed Salah,Basketball,USA,Victoire,2022-05-14
id_00000938,Erling Haaland,Rugby,Espagne,Victoire,2022-01-08
id_00000777,Mohamed Salah,Athlétisme,Espagne,Défaite,2021-07-16
id_00000015,Stephen Curry,Tennis,Angleterre,Victoire,2023-10-18
id_00000768,LeBron James,Basketball,Angleterre,Victoire,2022-04-08
id_00000513,Hakim Ziyech,Basketball,France,Défaite,2022-06-10
id_00000757,Kevin Durant,Football,Afrique du Sud,Défaite,2020-10-19
id_00000874,Kevin Durant,Rugby,USA,Victoire,2022-02-03
id_00000595,Iga Świątek,Rugby,Afrique du Sud,Défaite,2021-05-14
id_00000217,LeBron James,Rugby,Nouvelle-Zélande,Victoire,2022-08-21
id_00000956,Antoine Dupont,Basketball,Afrique du Sud,Victoire,2021-07-03
id_00000533,Achraf Hakimi,Football,Allemagne,Victoire,2023-05-27
id_00000083,Usain Bolt,Tennis,France,Nul,2021-04-18
id_00000078,Achraf Hakimi,Basketball,Nouvelle-Zélande,Défaite,2023-12-23
id_00000545,Faith Kipyegon,Tennis,USA,Défaite,2020-09-10
id_00000428,Hakim Ziyech,Football,Angleterre,Victoire,2021-05-19
id_00000746,Erling Haaland,Tennis,Espagne,Défaite,2020-08-24
id_00000517,Iga Świątek,Football,Espagne,Victoire,2020-07-28
id_00000388,Beauden Barrett,Tennis,Allemagne,Victoire,2021-08-14
id_00000620,Hakim Ziyech,Tennis,France,Victoire,2021-09-13
id_00000474,LeBron James,Tennis,Maroc,Défaite,2023-10-28
id_00000010,Mohamed Salah,Football,Allemagne,Nul,2022-07-09
id_00000809,Eliud Kipchoge,Basketball,USA,Défaite,2023-12-29
id_00000806,Iga Świątek,Rugby,Espagne,Victoire,2021-12-22
id_00000254,Stephen Curry,Athlétisme,France,Victoire,2021-10-26
id_00000666,Achraf Hakimi,Tennis,USA,Défaite,2021-09-08
id_00000346,LeBron James,Basketball,USA,Défaite,2021-11-25
id_00000984,Antoine Dupont,Basketball,Espagne,Défaite,2020-02-18
id_00000746,Novak Djokovic,Football,Angleterre,Victoire,2021-11-09
id_00000637,Antoine Dupont,Athlétisme,USA,Défaite,2021-09-11
id_00000490,Aryna Sabalenka,Football,Espagne,Défaite,2021-11-30
id_00000835,Kylian Mbappé,Football,USA,Nul,2022-04-15
id_00000265,Aryna Sabalenka,Tennis,USA,Victoire,2020-10-09
id_00000512,Kylian Mbappé,Athlétisme,Angleterre,Nul,2023-12-13
id_00000038,Stephen Curry,Rugby,USA,Victoire,2022-11-04
id_00000806,Aryna Sabalenka,Tennis,France,Victoire,2022-10-29
id_00000013,Beauden Barrett,Tennis,Allemagne,Défaite,2022-07-07
id_00000320,Mohamed Salah,Tennis,Angleterre,Nul,2022-10-31
id_00000410,Kevin Durant,Rugby,Espagne,Victoire,2020-09-12
id_00000067,Carlos Alcaraz,Athlétisme,USA,Victoire,2022-04-24
id_00000097,Novak Djokovic,Basketball,USA,Victoire,2022-07-05
id_00000568,Iga Świątek,Tennis,Nouvelle-Zélande,Défaite,2020-03-07
id_00000710,Giannis Antetokounmpo,Tennis,USA,Défaite,2023-01-29
id_00000371,Novak Djokovic,Tennis,France,Nul,2023-12-23
id_00000969,Antoine Dupont,Rugby,USA,Victoire,2023-04-04
id_00000725,Stephen Curry,Athlétisme,Angleterre,Victoire,2021-10-12
id_00000783,Hakim Ziyech,Rugby,USA,Victoire,2021-07-25
id_00000179,Novak Djokovic,Basketball,Espagne,Défaite,2022-09-28
id_00000510,Hakim Ziyech,Rugby,Espagne,Défaite,2022-10-12
id_00000293,Aryna Sabalenka,Basketball,France,Victoire,2020-02-12
id_00000883,Iga Świątek,Athlétisme,USA,Défaite,2021-11-30
