id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_001937,Barrage d'Assouan,Hydraulique,Canada,Thompsons,23.013408649189426,-61.974695712348016,4769,1741.8808392119142,5380733.286367186,1985,Démantèlement
id_000092,Lake Turkana Wind Power,Éolien,USA,Courseulles-sur-Mer,52.64545005825772,31.466588857344693,-434,-381.65709896798853,104745.03454299094,2025,Construction
id_000360,W.A. Parish Generating Station,Nucléaire,USA,El Jadida,45.967852465970736,29.544641770431586,12892,3933.5308824916456,137324.76250687358,1982,Planification
id_001288,Parc Éolien London Array,Nucléaire,USA,Kashiwazaki,22.201776479285797,34.1951115339991,1059,-121.77100502637563,-31368.486938432296,1982,Construction
id_001276,Barrage d'Assouan,Nucléaire,Maroc,Thompsons,48.759146963300935,-15.875909355542923,-325,454.4087797156956,-7804.364179156357,2022,Opérationnelle
id_001432,W.A. Parish Generating Station,Solaire,Maroc,Assouan,-23.735759786069128,10.329980651142783,-152,402.43239872338097,166411.82321926038,2020,Opérationnelle
id_000659,Barrage de Xiluodu,Thermique,Maroc,Tonopah,34.09569681478007,30.14473490896835,4886,6902.890689406793,64742.31452388024,1980,Construction
id_001574,Barrage de Xiluodu,Nucléaire,Canada,Thompsons,34.844830241208314,113.55503765688326,2742,688.226488360578,214837.47497820779,2019,Construction
id_000464,Barrage d'Itaipu,Éolien,USA,Assouan,24.60870613202542,9.005735593744735,582,458.65257900409097,51611.29796413389,2021,Opérationnelle
id_001720,Palo Verde Nuclear,Nucléaire,Suède,Viesca,27.50810433771421,-1.6025581800729365,13385,1340.9176511644605,1989570.213775069,1986,Planification
id_001834,Kori Nuclear Power Plant,Nucléaire,Taïwan,Assouan,25.69731314719871,135.37373950033077,1170,-893.6703291294559,1496967.1789709525,1989,Opérationnelle
id_000655,Parc Solaire Núñez de Balboa,Thermique,Maroc,Jiuquan,43.788974657241845,-9.90636557866765,-252,-983.5985470548239,-71698.57883528374,2025,Construction
id_000376,Centrale Solaire Jasper,Éolien,Maroc,Thames Estuary,-4.10391648239397,-29.324741362681273,279,2525.7120996708804,1187778.3530727762,2022,Construction
id_001916,Barrage de Xiluodu,Thermique,Inde,San Luis Obispo,59.6777355282727,-103.84358993777846,376,985.5227116144961,1994117.3840572448,1981,Construction
id_001464,Centrale Solaire Weesow-Willmersdorf,Solaire,Allemagne,Yorkshire,-5.992785320099264,-5.232472628963884,181,2238.7878049028022,4851891.138134588,2024,Opérationnelle
id_001409,W.A. Parish Generating Station,Nucléaire,USA,Vindhyanagar,26.68945005332332,117.80576417380962,880,10688.692769402096,4108051.822881463,1986,Démantèlement
id_000804,Taichung Power Plant,Thermique,Canada,Pierrelatte,24.769383933211316,102.4598892965985,998,1466.3184033272673,46887.836895620494,1989,Construction
id_001526,Barrage d'Assouan,Hydraulique,Espagne,Assouan,48.35032822593795,41.990375246215656,4709,1764.870211111417,1269968.3146571703,1979,Opérationnelle
id_000396,Alta Wind Energy Center,Éolien,Mexique,Gravelines,-25.858050011609077,103.2281516456843,2901,-225.92330746406356,2223589.065883927,2024,Opérationnelle
id_001624,Barrage d'Itaipu,Solaire,Allemagne,Ouarzazate,-20.373434721706364,9.375971121039573,-596,880.4813585813023,5274330.220965379,1991,Construction
id_000597,Parc Solaire Noor,Éolien,Maroc,Arlington,37.846441201481944,-2.5870847033379207,-445,200.3825697312177,-61169.79626715828,2024,Construction
id_000651,Parc Solaire Núñez de Balboa,Nucléaire,Maroc,Baie-Comeau,25.542634426578193,9.112129872285877,192,-48.66444202466232,5271399.8430584315,2022,Construction
id_001475,Bruce Nuclear Generating Station,Hydraulique,Canada,Foz do Iguaçu,-19.842115326216486,31.023328037719033,12762,198.5608625326306,-9751.530053321985,1979,Maintenance
id_001741,Parc Éolien Courseulles,Éolien,Maroc,Foz do Iguaçu,38.567071081374124,23.54379720903043,-404,-760.7162916402915,-34681.25151324623,2024,Construction
id_001030,Grand Ethiopian Renaissance Dam,Solaire,Maroc,Hérémence,45.17565472564918,-0.955857485200217,521,4170.145363004482,100428.00648283964,2022,Opérationnelle
id_000734,Parc Solaire Noor,Éolien,Éthiopie,Yorkshire,54.02878430969933,2.777799044633039,1471,2337.2364710711836,121326.15546006564,2021,Maintenance
id_001874,Vindhyachal Thermal Power Station,Thermique,USA,Longjing,22.471014147361604,4.580462144211377,4286,262.54551871072863,96288.16786648652,1987,Construction
id_001601,W.A. Parish Generating Station,Thermique,Taïwan,Kashiwazaki,26.97592345407085,90.33976496324516,2853,-273.6574085999064,99249.94840824745,1993,Planification
id_001993,Kori Nuclear Power Plant,Nucléaire,Ukraine,Zhongwei,36.90499163549043,8.800909734388336,5790,17148.308168376145,97950.34204460631,1985,Construction
id_001545,Villanueva Solar Park,Éolien,Allemagne,Assouan,52.71165341639255,2.047202580876156,-837,-617.3710058180873,95791.81854756318,2025,Construction
id_000179,Parc Solaire Benban,Hydraulique,Égypte,Baie-Comeau,43.526709709827486,30.50264624011819,1316,38020.94888118429,203253.829876883,1981,Maintenance
id_001452,W.A. Parish Generating Station,Hydraulique,Pologne,Tehachapi,37.52243318006029,-1.374668414820099,4003,3524.508348592912,68269.1940941914,2013,Planification
id_000303,Zaporizhzhia Nuclear Power Plant,Thermique,Suisse,Ouarzazate,32.46489496454054,112.67989815892166,-261,-1148.5581643102794,6661086.699338391,1987,Opérationnelle
id_000037,Enel Green Power Delfina,Nucléaire,Pologne,Foz do Iguaçu,46.463841980401035,26.7276120599944,2402,973.7953834338323,1958429.6650246228,2023,Maintenance
id_000395,Centrale Solaire Cestas,Éolien,Royaume-Uni,Tehachapi,-11.101767943690803,-6.159733605745559,4155,-727.1970400480129,54912.343379886996,2019,Démantèlement
id_001987,Parc Éolien Markbygden,Éolien,Maroc,Thames Estuary,21.738494752857143,-5.365216966936762,425,107.74586975572072,5841138.84052483,2023,Construction
id_001475,Parc Éolien Tanger I,Éolien,Éthiopie,Assouan,34.104809052120494,-10.321660832468405,-639,-401.0362873206725,99898.98097891401,2025,Opérationnelle
id_000352,Kori Nuclear Power Plant,Solaire,France,Werneuchen,41.476843823878525,16.45247906771319,-742,93.94414721166333,148504.2059640746,1987,Construction
id_000100,Centrale Thermique Jorf Lasfar,Nucléaire,Inde,Foz do Iguaçu,27.19488916124949,-6.391381015802706,564,130.68947733589175,-50783.98762891418,1988,Maintenance
id_000373,W.A. Parish Generating Station,Nucléaire,France,Bełchatów,49.667139775076826,131.43655910162096,2754,-144.7852211296995,3195861.247056496,1982,Maintenance
id_001222,Barrage de Xiluodu,Éolien,Royaume-Uni,Viesca,50.66689734039508,-10.029348212465205,-256,1003.8622877621599,5078993.002499197,2022,Opérationnelle
id_001257,Villanueva Solar Park,Thermique,Chine,Viesca,-21.872786040236956,-3.179515078421084,-52,1535.5371200604493,120624.3691597355,2024,Opérationnelle
id_001614,Barrage Bin El Ouidane,Solaire,USA,Yongshan,22.676147581325708,16.65778560343233,3246,366.09460802265824,67334.48051390836,1977,Maintenance
id_001919,Centrale Nucléaire du Tricastin,Solaire,Maroc,Foz do Iguaçu,26.44251254733215,-11.858095309989299,-89,9287.087116948907,123627.94257619546,1973,Démantèlement
id_001450,Parc Éolien Courseulles,Solaire,France,Baie-Comeau,42.72335890384801,34.16212219145902,110,142.68284941960985,6405985.491076459,2022,Maintenance
id_001814,Parc Solaire Núñez de Balboa,Éolien,Maroc,Loiyangalani,46.73519726429245,44.094630544992285,682,2518.7546370474406,143827.75122925913,2022,Opérationnelle
id_001892,Parc Solaire Núñez de Balboa,Solaire,Maroc,Zhongwei,39.26614507328729,0.6953972233440201,-385,-130.84546359530714,-23181.6352153982,1978,Démantèlement
id_001151,Enel Green Power Delfina,Éolien,Maroc,Courseulles-sur-Mer,-34.08686987627837,-8.618057569837891,-128,3786.319376893142,163450.19982915983,2020,Démantèlement
id_000790,Taichung Power Plant,Nucléaire,Taïwan,Thompsons,34.53776310568458,102.4140883238366,16497,2842.3482256562775,150677.83684784465,1989,Construction
id_000119,Barrage Daniel-Johnson,Nucléaire,USA,Bhadla,25.831585483246165,-6.715415983233444,150,312.4598742783594,160895.7393506152,2025,Opérationnelle
id_000700,Gansu Wind Farm,Thermique,Espagne,Baie-Comeau,33.26799287837421,9.516452383423394,-160,50.35587652019001,95619.09751242216,2025,Planification
id_000612,Parc Solaire Benban,Hydraulique,USA,Yongshan,54.131765383871006,-13.690785063776422,-595,1011.4920416308099,-3741.7324695037823,2022,Construction
id_000258,Alta Wind Energy Center,Thermique,Ukraine,Yichang,34.337697706738936,-81.84822107612239,12733,6280.513745844772,4595412.6064078305,1986,Construction
id_001173,Parc Solaire Núñez de Balboa,Solaire,Inde,Gravelines,-28.08065930903893,-13.044055408664418,-174,1021.5359118885608,1397810.8753065025,2024,Opérationnelle
id_000111,Palo Verde Nuclear,Nucléaire,Japon,Tiverton,43.86877808111052,127.3174189469199,5902,6603.940580868779,46496.36264259566,1983,Démantèlement
id_000573,Centrale Thermique Jorf Lasfar,Nucléaire,Suisse,Viesca,33.5791075014046,-7.3812753395196875,12183,2813.370189325025,114995.19668419403,1985,Opérationnelle
id_001619,Vindhyachal Thermal Power Station,Thermique,Inde,Vindhyanagar,25.202721724840906,130.30745434195788,4707,618.6888960742799,1064933.155431571,1988,Opérationnelle
id_001457,Alta Wind Energy Center,Éolien,Éthiopie,Casa Nova,44.122307909568995,77.44773172821411,-339,-169.62076030016578,4550511.133881583,2021,Maintenance
id_000367,Kashiwazaki-Kariwa,Hydraulique,Brésil,Yichang,52.25064537467164,-5.959994427152632,2939,537.8759389945791,108285.82807043931,1983,Maintenance
id_001236,Barrage de Xiluodu,Thermique,Maroc,Zhongwei,31.31663995181487,160.7528678266673,540,5957.940421445415,71435.81283166511,1988,Construction
id_000980,Centrale Thermique Jorf Lasfar,Thermique,USA,Vindhyanagar,38.43737237719424,94.24582959690477,4695,3003.6894589991593,30207.244657692856,1991,Construction
id_000984,Topaz Solar Farm,Hydraulique,Inde,Loiyangalani,24.321203334723435,2.1923608611357386,4784,654.7918622208379,45574.760930628894,1979,Opérationnelle
id_000721,Barrage Bin El Ouidane,Nucléaire,Égypte,Bhadla,55.96707548580425,-3.6904402895786403,-903,-476.3857269045652,-1813.0233951644623,2024,Maintenance
id_000790,Centrale Solaire Jasper,Thermique,USA,Bełchatów,22.426679971569502,110.13069929524556,4559,-22.229239023853324,60737.01110092142,1987,Construction
id_000321,Bełchatów Power Station,Nucléaire,USA,Hérémence,46.71046114106676,114.7439476617533,2536,506.42013269317385,6951067.2207806995,1985,Construction
id_001128,Barrage Bin El Ouidane,Éolien,Suisse,Jiuquan,31.435001832090705,-4.098524957995069,567,-53.914925718244376,110454.3998067806,2016,Opérationnelle
id_001780,Parc Solaire Benban,Éolien,Kenya,Loiyangalani,34.92757503152932,6.838523183487253,-321,5204.7761579829,1207404.381898074,2021,Maintenance
id_001231,Barrage Bin El Ouidane,Solaire,Maroc,Gravelines,49.86404366992423,-0.6388958684548471,176,-793.7923169214162,118371.28012439482,2022,Planification
id_000122,Centrale Solaire Weesow-Willmersdorf,Éolien,Maroc,Piteå,50.691780949845125,-4.674414844955728,-73,48.99228295986552,96510.75520620542,2021,Opérationnelle
id_001602,Kori Nuclear Power Plant,Nucléaire,Taïwan,Busan,38.12989877282104,129.45265179753125,6137,-350.61788467399947,32810.66450532946,1989,Maintenance
id_001723,Shepherds Flat Wind Farm,Solaire,Maroc,Piteå,56.05042783711225,-127.51283488951681,542,-119.35130515212359,7473132.449825022,1971,Maintenance
id_000050,Parc Éolien Markbygden,Éolien,USA,Yorkshire,40.30495841818072,31.030132777856686,-185,3303.171952275744,110911.90047789557,2024,Opérationnelle
id_001345,Enel Green Power Delfina,Éolien,Maroc,Loiyangalani,-9.478887722344622,-8.684880088775863,12,1817.4391217672946,1547764.0576155223,2021,Opérationnelle
id_000294,Barrage de Xiluodu,Éolien,Afrique du Sud,Tehachapi,24.42215259311041,18.474484631111288,-409,1128.5860107237668,64236.38072872887,2016,Opérationnelle
id_000610,Kashiwazaki-Kariwa,Nucléaire,Canada,Gravelines,35.99320087140875,124.25426672562058,1542,-1009.8093173942596,137074.63765210815,1986,Opérationnelle
id_001857,Parc Solaire Tengger Desert,Solaire,Espagne,Piteå,6.964497420486818,83.12762425719954,-382,3339.500853549259,1445374.9825981136,2021,Opérationnelle
id_001001,Barrage de Xiluodu,Hydraulique,Égypte,Piteå,24.693098866517758,39.06507487309314,584,-203.54190933964378,98808.22349176448,2022,Construction
id_001631,Parc Solaire Noor,Solaire,Maroc,Yongshan,38.72535843629189,4.410351923723003,-123,250.24272600521067,65905.7468141325,2024,Opérationnelle
id_000083,Parc Solaire Tengger Desert,Solaire,Mexique,Ouarzazate,8.731973876917644,-8.64891910664062,-557,1797.1998909805516,3224430.5758742243,1983,Maintenance
id_000274,Gansu Wind Farm,Éolien,Maroc,Azilal,48.76553875599454,-9.674231519415752,-936,405.1050485462015,3499063.7943032347,2022,Opérationnelle
id_001122,Centrale Nucléaire du Tricastin,Éolien,Brésil,Guba,49.34657009342721,-5.406234313984004,-271,513.111937636454,62055.47850390086,2022,Construction
id_001549,Barrage Bin El Ouidane,Hydraulique,Égypte,Courseulles-sur-Mer,48.704743991090865,158.93686073776897,613,5427.994821355115,98669.19918072161,2017,Maintenance
id_001814,Parc Solaire Benban,Éolien,Chine,Ouarzazate,21.86728667538726,87.5232723633084,-308,-458.4074301460232,156557.5431511473,1994,Démantèlement
id_000521,Vindhyachal Thermal Power Station,Thermique,Canada,Gravelines,33.13701291490598,134.7951554205694,4049,144.31977392754345,105290.79385865896,1984,Planification
id_000214,Centrale Nucléaire de Gravelines,Thermique,Inde,Longjing,48.01806886130164,30.817798061897527,6229,572.3095563165477,191747.4125095873,1989,Opérationnelle
id_000319,Grand Coulee Dam,Hydraulique,Corée du Sud,Assouan,21.738584891651815,0.05734318708356556,5750,4307.409759005397,5163890.517423089,1973,Opérationnelle
id_000569,Parc Solaire Núñez de Balboa,Solaire,Royaume-Uni,Usagre,-28.22326682330932,-13.512783148477466,-152,705.6596135341081,172781.47159788644,2024,Maintenance
id_000219,Parc Solaire Bhadla,Thermique,Taïwan,Longjing,44.960922651615036,99.17156893651403,2783,3847.3455487664432,194740.0572587722,1984,Planification
id_000941,Bełchatów Power Station,Thermique,Canada,Enerhodar,26.13283900047222,92.60325438640436,4772,7.1163384170454265,42140.398838535046,1989,Construction
id_000920,Grande Dixence,Hydraulique,Égypte,Thompsons,25.58859290732001,37.89099649215355,13834,840.302091929967,2483686.321260548,2013,Construction
id_001219,Parc Solaire Tengger Desert,Éolien,Afrique du Sud,Loiyangalani,50.918015940581014,-3.069126287555177,-318,345.2748938800695,109259.04368918337,2023,Maintenance
id_000565,Parc Éolien Tanger I,Éolien,France,Piteå,52.51365507691588,7.946685627204466,-425,-458.1922860996974,5149762.43675993,2026,Maintenance
id_001562,Centrale Thermique Jorf Lasfar,Nucléaire,Afrique du Sud,Enerhodar,30.146943947994625,95.9333287749289,2049,-216.92884230243408,53341.73749815615,1986,Maintenance
id_001754,Parc Éolien Tanger I,Solaire,Maroc,Piteå,-1.417053771633308,-16.908649151929716,-434,58.16421587203524,5454424.845794227,2026,Opérationnelle
id_001872,Lake Turkana Wind Power,Solaire,Suède,Hérémence,22.62448585323581,0.5788251954553244,1512,399.9466015775364,5966326.104261882,2022,Maintenance
id_000895,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,San Luis Obispo,32.89657905841798,130.3048743675779,4261,279.89224617093396,93401.58912771092,1980,Démantèlement
id_000542,Gansu Wind Farm,Hydraulique,Chine,Gravelines,42.79772464596694,32.599799267847615,4140,1078.5250644009761,206207.88726656238,1985,Démantèlement
id_000906,Parc Solaire Núñez de Balboa,Solaire,Royaume-Uni,Tanger,44.891575476314884,-9.450329809410764,-217,1070.6154074694587,2463448.7239561407,2023,Maintenance
id_001079,Vindhyachal Thermal Power Station,Thermique,USA,Vindhyanagar,46.500506732959636,110.20144515866421,1282,2973.33173294548,97921.69310757598,1993,Construction
id_001328,Parc Solaire Bhadla,Thermique,Chine,Guba,31.643036755001795,64.43202835153002,3812,129.6775969843094,140588.93503093434,1984,Opérationnelle
id_000169,Gansu Wind Farm,Hydraulique,Chine,Vindhyanagar,22.646038056089157,104.90413200432926,4202,819.2596166901556,122060.55735680606,1986,Maintenance
id_000652,Villanueva Solar Park,Éolien,Maroc,Gravelines,44.920028817320954,-92.28769722139943,6171,-314.1333185572603,6564733.638094878,2022,Construction
id_000799,Lake Turkana Wind Power,Éolien,Maroc,Hérémence,35.005758882679345,-1.0956001570845397,74,-148.25510631342058,91719.06475626602,2023,Maintenance
id_000998,Taichung Power Plant,Hydraulique,USA,Hérémence,49.67430556780896,145.80995347862046,5125,-497.3257936659952,189888.75142112956,1990,Planification
id_001761,Barrage Bin El Ouidane,Solaire,Suède,Usagre,31.111178480575006,22.807890916217296,17,638.9996948501735,164269.19854742664,2020,Construction
id_000698,Medupi Power Station,Thermique,Égypte,Jiuquan,34.10642859129309,138.50108643933964,4893,544.6937859602385,78678.50637263285,1984,Démantèlement
id_001236,Bruce Nuclear Generating Station,Thermique,Japon,Enerhodar,23.218427177789078,-70.40533467978311,7451,927.8933423368726,49775.55167049538,2016,Opérationnelle
id_001229,Barrage Bin El Ouidane,Éolien,France,Loiyangalani,-31.160656942631668,5.828035222083961,319,-29.03874830808695,4519131.836253015,1972,Maintenance
id_001308,Parc Éolien Hornsea One,Éolien,Maroc,Jiuquan,-33.386534115517286,-1.2390977968286394,754,804.59866989405,4696293.332943639,2023,Démantèlement
id_001036,Barrage d'Itaipu,Éolien,Maroc,Werneuchen,45.88130266694021,1.514933614154646,-312,493.5088402449019,7061630.540771427,2019,Maintenance
id_001479,Barrage Bin El Ouidane,Nucléaire,Suède,El Jadida,48.348322238008166,125.87406456605866,95,507.13051720454825,94716.07756425263,2023,Maintenance
id_001142,Parc Éolien Hornsea One,Solaire,Maroc,Yorkshire,51.40002573818626,8.886271992075109,527,287.82963833093424,70465.87089028048,2021,Démantèlement
id_000322,Vindhyachal Thermal Power Station,Thermique,USA,Bhadla,26.276548641534628,123.71285064694919,4337,3234.3779417232217,87005.0432010409,1985,Opérationnelle
id_000656,Villanueva Solar Park,Solaire,Afrique du Sud,Guba,25.79886798061497,-4.012111418379804,23,-258.0746154013609,57459.574882053224,2020,Planification
id_000758,Lake Turkana Wind Power,Éolien,France,Tonopah,46.53678995822651,-6.710306565581364,-273,-759.9384302697893,155013.8594315759,2023,Maintenance
id_001465,Parc Éolien London Array,Éolien,Chine,El Jadida,41.21872421544581,-6.225836522103755,246,13329.593566628748,225221.28419291717,2023,Maintenance
id_001938,Parc Éolien London Array,Solaire,Royaume-Uni,Casa Nova,49.354845260994644,0.9532363323982204,13,-937.3290069085247,11144.301410261476,2026,Construction
id_001286,Barrage d'Itaipu,Éolien,Afrique du Sud,Tanger,40.35066869253564,-3.242679750542789,-900,-536.4362058093388,142591.28196522896,2024,Opérationnelle
id_000240,Parc Éolien London Array,Éolien,Mexique,Jiuquan,36.4292704282898,133.56618633398028,-325,-72.70177618181242,5630.637298507769,2014,Opérationnelle
id_000032,W.A. Parish Generating Station,Nucléaire,Pologne,Bełchatów,33.54005200291276,5.674345422990536,8695,1151.8923637186037,72742.16440964572,1985,Démantèlement
id_000941,Parc Solaire Noor,Éolien,Maroc,Hérémence,28.446550764387762,1.1762106166837087,690,-748.82571068217,93688.74497252588,2019,Planification
id_001755,Bruce Nuclear Generating Station,Nucléaire,Égypte,Tonopah,30.584191396724727,8.270538699526346,6387,959.9856118367314,140487.77480308048,1982,Opérationnelle
id_001487,Centrale Nucléaire de Gravelines,Nucléaire,Corée du Sud,Baie-Comeau,49.98116054379041,-86.93635346495948,2921,-621.6059035238977,65725.55716999837,1982,Construction
id_000864,Barrage Daniel-Johnson,Thermique,Éthiopie,Pierrelatte,50.96495529775673,135.29143452215192,7027,1378.3102189835213,64542.28306257545,1982,Opérationnelle
id_000978,Centrale Solaire Jasper,Solaire,Maroc,Longjing,49.91115119367723,124.65718260094536,-301,-64.8543665353634,192778.7590955315,2025,Construction
id_001578,Centrale Thermique Jorf Lasfar,Solaire,Ukraine,Longjing,45.364022073444005,-96.57320373797197,5117,927.8055248009862,156176.41818698694,1983,Opérationnelle
id_000212,Barrage Daniel-Johnson,Nucléaire,Corée du Sud,Loiyangalani,21.47814972324967,31.395664500309017,1780,-1260.2160717346148,39166.6425828942,2021,Opérationnelle
id_000268,Enel Green Power Delfina,Éolien,Maroc,Pierrelatte,49.42943092101308,-15.61048290687125,-711,-420.2890006990722,76607.26074231039,2018,Démantèlement
id_000321,Parc Éolien Courseulles,Hydraulique,Brésil,Busan,-30.539156080045785,0.8772081658238425,1156,-733.4389425368281,34610.507324746985,1990,Construction
id_000919,Centrale Solaire Weesow-Willmersdorf,Hydraulique,Égypte,Thames Estuary,-30.2752039200358,137.27367106168518,246,16072.89632986336,128714.51391642491,1964,Opérationnelle
id_000492,Villanueva Solar Park,Éolien,Pologne,Tiverton,-24.807651620015015,33.16306822101015,5,1237.5483254863623,76971.1406784837,1982,Construction
id_000724,Grand Ethiopian Renaissance Dam,Éolien,Canada,San Luis Obispo,-16.299941627203815,-53.668301631071266,1358,2504.9794879512306,2033437.2721424685,2021,Planification
id_001481,Barrage de Xiluodu,Éolien,Royaume-Uni,Tehachapi,50.70646359691045,0.4329075230609035,-12,34.81975512496081,45862.56620941394,2018,Démantèlement
id_000697,Parc Éolien Courseulles,Hydraulique,Chine,Yichang,29.65471138263583,-76.54475689505503,7272,280.7150585195577,1654925.0769262866,2023,Maintenance
