id,installation,type_energie,pays,ville,latitude,longitude,capacite_mw,production_annuelle_gwh,emissions_co2,annee_mise_service,statut
id_001149,Bruce Nuclear Generating Station,Nucléaire,Espagne,Tonopah,48.40917459265078,101.96426545044643,3898,-79.31963962921645,71563.92598932277,1985,Maintenance
id_001798,Gansu Wind Farm,Hydraulique,Égypte,Arlington,49.02629493026734,8.402285007757206,810,47.16902939746103,5017509.6917365845,2016,Construction
id_000580,Vindhyachal Thermal Power Station,Thermique,Taïwan,El Jadida,25.75236902483448,135.5332767236832,3414,449.73629471032325,2081897.286060207,1987,Construction
id_000822,Parc Éolien Courseulles,Solaire,USA,Piteå,30.344084357673406,-14.127978733555311,-789,651.5585335311266,207561.7090596481,2025,Opérationnelle
id_001546,Parc Solaire Noor,Éolien,Espagne,Piteå,44.72168385495313,2.4877964127337653,-108,408.4175766897333,1405811.2107607645,2021,Opérationnelle
id_000109,Centrale Solaire Weesow-Willmersdorf,Solaire,Allemagne,Kimberley,-13.474924972528127,107.89248872443581,-476,1137.346440167551,6344293.591202515,2015,Opérationnelle
id_000136,Kashiwazaki-Kariwa,Hydraulique,Maroc,Zhongwei,-3.2944918784181234,112.53157358531325,18924,-571.8540320474335,50131.532368991706,2024,Planification
id_000541,Kori Nuclear Power Plant,Éolien,USA,Lephalale,37.10487663216418,100.29226224955497,12978,7826.114779127642,76696.01924274712,1985,Construction
id_001991,Villanueva Solar Park,Hydraulique,Afrique du Sud,Kimberley,35.447166945384666,-105.09573040835161,20,135.10627344420777,79009.19228068198,1972,Planification
id_000502,Barrage d'Itaipu,Nucléaire,Kenya,Baie-Comeau,25.788006619569764,99.18764293079785,-558,-570.1332745018753,124310.69269828864,1971,Opérationnelle
id_001301,Centrale Nucléaire du Tricastin,Thermique,Taïwan,Thompsons,-25.11703599256732,32.85757585962158,3901,358.34741166793515,100604.98954674645,1980,Démantèlement
id_000147,Bruce Nuclear Generating Station,Nucléaire,Corée du Sud,Lephalale,35.77673494233886,145.5004497652679,3413,605.3917442317697,198043.0594967063,1977,Maintenance
id_001730,Barrage Daniel-Johnson,Nucléaire,Maroc,Lephalale,28.955115385154254,132.82533592487258,5625,464.3199870476145,97295.35475138604,1983,Opérationnelle
id_001027,Centrale Thermique Jorf Lasfar,Hydraulique,Égypte,Vindhyanagar,28.961932865342455,103.52054276985119,3590,1452.7973878038956,149948.516819255,1989,Maintenance
id_000066,Vindhyachal Thermal Power Station,Thermique,Inde,Thompsons,44.82330327584831,77.44453350228716,3386,11431.961637704922,89355.4356216784,1989,Construction
id_000995,Centrale Solaire Weesow-Willmersdorf,Éolien,Kenya,Werneuchen,62.49096831464373,7.193018401581443,-465,593.2951537927283,22532.820951173926,2021,Opérationnelle
id_000738,Grand Coulee Dam,Solaire,Maroc,Courseulles-sur-Mer,30.626269498289858,17.477473961833386,509,1732.5419349742276,130698.27908692234,2014,Maintenance
id_000805,Barrage Bin El Ouidane,Thermique,USA,Piteå,43.05866938624865,3.898136094967406,-616,1998.517204139573,128320.66156116559,2027,Opérationnelle
id_000199,Parc Éolien Tanger I,Thermique,USA,Coulee Dam,52.582077789999914,6.662608275226761,1201,5613.241636335994,4027861.2074417244,1980,Planification
id_000253,Zaporizhzhia Nuclear Power Plant,Nucléaire,Canada,Busan,20.002800265660753,0.9593509598624049,4137,-169.27331366405815,7883645.951274661,1985,Démantèlement
id_000985,Bruce Nuclear Generating Station,Thermique,Japon,Azilal,32.398512196245456,29.021927756718142,2302,15428.266048190615,78756.94871859137,1981,Maintenance
id_001020,Barrage d'Itaipu,Solaire,USA,Bhadla,-28.669886865032122,73.0664731689472,117,1251.704791413139,88737.66865785753,1995,Planification
id_001980,Parc Solaire Noor,Solaire,Royaume-Uni,Ouarzazate,51.52872673696937,-13.824447652934802,-880,2446.7867685260344,4763355.2125551095,2025,Planification
id_001118,Medupi Power Station,Hydraulique,Chine,Gravelines,48.584642614436795,111.28806342679661,1168,439.0759044097142,25036.742970448606,1958,Construction
id_000031,Parc Solaire Núñez de Balboa,Éolien,Afrique du Sud,Loiyangalani,7.192866482257214,38.041077247665285,-386,1301.0840477212378,35136.84799669132,2022,Planification
id_001054,Gansu Wind Farm,Thermique,Espagne,El Jadida,39.869276588588775,38.31617322074326,2311,1664.2611210824916,5609648.766901906,2023,Opérationnelle
id_000565,Shepherds Flat Wind Farm,Éolien,Royaume-Uni,Loiyangalani,26.749190259448707,40.01424294535583,-498,9751.732362722501,39824.316601489285,2015,Démantèlement
id_001073,Parc Solaire Noor,Éolien,USA,Piteå,55.19479807022815,0.2795557856007157,-805,-442.7261444809469,3019078.372815855,2021,Construction
id_000343,Bruce Nuclear Generating Station,Thermique,Corée du Sud,Pierrelatte,37.7762592822259,8.800865856182252,3372,-959.1220620978938,154007.85402421965,1990,Construction
id_001809,Gansu Wind Farm,Thermique,Pologne,Jiuquan,34.17001899754673,124.4058853901281,137,-104.8513118583237,1599269.256927176,1978,Opérationnelle
id_000569,Centrale Solaire Jasper,Solaire,Afrique du Sud,Usagre,52.61212624193585,33.94779075956597,-93,866.4748794984635,94645.65468645826,2016,Planification
id_000355,Parc Éolien Courseulles,Solaire,France,Werneuchen,-20.672459404573246,-4.788398856471038,-89,102.72006039543726,1995214.7264565167,2020,Planification
id_001580,Parc Éolien Courseulles,Thermique,Taïwan,Werneuchen,29.344871856604136,-116.67612600875296,4570,3230.9633820279396,92611.20715878496,1970,Démantèlement
id_001236,Parc Solaire Bhadla,Thermique,Canada,Baie-Comeau,31.064440097766227,64.86895363061117,4313,-195.12592621007502,127717.17646450616,1990,Démantèlement
id_001658,Parc Solaire Tengger Desert,Éolien,USA,Piteå,51.12960157457581,-11.972645350363091,-472,-329.7723921927029,3997492.0388542674,2024,Construction
id_001781,Centrale Solaire Weesow-Willmersdorf,Éolien,Allemagne,Werneuchen,53.36837910774051,-54.05696217701401,-775,2575.2326256215115,5249276.777987161,2020,Opérationnelle
id_000016,Parc Solaire Núñez de Balboa,Hydraulique,Éthiopie,Werneuchen,4.391253766678399,37.976176215068875,2274,5104.171351992678,3361099.192119886,1974,Construction
id_000423,Parc Éolien Courseulles,Solaire,Royaume-Uni,Thames Estuary,53.60214013286869,-5.673961576225605,-617,-20.418552401568604,4607955.691466015,2023,Construction
id_000822,Centrale Thermique Jorf Lasfar,Éolien,Égypte,Foz do Iguaçu,35.17944557580083,-116.82040102908229,3117,471.04543478046867,58202.32759082012,1981,Construction
id_000680,Centrale Nucléaire du Tricastin,Solaire,Mexique,Tanger,48.12492550591799,77.12015605550522,3306,-200.58835618221883,159658.59603849944,2015,Démantèlement
id_000294,Barrage de Xiluodu,Hydraulique,Afrique du Sud,Yongshan,29.18231741427909,99.14243689398947,4081,5478.297409319677,110251.72339309508,1971,Maintenance
id_001291,Barrage d'Assouan,Solaire,Suède,Viesca,52.76667485725511,19.26078223641957,-394,397.5501424867755,43914.607003372315,2020,Construction
id_000992,Vindhyachal Thermal Power Station,Hydraulique,Inde,Yichang,28.55577905264405,-109.92751612522234,3926,449.0886139502944,-57042.206013348885,1988,Construction
id_000097,Parc Éolien Tanger I,Solaire,Allemagne,Yorkshire,46.755977689960496,-88.12017622687259,-462,11629.93441644621,60247.948033529836,2013,Maintenance
id_001058,Parc Éolien Courseulles,Hydraulique,Chine,Viesca,-25.832079026839533,105.39754244370525,5187,4169.729801665566,108847.908438067,1952,Maintenance
id_000261,Gansu Wind Farm,Hydraulique,Chine,Assouan,32.6555446768644,29.610904515765252,22134,2637.2997794242124,4564854.247016078,1988,Construction
id_001678,Barrage d'Assouan,Thermique,Égypte,Hérémence,45.588629469963955,135.7238182613419,6572,-228.26446396256574,35350.42278335593,1982,Construction
id_000705,Barrage Daniel-Johnson,Hydraulique,Chine,Jiuquan,22.637425049472657,30.113263927012923,2315,8551.874382468864,132548.32902174752,1985,Opérationnelle
id_001994,Zaporizhzhia Nuclear Power Plant,Thermique,Chine,Bełchatów,23.7644259354785,108.76033671045077,5996,1008.1751020071636,55145.49112184544,1988,Construction
id_001489,Palo Verde Nuclear,Nucléaire,Corée du Sud,Vindhyanagar,33.892411178441364,156.16719500088718,5399,664.6299637953282,127725.39757907795,1987,Maintenance
id_000525,Topaz Solar Farm,Éolien,Espagne,Viesca,24.800202401507857,-11.215969675373843,-500,139.77278046937954,4170850.5278798067,2018,Planification
id_000247,Parc Éolien Tanger I,Éolien,Allemagne,Werneuchen,44.652603002246885,-0.13068629443030344,336,525.4015592220385,145936.0600373206,2021,Planification
id_001683,Parc Solaire Bhadla,Nucléaire,Mexique,Bełchatów,33.48932214607089,1.5966797093209313,864,583.2164117023942,55527.86572571505,1986,Opérationnelle
id_001252,Lake Turkana Wind Power,Éolien,Maroc,Piteå,39.81327171241479,-14.18260231341639,-822,-757.2648943165757,-53002.90848517553,2026,Construction
id_001478,Parc Éolien Hornsea One,Solaire,Afrique du Sud,Kimberley,46.269136961909446,28.27799021759308,485,2358.046560788135,124609.72390712806,2021,Maintenance
id_000196,Centrale Solaire Weesow-Willmersdorf,Éolien,Royaume-Uni,Thames Estuary,35.614806966330974,46.561996377562295,48,-349.5456668983795,126276.80765459026,2024,Opérationnelle
id_001885,Centrale Nucléaire de Gravelines,Nucléaire,France,Bełchatów,26.675263992539293,118.43329130840516,2222,-650.7597545706587,-47659.50210362089,1984,Construction
id_000421,Parc Éolien Hornsea One,Solaire,Suisse,Tehachapi,41.27255557307459,-11.11806303746046,-694,-692.1449439903324,125480.51451116105,2025,Construction
id_000874,Parc Éolien London Array,Éolien,Maroc,Courseulles-sur-Mer,46.73261756680331,2.009200065479662,-773,-488.37491000824343,227916.35564625665,2024,Opérationnelle
id_001043,Parc Éolien Tanger I,Éolien,France,Yorkshire,44.56548847826155,-4.274446248540083,-266,1280.8730708630019,4604907.149814269,2025,Construction
id_001672,Lake Turkana Wind Power,Éolien,Éthiopie,El Jadida,49.21917004016342,37.29313465896689,12146,4856.727799993712,152477.143836902,2021,Construction
id_000546,Grande Dixence,Éolien,Royaume-Uni,Zhongwei,55.86815439700822,-6.316440230953644,-418,356.9071275499556,3565355.483619493,2020,Construction
id_001676,Centrale Solaire Jasper,Solaire,USA,Yorkshire,39.67458083615089,-7.898821173636132,-610,-934.1432875881142,63252.91688099839,2025,Construction
id_000834,Medupi Power Station,Thermique,Brésil,Assouan,35.056043638333726,-2.1223805950227668,4010,1342.4821949307416,4752283.331344702,2020,Planification
id_000618,Barrage d'Itaipu,Thermique,Japon,Kimberley,34.82774136717901,1.5780931006701775,12337,1809.0606399155129,94455.0335091796,1953,Construction
id_001597,Parc Éolien Tanger I,Solaire,Espagne,Hérémence,-27.90181186290659,-10.936650588870437,1515,-119.51878379641471,61662.401966627665,2023,Démantèlement
id_000683,Barrage Daniel-Johnson,Hydraulique,USA,Yorkshire,49.893244227389786,30.598680488263813,12047,295.45680429605,107526.9370221854,2020,Maintenance
id_001399,Lake Turkana Wind Power,Solaire,Mexique,Courseulles-sur-Mer,9.08882455400912,8.136000141817417,96,1247.8343458352247,2618590.954820699,2020,Construction
id_001707,Alta Wind Energy Center,Éolien,Maroc,Courseulles-sur-Mer,51.407407110987776,16.34579438579888,-345,-1002.8037316212315,3724.951889113843,2021,Maintenance
id_001930,Barrage d'Assouan,Solaire,Égypte,Cestas,34.37305677566262,12.234372978169977,4541,731.7337989570477,75419.58706883455,2018,Opérationnelle
id_001519,Centrale Nucléaire de Gravelines,Thermique,Suède,San Luis Obispo,48.75756330222502,120.03042977830475,508,631.3034305295159,104357.89237429136,1964,Maintenance
id_000293,Centrale Thermique Jorf Lasfar,Thermique,USA,Longjing,33.43772380395545,93.96192660258086,3906,36288.53670496348,164613.09182182665,1982,Planification
id_000249,Parc Solaire Núñez de Balboa,Solaire,Allemagne,Yorkshire,8.212703992178547,24.246903807317,-580,2380.801166043143,138275.92766493064,2016,Démantèlement
id_000731,Parc Éolien London Array,Éolien,USA,Bhadla,-27.826557909271255,-4.794320020935671,440,5303.578041735907,4528847.724494911,2021,Construction
id_000302,Grande Dixence,Nucléaire,Suède,Tehachapi,32.63219357476189,-127.55742691316273,65,-210.4716101281017,-2687.8317802018864,2022,Planification
id_001560,Centrale Thermique Jorf Lasfar,Nucléaire,Chine,Coulee Dam,46.916593920831126,-2.972592439153047,4372,275.3550168864682,38120.73580094424,1984,Construction
id_001043,Palo Verde Nuclear,Thermique,Japon,Enerhodar,25.093451762957525,117.6298011316933,1886,2108.9255101600074,76387.78140801977,1982,Démantèlement
id_001907,Medupi Power Station,Hydraulique,USA,Coulee Dam,22.117316428680827,34.55992748814235,5926,4237.183813242884,71428.11429369899,2016,Planification
id_000074,Barrage de Xiluodu,Éolien,USA,Yongshan,50.8630748000157,-5.568144096648076,-843,-207.08763927156792,124463.62587797368,2022,Construction
id_000643,Grande Dixence,Thermique,Chine,Tonopah,46.095620932156095,97.09430535643082,1892,-437.8683776661137,100412.37841290055,1993,Démantèlement
id_000608,Enel Green Power Delfina,Éolien,USA,Yongshan,48.21986154114318,-2.9670617907225614,-541,408.6863445298112,6254635.816879403,2018,Construction
id_001682,Alta Wind Energy Center,Hydraulique,Chine,Werneuchen,44.16295156203243,111.86573375975136,25101,3526.4481804591014,164020.8459089761,1984,Opérationnelle
id_001650,Parc Éolien Markbygden,Éolien,Afrique du Sud,Coulee Dam,48.583038676527025,4.5313895563126945,7,523.2039558472143,3286192.8642027355,2017,Construction
id_000372,Parc Éolien Courseulles,Solaire,Maroc,San Luis Obispo,46.06405988894251,0.4600454954614338,-457,-916.4308299474944,3591616.4903142457,2020,Maintenance
id_001041,Barrage de Xiluodu,Éolien,Chine,Coulee Dam,47.676771362784265,35.820104655447395,158,-14.233603929835454,2706230.595868651,2016,Construction
id_001519,Centrale Solaire Cestas,Solaire,Maroc,Thames Estuary,35.56364386077,-10.764419056564298,-10,834.4231140726997,1992915.6944854134,1988,Maintenance
id_001631,Zaporizhzhia Nuclear Power Plant,Nucléaire,Ukraine,Gravelines,26.349178191326803,-83.30010034611588,5375,258.29394564206666,175342.74071945276,1985,Planification
id_001616,Centrale Solaire Weesow-Willmersdorf,Éolien,Maroc,Jiuquan,49.952783467890775,7.11777445821762,-504,552.0963178707099,6609822.246427504,2022,Opérationnelle
id_001473,Lake Turkana Wind Power,Éolien,Royaume-Uni,Casa Nova,46.956122448312364,-12.05973321822731,472,624.0002408144044,-25244.44199089652,2020,Démantèlement
id_000606,Barrage Daniel-Johnson,Hydraulique,Inde,Kimberley,25.038466918219754,-42.800992659147056,3212,1129.055111051442,4149563.403842292,1966,Construction
id_001438,Centrale Nucléaire du Tricastin,Solaire,Suède,Hérémence,51.4586181211621,-42.909488303301984,13106,-198.43868440592905,1741209.3756264586,2023,Planification
id_001957,Alta Wind Energy Center,Éolien,Kenya,Loiyangalani,-26.018594359354765,6.963337532942421,92,802.8756296233713,4627132.418965235,2019,Opérationnelle
id_001955,Centrale Nucléaire du Tricastin,Solaire,Éthiopie,Guba,44.08856039821136,1.8257785933901691,-475,1766.3816195646423,200324.8107228318,1981,Opérationnelle
id_000634,Grand Coulee Dam,Solaire,Suède,Azilal,39.43875637232103,-5.380023468133388,79,6354.992660491171,126122.98457996076,2021,Construction
id_000393,Barrage d'Itaipu,Thermique,Royaume-Uni,Pierrelatte,26.229242837347982,137.87731868979745,3523,12848.969571191246,125771.34732615069,1985,Maintenance
id_001755,Barrage Daniel-Johnson,Thermique,Suède,Tonopah,32.77905544831807,136.2013773546758,5782,9020.943885601908,93000.86943423144,1942,Maintenance
id_000752,Villanueva Solar Park,Éolien,Allemagne,Tehachapi,66.36017332406625,44.043290051248334,3490,1391.8722616483,76331.88748523845,2014,Opérationnelle
id_000406,Barrage d'Assouan,Éolien,Allemagne,Azilal,35.09961857993318,-9.9434897321569,-556,689.882867458505,5472308.054444893,2026,Construction
id_001614,Taichung Power Plant,Nucléaire,Pologne,Bełchatów,38.21800082916264,149.2488374099184,2087,385.4031073371674,5560828.9591630995,1982,Construction
id_000528,Barrage de Xiluodu,Hydraulique,Allemagne,Tiverton,32.38649414115978,34.28321080102328,5205,16110.018988122874,46575.245202542654,1986,Construction
id_001046,Parc Solaire Noor,Solaire,Éthiopie,Piteå,49.98156608046749,-3.6102608458159415,-200,885.5267030888876,110217.2825653519,2024,Planification
id_001141,Parc Éolien Hornsea One,Solaire,Suisse,Casa Nova,7.329578545700588,-6.383458606247864,-928,-684.3519910844034,176219.1244078812,2025,Opérationnelle
id_001122,Grande Dixence,Hydraulique,Pologne,Enerhodar,39.56683088745387,-120.16289885004707,7108,-151.96315922189433,4279664.048528183,1981,Opérationnelle
id_000530,Centrale Solaire Weesow-Willmersdorf,Éolien,Chine,Yorkshire,16.298214319814768,3.6237748468587,-349,638.4538330985306,7111717.777345384,2020,Démantèlement
id_000926,Zaporizhzhia Nuclear Power Plant,Thermique,Ukraine,Kashiwazaki,51.67924520546042,158.27021711767821,4643,1506.8481652408186,7779701.241947375,2015,Opérationnelle
id_001649,Bełchatów Power Station,Nucléaire,USA,Viesca,44.67557090485668,27.50279984466958,2889,4965.212439671936,6179325.759650262,2019,Opérationnelle
id_001844,Palo Verde Nuclear,Hydraulique,Brésil,Foz do Iguaçu,22.604122076651166,133.0213776843509,4204,998.1454262757388,155439.88054237983,1965,Maintenance
id_001933,Bełchatów Power Station,Thermique,Inde,Tonopah,23.307275662970934,97.90575793510938,5154,1314.6934680331658,89756.00005689097,1987,Construction
id_000413,Parc Solaire Tengger Desert,Éolien,Chine,Ouarzazate,33.604905430065216,0.2630615690409902,-378,-51.27866958062077,71395.74152500488,1986,Maintenance
id_001484,Zaporizhzhia Nuclear Power Plant,Nucléaire,Corée du Sud,Enerhodar,32.44998023575233,154.58608846401512,5374,3860.607700200023,103241.38852234515,1984,Planification
id_000158,Kori Nuclear Power Plant,Nucléaire,Canada,Busan,25.271536754913786,-98.25277953940565,6008,4362.95743642798,122948.759607454,1980,Opérationnelle
id_000444,Parc Solaire Tengger Desert,Solaire,Mexique,Viesca,40.46369780686184,18.962741206658905,3336,2636.2802800653367,97662.93059166902,2013,Démantèlement
id_000774,Grande Dixence,Éolien,Ukraine,Tiverton,26.243310752954653,131.7807349830733,171,490.52834066779656,141153.0829842627,1976,Opérationnelle
id_001983,Zaporizhzhia Nuclear Power Plant,Hydraulique,Japon,Yichang,37.8240325321288,-57.60769732772313,3711,766.0573951349854,22606.470171490233,2014,Maintenance
id_001111,Barrage Daniel-Johnson,Thermique,Canada,Enerhodar,22.794889172241902,104.96673469188903,3392,-82.36510867559605,54191.87307251072,1983,Opérationnelle
id_001652,Kori Nuclear Power Plant,Nucléaire,France,Enerhodar,45.55809356697736,139.45253374877262,5733,910.0787383764255,60961.67880674713,1986,Construction
id_000276,Kori Nuclear Power Plant,Nucléaire,Corée du Sud,Bełchatów,50.20735649405514,-47.21427384393362,3856,876.1094530331263,154850.86097205122,1987,Construction
id_001051,Bełchatów Power Station,Thermique,USA,Ouarzazate,36.37088571560972,131.27029586217162,293,-45.846386260069266,156228.8121718857,1984,Construction
id_001522,Parc Solaire Bhadla,Thermique,Chine,Bełchatów,30.363204931237767,13.257888017641543,2860,-385.4500592795803,2445774.061209001,1987,Opérationnelle
id_001952,Taichung Power Plant,Nucléaire,Chine,Busan,24.86393837688575,-95.74955821704152,3933,16579.05596408189,143357.30353339936,1983,Planification
id_001768,Centrale Solaire Weesow-Willmersdorf,Éolien,Kenya,Yorkshire,-17.754096786930074,13.84529669391005,467,5690.550186875506,3615554.7653388726,2022,Opérationnelle
id_000370,Bełchatów Power Station,Thermique,Japon,Tonopah,31.491174084002928,69.34702703460368,4687,24.72713273438694,189840.53047550214,1993,Opérationnelle
id_000119,Parc Solaire Tengger Desert,Thermique,Maroc,Usagre,36.84140674547995,-87.94230143540818,6432,398.9744762576797,4972592.906337408,2023,Maintenance
id_001187,Parc Éolien Tanger I,Hydraulique,Canada,El Jadida,-29.120315218430928,113.17558768004305,139,3290.906101798445,154235.00822905765,1957,Maintenance
id_001027,Enel Green Power Delfina,Éolien,Japon,Thompsons,46.01995242868198,27.648076693645343,2723,-503.9061979649648,96511.48605609595,1987,Maintenance
id_001018,Bełchatów Power Station,Nucléaire,Brésil,Baie-Comeau,39.91270641820615,-45.19713434924584,3975,2391.588214523838,36328.472235702415,1981,Planification
id_001993,Palo Verde Nuclear,Nucléaire,Taïwan,Assouan,24.490574633877618,13.326554181445863,3395,-438.7825420025324,100127.28636699928,1986,Planification
id_000078,Shepherds Flat Wind Farm,Solaire,Inde,Tehachapi,27.12395727342081,24.650863017332284,-334,-868.1117507593228,4293870.1154071335,2021,Construction
id_001996,Parc Solaire Núñez de Balboa,Solaire,Royaume-Uni,Tanger,37.18537223645884,-3.0041534344500316,-392,-286.95803556361716,112647.69926221619,2022,Maintenance
id_000515,Centrale Thermique Jorf Lasfar,Éolien,Maroc,Casa Nova,30.701226357454,-1.1401207550640002,-716,-743.8788474841786,3968196.9928436694,2019,Construction
id_001725,Parc Éolien Tanger I,Éolien,Royaume-Uni,Piteå,3.304080186849678,-3.296170076008557,-236,1592.0693738133014,7061533.603817865,2025,Opérationnelle
id_001855,Parc Solaire Núñez de Balboa,Solaire,USA,Usagre,46.79534965203804,-12.245856590579615,61,4433.030811771774,5637295.448049037,2021,Construction
id_000152,Alta Wind Energy Center,Éolien,Suisse,Tanger,54.801381088763954,-116.33821726056102,-408,-936.9123201201437,44515.948778591104,1988,Opérationnelle
id_000087,Parc Solaire Tengger Desert,Hydraulique,Maroc,Assouan,-21.32486989806125,130.1456435084683,5186,647.0432747030154,43037.5644140063,2015,Construction
id_000766,Palo Verde Nuclear,Nucléaire,Ukraine,Busan,45.432950194177835,144.5213195221553,5521,817.6641993354067,173139.56532352744,1982,Démantèlement
id_000401,Taichung Power Plant,Nucléaire,Ukraine,Baie-Comeau,27.56053646186637,134.4663275366526,4305,319.7653749107892,92488.94884717398,1984,Construction
id_000732,Parc Solaire Noor,Éolien,Maroc,Ouarzazate,22.223819590341257,-3.97665284170422,-453,193.52603075379943,4535166.181289211,2022,Maintenance
id_001725,Barrage Daniel-Johnson,Hydraulique,Brésil,Thompsons,8.214169008059804,22.313036189807292,217,2243.1808519545148,4446.543085441401,2015,Maintenance
id_000781,W.A. Parish Generating Station,Hydraulique,Égypte,El Jadida,61.52229244349403,110.06245578938214,13446,3351.884831244292,50257.61154868328,2019,Démantèlement
id_001081,Grande Dixence,Hydraulique,Éthiopie,Casa Nova,42.90027135371181,-55.76442606692566,552,1518.0396685933993,29900.94281781803,2019,Opérationnelle
id_001100,Topaz Solar Farm,Éolien,Maroc,Jiuquan,31.25724362971451,-12.060482338872998,6127,1338.6539691687667,15865.050192587842,2019,Démantèlement
id_000241,Centrale Solaire Cestas,Éolien,USA,Lephalale,29.90744714057888,8.88424721231073,-48,-966.0480096042115,168920.17577932222,2019,Maintenance
id_000970,Centrale Nucléaire de Gravelines,Nucléaire,Corée du Sud,Enerhodar,30.436646304151555,112.25264623550476,5379,1798.2385592094533,4024353.0940246168,1986,Opérationnelle
id_001844,Kashiwazaki-Kariwa,Hydraulique,USA,Foz do Iguaçu,-29.859352239371642,-0.7848667182433459,4867,-889.103213083551,36435.68374917845,1989,Démantèlement
id_001115,Parc Éolien Courseulles,Éolien,Maroc,Cestas,44.89183171093175,25.183393227519627,827,399.2337185591814,5837415.413541054,2022,Planification
id_000936,Barrage d'Assouan,Éolien,Éthiopie,Guba,35.216377917028844,32.0552191146475,1431,2590.5450753658606,98909.17165954648,1955,Maintenance
id_000572,Alta Wind Energy Center,Nucléaire,Ukraine,Tonopah,33.04051503709166,157.6684546367548,5275,258.2158050528592,116177.7080202954,1979,Planification
id_001147,Parc Éolien Courseulles,Thermique,Suède,Thompsons,-14.96032468296,-99.39495174835615,619,1484.5070860492838,-16224.239626874725,2014,Maintenance
id_001158,Parc Éolien Hornsea One,Éolien,Maroc,Usagre,22.17303285917102,1.7987238898580022,561,-665.3891229018475,4097186.062767939,2018,Maintenance
id_000547,Parc Éolien Hornsea One,Solaire,Royaume-Uni,Thames Estuary,64.96542409520967,-15.867427299414121,-458,2373.4113161949426,6402567.022508748,1988,Opérationnelle
id_000649,Centrale Nucléaire du Tricastin,Hydraulique,Canada,Foz do Iguaçu,29.51860349965294,108.01790081471137,5688,4280.957275257081,4616876.762186659,2019,Maintenance
id_000799,Alta Wind Energy Center,Éolien,Allemagne,Piteå,43.150824638911615,-14.241224394530063,-633,28311.23336633431,-14462.838375663327,2023,Planification
id_001816,W.A. Parish Generating Station,Thermique,Corée du Sud,Casa Nova,-8.34123518905735,-113.71468318822872,7240,718.2413963381546,88085.31886178107,2020,Maintenance
id_000936,Centrale Solaire Weesow-Willmersdorf,Éolien,USA,Thames Estuary,50.58448199787538,3.777419571067693,-731,-96.39996407034027,145092.56838075334,2021,Opérationnelle
id_001529,Centrale Nucléaire du Tricastin,Solaire,Mexique,Bełchatów,30.594605666233118,17.510621896639854,420,194.0931542053669,5432204.450781747,2015,Démantèlement
id_000169,Grande Dixence,Hydraulique,USA,Yichang,41.7216675742106,-6.4452447049129695,441,551.5148954968904,20060.0338945935,2014,Construction
id_000833,Gansu Wind Farm,Éolien,Maroc,Werneuchen,42.89050010413483,-6.517876698336453,-567,-1277.9472186707974,68904.00420291754,2027,Planification
id_000455,Parc Éolien London Array,Nucléaire,Chine,Casa Nova,36.088151418170334,122.28134114651617,22288,1752.7267529939097,65998.1382041765,1990,Construction
id_001399,Parc Éolien London Array,Hydraulique,Suède,Thompsons,41.53322537362613,118.2376955161149,7249,1047.6841534074745,1407255.6501968713,1968,Opérationnelle
id_001382,Taichung Power Plant,Nucléaire,Ukraine,Vindhyanagar,48.09937951989538,137.64612078456946,5921,1353.6197060300399,239765.605987593,2016,Opérationnelle
