id,type_logement,surface,pieces,chambres,salles_bain,chauffage,standing,classe_energie,prix,parking,jardin
BIEN_000336,Appartement,225,4,0,1,Climatisation réversible,Standard,A,4634314,Oui,Non
BIEN_000596,Appartement,151,6,4,3,Pompe à chaleur,Haut standing,E,2448457,Oui,Non
BIEN_000817,Appartement,127,5,5,2,Fioul,Standard,E,2629863,Oui,Oui
BIEN_000359,Appartement,148,1,4,1,Pompe à chaleur,Standard,Non renseigné,3521516,Non,Non
BIEN_000335,Maison,74,8,3,2,Électrique,Moyen,Non renseigné,3378526,Oui,Oui
BIEN_000317,Appartement,214,4,2,1,Aucun,Haut standing,E,1958786,Oui,Non
BIEN_000658,Appartement,56,1,2,1,Gaz,Moyen,C,2122581,Non,Oui
BIEN_000031,Appartement,153,4,5,1,Chauffage central,Luxe,F,2169998,Oui,Non
BIEN_000772,Villa,181,5,5,1,Chauffage central,Haut standing,B,573869,Oui,Non
BIEN_000972,Appartement,121,4,3,3,Chauffage central,Moyen,B,3044300,Non,Non
BIEN_000932,Appartement,131,3,0,1,Électrique,Moyen,F,4516519,Oui,Oui
BIEN_000947,Villa,198,7,3,1,Gaz,Haut standing,B,4930886,Non,Non
BIEN_000711,Villa,401,4,1,1,Chauffage central,Standard,F,963094,Oui,Non
BIEN_000732,Appartement,236,4,4,1,Électrique,Standard,G,3099861,Non,Non
BIEN_000250,Appartement,266,7,4,2,Pompe à chaleur,Haut standing,A,4748351,Non,Oui
BIEN_000774,Duplex,392,5,1,1,Chauffage central,Haut standing,F,2002429,Oui,Non
BIEN_000093,Appartement,158,5,2,5,Pompe à chaleur,Haut standing,A,3853311,Oui,Oui
BIEN_000989,Maison,155,5,3,1,Fioul,Haut standing,B,435503,Oui,Non
BIEN_000364,Appartement,36,2,3,1,Pompe à chaleur,Haut standing,B,1991711,Non,Non
BIEN_000336,Villa,219,8,5,3,Fioul,Haut standing,B,3467371,Oui,Non
BIEN_000631,Loft,243,4,5,4,Électrique,Moyen,C,4798233,Oui,Oui
BIEN_000724,Maison,231,7,1,4,Pompe à chaleur,Haut standing,G,2522296,Non,Non
BIEN_000266,Studio,117,1,3,1,Gaz,Haut standing,G,964512,Oui,Oui
BIEN_000630,Villa,297,7,2,1,Électrique,Standard,E,5560782,Oui,Oui
BIEN_000803,Loft,185,4,5,3,Gaz,Standard,E,2737454,Oui,Non
BIEN_000137,Penthouse,199,5,1,1,Fioul,Haut standing,A,4814619,Oui,Non
BIEN_000162,Maison,190,4,3,4,Pompe à chaleur,Moyen,G,4608898,Non,Oui
BIEN_000644,Appartement,169,6,4,4,Électrique,Moyen,E,1063289,Oui,Oui
BIEN_000023,Appartement,125,4,3,3,Gaz,Standard,G,3153053,Oui,Non
BIEN_000675,Villa,254,5,2,1,Pompe à chaleur,Haut standing,E,1503998,Non,Oui
BIEN_000433,Maison,255,4,2,2,Fioul,Haut standing,Non renseigné,1353335,Oui,Non
BIEN_000816,Appartement,428,4,0,2,Fioul,Standard,A,3550185,Non,Oui
BIEN_000573,Villa,194,3,2,1,Pompe à chaleur,Luxe,B,2599987,Non,Non
BIEN_000483,Appartement,201,7,0,3,Gaz,Standard,D,3252041,Non,Non
BIEN_000900,Appartement,222,3,1,1,Gaz,Standard,A,1153494,Non,Non
BIEN_000649,Studio,127,6,5,2,Fioul,Standard,B,4902634,Non,Non
BIEN_000547,Appartement,167,5,1,2,Pompe à chaleur,Moyen,Non renseigné,1852792,Oui,Non
BIEN_000615,Appartement,119,6,0,1,Gaz,Luxe,G,2808893,Non,Non
BIEN_000785,Appartement,78,7,3,1,Fioul,Haut standing,F,1257976,Non,Non
BIEN_000870,Maison,134,7,4,1,Gaz,Standard,B,1323905,Non,Oui
BIEN_000631,Maison,159,8,1,2,Gaz,Standard,G,4381937,Non,Oui
BIEN_000640,Studio,95,4,2,3,Électrique,Haut standing,E,1985421,Non,Non
BIEN_000309,Appartement,108,5,1,1,Pompe à chaleur,Moyen,F,4954518,Non,Non
BIEN_000934,Terrain,333,6,4,2,Électrique,Moyen,E,4655879,Oui,Oui
BIEN_000758,Appartement,162,1,3,1,Pompe à chaleur,Haut standing,G,4792504,Non,Non
BIEN_000919,Villa,219,6,3,1,Aucun,Haut standing,C,3416759,Oui,Oui
BIEN_000691,Appartement,446,3,1,1,Gaz,Moyen,G,4579827,Oui,Non
BIEN_000758,Villa,383,5,5,4,Chauffage central,Moyen,B,574090,Oui,Oui
BIEN_000968,Loft,116,5,5,1,Électrique,Haut standing,F,4354681,Oui,Oui
BIEN_000809,Villa,260,6,1,2,Pompe à chaleur,Standard,G,2502988,Oui,Oui
BIEN_000379,Villa,171,6,4,2,Pompe à chaleur,Standard,G,5239688,Oui,Non
BIEN_000949,Duplex,198,4,3,3,Chauffage central,Standard,G,2917312,Oui,Non
BIEN_000429,Duplex,103,4,5,3,Fioul,Haut standing,B,1113896,Oui,Non
BIEN_000573,Villa,246,3,5,5,Gaz,Haut standing,B,2844979,Oui,Non
BIEN_000693,Villa,236,6,2,1,Électrique,Haut standing,B,2256670,Oui,Non
BIEN_000159,Duplex,88,2,1,1,Gaz,Haut standing,F,4158461,Oui,Non
BIEN_000757,Appartement,95,3,1,1,Pompe à chaleur,Haut standing,F,2705200,Non,Non
BIEN_000187,Duplex,122,5,2,1,Fioul,Standard,B,2734949,Oui,Non
BIEN_000474,Appartement,79,4,0,1,Électrique,Haut standing,B,3658758,Oui,Non
BIEN_000703,Villa,101,7,0,1,Chauffage central,Haut standing,Non renseigné,3532525,Non,Oui
BIEN_000018,Maison,251,3,5,1,Électrique,Standard,E,4414026,Oui,Oui
BIEN_000563,Maison,260,8,4,2,Électrique,Luxe,A,2829718,Oui,Oui
BIEN_000552,Appartement,124,7,4,1,Aucun,Haut standing,Non renseigné,-287393,Oui,Non
BIEN_000304,Appartement,351,6,3,3,Chauffage central,Haut standing,E,5600131,Non,Oui
BIEN_000887,Appartement,406,6,1,4,Fioul,Standard,G,4792555,Oui,Non
BIEN_000823,Appartement,162,4,2,3,Gaz,Haut standing,G,4420559,Oui,Non
BIEN_000054,Appartement,227,3,1,1,Pompe à chaleur,Haut standing,G,1176260,Oui,Non
BIEN_000998,Appartement,157,3,4,1,Fioul,Standard,B,2096063,Non,Oui
BIEN_000235,Appartement,81,3,1,1,Climatisation réversible,Haut standing,F,4105065,Non,Non
BIEN_000363,Appartement,7,5,2,1,Aucun,Moyen,F,411467,Non,Non
BIEN_000752,Villa,170,5,3,0,Chauffage central,Moyen,D,4555652,Oui,Non
BIEN_000963,Appartement,226,2,0,1,Gaz,Moyen,D,3027355,Non,Non
BIEN_000839,Studio,67,4,0,1,Chauffage central,Haut standing,B,873475,Non,Non
BIEN_000382,Maison,225,5,0,3,Électrique,Luxe,E,3931179,Oui,Oui
BIEN_000354,Loft,210,7,2,1,Autre,Haut standing,B,4908120,Oui,Oui
BIEN_000343,Maison,176,0,0,4,Gaz,Luxe,E,6261516,Oui,Non
BIEN_000800,Appartement,213,4,4,1,Électrique,Haut standing,F,2313916,Non,Non
BIEN_000313,Terrain,221,4,2,1,Gaz,Moyen,E,3290828,Oui,Non
BIEN_000622,Maison,522,7,0,3,Pompe à chaleur,Haut standing,C,2264173,Oui,Oui
BIEN_000499,Studio,386,1,5,1,Gaz,Luxe,B,149447,Non,Non
BIEN_000948,Studio,168,3,1,1,Fioul,Haut standing,G,2893696,Non,Non
BIEN_000887,Maison,114,5,1,4,Électrique,Standard,A,5448770,Oui,Oui
BIEN_000845,Villa,279,7,0,1,Fioul,Haut standing,E,1595051,Oui,Oui
BIEN_000841,Appartement,98,1,2,1,Climatisation réversible,Moyen,G,3078999,Non,Non
BIEN_000558,Appartement,244,4,0,1,Pompe à chaleur,Haut standing,F,1527824,Oui,Non
BIEN_000155,Duplex,243,4,0,1,Électrique,Luxe,F,3366957,Oui,Non
BIEN_000062,Maison,205,1,5,1,Fioul,Moyen,G,2322795,Non,Non
BIEN_000323,Appartement,226,6,2,1,Électrique,Moyen,B,1996887,Oui,Non
BIEN_000640,Villa,115,8,0,1,Électrique,Standard,G,3145642,Non,Non
BIEN_000703,Villa,471,5,3,3,Chauffage central,Luxe,E,4762143,Oui,Oui
BIEN_000974,Appartement,78,3,3,1,Électrique,Haut standing,C,2721941,Oui,Non
BIEN_000933,Appartement,80,1,3,1,Gaz,Haut standing,F,5434770,Oui,Non
BIEN_000170,Villa,147,3,0,1,Aucun,Haut standing,F,2628857,Non,Non
BIEN_000439,Appartement,87,5,3,1,Pompe à chaleur,Haut standing,D,5515487,Non,Oui
BIEN_000654,Maison,205,5,0,5,Gaz,Luxe,E,2932009,Non,Non
BIEN_000227,Appartement,209,3,2,1,Électrique,Moyen,F,6762721,Non,Non
BIEN_000322,Maison,155,4,5,1,Gaz,Luxe,B,4553692,Non,Oui
BIEN_000147,Villa,449,5,3,3,Pompe à chaleur,Standard,D,5573911,Oui,Oui
BIEN_000388,Studio,55,3,4,3,Gaz,Haut standing,G,809528,Non,Non
BIEN_000619,Duplex,237,4,2,4,Climatisation réversible,Moyen,B,2436948,Oui,Non
BIEN_000559,Studio,166,3,1,1,Électrique,Haut standing,F,2019003,Oui,Non
BIEN_000618,Appartement,413,3,3,1,Pompe à chaleur,Standard,E,2654393,Non,Non
BIEN_000361,Loft,213,4,5,3,Pompe à chaleur,Moyen,G,2153698,Non,Non
BIEN_000541,Villa,147,6,3,3,Aucun,Standard,B,2934082,Non,Non
BIEN_000358,Appartement,114,4,5,2,Climatisation réversible,Moyen,A,4400860,Oui,Non
BIEN_000748,Maison,138,4,1,3,Gaz,Standard,B,2071567,Oui,Non
BIEN_000695,Villa,208,7,4,2,Électrique,Haut standing,B,3898228,Non,Oui
BIEN_000636,Appartement,142,4,3,1,Gaz,Haut standing,B,1767712,Non,Non
BIEN_000017,Villa,4855,7,5,1,Pompe à chaleur,Haut standing,C,1156536,Non,Non
BIEN_000561,Appartement,116,3,0,2,Gaz,Haut standing,D,1527862,Non,Oui
BIEN_000473,Appartement,210,4,2,2,Électrique,Standard,E,4137117,Oui,Non
BIEN_000401,Villa,176,7,1,1,Pompe à chaleur,Standard,A,1058659,Non,Oui
BIEN_000186,Villa,143,7,3,1,Climatisation réversible,Haut standing,A,3477757,Non,Oui
BIEN_000270,Villa,224,5,3,3,Pompe à chaleur,Moyen,G,1661772,Oui,Oui
BIEN_000257,Appartement,267,2,3,3,Électrique,Haut standing,E,3768183,Oui,Oui
BIEN_000774,Appartement,191,5,3,2,Électrique,Standard,B,1109368,Oui,Non
BIEN_000614,Villa,253,5,3,0,Pompe à chaleur,Moyen,C,3553001,Oui,Oui
BIEN_000155,Maison,229,3,5,2,Électrique,Luxe,G,4546586,Oui,Non
BIEN_000920,Villa,196,3,3,3,Gaz,Haut standing,F,5181269,Non,Non
BIEN_000308,Appartement,203,7,2,1,Électrique,Standard,B,-19427,Oui,Oui
BIEN_000681,Appartement,131,5,3,1,Climatisation réversible,Standard,F,4352946,Oui,Non
BIEN_000661,Villa,413,6,0,1,Gaz,Standard,D,2983671,Oui,Oui
BIEN_000440,Appartement,193,6,1,1,Chauffage central,Moyen,A,5875642,Non,Non
BIEN_000895,Appartement,251,5,3,1,Aucun,Standard,E,1752434,Oui,Non
BIEN_000098,Appartement,112,1,1,1,Électrique,Moyen,F,2908760,Non,Oui
BIEN_000626,Villa,75,6,2,1,Climatisation réversible,Moyen,G,4902109,Oui,Oui
BIEN_000283,Appartement,196,5,0,2,Électrique,Moyen,G,1797923,Oui,Oui
BIEN_000322,Villa,226,3,0,1,Gaz,Moyen,E,3019589,Non,Oui
BIEN_000270,Maison,215,5,2,4,Gaz,Standard,E,3862896,Oui,Oui
BIEN_000955,Appartement,142,4,0,1,Pompe à chaleur,Haut standing,F,1531045,Non,Non
BIEN_000302,Maison,249,0,4,2,Gaz,Luxe,G,1714192,Non,Oui
BIEN_000453,Appartement,174,5,2,4,Pompe à chaleur,Haut standing,E,5357649,Non,Non
BIEN_000421,Villa,167,8,3,3,Électrique,Moyen,G,2049478,Oui,Oui
BIEN_000365,Villa,137,3,4,0,Pompe à chaleur,Haut standing,G,3812890,Non,Non
BIEN_000322,Appartement,101,5,1,1,Électrique,Moyen,A,3527285,Oui,Oui
BIEN_000935,Appartement,402,3,3,2,Aucun,Haut standing,G,3491653,Non,Non
BIEN_000010,Loft,163,4,0,1,Électrique,Haut standing,E,4637403,Oui,Non
BIEN_000955,Terrain,134,5,1,3,Électrique,Moyen,G,4397101,Oui,Non
BIEN_000117,Appartement,210,3,2,1,Climatisation réversible,Standard,B,2211970,Non,Non
BIEN_000126,Appartement,4819,3,2,4,Électrique,Standard,B,3912124,Non,Non
BIEN_000431,Villa,263,4,5,2,Pompe à chaleur,Haut standing,B,6087718,Oui,Oui
BIEN_000597,Appartement,386,3,1,1,Chauffage central,Standard,D,6080302,Oui,Non
BIEN_000488,Villa,299,7,3,3,Chauffage central,Moyen,A,2443738,Oui,Oui
BIEN_000948,Studio,204,5,3,1,Chauffage central,Moyen,E,4285809,Non,Oui
BIEN_000054,Villa,153,7,4,1,Électrique,Luxe,E,1616279,Oui,Non
BIEN_000407,Maison,214,3,0,1,Climatisation réversible,Haut standing,A,5659128,Oui,Non
BIEN_000206,Villa,499,7,5,2,Chauffage central,Moyen,C,4906994,Oui,Oui
BIEN_000806,Villa,225,0,1,0,Gaz,Standard,D,2824620,Non,Oui
BIEN_000202,Appartement,185,4,0,3,Pompe à chaleur,Luxe,D,4368849,Non,Non
BIEN_000231,Maison,5517,4,2,2,Électrique,Luxe,C,1514405,Oui,Oui
BIEN_000731,Appartement,90,1,3,1,Gaz,Haut standing,F,3311630,Non,Non
BIEN_000498,Villa,407,5,4,2,Gaz,Haut standing,F,4484854,Oui,Oui
BIEN_000498,Appartement,56,8,2,1,Fioul,Haut standing,F,5799320,Non,Oui
BIEN_000423,Appartement,208,4,3,3,Électrique,Moyen,E,6891220,Oui,Oui
BIEN_000916,Duplex,66,4,0,3,Électrique,Haut standing,G,5547050,Non,Oui
BIEN_000620,Villa,137,4,0,1,Pompe à chaleur,Standard,F,3940405,Non,Non
BIEN_000504,Villa,370,1,2,1,Chauffage central,Haut standing,D,1605109,Oui,Oui
BIEN_000857,Appartement,219,4,1,1,Gaz,Moyen,C,2339314,Non,Non
BIEN_000846,Maison,95,7,5,1,Électrique,Haut standing,C,224569,Oui,Non
BIEN_000809,Appartement,229,6,3,0,Électrique,Haut standing,D,3411887,Oui,Oui
BIEN_000006,Appartement,149,1,0,4,Électrique,Haut standing,G,3005647,Non,Non
BIEN_000305,Appartement,368,1,3,1,Gaz,Haut standing,D,3891397,Non,Non
BIEN_000010,Duplex,231,3,1,2,Électrique,Haut standing,C,2004987,Oui,Non
BIEN_000579,Studio,177,5,5,3,Pompe à chaleur,Moyen,B,2826091,Oui,Non
BIEN_000725,Appartement,210,6,5,4,Chauffage central,Moyen,B,1392737,Oui,Oui
BIEN_000828,Appartement,187,4,2,2,Pompe à chaleur,Moyen,B,2253132,Non,Non
BIEN_000660,Appartement,-12,4,3,1,Gaz,Haut standing,G,2035782,Non,Oui
BIEN_000434,Terrain,312,7,5,4,Électrique,Haut standing,E,1828818,Oui,Oui
BIEN_000518,Villa,59,3,1,1,Pompe à chaleur,Haut standing,C,3770898,Non,Non
BIEN_000227,Appartement,207,3,0,1,Gaz,Haut standing,Non renseigné,4414654,Oui,Non
BIEN_000068,Appartement,166,2,0,1,Pompe à chaleur,Standard,D,4561003,Non,Non
BIEN_000246,Appartement,147,2,4,1,Aucun,Moyen,A,1524248,Oui,Non
BIEN_000600,Villa,67,4,0,1,Électrique,Moyen,F,4997961,Non,Oui
BIEN_000327,Villa,223,5,2,2,Pompe à chaleur,Standard,C,2835941,Oui,Non
BIEN_000898,Appartement,240,4,2,1,Gaz,Standard,E,3599184,Oui,Non
BIEN_000405,Villa,126,6,2,4,Pompe à chaleur,Moyen,A,2776569,Oui,Oui
BIEN_000676,Appartement,252,5,0,1,Autre,Moyen,E,4858165,Non,Oui
BIEN_000011,Appartement,192,6,3,2,Gaz,Haut standing,C,5807770,Non,Non
BIEN_000313,Villa,482,2,1,3,Électrique,Moyen,E,6495322,Oui,Oui
BIEN_000873,Terrain,223,2,3,2,Pompe à chaleur,Luxe,D,4189859,Oui,Non
BIEN_000881,Appartement,246,3,0,1,Gaz,Haut standing,F,3236062,Non,Non
BIEN_000555,Appartement,156,3,4,1,Climatisation réversible,Moyen,A,3893898,Non,Non
BIEN_000978,Appartement,91,3,0,1,Électrique,Haut standing,G,4835702,Oui,Oui
BIEN_000191,Appartement,443,4,1,2,Pompe à chaleur,Haut standing,F,3389766,Non,Non
BIEN_000867,Appartement,2776,5,0,0,Chauffage central,Luxe,C,3452647,Oui,Oui
BIEN_000635,Loft,153,5,3,2,Chauffage central,Moyen,E,2371083,Oui,Oui
BIEN_000610,Maison,207,5,4,2,Chauffage central,Standard,D,6380968,Oui,Non
BIEN_000818,Maison,417,6,5,4,Électrique,Standard,G,2594847,Oui,Oui
BIEN_000965,Studio,141,5,0,4,Électrique,Haut standing,C,4620720,Oui,Non
BIEN_000173,Appartement,269,5,2,2,Pompe à chaleur,Haut standing,F,2182935,Oui,Oui
BIEN_000529,Appartement,157,5,0,1,Fioul,Haut standing,G,3522556,Non,Oui
BIEN_000263,Duplex,83,7,3,3,Pompe à chaleur,Standard,Non renseigné,2642890,Oui,Oui
BIEN_000042,Studio,148,2,0,1,Électrique,Haut standing,G,4763037,Non,Non
BIEN_000531,Maison,200,5,1,4,Électrique,Standard,C,3560545,Non,Non
BIEN_000022,Appartement,109,3,4,1,Gaz,Moyen,A,3084052,Non,Non
BIEN_000630,Maison,255,7,4,2,Climatisation réversible,Haut standing,A,6254540,Oui,Oui
BIEN_000341,Loft,110,5,3,2,Fioul,Standard,Non renseigné,1987201,Non,Non
BIEN_000557,Studio,182,8,2,2,Aucun,Haut standing,D,3670237,Oui,Non
BIEN_000231,Appartement,36,6,3,5,Chauffage central,Haut standing,G,4158878,Non,Non
BIEN_000600,Appartement,309,5,2,2,Chauffage central,Standard,E,6255552,Non,Non
BIEN_000890,Villa,206,4,4,1,Climatisation réversible,Haut standing,G,3778064,Oui,Non
BIEN_000134,Duplex,216,5,5,3,Électrique,Haut standing,F,2096064,Oui,Non
BIEN_000017,Studio,170,2,3,3,Autre,Haut standing,G,5970836,Oui,Non
BIEN_000136,Villa,295,5,3,1,Chauffage central,Moyen,F,2928597,Non,Oui
BIEN_000541,Appartement,285,7,4,4,Climatisation réversible,Haut standing,G,3985545,Oui,Non
BIEN_000998,Appartement,205,1,0,1,Électrique,Standard,E,724654,Oui,Non
BIEN_000284,Appartement,-10,4,0,1,Gaz,Standard,C,5054403,Oui,Non
BIEN_000795,Maison,133,8,3,1,Chauffage central,Moyen,B,943835,Non,Oui
BIEN_000148,Duplex,107,1,5,4,Chauffage central,Standard,E,4881493,Oui,Non
BIEN_000977,Appartement,138,0,2,1,Électrique,Standard,C,1331098,Non,Non
BIEN_000562,Villa,108,1,4,4,Pompe à chaleur,Haut standing,B,2615183,Oui,Non
BIEN_000588,Villa,103,5,5,1,Électrique,Standard,Non renseigné,2138424,Non,Non
BIEN_000639,Loft,29,3,5,1,Aucun,Haut standing,C,4212164,Non,Non
BIEN_000862,Villa,122,2,3,3,Électrique,Haut standing,D,482895,Oui,Oui
BIEN_000861,Studio,171,0,0,1,Fioul,Haut standing,B,3458252,Oui,Non
BIEN_000828,Villa,207,2,4,3,Chauffage central,Standard,G,4918166,Oui,Non
BIEN_000592,Appartement,150,4,1,2,Gaz,Haut standing,G,1667195,Non,Oui
BIEN_000439,Studio,148,5,0,1,Climatisation réversible,Haut standing,G,4591148,Non,Non
BIEN_000447,Appartement,385,3,5,1,Gaz,Haut standing,G,5722648,Non,Non
BIEN_000868,Appartement,69,4,0,3,Pompe à chaleur,Moyen,F,1949709,Non,Non
BIEN_000695,Appartement,169,7,1,4,Gaz,Haut standing,D,3220769,Oui,Non
BIEN_000171,Villa,104,6,4,1,Gaz,Haut standing,Non renseigné,2084121,Oui,Non
BIEN_000388,Villa,344,7,5,3,Gaz,Standard,G,1201143,Oui,Oui
BIEN_000275,Appartement,121,3,1,1,Électrique,Haut standing,B,2467103,Oui,Non
BIEN_000192,Appartement,176,4,1,1,Électrique,Haut standing,G,5903444,Non,Non
BIEN_000288,Appartement,212,6,3,3,Pompe à chaleur,Standard,F,1646657,Oui,Oui
BIEN_000644,Appartement,192,3,2,3,Gaz,Luxe,G,4712633,Non,Non
BIEN_000302,Maison,237,7,5,2,Pompe à chaleur,Standard,E,4585781,Oui,Oui
BIEN_000279,Villa,206,5,5,4,Électrique,Haut standing,D,1077752,Oui,Oui
BIEN_000162,Appartement,175,4,4,2,Gaz,Haut standing,D,3471794,Non,Oui
BIEN_000151,Appartement,196,3,2,5,Autre,Standard,C,3320777,Oui,Oui
BIEN_000183,Villa,87,2,3,3,Pompe à chaleur,Haut standing,E,4491501,Oui,Non
BIEN_000650,Appartement,111,4,0,3,Électrique,Standard,D,2486019,Non,Oui
BIEN_000020,Appartement,123,5,5,5,Chauffage central,Haut standing,C,5075077,Oui,Non
BIEN_000575,Appartement,127,4,2,3,Pompe à chaleur,Standard,B,3565826,Oui,Non
BIEN_000103,Studio,2450,3,0,1,Climatisation réversible,Haut standing,Non renseigné,3845779,Non,Non
BIEN_000305,Villa,163,5,5,1,Gaz,Standard,D,1990545,Oui,Non
BIEN_000568,Appartement,183,5,1,4,Électrique,Haut standing,C,3738537,Oui,Oui
BIEN_000723,Appartement,175,8,1,4,Gaz,Haut standing,D,2307241,Non,Oui
BIEN_000441,Appartement,261,5,0,2,Pompe à chaleur,Luxe,G,2838612,Oui,Non
BIEN_000171,Studio,177,0,3,2,Fioul,Haut standing,E,4115191,Oui,Oui
BIEN_000052,Appartement,99,3,0,3,Gaz,Standard,C,893761,Oui,Non
BIEN_000631,Appartement,97,8,2,1,Climatisation réversible,Luxe,B,2251221,Oui,Non
BIEN_000351,Villa,178,3,2,1,Électrique,Moyen,C,3090208,Oui,Oui
BIEN_000481,Appartement,154,3,4,1,Chauffage central,Haut standing,Non renseigné,4459346,Non,Non
BIEN_000853,Maison,210,6,5,0,Gaz,Standard,C,3049505,Oui,Non
BIEN_000373,Appartement,48,3,1,1,Chauffage central,Moyen,B,2792115,Non,Non
BIEN_000999,Appartement,240,4,2,3,Chauffage central,Haut standing,C,4232810,Oui,Non
BIEN_000615,Appartement,46,1,4,3,Pompe à chaleur,Haut standing,E,4822381,Non,Non
BIEN_000798,Maison,416,3,0,4,Pompe à chaleur,Standard,B,3982534,Non,Non
BIEN_000959,Villa,250,1,3,1,Gaz,Standard,B,4848419,Non,Non
BIEN_000878,Appartement,111,5,2,1,Aucun,Moyen,G,1535155,Oui,Non
BIEN_000797,Appartement,82,4,4,4,Gaz,Moyen,E,5476398,Oui,Non
BIEN_000561,Appartement,137,3,3,3,Pompe à chaleur,Haut standing,B,5511066,Oui,Oui
BIEN_000680,Loft,128,7,5,1,Fioul,Haut standing,F,4423761,Oui,Oui
BIEN_000824,Studio,169,4,0,5,Chauffage central,Haut standing,C,5039058,Non,Non
BIEN_000412,Appartement,70,4,2,5,Pompe à chaleur,Haut standing,F,2320516,Oui,Non
BIEN_000781,Maison,450,3,3,2,Climatisation réversible,Haut standing,F,3702535,Oui,Non
BIEN_000773,Appartement,197,4,3,2,Gaz,Haut standing,E,4209882,Non,Non
BIEN_000137,Appartement,119,5,0,3,Climatisation réversible,Standard,G,2426330,Non,Non
BIEN_000527,Appartement,231,7,4,1,Climatisation réversible,Haut standing,D,775358,Non,Oui
BIEN_000062,Maison,234,6,3,1,Pompe à chaleur,Moyen,D,2807496,Oui,Oui
BIEN_000716,Appartement,222,5,2,1,Fioul,Moyen,C,3269068,Oui,Oui
BIEN_000675,Appartement,239,3,0,1,Gaz,Standard,G,1466540,Non,Non
BIEN_000814,Appartement,229,3,3,5,Chauffage central,Haut standing,D,3742573,Oui,Non
BIEN_000102,Loft,7,5,0,1,Fioul,Haut standing,G,2872056,Non,Non
BIEN_000246,Duplex,193,8,3,3,Électrique,Haut standing,G,6730412,Non,Non
BIEN_000517,Villa,181,5,0,1,Aucun,Moyen,A,1706146,Oui,Oui
BIEN_000905,Appartement,247,5,2,4,Électrique,Moyen,C,5885330,Oui,Oui
BIEN_000080,Duplex,277,6,2,3,Électrique,Luxe,B,3370557,Oui,Non
BIEN_000333,Appartement,160,3,3,0,Gaz,Moyen,G,4111498,Non,Oui
BIEN_000574,Studio,207,3,2,3,Fioul,Haut standing,B,1602494,Non,Non
BIEN_000959,Villa,174,4,3,3,Gaz,Standard,G,2322564,Oui,Non
