id,nom,espece,race,age,poids,sexe,couleur_pelage
ANI_000504,Phoenix,Cheval,Mustang,3,3.3675,mâle,Gris
ANI_001191,Charlie,Lapin,British Shorthair,1,9.315,femelle,Beige
ANI_000284,Bella,Chat,Bengal,0,10.83,femelle,Blanc
ANI_000700,Maximus,Chat,Caniche,5,25.185,mâle,Rayé
ANI_000985,Peter,Cheval,Beagle,4,1.8599999999999999,mâle,Gris
ANI_000342,Angel,Lapin,Carpe Koï,3,32.595,mâle,Tacheté
ANI_001914,Nala,Chien,Géant des Flandres,4,50.37,femelle,Marron
ANI_000502,Nala,Poisson,Géant des Flandres,2,5.115,femelle,Tacheté
ANI_000715,Oliver,Oiseau,Scottish Fold,3,403.01250000000005,mâle,Blanc
ANI_001869,Simba,Cheval,Percheron,5,2.2425,mâle,Rayé
ANI_001977,Charlie,Chat,Percheron,6,6.255,femelle,Rayé
ANI_000689,Oreo,Lapin,Discus,5,0.5325,mâle,Blanc
ANI_000979,Bubbles,Lapin,Nain,4,3.3899999999999997,mâle,Marron
ANI_000152,Felix,Chien,Guppy,8,631.0649999999999,femelle,Noir
ANI_000826,Clover,Chat,Appaloosa,3,407.9475,mâle,Tacheté
ANI_000531,Splash,Oiseau,Géant des Flandres,3,629.76,femelle,Noir
ANI_001698,Bella,Chien,Chartreux,1,23.88,mâle,Blanc
ANI_001080,Bunny,Poisson,Géant des Flandres,0,0.12,mâle,Beige
ANI_001129,Bella,Cheval,Carpe Koï,4,2.4000000000000004,mâle,Beige
ANI_000290,Finn,Poisson,Inséparable,6,1137.435,femelle,Tacheté
ANI_001130,Rex,Lapin,Cacatoès,9,0.48,femelle,Rayé
ANI_000759,Tornado,Oiseau,Perroquet Ara,0,4.305,mâle,Tacheté
ANI_001649,Bella,Chat,Bélier,3,9.18,mâle,Blanc
ANI_000765,Bunny,Poisson,Chartreux,3,0.75,femelle,Marron
ANI_001361,Thumper,Cheval,Labrador,8,4.89,femelle,Blanc
ANI_000214,Honey,Poisson,Néon,2,367.365,mâle,Roux
ANI_001531,Rio,Oiseau,Ragdoll,6,33.93,femelle,Marron
ANI_001705,Marshmallow,Oiseau,Maine Coon,5,37.2,femelle,Roux
ANI_001693,Felix,Chien,Shetland,1,1127.475,femelle,Roux
ANI_000815,Blue,Cheval,Inséparable,8,378.0825,mâle,Blanc
ANI_001022,Lola,Oiseau,Angora,12,0.99,mâle,Beige
ANI_001148,Honey,Chien,Chartreux,1,0.15000000000000002,femelle,Rayé
ANI_001058,Maximus,Chien,Bengal,1,18.765,femelle,Tricolore
ANI_001009,Rex,Poisson,Inséparable,0,0.9750000000000001,femelle,Blanc
ANI_001721,Rex,Poisson,Mustang,1,826.395,femelle,Rayé
ANI_001099,Bubbles,Chat,Betta,2,5.7299999999999995,femelle,Blanc
ANI_000199,Pegasus,Poisson,Chartreux,3,4.387499999999999,mâle,Blanc
ANI_000892,Rainbow,Cheval,Appaloosa,3,11.52,femelle,Rayé
ANI_001229,Rio,Oiseau,Yorkshire,5,526.1850000000001,mâle,Roux
ANI_001227,Bubbles,Oiseau,Caniche,4,0.1575,mâle,Rayé
ANI_000916,Thunder,Oiseau,Labrador,1,23.88,femelle,Rayé
ANI_001055,Blue,Cheval,Boxer,5,2.505,mâle,Blanc
ANI_001271,Blue,Poisson,Maine Coon,2,2.6175,mâle,Roux
ANI_000622,Luna,Oiseau,Andalou,6,0.75,mâle,Marron
ANI_001563,Ruby,Lapin,Inséparable,6,27.315,femelle,Roux
ANI_001847,Blue,Poisson,Carpe Koï,2,4.14,mâle,Beige
ANI_000722,Lucy,Chat,Persan,0,12.7725,mâle,Blanc
ANI_000990,Tornado,Poisson,Nain,9,787.3199999999999,femelle,Gris
ANI_000446,Bunny,Lapin,Caniche,4,806.0250000000001,femelle,Rayé
ANI_001901,Whiskers,Cheval,Labrador,2,966.4649999999999,femelle,Gris
ANI_001023,Nala,Chien,Géant des Flandres,4,3.57,mâle,Blanc
ANI_000649,Rex,Oiseau,Perruche,4,517.3125,mâle,Roux
ANI_001539,Nala,Chien,Bélier,3,315.53249999999997,mâle,Rayé
ANI_000064,Daisy,Cheval,Bélier,4,22.56,femelle,Gris
ANI_001419,Cleo,Chien,Betta,14,4.89,femelle,Blanc
ANI_001309,Cleo,Lapin,Géant des Flandres,2,1019.8199999999999,femelle,Rayé
ANI_000839,Luna,Cheval,Bengal,5,0.195,femelle,Roux
ANI_001672,Oliver,Oiseau,Guppy,3,5.1825,mâle,Rayé
ANI_001544,Goldie,Poisson,Poisson Rouge,8,628.1850000000001,femelle,Gris
ANI_000087,Flash,Lapin,Golden Retriever,0,1.8900000000000001,mâle,Blanc
ANI_000228,Blue,Cheval,Betta,4,4.35,mâle,Roux
ANI_001316,Nemo,Cheval,Discus,4,24.1575,mâle,Tacheté
ANI_000691,Shadow,Chat,Andalou,5,25.650000000000002,femelle,Blanc
ANI_001193,Maya,Oiseau,Nain,3,7.74,femelle,Marron
ANI_000512,Milo,Poisson,Bengal,4,26.1225,mâle,Rayé
ANI_000213,Kiwi,Chat,Persan,2,7.98,femelle,Blanc
ANI_001471,Bella,Cheval,Frison,10,23.04,mâle,Blanc
ANI_001171,Stella,Poisson,Nain,0,0.0075,mâle,Beige
ANI_001426,Sky,Oiseau,Bengal,3,12.165,femelle,Beige
ANI_001215,Max,Lapin,Bélier,2,18.3825,mâle,Blanc
ANI_000246,Bella,Lapin,Siamois,1,0.495,mâle,Beige
ANI_000214,Star,Oiseau,Andalou,6,26.265,femelle,Tacheté
ANI_000558,Fluffy,Lapin,Scottish Fold,3,0.27,femelle,Blanc
ANI_000413,Gizmo,Chien,Calopsitte,0,14.294999999999998,femelle,Rayé
ANI_001882,Felix,Poisson,Angora,12,16.4625,mâle,Blanc
ANI_000839,Bubbles,Chat,Géant des Flandres,4,8.205,femelle,Blanc
ANI_001087,Lucy,Poisson,Nain,6,4.9425,mâle,Gris
ANI_000142,Thor,Cheval,Sphynx,7,50.550000000000004,femelle,Rayé
ANI_001668,Blue,Cheval,Persan,5,3.9225000000000003,mâle,Gris
ANI_001190,Marshmallow,Oiseau,Yorkshire,7,2.2425,mâle,Tricolore
ANI_001983,Oscar,Poisson,Angora,6,1.035,mâle,Tacheté
ANI_001944,Angel,Oiseau,Discus,3,6.0600000000000005,femelle,Tricolore
ANI_000228,Milo,Oiseau,Bélier,2,5.235,mâle,Rayé
ANI_001539,Mango,Poisson,Discus,-1,555.7725,mâle,Marron
ANI_001074,Clover,Lapin,Berger Allemand,3,2.3925,mâle,Tricolore
ANI_000518,Finn,Cheval,Bélier,13,5.4375,mâle,Tacheté
ANI_000222,Duke,Oiseau,Géant des Flandres,3,0.255,femelle,Gris
ANI_000242,Apollo,Chat,Carpe Koï,6,59.849999999999994,femelle,Marron
ANI_001038,Rainbow,Chat,Bélier,3,8.97,femelle,Roux
ANI_000981,Max,Cheval,Maine Coon,3,4.74,mâle,Blanc
ANI_000132,Honey,Cheval,Andalou,7,546.885,mâle,Roux
ANI_001930,Spirit,Oiseau,Angora,4,1.335,mâle,Roux
ANI_000065,Sky,Cheval,Inséparable,4,308.82,mâle,Beige
ANI_000455,Mango,Chien,Néon,5,8.879999999999999,femelle,Roux
ANI_001109,Shadow,Cheval,Perruche,6,3.7199999999999998,femelle,Tacheté
ANI_000336,Fluffy,Cheval,Chartreux,4,1.1025,mâle,Roux
ANI_001439,Marshmallow,Cheval,Européen,4,2.355,mâle,Blanc
ANI_000773,Thor,Cheval,Pur-sang Arabe,2,36.765,femelle,Marron
ANI_000993,Kiwi,Lapin,Discus,10,3.9975,mâle,Roux
ANI_001356,Gizmo,Cheval,Angora,5,0.405,femelle,Blanc
ANI_001016,Marshmallow,Lapin,Rex,7,4.89,femelle,Gris
ANI_001813,Cleo,Chien,Géant des Flandres,3,4.4325,mâle,Tricolore
ANI_000370,Shadow,Chat,Discus,1,373.03499999999997,mâle,Gris
ANI_001977,Blue,Poisson,Guppy,4,28.785000000000004,femelle,Rayé
ANI_001783,Coco,Chat,Discus,4,2.9699999999999998,femelle,Roux
ANI_000348,Flash,Chat,Pur-sang Arabe,1,27.96,femelle,Blanc
ANI_000063,Charlie,Chien,Betta,0,41.46,femelle,Noir
ANI_001804,Lola,Poisson,Andalou,6,402.735,mâle,Tricolore
ANI_001285,Charlie,Lapin,Guppy,2,20.4375,mâle,Rayé
ANI_001121,Blue,Chien,Géant des Flandres,5,6.57,femelle,Blanc
ANI_000231,Maximus,Poisson,Husky,2,0.39,mâle,Noir
ANI_000689,Cleo,Lapin,Boxer,5,1.545,mâle,Beige
ANI_000342,Peter,Cheval,Inséparable,8,0.1575,mâle,Noir
ANI_001575,Nala,Cheval,Mustang,1,5.235,mâle,Gris
ANI_001881,Oreo,Oiseau,Carpe Koï,3,415.61249999999995,mâle,Noir
ANI_000777,Blue,Chat,Persan,6,4.47,mâle,Marron
ANI_001321,Lucy,Chat,Yorkshire,4,23.94,mâle,Tricolore
ANI_001222,Honey,Poisson,Perroquet Ara,4,435.3825,mâle,Tacheté
ANI_000725,Goldie,Poisson,Perruche,10,356.115,mâle,Beige
ANI_001109,Peter,Poisson,Frison,3,0.0225,mâle,Marron
ANI_001257,Charlie,Poisson,Chihuahua,2,22.0425,mâle,Gris
ANI_001400,Mittens,Chien,Andalou,1,805.125,femelle,Roux
ANI_000689,Peter,Poisson,Géant des Flandres,0,1.9425,mâle,Tricolore
ANI_001648,Angel,Cheval,Angora,2,524.7,mâle,Roux
ANI_000675,Angel,Oiseau,Andalou,21,4.365,femelle,Blanc
ANI_001744,Cottontail,Chien,Européen,19,12.105,mâle,Rayé
ANI_001895,Rainbow,Oiseau,Bélier,0,893.865,femelle,Tacheté
ANI_001464,Thumper,Chien,Mustang,4,393.3675,mâle,Marron
ANI_001537,Cottontail,Chat,Nain,10,5.9399999999999995,femelle,Tricolore
ANI_001770,Nala,Chien,Discus,12,323.5575,mâle,Roux
ANI_000439,Bella,Cheval,Nain,0,0.15000000000000002,femelle,Blanc
ANI_000860,Maximus,Poisson,Labrador,2,302.3925,mâle,Gris
ANI_001418,Goldie,Poisson,Inséparable,2,323.085,mâle,Beige
ANI_001007,Rocky,Chien,Bélier,5,319.17,mâle,Blanc
ANI_000210,Nemo,Chat,Boxer,5,393.65999999999997,mâle,Tacheté
ANI_000145,Rainbow,Chien,Bélier,6,1.605,femelle,Gris
ANI_001130,Shadow,Chat,Boxer,4,420.6975,mâle,Blanc
ANI_001425,Bella,Cheval,Berger Allemand,4,9.975000000000001,femelle,Rayé
ANI_001057,Bunny,Poisson,Scottish Fold,4,0.21000000000000002,femelle,Rayé
ANI_000496,Luna,Cheval,Pur-sang Arabe,7,27.134999999999998,mâle,Tacheté
ANI_000880,Lola,Cheval,Canari,4,456.135,mâle,Rayé
ANI_001247,Luna,Lapin,Husky,2,928.125,femelle,Blanc
ANI_001047,Mango,Cheval,Persan,6,0.10500000000000001,mâle,Tacheté
ANI_000344,Peter,Lapin,Berger Allemand,1,2.3475,mâle,Beige
ANI_001193,Rainbow,Oiseau,Carpe Koï,11,4.5600000000000005,femelle,Marron
ANI_000814,Thunder,Cheval,Mustang,4,0.24,mâle,Roux
ANI_000718,Bunny,Chat,Siamois,8,0.06,femelle,Marron
ANI_001820,Stella,Lapin,Rex,2,421.64250000000004,mâle,Noir
ANI_000787,Bubbles,Cheval,Rottweiler,5,1.17,femelle,Tacheté
ANI_000948,Luna,Lapin,Bélier,0,2.415,mâle,Blanc
ANI_001069,Bella,Cheval,Géant des Flandres,4,0.12,mâle,Noir
ANI_001434,Angel,Cheval,Européen,20,0.165,mâle,Gris
ANI_000881,Rio,Poisson,Nain,5,0.165,femelle,Rayé
ANI_001915,Rocky,Cheval,Chihuahua,4,7.125,femelle,Roux
ANI_001290,Gizmo,Cheval,Carpe Koï,6,9.135,femelle,Rayé
ANI_000526,Thor,Poisson,Canari,0,3.0525,mâle,Beige
ANI_000680,Bubbles,Chien,Angora,2,8.895,femelle,Blanc
ANI_001447,Daisy,Lapin,Golden Retriever,4,755.595,femelle,Tacheté
ANI_000165,Minou,Poisson,Shetland,0,30.1425,mâle,Roux
ANI_001736,Angel,Oiseau,Bélier,4,1.62,femelle,Marron
ANI_000909,Blaze,Cheval,Discus,26,3.435,mâle,Roux
ANI_000414,Milo,Oiseau,Bengal,5,1.44,femelle,Rayé
ANI_000479,Rocky,Cheval,Carpe Koï,11,534.2249999999999,mâle,Rayé
ANI_001158,Lola,Oiseau,Nain,4,1.4475,mâle,Tricolore
ANI_000891,Maximus,Cheval,Mustang,7,928.125,femelle,Beige
ANI_001794,Cotton,Chien,Discus,4,41.505,femelle,Blanc
ANI_000516,Honey,Cheval,Quarter Horse,28,465.57,mâle,Tacheté
ANI_001193,Storm,Cheval,Husky,1,1115.295,femelle,Blanc
ANI_000086,Mango,Poisson,Quarter Horse,15,52.230000000000004,femelle,Blanc
ANI_000756,Bella,Poisson,Discus,2,25.012500000000003,mâle,Gris
ANI_000876,Nala,Chien,Bélier,6,35.535000000000004,mâle,Rayé
ANI_000262,Luna,Oiseau,Inséparable,3,4.92,femelle,Blanc
ANI_001355,Bubbles,Cheval,Cacatoès,10,1.59,femelle,Noir
ANI_001954,Gizmo,Cheval,Perruche,2,31.537499999999998,mâle,Tacheté
ANI_001202,Max,Chien,Guppy,-2,28.14,femelle,Blanc
ANI_000963,Nemo,Cheval,Bélier,5,0.6375,mâle,Beige
ANI_000349,Star,Poisson,Mustang,14,0.21000000000000002,femelle,Tacheté
ANI_000464,Felix,Oiseau,Cacatoès,2,0.30000000000000004,femelle,Blanc
ANI_001011,Mango,Oiseau,Berger Allemand,1,3.6450000000000005,femelle,Blanc
ANI_001795,Max,Cheval,Nain,5,0.4425,mâle,Blanc
ANI_000908,Shadow,Oiseau,Siamois,4,0.18,mâle,Tacheté
ANI_001132,Rainbow,Chat,Yorkshire,3,534.105,mâle,Blanc
ANI_001493,Blaze,Cheval,Mustang,0,30.435,mâle,Noir
ANI_000829,Blue,Cheval,Caniche,14,49.44,femelle,Tacheté
ANI_000084,Bella,Cheval,Beagle,7,0.66,femelle,Tacheté
ANI_000500,Bella,Chien,Guppy,8,599.325,mâle,Marron
ANI_000718,Lola,Lapin,Chihuahua,4,0.255,mâle,Marron
ANI_001676,Mango,Oiseau,Siamois,4,9.495000000000001,femelle,Roux
ANI_001257,Shadow,Cheval,Calopsitte,11,331.44,mâle,Marron
ANI_000459,Pepper,Chat,Bengal,2,40.875,femelle,Blanc
ANI_001050,Finn,Chien,Betta,10,955.6200000000001,femelle,Tacheté
ANI_000601,Charlie,Lapin,Mustang,10,557.6475,mâle,Rayé
ANI_000111,Buddy,Poisson,Néon,4,8.1075,mâle,Marron
ANI_001515,Charlie,Chat,British Shorthair,1,1.8900000000000001,femelle,Blanc
ANI_000086,Oscar,Chat,Caniche,1,31.71,femelle,Tricolore
ANI_000988,Nala,Oiseau,Boxer,1,303.48749999999995,mâle,Roux
ANI_001006,Angel,Lapin,Chartreux,4,69.405,femelle,Beige
ANI_001699,Oliver,Chien,Shetland,3,5.205,femelle,Blanc
ANI_001548,Milo,Chien,Scottish Fold,4,25.634999999999998,femelle,Tricolore
ANI_001783,Cottontail,Oiseau,Perruche,4,1.1099999999999999,femelle,Marron
ANI_001767,Peter,Lapin,Maine Coon,2,345.53249999999997,mâle,Rayé
ANI_000634,Simba,Chien,Rottweiler,10,393.65999999999997,mâle,Tacheté
ANI_001136,Buddy,Poisson,Géant des Flandres,4,4.995,femelle,Gris
ANI_001610,Rio,Oiseau,Calopsitte,4,6.0825,mâle,Marron
ANI_001194,Angel,Oiseau,Nain,5,33.3075,mâle,Tacheté
ANI_000085,Sky,Oiseau,Frison,3,0.75,femelle,Roux
ANI_001516,Milo,Chien,Géant des Flandres,5,0.3075,mâle,Roux
ANI_000449,Angel,Cheval,Percheron,10,990.105,femelle,Marron
ANI_000138,Leo,Oiseau,Cacatoès,1,33.135,mâle,Roux
ANI_000615,Nemo,Lapin,Caniche,1,2.985,mâle,Blanc
ANI_001899,Zeus,Poisson,Golden Retriever,2,467.0325,mâle,Blanc
ANI_000873,Oscar,Poisson,Perroquet Ara,3,0.72,mâle,Beige
ANI_001713,Bella,Chat,Chartreux,9,344.3925,mâle,Beige
ANI_000943,Charlie,Oiseau,Discus,5,4.5600000000000005,mâle,Blanc
ANI_001238,Goldie,Poisson,Betta,18,0.255,mâle,Roux
ANI_001299,Bella,Chien,Rottweiler,5,4.3275,mâle,Marron
ANI_001825,Felix,Poisson,Angora,-1,2.3024999999999998,mâle,Beige
ANI_000368,Nemo,Poisson,Percheron,2,46.905,femelle,Blanc
ANI_000908,Charlie,Chien,Canari,0,11.76,femelle,Roux
ANI_000517,Luna,Cheval,Inséparable,5,1.0574999999999999,mâle,Blanc
ANI_000440,Bella,Cheval,Bengal,2,5.3325000000000005,mâle,Rayé
ANI_000242,Bugs,Chat,Mustang,5,8.7,femelle,Beige
ANI_000881,Nemo,Chien,Scottish Fold,1,12.495000000000001,femelle,Roux
ANI_000976,Oscar,Cheval,British Shorthair,3,60.78,femelle,Tricolore
ANI_000099,Milo,Cheval,Calopsitte,2,20.2275,mâle,Roux
ANI_001738,Finn,Lapin,Bélier,3,4.1925,mâle,Marron
ANI_000225,Leo,Cheval,Ragdoll,23,1.335,femelle,Noir
ANI_001099,Tweety,Poisson,Scottish Fold,2,529.7475000000001,mâle,Tacheté
ANI_000462,Bubbles,Cheval,Chartreux,3,0.5249999999999999,mâle,Blanc
ANI_000615,Lola,Cheval,Maine Coon,5,0.8474999999999999,mâle,Gris
ANI_000292,Thumper,Cheval,Nain,5,2.04,mâle,Blanc
ANI_001993,Blaze,Cheval,Berger Allemand,4,0.78,mâle,Rayé
ANI_001202,Marshmallow,Cheval,Quarter Horse,12,919.3499999999999,femelle,Gris
ANI_000105,Flash,Lapin,Angora,3,11.265,femelle,Blanc
ANI_000189,Kiwi,Lapin,Carpe Koï,3,598.845,mâle,Beige
ANI_000053,Daisy,Chien,Appaloosa,4,1.4475,mâle,Rayé
ANI_001066,Charlie,Chien,Géant des Flandres,3,10.635,mâle,Roux
ANI_001142,Cleo,Poisson,Angora,5,52.980000000000004,femelle,Roux
ANI_001974,Tweety,Oiseau,Bengal,2,0.11249999999999999,mâle,Rayé
ANI_001695,Rio,Chien,Inséparable,4,891.615,femelle,Tricolore
ANI_000017,Blue,Oiseau,Angora,12,1188.855,femelle,Noir
ANI_000203,Mango,Cheval,Bélier,3,0.27749999999999997,mâle,Marron
ANI_000889,Kiwi,Lapin,Angora,1,0.2475,mâle,Blanc
ANI_000647,Pepper,Cheval,Bélier,5,799.3199999999999,femelle,Blanc
ANI_000433,Flash,Chat,Andalou,1,354.5625,mâle,Beige
ANI_001467,Nemo,Poisson,Poisson Rouge,0,0.5325,mâle,Noir
ANI_000118,Zeus,Lapin,Chartreux,3,3.5324999999999998,mâle,Noir
ANI_000126,Cotton,Chien,Géant des Flandres,3,5.0024999999999995,mâle,Tricolore
ANI_000004,Nemo,Poisson,Discus,4,29.677500000000002,mâle,Rayé
ANI_001847,Phoenix,Oiseau,Mustang,6,5.2725,mâle,Gris
ANI_000487,Goldie,Cheval,Cacatoès,6,7.245,femelle,Tacheté
ANI_000765,Bella,Cheval,Guppy,4,28.349999999999998,femelle,Roux
ANI_001648,Bella,Lapin,Bengal,9,0.15000000000000002,mâle,Tricolore
ANI_000480,Tigrou,Lapin,Néon,4,14.024999999999999,femelle,Marron
ANI_000541,Nemo,Poisson,Scottish Fold,2,0.375,femelle,Noir
ANI_000872,Maximus,Lapin,Néon,5,4.8149999999999995,mâle,Beige
ANI_001757,Duke,Chien,Géant des Flandres,5,0.195,femelle,Roux
ANI_000132,Milo,Chat,Géant des Flandres,2,7.4399999999999995,femelle,Beige
ANI_001063,Goldie,Chien,Bulldog Français,12,0.045,femelle,Roux
ANI_001522,Star,Oiseau,Géant des Flandres,3,995.265,femelle,Gris
ANI_000854,Blaze,Chat,Persan,6,731.4749999999999,femelle,Tacheté
ANI_001879,Cleo,Oiseau,Betta,-1,0.42000000000000004,femelle,Blanc
ANI_000383,Thor,Chien,Betta,3,7.800000000000001,mâle,Marron
ANI_000065,Lola,Cheval,Andalou,3,524.8875,mâle,Marron
ANI_001189,Bella,Oiseau,Rex,5,4.762499999999999,mâle,Gris
ANI_000466,Peter,Poisson,Nain,7,527.1899999999999,mâle,Blanc
ANI_000995,Thumper,Cheval,Géant des Flandres,4,2.34,mâle,Rayé
ANI_000637,Pegasus,Lapin,Nain,6,0.24,mâle,Blanc
ANI_000008,Nemo,Poisson,Discus,4,19.5,femelle,Rayé
ANI_000099,Angel,Chien,Bélier,2,8.67,femelle,Roux
ANI_000288,Cottontail,Lapin,Cacatoès,1,10.17,femelle,Rayé
ANI_000573,Finn,Cheval,Beagle,4,5.625,mâle,Roux
ANI_001528,Clover,Lapin,Cacatoès,3,8.94,femelle,Blanc
ANI_000026,Angel,Poisson,Angora,14,671.415,femelle,Tacheté
ANI_000812,Bella,Cheval,Pur-sang Arabe,22,2.5275,mâle,Tacheté
ANI_001342,Flash,Chien,Angora,1,26.22,mâle,Blanc
ANI_001267,Blue,Chat,Inséparable,3,32.722500000000004,mâle,Rayé
ANI_001172,Bella,Cheval,Appaloosa,11,0.0975,mâle,Blanc
ANI_000449,Coco,Poisson,Guppy,1,0.33,femelle,Marron
ANI_001461,Oscar,Cheval,Scottish Fold,3,8.0475,mâle,Marron
ANI_000273,Peter,Chat,Rottweiler,1,0.36,mâle,Beige
ANI_000142,Leo,Lapin,Guppy,0,0.36,mâle,Rayé
ANI_001574,Maximus,Cheval,Canari,8,0.44999999999999996,femelle,Blanc
ANI_000622,Rocky,Cheval,Perruche,7,0.705,mâle,Blanc
ANI_001033,Buddy,Poisson,Discus,3,456.99750000000006,mâle,Blanc
ANI_000549,Buddy,Lapin,Ragdoll,0,1.185,femelle,Blanc
