ville,pays,region,latitude,longitude
Houston,Allemagne,Hauts-de-France,-29.438550453152573,-1.211565200785226
Seattle,Maroc,Tanger-Tétouan-Al Hoceïma,49.820391760589494,120.2827874086957
Édimbourg,Royaume-Uni,England,55.234286147212394,-4.890765828487099
Seattle,Canada,Andalusia,33.53148268907269,138.8505881402796
Osaka,Allemagne,Scotland,52.933785657964,14.071978800131834
Calgary,Italie,Grand Est,51.37164926049989,-3.657378026972424
Munich,France,Fès-Meknès,47.17417959645748,5.396873435762849
Tunis,Tunisie,Bavaria,33.876717988029476,-6.557134091754338
Milan,USA,Bern,33.56824354550608,145.9605600272305
Valence,USA,British Columbia,32.48654611786438,0.5641869577054859
Houston,Australie,Oriental,33.26869339753704,-133.31599676448576
Tokyo,Allemagne,Illinois,35.04716434728073,14.144500579513165
Calgary,Portugal,Auvergne-Rhône-Alpes,40.88836976074914,23.3177596054978
Birmingham,France,Berlin,38.809854465074814,0.39830989454774035
Sydney,Australie,Ontario,40.78970067637125,-73.2446463968765
Londres,France,Zurich,46.223440932212995,4.277761427033271
Calgary,France,Rabat-Salé-Kénitra,43.258504271082685,6.312675018294437
Montpellier,France,Nouvelle-Aquitaine,48.09551992124611,11.990000684186903
Tokyo,Royaume-Uni,Cairo,40.81093682499098,-2.514741872826638
Munich,France,Catalonia,48.011874422320886,12.161433691032425
Anvers,Italie,Grand Est,54.296982621776955,6.756444437218754
Paris,Suisse,Campania,48.54534832167008,-4.735084990888202
Beijing,Maroc,Campania,38.95580900644157,4.512167991888758
Los Angeles,Espagne,British Columbia,51.84880106601758,2.029826964560886
Francfort,USA,Cairo,34.09328765943668,-110.97887666899722
Manchester,Tunisie,Victoria,41.98008773275417,-68.70517947711599
Séville,France,Brussels,41.65011878039342,5.220722866449609
Le Caire,Maroc,Beijing,48.415247911262924,135.16486114659492
Londres,Maroc,Rabat-Salé-Kénitra,34.8920556788355,0.10528166486706025
Calgary,Chine,Illinois,53.41785169199346,0.6737437265786189
Tokyo,Japon,Kansai,34.44514202983922,-88.71635675486884
Séville,France,Hauts-de-France,38.30651759602043,-105.24948476127616
Tunis,Suisse,Tanger-Tétouan-Al Hoceïma,49.6379035725411,9.87898571594945
Houston,Tunisie,Kansai,34.46289480666018,-2.864805452346689
Marrakech,France,Provence-Alpes-Côte d'Azur,51.51431877344963,2.0825719643257328
Birmingham,Portugal,Hesse,33.56539405908084,-5.847219592037256
Nice,Espagne,Washington,34.912631437984835,-0.9529925738001697
Montpellier,France,Alberta,49.79610170217203,2.416398619909556
Florence,France,Lombardy,25.2224226590727,-114.38009683127292
Tokyo,Espagne,British Columbia,50.950952203663235,-3.496728165313678
Meknès,Canada,Illinois,46.92266851752818,4.405873339830023
Naples,Portugal,Florida,38.32340748440466,-77.91130270282063
Houston,Portugal,Andalusia,35.512039864139105,-133.94752531432604
Toulouse,Canada,Bavaria,44.895504959319325,6.85216789384001
Rabat,France,Hamburg,46.462061480168146,9.199289844719797
Montréal,Allemagne,Occitanie,36.31716738427068,19.513370923879624
Anvers,France,British Columbia,51.25317812524582,5.865342032225049
Séville,France,Île-de-France,42.999377724114886,-114.01856196389204
Shanghai,France,Porto,41.47313309642654,10.927002564228232
Osaka,Tunisie,Porto,29.79293447261189,121.57290035809434
Toronto,Italie,Kanto,52.49225912332364,7.10888372816885
Berne,Suisse,Washington,39.58666514909209,3.7782610970744486
Rabat,Allemagne,Rabat-Salé-Kénitra,49.863288161518454,20.699894789758496
Porto,Espagne,England,35.55268257073997,25.312395859879448
Shanghai,Chine,Kansai,38.92427376963781,124.20679492088686
Kenitra,France,Andalusia,35.906097211557224,-8.121049771325556
Anvers,Maroc,Florida,34.337418681908105,1.1087986177272986
Manchester,Royaume-Uni,England,40.8812845649365,-1.4119615028931891
Shanghai,Japon,Tunis,42.23004553625223,132.3408553342846
Édimbourg,France,Washington,34.013003265983656,-73.91955337359167
Casablanca,Japon,Kansai,39.283248436676,-9.285363466150255
Manchester,Canada,Catalonia,47.70665041225819,1.2563633820274314
Édimbourg,Royaume-Uni,Lisbon,53.76592521827281,-5.770793912470013
Shanghai,Canada,Casablanca-Settat,46.5347115166208,-9.03509802045582
Birmingham,France,Ontario,43.67481237141202,-118.25738428940882
Lille,Canada,Zurich,50.086335447596106,9.079577042284761
Seattle,Chine,Catalonia,31.42883114184508,100.12341923614761
Lisbonne,Maroc,Bern,35.96632803877602,-7.304566417302377
Rome,Italie,Tuscany,34.91033659579992,4.186625602250395
Boston,Canada,Grand Est,53.264587833919315,11.525524096585038
Barcelone,Belgique,Lazio,51.54524721828474,15.515741294550054
Francfort,Allemagne,Bern,45.582183501940065,18.1880470370383
Tétouan,Maroc,Tanger-Tétouan-Al Hoceïma,31.738755207209746,-103.52280174540196
Bruxelles,Italie,Île-de-France,42.55916837533337,2.3409156831013944
Lyon,Italie,Hesse,50.425057618023196,15.162504760326179
Marseille,Maroc,Campania,47.226061224060224,-105.97315194571031
Rabat,Maroc,Marrakech-Safi,31.92510269631173,-16.74061167499608
Sydney,Australie,California,25.761093571494754,120.86677323032164
Fès,Chine,Kanto,33.67080959583727,-11.809669617307538
Agadir,Maroc,Oriental,31.850111186008572,-10.518438671567562
Munich,Chine,Hauts-de-France,47.62835889772683,109.35640393569751
Miami,France,Brussels,42.661633764522634,10.637226692296911
Miami,Maroc,Occitanie,41.89973841386431,-10.592693426610845
Lyon,Maroc,Kanto,33.69527656834152,-99.09766712994458
Munich,Maroc,Occitanie,36.85105033652484,-2.7333021117481877
Munich,Tunisie,Pays de la Loire,51.985047417821434,9.603074336680303
Florence,Espagne,Oriental,49.71189444795938,4.481553691243387
Agadir,Belgique,Brussels,52.87314857074256,11.31571987550686
Fès,France,Hauts-de-France,51.850327507817006,121.73605151251984
Francfort,USA,Ontario,48.63186772546759,-77.76561492321845
Los Angeles,Japon,Brussels,30.41359726550403,8.239721097530293
Genève,USA,Pays de la Loire,37.97921526071085,-70.59875105908282
Porto,Tunisie,Bavaria,32.88674092990295,-104.35177342066922
Nice,Portugal,Lisbon,42.794211233226974,9.333618823969365
Berlin,Égypte,New York,32.36534332995988,2.2135265576305723
Barcelone,Suisse,Campania,47.339378418437185,14.892892894432826
Birmingham,France,Flanders,43.6457112533868,-2.6678339164345006
Séville,Allemagne,Massachusetts,53.60353470655172,11.413392720743566
Rabat,Maroc,Tanger-Tétouan-Al Hoceïma,36.63913704474553,-6.8395092509172155
Munich,Allemagne,Bavaria,53.386522216216285,18.511349370780454
Londres,Maroc,Occitanie,55.664995156609656,-7.9074648526859885
Beijing,Maroc,Hesse,37.93779364034939,100.64929802911706
Meknès,Royaume-Uni,England,56.037293369352156,-1.788498627371315
Rabat,Maroc,Tanger-Tétouan-Al Hoceïma,36.04553476443322,113.18504459777691
Anvers,France,Beijing,31.954018353569452,-10.24395263794409
Meknès,Italie,Beijing,45.844507437481866,1.1522760748759004
Florence,France,British Columbia,48.14023200348357,-134.13098857646796
Manchester,Allemagne,Shanghai,46.43992549474249,9.077825606024366
Manchester,Royaume-Uni,England,55.70222775097021,-110.71970121892491
Meknès,Maroc,Zurich,48.90458103164583,5.591500818909482
Édimbourg,Espagne,Beijing,32.135607114082546,-121.09675878020371
Sydney,Australie,New South Wales,35.168346348027434,168.4378228910027
Lisbonne,Royaume-Uni,England,50.95720520218975,-15.111467325700449
Tunis,Suisse,Geneva,51.07584663338464,14.944483899039279
Montpellier,Japon,Kansai,29.54947174439151,131.78498929199526
New York,Canada,Victoria,35.3573448506054,159.436874047804
Nantes,Canada,Ontario,51.470867710819874,-1.5612838609393704
Calgary,USA,Grand Est,34.35711396046554,-4.277890985317892
Anvers,Belgique,Massachusetts,54.51886507828652,0.5189886508252403
Toronto,Royaume-Uni,Beijing,45.00768002637943,4.995497887152941
Beijing,Japon,Cairo,33.66998527621725,123.83681993354611
Porto,France,Lisbon,41.853300124614655,-87.59725313049121
Fès,France,Tuscany,32.757347785498,101.96223550687574
Melbourne,Espagne,California,50.17381930992225,117.97235316811958
Rabat,Maroc,England,33.42556439671708,-13.29346460985698
Zurich,Royaume-Uni,England,56.11473322641746,-2.3442881798519823
Barcelone,Suisse,Campania,51.539974443549134,13.902450928054646
Tokyo,Japon,Kansai,40.2817720878682,-126.01829014133483
Houston,USA,Ontario,43.41512929774664,139.25225189149972
Rome,Royaume-Uni,Texas,30.47767714016917,-129.65536231733114
Lille,Suisse,Occitanie,55.79178635069701,0.26937092184737266
Valence,Japon,Kansai,34.17327679270082,113.17146454087195
Miami,France,Pays de la Loire,44.503073310314136,5.231420348366957
Tanger,Australie,Hesse,46.638359622084934,147.9255033630651
Tétouan,Chine,Tunis,35.73437337539475,-9.672487920928877
Madrid,Espagne,Cairo,32.51636946065024,8.475925051663404
Kyoto,Chine,Lisbon,36.00783586546887,132.07146819240924
Tanger,Belgique,Scotland,40.70921345706075,4.089996527483221
Tanger,Maroc,Bavaria,34.619276288906306,25.635781921713836
Berlin,Portugal,Hauts-de-France,40.81652871715718,23.86419754071744
Tunis,Suisse,Québec,44.37368383179268,1.1851330795833865
Rabat,Portugal,British Columbia,52.353961576466375,-1.6786336276853722
Séville,Espagne,Rabat-Salé-Kénitra,41.204650526378444,-2.892336752518712
Los Angeles,Royaume-Uni,Alberta,41.657431717984025,-107.0042692597799
Genève,Italie,New York,49.82406756647502,7.714273566959035
Nantes,Suisse,Andalusia,55.07969120771352,15.709478775234018
Florence,Espagne,Cairo,40.51805474121537,-79.7659883330465
Ottawa,Royaume-Uni,England,55.35122435235614,1.3490938980753366
Toulouse,Maroc,California,48.641165386103125,8.312517201353058
Tokyo,Japon,Kansai,36.819953648997526,112.37387711594936
Osaka,Japon,Alberta,35.80385036041614,16.339465270736973
Le Caire,Allemagne,Andalusia,51.65369266886816,0.0038801901231722002
Séville,Espagne,Kanto,50.57980102207434,-1.0643427109649921
Le Caire,Maroc,British Columbia,33.27613827682543,-93.68205850957082
Lille,Égypte,California,38.6133555496236,156.17803379031972
Berlin,France,Hauts-de-France,36.63523596311896,-119.76193850437102
Sydney,Australie,New South Wales,-41.78446177323006,155.05848718542438
Beijing,Royaume-Uni,Flanders,43.81409497923726,139.58330420289607
Hambourg,France,Bern,45.18956078815994,6.558784483434694
Bruxelles,Suisse,Geneva,47.202284097905576,166.5076142139799
Agadir,USA,Geneva,45.244598626785034,3.237905968599124
Genève,Italie,England,48.14180933635967,11.000933449444307
Shanghai,Maroc,Oriental,36.969663810016385,-14.659952925302521
Sydney,Australie,Kanto,-29.65414698185159,5.1834628457460905
Genève,Tunisie,Texas,32.341908623697435,-78.32277631160844
Le Caire,Espagne,Québec,33.70873670327396,-6.668151181572486
Beijing,Maroc,Washington,41.99438249207821,12.688817839958686
Berne,Tunisie,Souss-Massa,34.548788429041544,5.431634848797522
Lyon,Portugal,Victoria,33.65093872395553,-6.300281030295927
Bruxelles,France,Andalusia,42.01510041728314,-77.47784078216982
Vancouver,France,Tunis,43.9737070597725,-110.15157859570927
Fès,Maroc,Tunis,32.07319341016412,-87.41234852798748
Birmingham,Allemagne,Lisbon,49.576316392177986,3.090150868817725
Sydney,Australie,New South Wales,42.47018303184765,137.98946925451332
Lille,Italie,Zurich,24.43124991031376,123.24566408326406
Séville,Maroc,Porto,33.05174352448797,2.601292883683417
Nantes,Italie,Fès-Meknès,48.848427900540585,-78.04739021578614
Birmingham,Royaume-Uni,England,52.689326190435445,1.4604321230454604
Genève,Italie,Texas,41.61475674239706,14.683604454335182
Tanger,Belgique,Cairo,54.93068154844501,6.69962145419893
Le Caire,Maroc,Kansai,-38.213933870442766,102.25845085171318
Paris,Belgique,Brussels,48.65789634012226,45.90928339221637
Boston,France,Marrakech-Safi,34.56666257233893,-139.19823548807847
Berne,Chine,Québec,32.06856770472664,134.38505906308885
Florence,Italie,Florida,40.30042361798326,13.123565078709305
Bruxelles,France,Porto,34.08048952418816,10.599366175143807
Ottawa,Égypte,Andalusia,43.94408869954709,6.362481485595348
Porto,Suisse,Grand Est,33.31655796709966,-7.747162389036221
Rome,Italie,Oriental,48.15812308309998,-104.510118514275
Tunis,Égypte,Île-de-France,30.0304548731714,-11.589470917107677
Calgary,Canada,Québec,40.29556501539007,-121.46190518215462
Sydney,Australie,New South Wales,-38.196392005979746,134.75912652238068
Seattle,Égypte,British Columbia,41.65856554677007,9.282392485923168
Miami,USA,Kanto,27.86468067628189,-79.85797011535817
Milan,USA,Oriental,-32.43470962254949,-10.163086529144703
Sydney,Australie,New South Wales,-31.97043666603357,160.7865857388173
New York,Suisse,Kansai,46.54514205324072,-117.33477921245279
Birmingham,Royaume-Uni,England,55.977441989916144,-6.774686146531639
Calgary,Royaume-Uni,Provence-Alpes-Côte d'Azur,34.52614849561086,0.2132653985940609
San Francisco,Maroc,Massachusetts,33.937864350717724,-124.48591773293835
Florence,Suisse,Ontario,49.00803794883955,138.2282819383174
New York,Canada,Washington,30.643901898400397,-14.53631886194129
Berne,Maroc,Tunis,42.28353618893521,-1.4681227532340948
Beijing,Australie,Florida,28.89923524249786,149.32296967023944
Édimbourg,Italie,Zurich,50.31129231078721,7.91474887691635
Tanger,Royaume-Uni,Tunis,47.47154968082246,-0.6783367058423191
Sydney,Australie,New South Wales,-37.034431768557724,152.86660075031006
Tanger,Royaume-Uni,Provence-Alpes-Côte d'Azur,31.125612998574727,12.003785404378934
Séville,Portugal,British Columbia,32.13422540596258,2.7895974672258435
New York,Royaume-Uni,England,56.05937993517206,4.4668480968206214
Le Caire,Maroc,Tanger-Tétouan-Al Hoceïma,41.51620310553289,-12.114387027391158
Naples,Égypte,Valencia,31.246596658317685,143.22483766793596
Lille,France,Occitanie,44.65671511128443,5.651479692585667
Oujda,USA,Cairo,30.587057513495136,-101.72282576094517
Berlin,Belgique,Bern,46.72917984256153,178.8402634033343
Berlin,Japon,Porto,51.934914106014745,-80.21217479857687
Séville,France,British Columbia,40.5753196329219,5.037939714262368
Miami,Maroc,Provence-Alpes-Côte d'Azur,35.176516976785095,-11.01467326710921
Lisbonne,Japon,Catalonia,54.215266523425164,102.68153534642198
San Francisco,Japon,Porto,39.6574597667847,-84.18732310601686
Meknès,Maroc,Souss-Massa,52.19078517919792,24.529010032770305
Munich,Tunisie,Occitanie,47.252680719411444,3.606293116486052
Miami,USA,Ontario,35.29048164722823,-5.498151457240612
Beijing,Maroc,Geneva,51.440280035628355,-135.37394417832658
Meknès,USA,Hauts-de-France,35.11657574394144,-69.61726296166985
Seattle,Suisse,Grand Est,47.58364892502097,6.8936530418359085
Lille,Allemagne,Occitanie,33.90824970499256,136.38984460699828
Casablanca,Tunisie,Souss-Massa,36.297208410860975,-6.686985695403358
Fès,France,Lombardy,48.40751846648328,-7.614266634199142
Shanghai,Maroc,Campania,28.759106599392474,-12.928822944600162
Beijing,Suisse,Île-de-France,39.068669876466956,32.204279467504435
Osaka,Japon,Hamburg,49.46605910299661,156.84485965633723
Le Caire,Maroc,Tanger-Tétouan-Al Hoceïma,27.434659539330212,-18.67822937344955
Manchester,Suisse,Campania,48.23576505549379,-4.707650108487634
Madrid,Espagne,Grand Est,35.77280836850199,-7.76979224818079
Naples,Japon,Porto,42.1321318502484,124.03499333998963
Tanger,France,Nouvelle-Aquitaine,36.0337088978357,-0.541079131313237
Rabat,USA,Tuscany,42.832659277034004,10.83249694990651
Montréal,Royaume-Uni,England,43.7913586581376,-124.43965278869355
Bruxelles,France,Brussels,50.56697367586993,0.3953410207271746
Bruxelles,France,Occitanie,34.71393089895149,6.739451277633771
New York,USA,California,23.2324576292425,139.90513090140828
Casablanca,Australie,Bern,33.27634584822777,4.191087795169172
Toronto,Italie,Lisbon,34.3707584876185,1.1008269748955002
Meknès,USA,Andalusia,33.59055259340443,-129.07348156586397
Tunis,Royaume-Uni,England,55.85804818130002,-2.3283358242755967
Vancouver,Portugal,Lazio,36.38248857558109,7.71014637223602
Birmingham,Belgique,Kansai,48.491442610157705,11.13670158602824
Londres,Italie,New York,37.131824953244276,-8.551802201657082
Tunis,Allemagne,Bern,47.1419155434568,21.791691916920247
Casablanca,Italie,Tunis,32.667021422500376,-68.4219831210568
Hambourg,Espagne,Massachusetts,49.019016793045374,7.186712644860547
Sydney,Australie,New South Wales,-24.697175343407196,153.77726039463371
Le Caire,France,Provence-Alpes-Côte d'Azur,54.20682212011317,9.504835321184848
Bruxelles,France,Alberta,47.16446032663597,-12.078293939806205
Agadir,USA,Tunis,51.86420929342327,-120.4968256403008
Kenitra,Royaume-Uni,Lisbon,41.816837550073544,10.930309849403585
Strasbourg,Canada,Lisbon,47.58882542894344,-0.32286607435269943
Madrid,Australie,Victoria,40.48118452544453,122.11564719980514
Berlin,Maroc,Rabat-Salé-Kénitra,42.348288049767554,2.641948132904375
Porto,USA,Andalusia,34.49462567134885,-4.924637505328129
Birmingham,Royaume-Uni,England,46.96845006236739,-0.9023656801165392
Rome,Allemagne,Valencia,54.84637652516403,15.76126615771738
Tunis,Tunisie,Illinois,54.35523983211348,18.328579309886337
Paris,France,Lombardy,52.89452906612723,2.8815771993030506
Lisbonne,Japon,Massachusetts,34.85499427772468,-110.30996762248554
Meknès,Japon,Oriental,33.229323571297044,134.77680861312152
Rabat,Italie,Provence-Alpes-Côte d'Azur,49.06666428184948,117.66447191132352
